id,base_instance_id,campus,size,crew_q,n_wos,window_bh,n_technicians,n_technicians_base,u_realized,u_realized_base,u_shift,method,seed,feasible,wwt,makespan,mean_flow,breach_share,wall_seconds
c09_final_150_0011_q75,c09_final_150_0011,9,150,0.75,150,1.0,54,99,10.981481,5.989899,4.991582,lpt,301,1,0.0,68.25,16.58,0.0,0.00045303895603865385
c09_final_150_0011_q75,c09_final_150_0011,9,150,0.75,150,1.0,54,99,10.981481,5.989899,4.991582,random,301,1,0.0,82.25,10.208333333333334,0.0,0.00029807700775563717
c09_final_150_0011_q75,c09_final_150_0011,9,150,0.75,150,1.0,54,99,10.981481,5.989899,4.991582,v2rl301,301,1,0.0,68.25,16.558333333333334,0.0,0.02887865505181253
c09_final_150_0011_q75,c09_final_150_0011,9,150,0.75,150,1.0,54,99,10.981481,5.989899,4.991582,v2rl302,302,1,0.0,68.25,16.558333333333334,0.0,0.029133025091141462
c09_final_150_0011_q75,c09_final_150_0011,9,150,0.75,150,1.0,54,99,10.981481,5.989899,4.991582,v2rl303,303,1,0.0,68.25,16.558333333333334,0.0,0.028668405022472143
c09_final_150_0011_q75,c09_final_150_0011,9,150,0.75,150,1.0,54,99,10.981481,5.989899,4.991582,v2rl304,304,1,0.0,68.75,13.72,0.0,0.02877099404577166
c09_final_150_0011_q75,c09_final_150_0011,9,150,0.75,150,1.0,54,99,10.981481,5.989899,4.991582,v2rl305,305,1,0.0,68.25,16.558333333333334,0.0,0.028712233994156122
c09_final_150_0011_q75,c09_final_150_0011,9,150,0.75,150,1.0,54,99,10.981481,5.989899,4.991582,v2rl306,306,1,0.0,68.25,16.558333333333334,0.0,0.028640687000006437
c09_final_150_0011_q75,c09_final_150_0011,9,150,0.75,150,1.0,54,99,10.981481,5.989899,4.991582,v2rl307,307,1,0.0,68.25,15.06,0.0,0.028967960039153695
c09_final_150_0011_q75,c09_final_150_0011,9,150,0.75,150,1.0,54,99,10.981481,5.989899,4.991582,v2rl308,308,1,0.0,68.25,16.423333333333332,0.0,0.028984299977310002
c09_final_150_0011_q75,c09_final_150_0011,9,150,0.75,150,1.0,54,99,10.981481,5.989899,4.991582,v2rl309,309,1,0.0,72.75,14.125,0.0,0.02945489005651325
c09_final_150_0011_q75,c09_final_150_0011,9,150,0.75,150,1.0,54,99,10.981481,5.989899,4.991582,v2rl310,310,1,0.0,70.75,13.203333333333333,0.0,0.0296081859851256
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,edd,301,1,0.0,52.0,8.47,0.0,0.0005126020405441523
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,pfifo,301,1,0.0,52.0,8.47,0.0,0.0005215100245550275
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,wspt,301,1,0.0,67.75,5.723333333333334,0.0,0.0005335030145943165
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,atc,301,1,0.0,67.75,5.723333333333334,0.0,0.0010118769714608788
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,wmdd,301,1,0.0,52.0,8.47,0.0,0.0006960449973121285
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,lpt,301,1,0.0,44.0,10.038333333333334,0.0,0.00046885304618626833
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,random,301,1,0.0,61.0,6.765,0.0,0.00031240598764270544
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,v2rl301,301,1,0.0,44.0,10.03,0.0,0.028626498067751527
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,v2rl302,302,1,0.0,44.0,10.035,0.0,0.028866111068055034
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,v2rl303,303,1,0.0,44.0,10.028333333333334,0.0,0.02847866201773286
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,v2rl304,304,1,0.0,44.0,8.201666666666666,0.0,0.028598168049938977
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,v2rl305,305,1,0.0,44.0,9.99,0.0,0.02845503098797053
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,v2rl306,306,1,0.0,44.0,10.035,0.0,0.02840470999944955
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,v2rl307,307,1,0.0,44.0,8.995,0.0,0.028674254892393947
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,v2rl308,308,1,0.0,44.0,9.698333333333334,0.0,0.02864262997172773
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,v2rl309,309,1,0.0,44.0,9.31,0.0,0.02922145405318588
c09_final_150_0011_q90,c09_final_150_0011,9,150,0.9,150,1.0,82,99,7.231707,5.989899,1.241808,v2rl310,310,1,0.0,44.0,8.956666666666667,0.0,0.029460937017574906
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,edd,301,1,28.0,56.5,3.666445333333334,0.006666666666666667,0.000383189064450562
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,pfifo,301,1,28.0,56.5,3.666445333333334,0.006666666666666667,0.0003791979979723692
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,wspt,301,1,28.0,56.5,3.640778666666667,0.006666666666666667,0.00035790400579571724
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,atc,301,1,28.0,56.5,3.640778666666667,0.006666666666666667,0.0004810020327568054
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,wmdd,301,1,28.0,56.5,3.666445333333334,0.006666666666666667,0.0003849610220640898
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,lpt,301,1,28.0,56.5,3.7358900000000004,0.006666666666666667,0.00034150993451476097
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,random,301,1,28.0,56.5,3.674112,0.006666666666666667,0.00031484803184866905
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,v2rl301,301,1,28.0,56.5,3.7124453333333336,0.006666666666666667,0.025886167073622346
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,v2rl302,302,1,28.0,56.5,3.7114453333333337,0.006666666666666667,0.025840805028565228
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,v2rl303,303,1,28.0,56.5,3.7114453333333337,0.006666666666666667,0.02611052291467786
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,v2rl304,304,1,28.0,56.5,3.709112,0.006666666666666667,0.025691999006085098
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,v2rl305,305,1,28.0,56.5,3.709112,0.006666666666666667,0.025726135936565697
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,v2rl306,306,1,28.0,56.5,3.7114453333333337,0.006666666666666667,0.02579150698147714
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,v2rl307,307,1,28.0,56.5,3.680778666666667,0.006666666666666667,0.026088961982168257
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,v2rl308,308,1,28.0,56.5,3.709112,0.006666666666666667,0.02555629308335483
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,v2rl309,309,1,28.0,56.5,3.694778666666667,0.006666666666666667,0.02604377397801727
c09_final_150_0012_q75,c09_final_150_0012,9,150,0.75,150,23.2167,54,99,0.399018,0.217646,0.181372,v2rl310,310,1,28.0,56.5,3.709112,0.006666666666666667,0.02637405600398779
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,edd,301,1,28.0,56.5,3.5928893333333334,0.006666666666666667,0.0003939559683203697
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,pfifo,301,1,28.0,56.5,3.5928893333333334,0.006666666666666667,0.00039177003782242537
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,wspt,301,1,28.0,56.5,3.5762226666666668,0.006666666666666667,0.0003794430522248149
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,atc,301,1,28.0,56.5,3.5762226666666668,0.006666666666666667,0.000499869929626584
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,wmdd,301,1,28.0,56.5,3.5928893333333334,0.006666666666666667,0.0004039650084450841
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,lpt,301,1,28.0,56.5,3.6012226666666667,0.006666666666666667,0.0003526519285514951
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,random,301,1,28.0,56.5,3.5928893333333334,0.006666666666666667,0.00033204397186636925
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,v2rl301,301,1,28.0,56.5,3.6012226666666667,0.006666666666666667,0.026208081981167197
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,v2rl302,302,1,28.0,56.5,3.6012226666666667,0.006666666666666667,0.02624263404868543
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,v2rl303,303,1,28.0,56.5,3.6012226666666667,0.006666666666666667,0.026056703994981945
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,v2rl304,304,1,28.0,56.5,3.6012226666666667,0.006666666666666667,0.02608113002497703
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,v2rl305,305,1,28.0,56.5,3.6012226666666667,0.006666666666666667,0.025955380988307297
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,v2rl306,306,1,28.0,56.5,3.6012226666666667,0.006666666666666667,0.02597752003930509
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,v2rl307,307,1,28.0,56.5,3.5762226666666668,0.006666666666666667,0.02624544408172369
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,v2rl308,308,1,28.0,56.5,3.6012226666666667,0.006666666666666667,0.02581950800959021
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,v2rl309,309,1,28.0,56.5,3.584556,0.006666666666666667,0.02644437295384705
c09_final_150_0012_q90,c09_final_150_0012,9,150,0.9,150,23.2167,82,99,0.262768,0.217646,0.045122,v2rl310,310,1,28.0,56.5,3.6012226666666667,0.006666666666666667,0.026722998009063303
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,edd,301,1,16.0,90.8648,4.437987333333334,0.006666666666666667,0.00042310403659939766
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,pfifo,301,1,16.0,90.8648,4.437987333333334,0.006666666666666667,0.0004124040715396404
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,wspt,301,1,16.0,93.1148,4.281098666666667,0.006666666666666667,0.0003960720496252179
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,atc,301,1,16.0,90.8648,4.291098666666667,0.006666666666666667,0.0005854950286448002
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,wmdd,301,1,16.0,90.8648,4.437987333333334,0.006666666666666667,0.0004531190497800708
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,lpt,301,1,16.0,90.8648,4.571320666666667,0.006666666666666667,0.00037678901571780443
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,random,301,1,16.0,92.1148,4.331098666666667,0.006666666666666667,0.0003106289077550173
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,v2rl301,301,1,16.0,90.8648,4.566320666666667,0.006666666666666667,0.02641097200103104
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,v2rl302,302,1,16.0,90.8648,4.566320666666667,0.006666666666666667,0.026473813923075795
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,v2rl303,303,1,16.0,90.8648,4.566320666666667,0.006666666666666667,0.02618675900157541
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,v2rl304,304,1,16.0,90.8648,4.447765333333334,0.006666666666666667,0.026739032939076424
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,v2rl305,305,1,16.0,90.8648,4.566320666666667,0.006666666666666667,0.02703264693263918
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,v2rl306,306,1,16.0,90.8648,4.566320666666667,0.006666666666666667,0.027219917974434793
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,v2rl307,307,1,16.0,90.8648,4.444432,0.006666666666666667,0.027356949052773416
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,v2rl308,308,1,16.0,90.8648,4.5429873333333335,0.006666666666666667,0.0272772500757128
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,v2rl309,309,1,16.0,90.8648,4.566320666666667,0.006666666666666667,0.027221034048125148
c09_final_150_0013_q75,c09_final_150_0013,9,150,0.75,150,16.0,54,99,0.660723,0.360394,0.300329,v2rl310,310,1,16.0,90.8648,4.487987333333334,0.006666666666666667,0.02677659597247839
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,edd,301,1,0.0,90.8648,3.95421,0.0,0.0004199650138616562
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,pfifo,301,1,0.0,90.8648,3.95421,0.0,0.0004253819352015853
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,wspt,301,1,0.0,91.8648,3.9258766666666665,0.0,0.00039946299511939287
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,atc,301,1,0.0,90.8648,3.9258766666666665,0.0,0.0005916560767218471
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,wmdd,301,1,0.0,90.8648,3.95421,0.0,0.00045346899423748255
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,lpt,301,1,0.0,90.8648,3.98921,0.0,0.00038532994221895933
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,random,301,1,0.0,90.8648,3.95421,0.0,0.00033112603705376387
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,v2rl301,301,1,0.0,90.8648,3.98921,0.0,0.02635397098492831
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,v2rl302,302,1,0.0,90.8648,3.98921,0.0,0.026390856015495956
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,v2rl303,303,1,0.0,90.8648,3.98921,0.0,0.026131086982786655
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,v2rl304,304,1,0.0,90.8648,3.967543333333333,0.0,0.026710199075751007
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,v2rl305,305,1,0.0,90.8648,3.98921,0.0,0.027106996974907815
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,v2rl306,306,1,0.0,90.8648,3.98921,0.0,0.027341481065377593
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,v2rl307,307,1,0.0,90.8648,3.9325433333333333,0.0,0.02731006301473826
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,v2rl308,308,1,0.0,90.8648,3.9758766666666663,0.0,0.027248440077528358
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,v2rl309,309,1,0.0,90.8648,3.98921,0.0,0.027015001978725195
c09_final_150_0013_q90,c09_final_150_0013,9,150,0.9,150,16.0,82,99,0.43511,0.360394,0.074716,v2rl310,310,1,0.0,90.8648,3.97421,0.0,0.02666046202648431
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,edd,301,1,0.0,102.8833,5.8904440000000005,0.0,0.0003921759780496359
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,pfifo,301,1,0.0,102.8833,5.8904440000000005,0.0,0.0003846120089292526
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,wspt,301,1,0.0,102.8833,4.3812213333333325,0.0,0.00038093701004981995
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,atc,301,1,0.0,102.8833,4.3812213333333325,0.0,0.0005447999574244022
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,wmdd,301,1,0.0,102.8833,5.8904440000000005,0.0,0.00041869597043842077
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,lpt,301,1,0.0,102.8833,6.2685553333333335,0.0,0.00035867001861333847
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,random,301,1,0.0,102.8833,4.7283333333333335,0.0,0.0003114459104835987
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,v2rl301,301,1,0.0,102.8833,6.195222,0.0,0.02642782195471227
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,v2rl302,302,1,0.0,102.8833,6.195222,0.0,0.026854243013076484
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,v2rl303,303,1,0.0,102.8833,6.195222,0.0,0.02687707799486816
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,v2rl304,304,1,0.0,102.8833,5.605665999999999,0.0,0.027566134929656982
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,v2rl305,305,1,0.0,102.8833,6.195222,0.0,0.027025070041418076
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,v2rl306,306,1,0.0,102.8833,6.195222,0.0,0.027212528977543116
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,v2rl307,307,1,0.0,102.8833,5.530222,0.0,0.026821192004717886
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,v2rl308,308,1,0.0,102.8833,5.028555333333333,0.0,0.02642177604138851
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,v2rl309,309,1,0.0,102.8833,6.0185553333333335,0.0,0.02639687294140458
c09_final_150_0014_q75,c09_final_150_0014,9,150,0.75,150,16.0,54,99,0.685764,0.374053,0.311711,v2rl310,310,1,0.0,102.8833,5.695444000000001,0.0,0.02591087995097041
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,edd,301,1,0.0,102.8833,4.432332666666667,0.0,0.0004205959849059582
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,pfifo,301,1,0.0,102.8833,4.432332666666667,0.0,0.00042078003752976656
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,wspt,301,1,0.0,102.8833,4.154776666666667,0.0,0.00040649890433996916
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,atc,301,1,0.0,102.8833,4.154776666666667,0.0,0.000559910899028182
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,wmdd,301,1,0.0,102.8833,4.432332666666667,0.0,0.00043925095815211535
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,lpt,301,1,0.0,102.8833,4.552887999999999,0.0,0.0003822359722107649
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,random,301,1,0.0,102.8833,4.211443333333333,0.0,0.0003362440038472414
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,v2rl301,301,1,0.0,102.8833,4.512887999999999,0.0,0.026818976970389485
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,v2rl302,302,1,0.0,102.8833,4.512887999999999,0.0,0.02687711699400097
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,v2rl303,303,1,0.0,102.8833,4.512888,0.0,0.027069962001405656
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,v2rl304,304,1,0.0,102.8833,4.19811,0.0,0.02770381700247526
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,v2rl305,305,1,0.0,102.8833,4.512887999999999,0.0,0.027436824049800634
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,v2rl306,306,1,0.0,102.8833,4.512887999999999,0.0,0.027226033038459718
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,v2rl307,307,1,0.0,102.8833,4.18311,0.0,0.02708354697097093
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,v2rl308,308,1,0.0,102.8833,4.224554666666666,0.0,0.02664802991785109
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,v2rl309,309,1,0.0,102.8833,4.512887999999999,0.0,0.02672396891284734
c09_final_150_0014_q90,c09_final_150_0014,9,150,0.9,150,16.0,82,99,0.451601,0.374053,0.077548,v2rl310,310,1,0.0,102.8833,4.49811,0.0,0.02617419301532209
c09_final_150_0015_q75,c09_final_150_0015,9,150,0.75,150,16.0,54,99,0.725405,0.395676,0.329729,edd,301,1,154.60000000000002,78.65,4.710333333333335,0.006666666666666667,0.00041509896982461214
c09_final_150_0015_q75,c09_final_150_0015,9,150,0.75,150,16.0,54,99,0.725405,0.395676,0.329729,pfifo,301,1,154.60000000000002,78.65,4.710333333333335,0.006666666666666667,0.00040955108124762774
c09_final_150_0015_q75,c09_final_150_0015,9,150,0.75,150,16.0,54,99,0.725405,0.395676,0.329729,wspt,301,1,154.60000000000002,78.65,4.591778,0.006666666666666667,0.000374850002117455
c09_final_150_0015_q75,c09_final_150_0015,9,150,0.75,150,16.0,54,99,0.725405,0.395676,0.329729,atc,301,1,154.60000000000002,78.65,4.591778,0.006666666666666667,0.000522961956448853
c09_final_150_0015_q75,c09_final_150_0015,9,150,0.75,150,16.0,54,99,0.725405,0.395676,0.329729,wmdd,301,1,154.60000000000002,78.65,4.710333333333335,0.006666666666666667,0.00040815502870827913
c09_final_150_0015_q75,c09_final_150_0015,9,150,0.75,150,16.0,54,99,0.725405,0.395676,0.329729,lpt,301,1,154.60000000000002,78.65,5.207223333333333,0.006666666666666667,0.00036694505251944065
c09_final_150_0015_q75,c09_final_150_0015,9,150,0.75,150,16.0,54,99,0.725405,0.395676,0.329729,random,301,1,154.60000000000002,78.65,4.882222666666666,0.006666666666666667,0.0003296029753983021
c09_final_150_0015_q75,c09_final_150_0015,9,150,0.75,150,16.0,54,99,0.725405,0.395676,0.329729,v2rl301,301,1,154.60000000000002,78.65,5.1077786666666665,0.006666666666666667,0.027661047992296517
c09_final_150_0015_q75,c09_final_150_0015,9,150,0.75,150,16.0,54,99,0.725405,0.395676,0.329729,v2rl302,302,1,154.60000000000002,78.65,5.063445333333334,0.006666666666666667,0.027852266910485923
c09_final_150_0015_q75,c09_final_150_0015,9,150,0.75,150,16.0,54,99,0.725405,0.395676,0.329729,v2rl303,303,1,154.60000000000002,78.65,5.013445333333334,0.006666666666666667,0.027693093055859208
c09_final_150_0015_q75,c09_final_150_0015,9,150,0.75,150,16.0,54,99,0.725405,0.395676,0.329729,v2rl304,304,1,154.60000000000002,78.65,5.05089,0.006666666666666667,0.027562413946725428
c09_final_150_0015_q75,c09_final_150_0015,9,150,0.75,150,16.0,54,99,0.725405,0.395676,0.329729,v2rl305,305,1,154.60000000000002,78.65,5.089445333333333,0.006666666666666667,0.027472580084577203
