scope,regime,arm,arm_kind,level,level_bh,n_configs,n_clusters,mean_control,mean_level,mean_diff,pct_of_control,ci_lo,ci_hi,pct_ci_lo,pct_ci_hi,margin,wilcoxon_p,holm_p,verdict
gen|u=0.7,vis-gen,visseed502,policy,40,40.0,180,180,1996.8366644444445,1994.9241022222222,-1.9125622222222065,-0.09577960262234644,-3.008759305555644,-0.9104209444444669,-0.15067628510280454,-0.04559316045500207,19.968366644444444,3.694425363874717e-07,1.1083276091624151e-06,equivalent
gen|u=0.7,vis-gen,visseed502,policy,full,inf,180,180,1996.8366644444445,1995.4447255555556,-1.3919388888888256,-0.06970719807351332,-2.3041746944443857,-0.5650071111110286,-0.11539124533680616,-0.028295109017753523,19.968366644444444,0.0003793488029866653,0.0007586976059733306,equivalent
gen|u=0.7,vis-gen,visseed503,policy,8,8.0,180,180,1995.7794788888891,1994.8977044444443,-0.8817744444444828,-0.04418195766475129,-2.5146110555555805,0.13050588888890563,-0.1259964380912234,0.006539093635814023,19.95779478888889,0.3452449930408653,1.0,equivalent
gen|u=0.7,vis-gen,visseed503,policy,40,40.0,180,180,1995.7794788888891,1994.6135344444447,-1.1659444444444338,-0.058420504708944616,-2.9642486666666863,0.08781327777781836,-0.14852586160054984,0.004399948927559205,19.95779478888889,0.7394346283443866,1.0,equivalent
gen|u=0.7,vis-gen,visseed503,policy,full,inf,180,180,1995.7794788888891,1994.8302255555557,-0.9492533333333298,-0.04756303706769287,-2.6997825555555286,0.18413666666665293,-0.1352745924143172,0.00922630323712755,19.95779478888889,0.8590175594719256,1.0,equivalent
gen|u=0.7,vis-gen,visseed504,policy,8,8.0,180,180,2003.9434700000004,2003.1045199999996,-0.8389500000000303,-0.04186495340609733,-6.237081277777816,4.065206944444373,-0.31124038033756585,0.2028603603496047,20.039434700000005,0.11557153426545448,0.34671460279636346,equivalent
gen|u=0.7,vis-gen,visseed504,policy,40,40.0,180,180,2003.9434700000004,2003.903617777778,-0.03985222222221883,-0.001988689941549041,-5.479879250000004,5.0654031111111255,-0.27345478213514696,0.25277175663598556,20.039434700000005,0.4200315711575523,0.8400631423151046,equivalent
gen|u=0.7,vis-gen,visseed504,policy,full,inf,180,180,2003.9434700000004,2003.903617777778,-0.03985222222221883,-0.001988689941549041,-5.556068944444458,5.044435722222271,-0.27725677034414836,0.2517254502305033,20.039434700000005,0.4200315711575523,0.8400631423151046,equivalent
gen|u=0.7,vis-gen,visseed505,policy,8,8.0,180,180,2043.2834133333333,2047.1377822222223,3.8543688888888874,0.18863603862965928,-1.0357934444445043,9.38155999999997,-0.05069259788854993,0.45914139657676056,20.432834133333333,0.5995196636636997,1.0,equivalent
gen|u=0.7,vis-gen,visseed505,policy,40,40.0,180,180,2043.2834133333333,2046.5628577777777,3.279444444444404,0.16049875524093085,-1.010460388888916,8.424908055555512,-0.0494527769518028,0.4123220499211827,20.432834133333333,0.6969879504544481,1.0,equivalent
gen|u=0.7,vis-gen,visseed505,policy,full,inf,180,180,2043.2834133333333,2046.5628577777777,3.279444444444404,0.16049875524093085,-1.0558250555555868,8.381031611111078,-0.05167296169811092,0.4101747000157256,20.432834133333333,0.6969879504544481,1.0,equivalent
gen|u=0.9,vis-gen,atc_la,rule,8,8.0,180,180,2471.1794166666664,2470.330972222222,-0.8484444444444326,-0.034333583337663336,-2.104226972221981,0.19119686111093992,-0.08515071621389346,0.0077370691832988085,24.711794166666664,0.6860949738041581,1.0,equivalent
gen|u=0.9,vis-gen,atc_la,rule,40,40.0,180,180,2471.1794166666664,2469.6915833333337,-1.4878333333332907,-0.06020741850222291,-3.6196533888889153,0.36552052777777616,-0.146474730425337,0.014791339119796524,24.711794166666664,0.3510276938027618,1.0,equivalent
gen|u=0.9,vis-gen,atc_la,rule,full,inf,180,180,2471.1794166666664,2469.6915833333337,-1.4878333333332907,-0.06020741850222291,-3.625153472222155,0.36291566666672004,-0.1466972995879055,0.014685929488529452,24.711794166666664,0.3510276938027618,1.0,equivalent
gen|u=0.9,vis-gen,vispool,policy,8,8.0,180,180,2878.7394104444443,2902.250428,23.511017555555444,0.8167122550326851,-3.2888937166666827,46.63730138888869,-0.11424770525370045,1.6200598504915882,28.787394104444445,1.3667388481266342e-07,4.1002165443799023e-07,inconclusive
gen|u=0.9,vis-gen,vispool,policy,40,40.0,180,180,2878.7394104444443,2892.9015553333334,14.16214488888886,0.4919564736393555,-16.48605557222218,39.28851694999995,-0.5726831512574083,1.3647819878192538,28.787394104444445,2.4527509899485993e-07,4.1002165443799023e-07,inconclusive
gen|u=0.9,vis-gen,vispool,policy,full,inf,180,180,2878.7394104444443,2894.545769333333,15.806358888888846,0.5490722373668594,-14.48607299444447,40.68940791666659,-0.5032089025455759,1.4134453354492622,28.787394104444445,1.4819611092552115e-07,4.1002165443799023e-07,inconclusive
gen|u=0.9,vis-gen,visseed501,policy,8,8.0,180,180,2468.375416666667,2551.0134577777776,82.63804111111094,3.3478716630028122,18.910844972222073,182.2790399166665,0.766125154404575,7.384575242724584,24.683754166666674,2.1220293114511378e-08,6.366087934353413e-08,inconclusive
gen|u=0.9,vis-gen,visseed501,policy,40,40.0,180,180,2468.375416666667,2462.778415555556,-5.5970011111112425,-0.22674837357882618,-14.508491166666708,1.6729445833331194,-0.5877749012044206,0.06777512739906841,24.683754166666674,0.18867564229938172,0.18867564229938172,equivalent
gen|u=0.9,vis-gen,visseed501,policy,full,inf,180,180,2468.375416666667,2467.416707777778,-0.9587088888889427,-0.03883967091940975,-8.918192444444482,5.81065211111103,-0.3612980579950739,0.23540390460369376,24.683754166666674,0.04270508018784162,0.08541016037568323,equivalent
gen|u=0.9,vis-gen,visseed502,policy,8,8.0,180,180,2468.0992177777775,2459.9325344444446,-8.166683333333342,-0.33088958800799123,-13.564033138888913,-3.5074321666669444,-0.5495740625493034,-0.1421106631938792,24.680992177777775,2.6128928880073078e-09,7.838678664021923e-09,equivalent
gen|u=0.9,vis-gen,visseed502,policy,40,40.0,180,180,2468.0992177777775,2459.923583333333,-8.175634444444409,-0.3312522602638953,-14.346157499999904,-3.348726027777773,-0.5812634028917553,-0.13568036502166606,24.680992177777775,4.69713465305005e-08,4.69713465305005e-08,equivalent
gen|u=0.9,vis-gen,visseed502,policy,full,inf,180,180,2468.0992177777775,2460.1716833333335,-7.927534444444398,-0.32119999015202383,-12.318549833333364,-4.495765361111014,-0.4991108033503092,-0.1821549688411191,24.680992177777775,1.5386977145414044e-08,3.077395429082809e-08,equivalent
gen|u=0.9,vis-gen,visseed503,policy,8,8.0,180,180,2591.4452200000005,2458.9438666666665,-132.50135333333336,-5.113029297734232,-256.91288375000016,-38.359747000000226,-9.913884413501131,-1.4802453358439203,25.914452200000007,0.015277222062530434,0.045831666187591304,better
gen|u=0.9,vis-gen,visseed503,policy,40,40.0,180,180,2591.4452200000005,2459.3645655555556,-132.0806544444445,-5.096795156042098,-253.7902371388889,-37.40051847222231,-9.793386145314269,-1.4432301398299403,25.914452200000007,0.8795562786785858,0.8795562786785858,better
gen|u=0.9,vis-gen,visseed503,policy,full,inf,180,180,2591.4452200000005,2462.6992433333335,-128.74597666666668,-4.968114921860732,-252.12632602777785,-33.03804366666676,-9.729178301047698,-1.2748887536456106,25.914452200000007,0.2354712357132278,0.4709424714264556,better
gen|u=0.9,vis-gen,visseed504,policy,8,8.0,180,180,2952.3417433333325,2897.9468777777774,-54.39486555555556,-1.842431204937041,-105.07215894444451,-11.331705944444527,-3.5589429706675184,-0.3838209438332332,29.523417433333325,0.41055653383129165,1.0,inconclusive
gen|u=0.9,vis-gen,visseed504,policy,40,40.0,180,180,2952.3417433333325,2917.286293333333,-35.05545000000001,-1.1873777850805565,-86.9378165555556,10.814020361111297,-2.9447070872425063,0.36628619926979594,29.523417433333325,0.5363188973442141,1.0,inconclusive
gen|u=0.9,vis-gen,visseed504,policy,full,inf,180,180,2952.3417433333325,2917.286293333333,-35.05545000000001,-1.1873777850805565,-86.55405425000005,10.857248000000048,-2.93170851394312,0.3677503806771944,29.523417433333325,0.5363188973442141,1.0,inconclusive
gen|u=0.9,vis-gen,visseed505,policy,8,8.0,180,180,3913.435454444444,4143.415403333333,229.97994888888886,5.8766766838508415,165.75027458333344,297.7132756944443,4.2354160816704605,7.607466103889224,39.13435454444444,7.449472436704488e-12,7.449472436704488e-12,worse
gen|u=0.9,vis-gen,visseed505,policy,40,40.0,180,180,3913.435454444444,4165.154918888889,251.71946444444436,6.432186435030363,185.2734988055555,321.8705914444444,4.734292949565387,8.224757893448828,39.13435454444444,3.032572865502603e-13,9.09771859650781e-13,worse
gen|u=0.9,vis-gen,visseed505,policy,full,inf,180,180,3913.435454444444,4165.154918888889,251.71946444444436,6.432186435030363,184.9200402222221,321.90538344444417,4.7252610238456985,8.225646933281086,39.13435454444444,3.032572865502603e-13,9.09771859650781e-13,worse
gen|u=1.1,vis-gen,atc_la,rule,8,8.0,180,180,3219.466161111111,3212.700305555555,-6.765855555555448,-0.21015457895728892,-13.758379444444131,-1.0852345833331771,-0.42734971439164937,-0.033708525855685276,32.19466161111111,0.15917113164934438,0.47751339494803313,equivalent
gen|u=1.1,vis-gen,atc_la,rule,40,40.0,180,180,3219.466161111111,3203.959468888889,-15.506692222222238,-0.4816541453217364,-29.700374499999995,-3.848722055555629,-0.9225248228653449,-0.11954534891670822,32.19466161111111,0.7024749283757608,1.0,equivalent
gen|u=1.1,vis-gen,atc_la,rule,full,inf,180,180,3219.466161111111,3203.959468888889,-15.506692222222238,-0.4816541453217364,-29.417198138888914,-3.8648174444445185,-0.9137290677015958,-0.1200452885987372,32.19466161111111,0.7024749283757608,1.0,equivalent
gen|u=1.1,vis-gen,vispool,policy,8,8.0,180,180,5348.467286888887,5456.642785888887,108.17549900000013,2.0225513814991283,63.72759476388913,151.21489803333307,1.191511349805009,2.8272566685416187,53.48467286888888,6.441100616371186e-11,1.9323301849113558e-10,worse
gen|u=1.1,vis-gen,vispool,policy,40,40.0,180,180,5348.467286888887,5140.403686999999,-208.06359988888883,-3.89015373430312,-391.40381010555564,-42.645107516666755,-7.3180556056692,-0.797333240145378,53.48467286888888,8.758870434995305e-05,0.0001517805841363146,inconclusive
gen|u=1.1,vis-gen,vispool,policy,full,inf,180,180,5348.467286888887,5152.097124777776,-196.37016211111117,-3.67152216846289,-378.2975415694442,-36.429802655555335,-7.073008420501969,-0.6811260254850682,53.48467286888888,7.58902920681573e-05,0.0001517805841363146,inconclusive
gen|u=1.1,vis-gen,visseed501,policy,8,8.0,180,180,3322.2732311111117,4792.240351111111,1469.9671199999998,44.24582259624622,774.2379257222223,2283.388231222221,23.304462693554065,68.72969416963207,33.222732311111116,2.747581433229594e-14,8.242744299688782e-14,worse
gen|u=1.1,vis-gen,visseed501,policy,40,40.0,180,180,3322.2732311111117,3173.12565,-149.14758111111107,-4.489323145201687,-223.04834624999995,-82.68046141666659,-6.713726738706646,-2.488671330293164,33.222732311111116,0.06044745775328421,0.11580431384719522,better
gen|u=1.1,vis-gen,visseed501,policy,full,inf,180,180,3322.2732311111117,3201.9802344444442,-120.29299666666687,-3.620803838173048,-185.76365663888888,-62.59382286111138,-5.591462342691226,-1.8840660748477118,33.222732311111116,0.05790215692359761,0.11580431384719522,better
gen|u=1.1,vis-gen,visseed502,policy,8,8.0,180,180,3183.799957777777,3149.587138888889,-34.212818888888805,-1.074590719976283,-61.33672161111111,-10.586493749999985,-1.9265256116757663,-0.332511272391282,31.83799957777777,6.97918960084332e-05,0.0001395837920168664,inconclusive
gen|u=1.1,vis-gen,visseed502,policy,40,40.0,180,180,3183.799957777777,3145.2786988888893,-38.521258888888816,-1.2099145486444385,-63.97683983333314,-17.55358805555553,-2.009449107411496,-0.5513407967945182,31.83799957777777,5.5820801993723414e-06,1.6746240598117023e-05,inconclusive
gen|u=1.1,vis-gen,visseed502,policy,full,inf,180,180,3183.799957777777,3161.2302488888886,-22.56970888888898,-0.7088921787863249,-42.98499186111134,-5.6296828055558406,-1.350115975600236,-0.17682275520492302,31.83799957777777,0.016535056447527157,0.016535056447527157,inconclusive
gen|u=1.1,vis-gen,visseed503,policy,8,8.0,180,180,4963.692296666666,3151.1575433333333,-1812.5347533333331,-36.51585644320718,-2714.8379718055553,-1005.2812772499999,-54.69392157182439,-20.252691286385534,49.63692296666666,1.4124604937916859e-12,4.237381481375058e-12,better
gen|u=1.1,vis-gen,visseed503,policy,40,40.0,180,180,4963.692296666666,3153.5435722222223,-1810.1487244444443,-36.467786805802554,-2733.913825166667,-1008.2615525833336,-55.07822930528163,-20.312732786849512,49.63692296666666,2.5359742877888256e-09,4.3045562147858554e-09,better
gen|u=1.1,vis-gen,visseed503,policy,full,inf,180,180,4963.692296666666,3167.204626666667,-1796.48767,-36.19256719854329,-2700.0451044722226,-1008.5020605277776,-54.39590013034087,-20.317578130397614,49.63692296666666,2.1522781073929277e-09,4.3045562147858554e-09,better
gen|u=1.1,vis-gen,visseed504,policy,8,8.0,180,180,6537.824164444443,6471.296471111112,-66.52769333333273,-1.0175815632231213,-205.21497749999904,61.525022888890554,-3.138887989922521,0.9410626737790017,65.37824164444443,0.49070116627038274,0.49070116627038274,inconclusive
gen|u=1.1,vis-gen,visseed504,policy,40,40.0,180,180,6537.824164444443,6521.103723333333,-16.7204411111114,-0.25574932409538476,-181.4164021388894,135.49699869444385,-2.7748742941957873,2.072509068557334,65.37824164444443,0.15022340540249585,0.45067021620748754,inconclusive
gen|u=1.1,vis-gen,visseed504,policy,full,inf,180,180,6537.824164444443,6521.103723333333,-16.7204411111114,-0.25574932409538476,-182.81679277777835,133.58711091666595,-2.7962941213992307,2.043296172496827,65.37824164444443,0.15022340540249585,0.45067021620748754,inconclusive
gen|u=1.1,vis-gen,visseed505,policy,8,8.0,180,180,8734.74678444444,9718.932424999995,984.1856405555556,11.26747763665313,840.14846086111,1135.3160859999996,9.61846383866921,12.997698891762546,87.3474678444444,2.1127405268175343e-26,6.338221580452603e-26,worse
gen|u=1.1,vis-gen,visseed505,policy,40,40.0,180,180,8734.74678444444,9708.966790555553,974.2200061111113,11.153385783845307,831.4558036666663,1124.2502566111111,9.518945702551923,12.87101142546306,87.3474678444444,2.152440378784114e-26,6.338221580452603e-26,worse
gen|u=1.1,vis-gen,visseed505,policy,full,inf,180,180,8734.74678444444,9708.966790555553,974.2200061111113,11.153385783845307,828.6460042222222,1125.0624296388885,9.48677763272936,12.88030961175077,87.3474678444444,2.152440378784114e-26,6.338221580452603e-26,worse
gen|pm=0.2,vis-gen,atc_la,rule,8,8.0,180,180,4188.108077777779,4180.2519855555565,-7.856092222222192,-0.18758093335525033,-14.828796944444434,-2.215197166666625,-0.3540691087492812,-0.052892550180844766,41.88108077777779,0.04208870404242352,0.12626611212727057,equivalent
gen|pm=0.2,vis-gen,atc_la,rule,40,40.0,180,180,4188.108077777779,4170.167841111112,-17.940236666666586,-0.42836135872085046,-32.3094187499998,-6.324283472222148,-0.7714561837941695,-0.15100573707204398,41.88108077777779,0.09334558243687252,0.18669116487374504,equivalent
gen|pm=0.2,vis-gen,atc_la,rule,full,inf,180,180,4188.108077777779,4170.167841111112,-17.940236666666586,-0.42836135872085046,-32.22290033333335,-6.356584416666443,-0.7693903723332495,-0.15177699091374125,41.88108077777779,0.09334558243687252,0.18669116487374504,equivalent
gen|pm=0.2,vis-gen,vispool,policy,8,8.0,180,180,6003.712535777778,5985.1591325555555,-18.553403222222222,-0.30903217153815044,-61.03992801666661,20.771813852778052,-1.0167030425409753,0.34598281861420055,60.037125357777775,0.5587917019087866,0.5587917019087866,inconclusive
gen|pm=0.2,vis-gen,vispool,policy,40,40.0,180,180,6003.712535777778,5642.520107444444,-361.1924283333332,-6.016151276079393,-547.7203885222217,-205.41053348055544,-9.12302821392938,-3.421391884712292,60.037125357777775,0.00187781875728359,0.00563345627185077,better
gen|pm=0.2,vis-gen,vispool,policy,full,inf,180,180,6003.712535777778,5655.921900777778,-347.790635,-5.792926175719104,-521.2649045944444,-197.24662864722242,-8.682376137899395,-3.285410943175167,60.037125357777775,0.0019638886438186867,0.00563345627185077,better
gen|pm=0.2,vis-gen,visseed501,policy,8,8.0,180,180,4284.416653333334,5825.630224444444,1541.213571111111,35.97254179077159,837.4656422777775,2344.3120118888874,19.546783378927863,54.7171809274194,42.844166533333336,5.159514623330093e-11,1.547854386999028e-10,worse
gen|pm=0.2,vis-gen,visseed501,policy,40,40.0,180,180,4284.416653333334,4125.436176666667,-158.98047666666676,-3.7106679749033704,-234.84020333333305,-93.49811008333369,-5.4812643665415735,-2.182283322295251,42.844166533333336,0.00015181397082374815,0.0003036279416474963,better
gen|pm=0.2,vis-gen,visseed501,policy,full,inf,180,180,4284.416653333334,4159.751346666667,-124.66530666666691,-2.9097381686647035,-189.32541175000054,-66.70843805555606,-4.4189309086618085,-1.557001651640393,42.844166533333336,0.0011502782543288486,0.0011502782543288486,better
gen|pm=0.2,vis-gen,visseed502,policy,8,8.0,180,180,4142.247111111111,4103.37982888889,-38.867282222222066,-0.9383139436072021,-66.0666314444441,-14.716909388888775,-1.5949466478527514,-0.35528805969620514,41.42247111111111,5.060283271342244e-09,5.060283271342244e-09,inconclusive
gen|pm=0.2,vis-gen,visseed502,policy,40,40.0,180,180,4142.247111111111,4096.904764444445,-45.34234666666654,-1.0946316202391888,-70.81093988888881,-23.766096111110873,-1.7094813030093363,-0.5737488728608441,41.42247111111111,1.4506410016595846e-14,4.3519230049787536e-14,inconclusive
gen|pm=0.2,vis-gen,visseed502,policy,full,inf,180,180,4142.247111111111,4112.060711111111,-30.186399999999956,-0.7287445483160178,-50.96585661111129,-12.900969388888937,-1.2303915059630588,-0.31144856989056835,41.42247111111111,1.2790170899287561e-10,2.5580341798575123e-10,inconclusive
gen|pm=0.2,vis-gen,visseed503,policy,8,8.0,180,180,6045.0295799999985,4106.936276666666,-1938.0933033333336,-32.06093994553016,-2873.7647605833336,-1135.620796138889,-47.5393002226357,-18.786025462904178,60.450295799999985,2.0951457809856278e-11,6.285437342956883e-11,better
gen|pm=0.2,vis-gen,visseed503,policy,40,40.0,180,180,6045.0295799999985,4105.548297777777,-1939.481282222222,-32.083900608840736,-2854.4572954444443,-1144.9282522222218,-47.21990616701738,-18.93999420631821,60.450295799999985,1.9722736339484772e-10,3.9445472678969544e-10,better
gen|pm=0.2,vis-gen,visseed503,policy,full,inf,180,180,6045.0295799999985,4123.086147777778,-1921.943432222222,-31.793780440396496,-2846.7442858888885,-1116.7407815833335,-47.09231358118332,-18.47370251550256,60.450295799999985,2.5945434593672343e-09,2.5945434593672343e-09,better
gen|pm=0.2,vis-gen,visseed504,policy,8,8.0,180,180,7930.729048888889,7734.98953,-195.73951888888848,-2.4681150709128308,-337.1949254722216,-70.08598136111065,-4.251751930920692,-0.883726841871238,79.3072904888889,3.96349371969673e-05,0.00011890481159090189,inconclusive
