id,campus,track,size,method,feasible,wwt,makespan,mean_flow,breach_share,breach_p1,breach_p2,breach_p3,breach_p4,wall_seconds,decisions,status,objective_bh,best_bound_bh,reused_from_60
c02_gen_50_0058,2,generator,50,atc,1,184.81640000000002,119.1864,10.96143,0.04,,0.1111111111111111,0.1111111111111111,0.0,0.00015637197066098452,50,,,,False
c02_gen_50_0058,2,generator,50,pfifo,1,184.81640000000002,119.1864,10.96143,0.04,,0.1111111111111111,0.1111111111111111,0.0,0.00011699798051267862,50,,,,False
c02_gen_50_0058,2,generator,50,lpt,1,184.81640000000002,119.1864,10.96143,0.04,,0.1111111111111111,0.1111111111111111,0.0,0.00011581997387111187,50,,,,False
c02_gen_50_0058,2,generator,50,wmdd,1,184.81640000000002,119.1864,10.96143,0.04,,0.1111111111111111,0.1111111111111111,0.0,0.0001224130392074585,50,,,,False
c02_gen_50_0058,2,generator,50,random,1,184.81640000000002,119.1864,10.96143,0.04,,0.1111111111111111,0.1111111111111111,0.0,0.00011662801261991262,50,,,,False
c02_gen_50_0058,2,generator,50,ga,1,184.81640000000002,119.1864,10.96143,0.04,,0.1111111111111111,0.1111111111111111,0.0,0.4444563299184665,19700,,,,False
c02_gen_50_0058,2,generator,50,cpsat60,1,184.8688,119.1948,10.966983999999998,0.04,,0.1111111111111111,0.1111111111111111,0.0,0.01814451499376446,833,OPTIMAL,184.92,184.92,False
c02_gen_50_0058,2,generator,50,cpsat300,1,184.8688,119.1948,10.966983999999998,0.04,,0.1111111111111111,0.1111111111111111,0.0,0.01814451499376446,833,OPTIMAL,184.92,184.92,True
c02_gen_50_0059,2,generator,50,edd,1,0.0,91.89250000000001,5.7149160000000006,0.0,,0.0,0.0,0.0,0.0001429110998287797,50,,,,False
c02_gen_50_0059,2,generator,50,wspt,1,0.0,91.89250000000001,5.7149160000000006,0.0,,0.0,0.0,0.0,0.00012636499013751745,50,,,,False
c02_gen_50_0059,2,generator,50,atc,1,0.0,91.89250000000001,5.7149160000000006,0.0,,0.0,0.0,0.0,0.00015498604625463486,50,,,,False
c02_gen_50_0059,2,generator,50,pfifo,1,0.0,91.89250000000001,5.7149160000000006,0.0,,0.0,0.0,0.0,0.0001197640085592866,50,,,,False
c02_gen_50_0059,2,generator,50,lpt,1,0.0,91.89250000000001,5.7149160000000006,0.0,,0.0,0.0,0.0,0.00011732697021216154,50,,,,False
c02_gen_50_0059,2,generator,50,wmdd,1,0.0,91.89250000000001,5.7149160000000006,0.0,,0.0,0.0,0.0,0.000124099082313478,50,,,,False
c02_gen_50_0059,2,generator,50,random,1,0.0,91.89250000000001,5.7149160000000006,0.0,,0.0,0.0,0.0,0.00011932209599763155,50,,,,False
c02_gen_50_0059,2,generator,50,ga,1,0.0,91.89250000000001,5.7149160000000006,0.0,,0.0,0.0,0.0,0.4914935090346262,19700,,,,False
c02_gen_50_0059,2,generator,50,cpsat60,1,0.0,91.90110000000001,5.720282,0.0,,0.0,0.0,0.0,0.021368989953771234,764,OPTIMAL,0.0,0.0,False
c02_gen_50_0059,2,generator,50,cpsat300,1,0.0,91.90110000000001,5.720282,0.0,,0.0,0.0,0.0,0.021368989953771234,764,OPTIMAL,0.0,0.0,True
c02_gen_50_0060,2,generator,50,edd,1,161.25279999999998,89.1591,7.988558,0.02,,0.14285714285714285,0.0,0.0,0.00015430303756147623,50,,,,False
c02_gen_50_0060,2,generator,50,wspt,1,161.25279999999998,89.1591,7.988558,0.02,,0.14285714285714285,0.0,0.0,0.00012942496687173843,50,,,,False
c02_gen_50_0060,2,generator,50,atc,1,161.25279999999998,89.1591,7.988558,0.02,,0.14285714285714285,0.0,0.0,0.0001565819839015603,50,,,,False
c02_gen_50_0060,2,generator,50,pfifo,1,161.25279999999998,89.1591,7.988558,0.02,,0.14285714285714285,0.0,0.0,0.00012225902173668146,50,,,,False
c02_gen_50_0060,2,generator,50,lpt,1,161.25279999999998,89.1591,7.988558,0.02,,0.14285714285714285,0.0,0.0,0.00011927401646971703,50,,,,False
c02_gen_50_0060,2,generator,50,wmdd,1,161.25279999999998,89.1591,7.988558,0.02,,0.14285714285714285,0.0,0.0,0.0001277721021324396,50,,,,False
c02_gen_50_0060,2,generator,50,random,1,161.25279999999998,89.1591,7.988558,0.02,,0.14285714285714285,0.0,0.0,0.00012080499436706305,50,,,,False
c02_gen_50_0060,2,generator,50,ga,1,161.25279999999998,89.1591,7.988558,0.02,,0.14285714285714285,0.0,0.0,0.44466831092722714,19700,,,,False
c02_gen_50_0060,2,generator,50,cpsat60,1,161.2804,89.1658,7.993978000000001,0.02,,0.14285714285714285,0.0,0.0,0.02156452799681574,785,OPTIMAL,161.32,161.32,False
c02_gen_50_0060,2,generator,50,cpsat300,1,161.2804,89.1658,7.993978000000001,0.02,,0.14285714285714285,0.0,0.0,0.02156452799681574,785,OPTIMAL,161.32,161.32,True
c02_gen_50_0061,2,generator,50,edd,1,0.0,70.745,5.411505999999999,0.0,,0.0,0.0,0.0,0.00016493501607328653,50,,,,False
c02_gen_50_0061,2,generator,50,wspt,1,0.0,70.745,5.411505999999999,0.0,,0.0,0.0,0.0,0.00012677302584052086,50,,,,False
c02_gen_50_0061,2,generator,50,atc,1,0.0,70.745,5.411505999999999,0.0,,0.0,0.0,0.0,0.00015208800323307514,50,,,,False
c02_gen_50_0061,2,generator,50,pfifo,1,0.0,70.745,5.411505999999999,0.0,,0.0,0.0,0.0,0.00011978705879300833,50,,,,False
c02_gen_50_0061,2,generator,50,lpt,1,0.0,70.745,5.411505999999999,0.0,,0.0,0.0,0.0,0.00011938100215047598,50,,,,False
c02_gen_50_0061,2,generator,50,wmdd,1,0.0,70.745,5.411505999999999,0.0,,0.0,0.0,0.0,0.0001252980437129736,50,,,,False
c02_gen_50_0061,2,generator,50,random,1,0.0,70.745,5.411505999999999,0.0,,0.0,0.0,0.0,0.00011578889098018408,50,,,,False
c02_gen_50_0061,2,generator,50,ga,1,0.0,70.745,5.411505999999999,0.0,,0.0,0.0,0.0,0.4434372930554673,19700,,,,False
c02_gen_50_0061,2,generator,50,cpsat60,1,0.0,70.7499,5.41645,0.0,,0.0,0.0,0.0,0.02127910195849836,767,OPTIMAL,0.0,0.0,False
c02_gen_50_0061,2,generator,50,cpsat300,1,0.0,70.7499,5.41645,0.0,,0.0,0.0,0.0,0.02127910195849836,767,OPTIMAL,0.0,0.0,True
c02_gen_50_0062,2,generator,50,edd,1,0.0,117.1288,5.743979999999999,0.0,,0.0,0.0,0.0,0.0001446809619665146,50,,,,False
c02_gen_50_0062,2,generator,50,wspt,1,0.0,117.1288,5.743979999999999,0.0,,0.0,0.0,0.0,0.00012727302964776754,50,,,,False
c02_gen_50_0062,2,generator,50,atc,1,0.0,117.1288,5.743979999999999,0.0,,0.0,0.0,0.0,0.00015921902377158403,50,,,,False
c02_gen_50_0062,2,generator,50,pfifo,1,0.0,117.1288,5.743979999999999,0.0,,0.0,0.0,0.0,0.00012281700037419796,50,,,,False
c02_gen_50_0062,2,generator,50,lpt,1,0.0,117.1288,5.743979999999999,0.0,,0.0,0.0,0.0,0.00012004398740828037,50,,,,False
c02_gen_50_0062,2,generator,50,wmdd,1,0.0,117.1288,5.743979999999999,0.0,,0.0,0.0,0.0,0.00012471398804336786,50,,,,False
c02_gen_50_0062,2,generator,50,random,1,0.0,117.1288,5.743979999999999,0.0,,0.0,0.0,0.0,0.00011900102254003286,50,,,,False
c02_gen_50_0062,2,generator,50,ga,1,0.0,117.1288,5.743979999999999,0.0,,0.0,0.0,0.0,0.46828248095698655,19700,,,,False
c02_gen_50_0062,2,generator,50,cpsat60,1,0.0,117.1348,5.749116000000002,0.0,,0.0,0.0,0.0,0.019030833966098726,804,OPTIMAL,0.0,0.0,False
c02_gen_50_0062,2,generator,50,cpsat300,1,0.0,117.1348,5.749116000000002,0.0,,0.0,0.0,0.0,0.019030833966098726,804,OPTIMAL,0.0,0.0,True
c02_gen_50_0063,2,generator,50,edd,1,66.86360000000008,97.911,6.327242,0.04,,0.3333333333333333,0.0,0.0,0.00014344905503094196,50,,,,False
c02_gen_50_0063,2,generator,50,wspt,1,66.86360000000008,97.911,6.327242,0.04,,0.3333333333333333,0.0,0.0,0.00012660608626902103,50,,,,False
c02_gen_50_0063,2,generator,50,atc,1,66.86360000000008,97.911,6.327242,0.04,,0.3333333333333333,0.0,0.0,0.00015249208081513643,50,,,,False
c02_gen_50_0063,2,generator,50,pfifo,1,66.86360000000008,97.911,6.327242,0.04,,0.3333333333333333,0.0,0.0,0.00011884293053299189,50,,,,False
c02_gen_50_0063,2,generator,50,lpt,1,66.86360000000008,97.911,6.327242,0.04,,0.3333333333333333,0.0,0.0,0.00011546793393790722,50,,,,False
c02_gen_50_0063,2,generator,50,wmdd,1,66.86360000000008,97.911,6.327242,0.04,,0.3333333333333333,0.0,0.0,0.0001233500661328435,50,,,,False
c02_gen_50_0063,2,generator,50,random,1,66.86360000000008,97.911,6.327242,0.04,,0.3333333333333333,0.0,0.0,0.00011665292549878359,50,,,,False
c02_gen_50_0063,2,generator,50,ga,1,66.86360000000008,97.911,6.327242,0.04,,0.3333333333333333,0.0,0.0,0.4116199599811807,19700,,,,False
c02_gen_50_0063,2,generator,50,cpsat60,1,66.90839999999997,97.91560000000001,6.331977999999999,0.04,,0.3333333333333333,0.0,0.0,0.019126528990454972,811,OPTIMAL,66.92,66.92,False
c02_gen_50_0063,2,generator,50,cpsat300,1,66.90839999999997,97.91560000000001,6.331977999999999,0.04,,0.3333333333333333,0.0,0.0,0.019126528990454972,811,OPTIMAL,66.92,66.92,True
c02_gen_50_0064,2,generator,50,edd,1,448.80119999999994,135.385,8.33551,0.06,,0.16666666666666666,0.0,0.0,0.00014822103548794985,50,,,,False
c02_gen_50_0064,2,generator,50,wspt,1,448.80119999999994,135.385,8.33551,0.06,,0.16666666666666666,0.0,0.0,0.00012934498954564333,50,,,,False
c02_gen_50_0064,2,generator,50,atc,1,448.80119999999994,135.385,8.33551,0.06,,0.16666666666666666,0.0,0.0,0.0001571360044181347,50,,,,False
c02_gen_50_0064,2,generator,50,pfifo,1,448.80119999999994,135.385,8.33551,0.06,,0.16666666666666666,0.0,0.0,0.00012277893256396055,50,,,,False
c02_gen_50_0064,2,generator,50,lpt,1,448.80119999999994,135.385,8.33551,0.06,,0.16666666666666666,0.0,0.0,0.00011815899051725864,50,,,,False
c02_gen_50_0064,2,generator,50,wmdd,1,448.80119999999994,135.385,8.33551,0.06,,0.16666666666666666,0.0,0.0,0.0001267710467800498,50,,,,False
c02_gen_50_0064,2,generator,50,random,1,448.80119999999994,135.385,8.33551,0.06,,0.16666666666666666,0.0,0.0,0.00011816201731562614,50,,,,False
c02_gen_50_0064,2,generator,50,ga,1,448.80119999999994,135.385,8.33551,0.06,,0.16666666666666666,0.0,0.0,0.4131646250607446,19700,,,,False
c02_gen_50_0064,2,generator,50,cpsat60,1,448.8400000000001,135.38920000000002,8.340058,0.06,,0.16666666666666666,0.0,0.0,0.019852356985211372,780,OPTIMAL,448.88,448.88,False
c02_gen_50_0064,2,generator,50,cpsat300,1,448.8400000000001,135.38920000000002,8.340058,0.06,,0.16666666666666666,0.0,0.0,0.019852356985211372,780,OPTIMAL,448.88,448.88,True
c02_gen_50_0065,2,generator,50,edd,1,93.076,109.2128,6.825566,0.04,,0.08333333333333333,0.25,0.0,0.00014486804138869047,50,,,,False
c02_gen_50_0065,2,generator,50,wspt,1,93.076,109.2128,6.825566,0.04,,0.08333333333333333,0.25,0.0,0.0001295190304517746,50,,,,False
c02_gen_50_0065,2,generator,50,atc,1,93.076,109.2128,6.825566,0.04,,0.08333333333333333,0.25,0.0,0.000157451955601573,50,,,,False
c02_gen_50_0065,2,generator,50,pfifo,1,93.076,109.2128,6.825566,0.04,,0.08333333333333333,0.25,0.0,0.00012203596998006105,50,,,,False
c02_gen_50_0065,2,generator,50,lpt,1,93.076,109.2128,6.825566,0.04,,0.08333333333333333,0.25,0.0,0.00011818099301308393,50,,,,False
c02_gen_50_0065,2,generator,50,wmdd,1,93.076,109.2128,6.825566,0.04,,0.08333333333333333,0.25,0.0,0.0001263159792870283,50,,,,False
c02_gen_50_0065,2,generator,50,random,1,93.076,109.2128,6.825566,0.04,,0.08333333333333333,0.25,0.0,0.00011964398436248302,50,,,,False
c02_gen_50_0065,2,generator,50,ga,1,93.076,109.2128,6.825566,0.04,,0.08333333333333333,0.25,0.0,0.4827893680194393,19700,,,,False
c02_gen_50_0065,2,generator,50,cpsat60,1,93.10839999999999,109.2148,6.83066,0.04,,0.08333333333333333,0.25,0.0,0.027410838985815644,855,OPTIMAL,93.14,93.14,False
c02_gen_50_0065,2,generator,50,cpsat300,1,93.10839999999999,109.2148,6.83066,0.04,,0.08333333333333333,0.25,0.0,0.027410838985815644,855,OPTIMAL,93.14,93.14,True
c02_gen_50_0066,2,generator,50,edd,1,0.0,84.3492,4.478434,0.0,,0.0,0.0,0.0,0.00014622497837990522,50,,,,False
c02_gen_50_0066,2,generator,50,wspt,1,0.0,84.3492,4.478434,0.0,,0.0,0.0,0.0,0.00013428495731204748,50,,,,False
c02_gen_50_0066,2,generator,50,atc,1,0.0,84.3492,4.478434,0.0,,0.0,0.0,0.0,0.0001568469451740384,50,,,,False
c02_gen_50_0066,2,generator,50,pfifo,1,0.0,84.3492,4.478434,0.0,,0.0,0.0,0.0,0.00012220395728945732,50,,,,False
c02_gen_50_0066,2,generator,50,lpt,1,0.0,84.3492,4.478434,0.0,,0.0,0.0,0.0,0.00011986494064331055,50,,,,False
c02_gen_50_0066,2,generator,50,wmdd,1,0.0,84.3492,4.478434,0.0,,0.0,0.0,0.0,0.0001259429845958948,50,,,,False
c02_gen_50_0066,2,generator,50,random,1,0.0,84.3492,4.478434,0.0,,0.0,0.0,0.0,0.0001239859266206622,50,,,,False
c02_gen_50_0066,2,generator,50,ga,1,0.0,84.3492,4.478434,0.0,,0.0,0.0,0.0,0.4254794520093128,19700,,,,False
c02_gen_50_0066,2,generator,50,cpsat60,1,0.0,84.35419999999999,4.482962,0.0,,0.0,0.0,0.0,0.02118986297864467,799,OPTIMAL,0.0,0.0,False
c02_gen_50_0066,2,generator,50,cpsat300,1,0.0,84.35419999999999,4.482962,0.0,,0.0,0.0,0.0,0.02118986297864467,799,OPTIMAL,0.0,0.0,True
c02_gen_50_0067,2,generator,50,edd,1,430.24480000000005,99.46209999999999,9.041496,0.08,1.0,0.3333333333333333,0.0,0.0,0.00014805200044065714,50,,,,False
c02_gen_50_0067,2,generator,50,wspt,1,430.24480000000005,99.46209999999999,9.041496,0.08,1.0,0.3333333333333333,0.0,0.0,0.00012752809561789036,50,,,,False
c02_gen_50_0067,2,generator,50,atc,1,430.24480000000005,99.46209999999999,9.041496,0.08,1.0,0.3333333333333333,0.0,0.0,0.00015540304593741894,50,,,,False
c02_gen_50_0067,2,generator,50,pfifo,1,430.24480000000005,99.46209999999999,9.041496,0.08,1.0,0.3333333333333333,0.0,0.0,0.00012008310295641422,50,,,,False
c02_gen_50_0067,2,generator,50,lpt,1,430.24480000000005,99.46209999999999,9.041496,0.08,1.0,0.3333333333333333,0.0,0.0,0.00011724303476512432,50,,,,False
c02_gen_50_0067,2,generator,50,wmdd,1,430.24480000000005,99.46209999999999,9.041496,0.08,1.0,0.3333333333333333,0.0,0.0,0.00012985605280846357,50,,,,False
c02_gen_50_0067,2,generator,50,random,1,430.24480000000005,99.46209999999999,9.041496,0.08,1.0,0.3333333333333333,0.0,0.0,0.000119235017336905,50,,,,False
c02_gen_50_0067,2,generator,50,ga,1,430.24480000000005,99.46209999999999,9.041496,0.08,1.0,0.3333333333333333,0.0,0.0,0.4702655019937083,19700,,,,False
c02_gen_50_0067,2,generator,50,cpsat60,1,430.4012000000001,99.4666,9.04688,0.08,1.0,0.3333333333333333,0.0,0.0,0.020395579980686307,814,OPTIMAL,430.48,430.48,False
c02_gen_50_0067,2,generator,50,cpsat300,1,430.4012000000001,99.4666,9.04688,0.08,1.0,0.3333333333333333,0.0,0.0,0.020395579980686307,814,OPTIMAL,430.48,430.48,True
c02_gen_50_0068,2,generator,50,edd,1,34.16999999999999,131.217,8.14358,0.02,,0.125,0.0,0.0,0.00013997801579535007,50,,,,False
c02_gen_50_0068,2,generator,50,wspt,1,34.16999999999999,131.217,8.14358,0.02,,0.125,0.0,0.0,0.0001257479889318347,50,,,,False
c02_gen_50_0068,2,generator,50,atc,1,34.16999999999999,131.217,8.14358,0.02,,0.125,0.0,0.0,0.00015624100342392921,50,,,,False
c02_gen_50_0068,2,generator,50,pfifo,1,34.16999999999999,131.217,8.14358,0.02,,0.125,0.0,0.0,0.00011826003901660442,50,,,,False
c02_gen_50_0068,2,generator,50,lpt,1,34.16999999999999,131.217,8.14358,0.02,,0.125,0.0,0.0,0.00011519505642354488,50,,,,False
c02_gen_50_0068,2,generator,50,wmdd,1,34.16999999999999,131.217,8.14358,0.02,,0.125,0.0,0.0,0.00012561900075525045,50,,,,False
c02_gen_50_0068,2,generator,50,random,1,34.16999999999999,131.217,8.14358,0.02,,0.125,0.0,0.0,0.00011552998330444098,50,,,,False
c02_gen_50_0068,2,generator,50,ga,1,34.16999999999999,131.217,8.14358,0.02,,0.125,0.0,0.0,0.4432589199859649,19700,,,,False
c02_gen_50_0068,2,generator,50,cpsat60,1,34.2072,131.22480000000002,8.148246,0.02,,0.125,0.0,0.0,0.01955595298204571,780,OPTIMAL,34.24,34.24,False
c02_gen_50_0068,2,generator,50,cpsat300,1,34.2072,131.22480000000002,8.148246,0.02,,0.125,0.0,0.0,0.01955595298204571,780,OPTIMAL,34.24,34.24,True
c02_gen_50_0069,2,generator,50,edd,1,0.0,139.614,7.625198,0.0,,0.0,0.0,0.0,0.00014394603203982115,50,,,,False
c02_gen_50_0069,2,generator,50,wspt,1,0.0,139.614,7.625198,0.0,,0.0,0.0,0.0,0.0001261560246348381,50,,,,False
c02_gen_50_0069,2,generator,50,atc,1,0.0,139.614,7.625198,0.0,,0.0,0.0,0.0,0.0001616349909454584,50,,,,False
c02_gen_50_0069,2,generator,50,pfifo,1,0.0,139.614,7.625198,0.0,,0.0,0.0,0.0,0.00011981208808720112,50,,,,False
c02_gen_50_0069,2,generator,50,lpt,1,0.0,139.614,7.625198,0.0,,0.0,0.0,0.0,0.00011737109161913395,50,,,,False
c02_gen_50_0069,2,generator,50,wmdd,1,0.0,139.614,7.625198,0.0,,0.0,0.0,0.0,0.00012447696644812822,50,,,,False
c02_gen_50_0069,2,generator,50,random,1,0.0,139.614,7.625198,0.0,,0.0,0.0,0.0,0.00011757598258554935,50,,,,False
c02_gen_50_0069,2,generator,50,ga,1,0.0,139.614,7.625198,0.0,,0.0,0.0,0.0,0.4550027350196615,19700,,,,False
c02_gen_50_0069,2,generator,50,cpsat60,1,0.0,139.616,7.6310519999999995,0.0,,0.0,0.0,0.0,0.020396891050040722,817,OPTIMAL,0.0,0.0,False
c02_gen_50_0069,2,generator,50,cpsat300,1,0.0,139.616,7.6310519999999995,0.0,,0.0,0.0,0.0,0.020396891050040722,817,OPTIMAL,0.0,0.0,True
c02_gen_50_0070,2,generator,50,edd,1,21.5968,135.45940000000002,6.025136,0.02,,0.14285714285714285,0.0,0.0,0.0001440219348296523,50,,,,False
c02_gen_50_0070,2,generator,50,wspt,1,21.5968,135.45940000000002,6.025136,0.02,,0.14285714285714285,0.0,0.0,0.00013229995965957642,50,,,,False
c02_gen_50_0070,2,generator,50,atc,1,21.5968,135.45940000000002,6.025136,0.02,,0.14285714285714285,0.0,0.0,0.00015221908688545227,50,,,,False
c02_gen_50_0070,2,generator,50,pfifo,1,21.5968,135.45940000000002,6.025136,0.02,,0.14285714285714285,0.0,0.0,0.00011988403275609016,50,,,,False
c02_gen_50_0070,2,generator,50,lpt,1,21.5968,135.45940000000002,6.025136,0.02,,0.14285714285714285,0.0,0.0,0.00011765409726649523,50,,,,False
c02_gen_50_0070,2,generator,50,wmdd,1,21.5968,135.45940000000002,6.025136,0.02,,0.14285714285714285,0.0,0.0,0.00012358103413134813,50,,,,False
c02_gen_50_0070,2,generator,50,random,1,21.5968,135.45940000000002,6.025136,0.02,,0.14285714285714285,0.0,0.0,0.00012008496560156345,50,,,,False
c02_gen_50_0070,2,generator,50,ga,1,21.5968,135.45940000000002,6.025136,0.02,,0.14285714285714285,0.0,0.0,0.46987901895772666,19700,,,,False
c02_gen_50_0070,2,generator,50,cpsat60,1,21.599199999999996,135.4627,6.029885999999999,0.02,,0.14285714285714285,0.0,0.0,0.025770033011212945,793,OPTIMAL,21.6,21.6,False
c02_gen_50_0070,2,generator,50,cpsat300,1,21.599199999999996,135.4627,6.029885999999999,0.02,,0.14285714285714285,0.0,0.0,0.025770033011212945,793,OPTIMAL,21.6,21.6,True
c02_gen_50_0071,2,generator,50,edd,1,54.768400000000014,87.9933,5.289572,0.02,0.0,0.1,0.0,0.0,0.00014271901454776525,50,,,,False
c02_gen_50_0071,2,generator,50,wspt,1,54.768400000000014,87.9933,5.289572,0.02,0.0,0.1,0.0,0.0,0.00012696499470621347,50,,,,False
c02_gen_50_0071,2,generator,50,atc,1,54.768400000000014,87.9933,5.289572,0.02,0.0,0.1,0.0,0.0,0.00015182001516222954,50,,,,False
c02_gen_50_0071,2,generator,50,pfifo,1,54.768400000000014,87.9933,5.289572,0.02,0.0,0.1,0.0,0.0,0.0001209980109706521,50,,,,False
c02_gen_50_0071,2,generator,50,lpt,1,54.768400000000014,87.9933,5.289572,0.02,0.0,0.1,0.0,0.0,0.00011511496268212795,50,,,,False
c02_gen_50_0071,2,generator,50,wmdd,1,54.768400000000014,87.9933,5.289572,0.02,0.0,0.1,0.0,0.0,0.0001226239837706089,50,,,,False
c02_gen_50_0071,2,generator,50,random,1,54.768400000000014,87.9933,5.289572,0.02,0.0,0.1,0.0,0.0,0.00011695502325892448,50,,,,False
c02_gen_50_0071,2,generator,50,ga,1,54.768400000000014,87.9933,5.289572,0.02,0.0,0.1,0.0,0.0,0.4790254409890622,19700,,,,False
c02_gen_50_0071,2,generator,50,cpsat60,1,54.78280000000004,88.00280000000001,5.485258,0.02,0.0,0.1,0.0,0.0,0.01974988100118935,712,OPTIMAL,54.8,54.8,False
c02_gen_50_0071,2,generator,50,cpsat300,1,54.78280000000004,88.00280000000001,5.485258,0.02,0.0,0.1,0.0,0.0,0.01974988100118935,712,OPTIMAL,54.8,54.8,True
c02_gen_50_0072,2,generator,50,edd,1,53.50880000000001,79.78479999999999,8.841358,0.02,,0.2,0.0,0.0,0.00014777597971260548,50,,,,False
c02_gen_50_0072,2,generator,50,wspt,1,53.50880000000001,79.78479999999999,8.841358,0.02,,0.2,0.0,0.0,0.00012802996207028627,50,,,,False
c02_gen_50_0072,2,generator,50,atc,1,53.50880000000001,79.78479999999999,8.841358,0.02,,0.2,0.0,0.0,0.00015760795213282108,50,,,,False
c02_gen_50_0072,2,generator,50,pfifo,1,53.50880000000001,79.78479999999999,8.841358,0.02,,0.2,0.0,0.0,0.0001217949902638793,50,,,,False
c02_gen_50_0072,2,generator,50,lpt,1,53.50880000000001,79.78479999999999,8.841358,0.02,,0.2,0.0,0.0,0.00011866807471960783,50,,,,False
c02_gen_50_0072,2,generator,50,wmdd,1,53.50880000000001,79.78479999999999,8.841358,0.02,,0.2,0.0,0.0,0.00012566393706947565,50,,,,False
c02_gen_50_0072,2,generator,50,random,1,53.50880000000001,79.78479999999999,8.841358,0.02,,0.2,0.0,0.0,0.00012129498645663261,50,,,,False
c02_gen_50_0072,2,generator,50,ga,1,53.50880000000001,79.78479999999999,8.841358,0.02,,0.2,0.0,0.0,0.4637388999108225,19700,,,,False
c02_gen_50_0072,2,generator,50,cpsat60,1,53.51920000000001,79.78649999999999,8.845824,0.02,,0.2,0.0,0.0,0.017594774020835757,805,OPTIMAL,53.52,53.52,False
c02_gen_50_0072,2,generator,50,cpsat300,1,53.51920000000001,79.78649999999999,8.845824,0.02,,0.2,0.0,0.0,0.017594774020835757,805,OPTIMAL,53.52,53.52,True
c02_gen_50_0073,2,generator,50,edd,1,0.0,76.23960000000001,6.28268,0.0,,0.0,0.0,0.0,0.00014508794993162155,50,,,,False
c02_gen_50_0073,2,generator,50,wspt,1,0.0,76.23960000000001,6.28268,0.0,,0.0,0.0,0.0,0.0001299949362874031,50,,,,False
c02_gen_50_0073,2,generator,50,atc,1,0.0,76.23960000000001,6.28268,0.0,,0.0,0.0,0.0,0.00016071798745542765,50,,,,False
c02_gen_50_0073,2,generator,50,pfifo,1,0.0,76.23960000000001,6.28268,0.0,,0.0,0.0,0.0,0.00012197904288768768,50,,,,False
c02_gen_50_0073,2,generator,50,lpt,1,0.0,76.23960000000001,6.28268,0.0,,0.0,0.0,0.0,0.0001191779738292098,50,,,,False
c02_gen_50_0073,2,generator,50,wmdd,1,0.0,76.23960000000001,6.28268,0.0,,0.0,0.0,0.0,0.0001268669730052352,50,,,,False
c02_gen_50_0073,2,generator,50,random,1,0.0,76.23960000000001,6.28268,0.0,,0.0,0.0,0.0,0.00011994794476777315,50,,,,False
c02_gen_50_0073,2,generator,50,ga,1,0.0,76.23960000000001,6.28268,0.0,,0.0,0.0,0.0,0.44560661306604743,19700,,,,False
c02_gen_50_0073,2,generator,50,cpsat60,1,0.0,76.24050000000001,6.287298000000001,0.0,,0.0,0.0,0.0,0.017621655017137527,795,OPTIMAL,0.0,0.0,False
c02_gen_50_0073,2,generator,50,cpsat300,1,0.0,76.24050000000001,6.287298000000001,0.0,,0.0,0.0,0.0,0.017621655017137527,795,OPTIMAL,0.0,0.0,True
c02_gen_50_0074,2,generator,50,edd,1,21.729600000000005,128.9651,9.757150000000001,0.02,,0.0,0.16666666666666666,0.0,0.00014466093853116035,50,,,,False
c02_gen_50_0074,2,generator,50,wspt,1,21.729600000000005,128.9651,9.757150000000001,0.02,,0.0,0.16666666666666666,0.0,0.00012593099381774664,50,,,,False
c02_gen_50_0074,2,generator,50,atc,1,21.729600000000005,128.9651,9.757150000000001,0.02,,0.0,0.16666666666666666,0.0,0.00015482399612665176,50,,,,False
c02_gen_50_0074,2,generator,50,pfifo,1,21.729600000000005,128.9651,9.757150000000001,0.02,,0.0,0.16666666666666666,0.0,0.00012029299978166819,50,,,,False
c02_gen_50_0074,2,generator,50,lpt,1,21.729600000000005,128.9651,9.757150000000001,0.02,,0.0,0.16666666666666666,0.0,0.00011824490502476692,50,,,,False
c02_gen_50_0074,2,generator,50,wmdd,1,21.729600000000005,128.9651,9.757150000000001,0.02,,0.0,0.16666666666666666,0.0,0.00012490199878811836,50,,,,False
c02_gen_50_0074,2,generator,50,random,1,21.729600000000005,128.9651,9.757150000000001,0.02,,0.0,0.16666666666666666,0.0,0.00011820194777101278,50,,,,False
c02_gen_50_0074,2,generator,50,ga,1,21.729600000000005,128.9651,9.757150000000001,0.02,,0.0,0.16666666666666666,0.0,0.41422650101594627,19700,,,,False
c02_gen_50_0074,2,generator,50,cpsat60,1,21.749000000000024,128.97480000000002,9.762322000000001,0.02,,0.0,0.16666666666666666,0.0,0.019201813032850623,765,OPTIMAL,21.76,21.76,False
c02_gen_50_0074,2,generator,50,cpsat300,1,21.749000000000024,128.97480000000002,9.762322000000001,0.02,,0.0,0.16666666666666666,0.0,0.019201813032850623,765,OPTIMAL,21.76,21.76,True
c02_gen_50_0075,2,generator,50,edd,1,317.7507999999999,143.873,10.918882000000002,0.08,,0.3076923076923077,0.0,0.0,0.00014934700448065996,50,,,,False
c02_gen_50_0075,2,generator,50,wspt,1,317.7507999999999,143.873,10.918882000000002,0.08,,0.3076923076923077,0.0,0.0,0.00012989994138479233,50,,,,False
c02_gen_50_0075,2,generator,50,atc,1,317.7507999999999,143.873,10.918882000000002,0.08,,0.3076923076923077,0.0,0.0,0.0001608829479664564,50,,,,False
