id,base_id,campus,size,condition,sla_multiplier,crew_multiplier,method,seed,feasible,wwt,makespan,mean_flow,breach_share,breach_p1,breach_p2,breach_p3,breach_p4,wall_seconds
c09_replay_400_0118_sla0.5,c09_replay_400_0118,9,400,sla0.5,0.5,1.0,lpt,301,1,371.0,96.25,4.170333,0.0175,0.42857142857142855,0.04040404040404041,0.0,0.0,0.0009189590346068144
c09_replay_400_0118_sla0.5,c09_replay_400_0118,9,400,sla0.5,0.5,1.0,random,301,1,371.0,96.25,4.0840415000000005,0.0175,0.42857142857142855,0.04040404040404041,0.0,0.0,0.0008232999825850129
c09_replay_400_0118_sla0.5,c09_replay_400_0118,9,400,sla0.5,0.5,1.0,rl301,301,1,371.0,96.25,4.03812475,0.0175,0.42857142857142855,0.04040404040404041,0.0,0.0,0.1893367669545114
c09_replay_400_0118_sla0.5,c09_replay_400_0118,9,400,sla0.5,0.5,1.0,rl302,302,1,371.0,96.25,4.134583,0.0175,0.42857142857142855,0.04040404040404041,0.0,0.0,0.16764958295971155
c09_replay_400_0118_sla0.5,c09_replay_400_0118,9,400,sla0.5,0.5,1.0,rl303,303,1,371.0,96.25,4.110083,0.0175,0.42857142857142855,0.04040404040404041,0.0,0.0,0.09476358396932483
c09_replay_400_0118_sla1.5,c09_replay_400_0118,9,400,sla1.5,1.5,1.0,edd,301,1,40.0,96.25,4.061708,0.005,0.2857142857142857,0.0,0.0,0.0,0.0010156820062547922
c09_replay_400_0118_sla1.5,c09_replay_400_0118,9,400,sla1.5,1.5,1.0,wspt,301,1,40.0,96.25,4.01749975,0.005,0.2857142857142857,0.0,0.0,0.0,0.00106786098331213
c09_replay_400_0118_sla1.5,c09_replay_400_0118,9,400,sla1.5,1.5,1.0,atc,301,1,40.0,96.25,4.01749975,0.005,0.2857142857142857,0.0,0.0,0.0,0.004940008977428079
c09_replay_400_0118_sla1.5,c09_replay_400_0118,9,400,sla1.5,1.5,1.0,pfifo,301,1,40.0,96.25,4.061708,0.005,0.2857142857142857,0.0,0.0,0.0,0.0010120009537786245
c09_replay_400_0118_sla1.5,c09_replay_400_0118,9,400,sla1.5,1.5,1.0,lpt,301,1,40.0,96.25,4.170333,0.005,0.2857142857142857,0.0,0.0,0.0,0.003990866942331195
c09_replay_400_0118_sla1.5,c09_replay_400_0118,9,400,sla1.5,1.5,1.0,random,301,1,40.0,96.25,4.0840415000000005,0.005,0.2857142857142857,0.0,0.0,0.0,0.0008835829794406891
c09_replay_400_0118_sla1.5,c09_replay_400_0118,9,400,sla1.5,1.5,1.0,rl301,301,1,40.0,96.25,4.01749975,0.005,0.2857142857142857,0.0,0.0,0.0,0.20388247002847493
c09_replay_400_0118_sla1.5,c09_replay_400_0118,9,400,sla1.5,1.5,1.0,rl302,302,1,40.0,96.25,4.117083,0.005,0.2857142857142857,0.0,0.0,0.0,0.14891869097482413
c09_replay_400_0118_sla1.5,c09_replay_400_0118,9,400,sla1.5,1.5,1.0,rl303,303,1,40.0,96.25,4.129583,0.005,0.2857142857142857,0.0,0.0,0.0,0.13241489802021533
c09_replay_400_0118_m0.75,c09_replay_400_0118,9,400,crew0.75,1.0,0.75,edd,301,1,151.0,96.25,4.627583499999999,0.01,0.2857142857142857,0.020202020202020204,0.0,0.0,0.0010198659729212523
c09_replay_400_0118_m0.75,c09_replay_400_0118,9,400,crew0.75,1.0,0.75,wspt,301,1,151.0,96.25,4.318291749999999,0.01,0.2857142857142857,0.020202020202020204,0.0,0.0,0.00105350895319134
c09_replay_400_0118_m0.75,c09_replay_400_0118,9,400,crew0.75,1.0,0.75,atc,301,1,151.0,96.25,4.3220832499999995,0.01,0.2857142857142857,0.020202020202020204,0.0,0.0,0.004468419938348234
c09_replay_400_0118_m0.75,c09_replay_400_0118,9,400,crew0.75,1.0,0.75,pfifo,301,1,151.0,96.25,4.627583499999999,0.01,0.2857142857142857,0.020202020202020204,0.0,0.0,0.0009837530087679625
c09_replay_400_0118_m0.75,c09_replay_400_0118,9,400,crew0.75,1.0,0.75,lpt,301,1,393.66679999999997,96.25,5.8450415,0.0175,0.2857142857142857,0.050505050505050504,0.0,0.0,0.004014683072455227
c09_replay_400_0118_m0.75,c09_replay_400_0118,9,400,crew0.75,1.0,0.75,random,301,1,226.80040000000002,96.25,5.0190002499999995,0.02,0.2857142857142857,0.06060606060606061,0.0,0.0,0.0008552829967811704
c09_replay_400_0118_m0.75,c09_replay_400_0118,9,400,crew0.75,1.0,0.75,rl301,301,1,151.0,96.25,4.50025025,0.01,0.2857142857142857,0.020202020202020204,0.0,0.0,0.13700257195159793
c09_replay_400_0118_m0.75,c09_replay_400_0118,9,400,crew0.75,1.0,0.75,rl302,302,1,151.0,96.25,5.24495825,0.01,0.2857142857142857,0.020202020202020204,0.0,0.0,0.07439702795818448
c09_replay_400_0118_m0.75,c09_replay_400_0118,9,400,crew0.75,1.0,0.75,rl303,303,1,151.0,96.25,5.320499999999999,0.01,0.2857142857142857,0.020202020202020204,0.0,0.0,0.08240278298035264
c09_replay_400_0118_m1.25,c09_replay_400_0118,9,400,crew1.25,1.0,1.25,edd,301,1,151.0,96.25,3.9369167500000004,0.01,0.2857142857142857,0.020202020202020204,0.0,0.0,0.0010139551013708115
c09_replay_400_0118_m1.25,c09_replay_400_0118,9,400,crew1.25,1.0,1.25,wspt,301,1,151.0,96.25,3.90254175,0.01,0.2857142857142857,0.020202020202020204,0.0,0.0,0.0009881410514935851
c09_replay_400_0118_m1.25,c09_replay_400_0118,9,400,crew1.25,1.0,1.25,atc,301,1,151.0,96.25,3.90254175,0.01,0.2857142857142857,0.020202020202020204,0.0,0.0,0.0013646460138261318
c09_replay_400_0118_m1.25,c09_replay_400_0118,9,400,crew1.25,1.0,1.25,pfifo,301,1,151.0,96.25,3.9369167500000004,0.01,0.2857142857142857,0.020202020202020204,0.0,0.0,0.000982558005489409
c09_replay_400_0118_m1.25,c09_replay_400_0118,9,400,crew1.25,1.0,1.25,lpt,301,1,151.0,96.25,3.986,0.01,0.2857142857142857,0.020202020202020204,0.0,0.0,0.0009583539795130491
c09_replay_400_0118_m1.25,c09_replay_400_0118,9,400,crew1.25,1.0,1.25,random,301,1,151.0,96.25,3.9557917499999995,0.01,0.2857142857142857,0.020202020202020204,0.0,0.0,0.0008445540443062782
c09_replay_400_0118_m1.25,c09_replay_400_0118,9,400,crew1.25,1.0,1.25,rl301,301,1,151.0,96.25,3.9050417500000005,0.01,0.2857142857142857,0.020202020202020204,0.0,0.0,2.3893431260949
c09_replay_400_0118_m1.25,c09_replay_400_0118,9,400,crew1.25,1.0,1.25,rl302,302,1,151.0,96.25,3.9507917499999996,0.01,0.2857142857142857,0.020202020202020204,0.0,0.0,2.3931096639716998
c09_replay_400_0118_m1.25,c09_replay_400_0118,9,400,crew1.25,1.0,1.25,rl303,303,1,151.0,96.25,3.9682917499999997,0.01,0.2857142857142857,0.020202020202020204,0.0,0.0,1.048139616032131
c09_replay_400_0119,c09_replay_400_0119,9,400,baseline,1.0,1.0,edd,301,1,1170.9184,135.8648,4.22025175,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.001080823945812881
c09_replay_400_0119,c09_replay_400_0119,9,400,baseline,1.0,1.0,wspt,301,1,1170.9184,135.8648,4.2012935,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0010778290452435613
c09_replay_400_0119,c09_replay_400_0119,9,400,baseline,1.0,1.0,atc,301,1,1170.9184,135.8648,4.2012935,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0015064950566738844
c09_replay_400_0119,c09_replay_400_0119,9,400,baseline,1.0,1.0,pfifo,301,1,1170.9184,135.8648,4.22025175,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0009531909599900246
c09_replay_400_0119,c09_replay_400_0119,9,400,baseline,1.0,1.0,lpt,301,1,1170.9184,135.8648,4.23233525,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.000948771950788796
c09_replay_400_0119,c09_replay_400_0119,9,400,baseline,1.0,1.0,random,301,1,1170.9184,135.8648,4.228168500000001,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0008410589070990682
c09_replay_400_0119,c09_replay_400_0119,9,400,baseline,1.0,1.0,rl301,301,1,1170.9184,135.8648,4.2012935,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.13863016094546765
c09_replay_400_0119,c09_replay_400_0119,9,400,baseline,1.0,1.0,rl302,302,1,1170.9184,135.8648,4.230960250000001,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0711666049901396
c09_replay_400_0119,c09_replay_400_0119,9,400,baseline,1.0,1.0,rl303,303,1,1170.9184,135.8648,4.230960250000001,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.07045712601393461
c09_replay_400_0119_sla0.5,c09_replay_400_0119,9,400,sla0.5,0.5,1.0,edd,301,1,1520.9184,135.8648,4.22025175,0.03,0.3157894736842105,0.0625,0.0,0.0,0.001041861018165946
c09_replay_400_0119_sla0.5,c09_replay_400_0119,9,400,sla0.5,0.5,1.0,wspt,301,1,1520.9184,135.8648,4.2012935,0.03,0.3157894736842105,0.0625,0.0,0.0,0.001074825064279139
c09_replay_400_0119_sla0.5,c09_replay_400_0119,9,400,sla0.5,0.5,1.0,atc,301,1,1520.9184,135.8648,4.2012935,0.03,0.3157894736842105,0.0625,0.0,0.0,0.0014161670114845037
c09_replay_400_0119_sla0.5,c09_replay_400_0119,9,400,sla0.5,0.5,1.0,pfifo,301,1,1520.9184,135.8648,4.22025175,0.03,0.3157894736842105,0.0625,0.0,0.0,0.0009616670431569219
c09_replay_400_0119_sla0.5,c09_replay_400_0119,9,400,sla0.5,0.5,1.0,lpt,301,1,1520.9184,135.8648,4.23233525,0.03,0.3157894736842105,0.0625,0.0,0.0,0.0009220120264217257
c09_replay_400_0119_sla0.5,c09_replay_400_0119,9,400,sla0.5,0.5,1.0,random,301,1,1520.9184,135.8648,4.228168500000001,0.03,0.3157894736842105,0.0625,0.0,0.0,0.0008352259173989296
c09_replay_400_0119_sla0.5,c09_replay_400_0119,9,400,sla0.5,0.5,1.0,rl301,301,1,1520.9184,135.8648,4.20250175,0.03,0.3157894736842105,0.0625,0.0,0.0,0.11306973802857101
c09_replay_400_0119_sla0.5,c09_replay_400_0119,9,400,sla0.5,0.5,1.0,rl302,302,1,1520.9184,135.8648,4.230960250000001,0.03,0.3157894736842105,0.0625,0.0,0.0,0.11249791400041431
c09_replay_400_0119_sla0.5,c09_replay_400_0119,9,400,sla0.5,0.5,1.0,rl303,303,1,1520.9184,135.8648,4.230960250000001,0.03,0.3157894736842105,0.0625,0.0,0.0,0.08134288305882365
c09_replay_400_0119_sla1.5,c09_replay_400_0119,9,400,sla1.5,1.5,1.0,edd,301,1,946.9184,135.8648,4.22025175,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.003035056055523455
c09_replay_400_0119_sla1.5,c09_replay_400_0119,9,400,sla1.5,1.5,1.0,wspt,301,1,946.9184,135.8648,4.2012935,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0010217169765383005
c09_replay_400_0119_sla1.5,c09_replay_400_0119,9,400,sla1.5,1.5,1.0,atc,301,1,946.9184,135.8648,4.2012935,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.004441687022335827
c09_replay_400_0119_sla1.5,c09_replay_400_0119,9,400,sla1.5,1.5,1.0,pfifo,301,1,946.9184,135.8648,4.22025175,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0009564190404489636
c09_replay_400_0119_sla1.5,c09_replay_400_0119,9,400,sla1.5,1.5,1.0,lpt,301,1,946.9184,135.8648,4.23233525,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.003998776082880795
c09_replay_400_0119_sla1.5,c09_replay_400_0119,9,400,sla1.5,1.5,1.0,random,301,1,946.9184,135.8648,4.228168500000001,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.004299434018321335
c09_replay_400_0119_sla1.5,c09_replay_400_0119,9,400,sla1.5,1.5,1.0,rl301,301,1,946.9184,135.8648,4.2012935,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.12498774100095034
c09_replay_400_0119_sla1.5,c09_replay_400_0119,9,400,sla1.5,1.5,1.0,rl302,302,1,946.9184,135.8648,4.230960250000001,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.07147626101505011
c09_replay_400_0119_sla1.5,c09_replay_400_0119,9,400,sla1.5,1.5,1.0,rl303,303,1,946.9184,135.8648,4.230960250000001,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.07044912001583725
c09_replay_400_0119_m0.75,c09_replay_400_0119,9,400,crew0.75,1.0,0.75,edd,301,1,1170.9184,135.8648,4.35466875,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0009691750165075064
c09_replay_400_0119_m0.75,c09_replay_400_0119,9,400,crew0.75,1.0,0.75,wspt,301,1,1176.9184,135.8648,4.3152105,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0009891430381685495
c09_replay_400_0119_m0.75,c09_replay_400_0119,9,400,crew0.75,1.0,0.75,atc,301,1,1170.9184,135.8648,4.3152105,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0044756639981642365
c09_replay_400_0119_m0.75,c09_replay_400_0119,9,400,crew0.75,1.0,0.75,pfifo,301,1,1170.9184,135.8648,4.35466875,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0009334590286016464
c09_replay_400_0119_m0.75,c09_replay_400_0119,9,400,crew0.75,1.0,0.75,lpt,301,1,1170.9184,135.8648,4.431835250000001,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0009518750011920929
c09_replay_400_0119_m0.75,c09_replay_400_0119,9,400,crew0.75,1.0,0.75,random,301,1,1178.9184,135.8648,4.32266875,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0008035210194066167
c09_replay_400_0119_m0.75,c09_replay_400_0119,9,400,crew0.75,1.0,0.75,rl301,301,1,1170.9184,135.8648,4.315419,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.3192697149934247
c09_replay_400_0119_m0.75,c09_replay_400_0119,9,400,crew0.75,1.0,0.75,rl302,302,1,1170.9184,135.8648,4.40696025,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.24128388206008822
c09_replay_400_0119_m0.75,c09_replay_400_0119,9,400,crew0.75,1.0,0.75,rl303,303,1,1170.9184,135.8648,4.41083525,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.20920789905358106
c09_replay_400_0119_m1.25,c09_replay_400_0119,9,400,crew1.25,1.0,1.25,edd,301,1,1170.9184,135.8648,4.192835,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0010115110781043768
c09_replay_400_0119_m1.25,c09_replay_400_0119,9,400,crew1.25,1.0,1.25,wspt,301,1,1170.9184,135.8648,4.1753350000000005,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0010262340074405074
c09_replay_400_0119_m1.25,c09_replay_400_0119,9,400,crew1.25,1.0,1.25,atc,301,1,1170.9184,135.8648,4.1753350000000005,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.004442256060428917
c09_replay_400_0119_m1.25,c09_replay_400_0119,9,400,crew1.25,1.0,1.25,pfifo,301,1,1170.9184,135.8648,4.192835,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0009723720140755177
c09_replay_400_0119_m1.25,c09_replay_400_0119,9,400,crew1.25,1.0,1.25,lpt,301,1,1170.9184,135.8648,4.20221,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.004017853992991149
c09_replay_400_0119_m1.25,c09_replay_400_0119,9,400,crew1.25,1.0,1.25,random,301,1,1170.9184,135.8648,4.17846,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.0008499169489368796
c09_replay_400_0119_m1.25,c09_replay_400_0119,9,400,crew1.25,1.0,1.25,rl301,301,1,1170.9184,135.8648,4.1753350000000005,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.2801203361013904
c09_replay_400_0119_m1.25,c09_replay_400_0119,9,400,crew1.25,1.0,1.25,rl302,302,1,1170.9184,135.8648,4.20221,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.09769606799818575
c09_replay_400_0119_m1.25,c09_replay_400_0119,9,400,crew1.25,1.0,1.25,rl303,303,1,1170.9184,135.8648,4.20221,0.015,0.21052631578947367,0.020833333333333332,0.0,0.0,0.08735871710814536
c09_replay_400_0120,c09_replay_400_0120,9,400,baseline,1.0,1.0,edd,301,1,202.0,116.13329999999999,4.7267485,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0010226939339190722
c09_replay_400_0120,c09_replay_400_0120,9,400,baseline,1.0,1.0,wspt,301,1,202.0,116.13329999999999,4.6664985,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0010202639969065785
c09_replay_400_0120,c09_replay_400_0120,9,400,baseline,1.0,1.0,atc,301,1,202.0,116.13329999999999,4.67195675,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0013739030109718442
c09_replay_400_0120,c09_replay_400_0120,9,400,baseline,1.0,1.0,pfifo,301,1,202.0,116.13329999999999,4.7267485,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0009546519722789526
c09_replay_400_0120,c09_replay_400_0120,9,400,baseline,1.0,1.0,lpt,301,1,202.0,116.13329999999999,4.799373500000001,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0009368458995595574
c09_replay_400_0120,c09_replay_400_0120,9,400,baseline,1.0,1.0,random,301,1,202.0,116.13329999999999,4.73295675,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0008426910499110818
c09_replay_400_0120,c09_replay_400_0120,9,400,baseline,1.0,1.0,rl301,301,1,202.0,116.13329999999999,4.678915,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.13686539302580059
c09_replay_400_0120,c09_replay_400_0120,9,400,baseline,1.0,1.0,rl302,302,1,202.0,116.13329999999999,4.78279025,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.14167268492747098
c09_replay_400_0120,c09_replay_400_0120,9,400,baseline,1.0,1.0,rl303,303,1,202.0,116.13329999999999,4.78266525,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.14268202695529908
c09_replay_400_0120_sla0.5,c09_replay_400_0120,9,400,sla0.5,0.5,1.0,edd,301,1,516.3,116.13329999999999,4.7267485,0.0375,0.21428571428571427,0.10784313725490197,0.0,0.0035335689045936395,0.0010165090207010508
c09_replay_400_0120_sla0.5,c09_replay_400_0120,9,400,sla0.5,0.5,1.0,wspt,301,1,526.8,116.13329999999999,4.6664985,0.0375,0.21428571428571427,0.10784313725490197,0.0,0.0035335689045936395,0.0010236549424007535
c09_replay_400_0120_sla0.5,c09_replay_400_0120,9,400,sla0.5,0.5,1.0,atc,301,1,516.5,116.13329999999999,4.67195675,0.0375,0.21428571428571427,0.10784313725490197,0.0,0.0035335689045936395,0.0013745640171691775
c09_replay_400_0120_sla0.5,c09_replay_400_0120,9,400,sla0.5,0.5,1.0,pfifo,301,1,516.3,116.13329999999999,4.7267485,0.0375,0.21428571428571427,0.10784313725490197,0.0,0.0035335689045936395,0.0009459509747102857
c09_replay_400_0120_sla0.5,c09_replay_400_0120,9,400,sla0.5,0.5,1.0,lpt,301,1,512.3,116.13329999999999,4.799373500000001,0.035,0.21428571428571427,0.09803921568627451,0.0,0.0035335689045936395,0.0009546279907226562
c09_replay_400_0120_sla0.5,c09_replay_400_0120,9,400,sla0.5,0.5,1.0,random,301,1,527.9668,116.13329999999999,4.73295675,0.0375,0.21428571428571427,0.10784313725490197,0.0,0.0035335689045936395,0.0008544429438188672
c09_replay_400_0120_sla0.5,c09_replay_400_0120,9,400,sla0.5,0.5,1.0,rl301,301,1,512.3,116.13329999999999,4.67845675,0.035,0.21428571428571427,0.09803921568627451,0.0,0.0035335689045936395,1.937583795050159
c09_replay_400_0120_sla0.5,c09_replay_400_0120,9,400,sla0.5,0.5,1.0,rl302,302,1,512.3,116.13329999999999,4.780290249999999,0.035,0.21428571428571427,0.09803921568627451,0.0,0.0035335689045936395,0.11654784705024213
c09_replay_400_0120_sla0.5,c09_replay_400_0120,9,400,sla0.5,0.5,1.0,rl303,303,1,520.5,116.13329999999999,4.78141525,0.0375,0.21428571428571427,0.10784313725490197,0.0,0.0035335689045936395,0.20380853302776814
c09_replay_400_0120_sla1.5,c09_replay_400_0120,9,400,sla1.5,1.5,1.0,edd,301,1,97.0,116.13329999999999,4.7267485,0.0025,0.0,0.00980392156862745,0.0,0.0,0.0009860469726845622
c09_replay_400_0120_sla1.5,c09_replay_400_0120,9,400,sla1.5,1.5,1.0,wspt,301,1,97.0,116.13329999999999,4.6664985,0.0025,0.0,0.00980392156862745,0.0,0.0,0.004067654022946954
c09_replay_400_0120_sla1.5,c09_replay_400_0120,9,400,sla1.5,1.5,1.0,atc,301,1,97.0,116.13329999999999,4.67195675,0.0025,0.0,0.00980392156862745,0.0,0.0,0.0013737259432673454
c09_replay_400_0120_sla1.5,c09_replay_400_0120,9,400,sla1.5,1.5,1.0,pfifo,301,1,97.0,116.13329999999999,4.7267485,0.0025,0.0,0.00980392156862745,0.0,0.0,0.004057640093378723
c09_replay_400_0120_sla1.5,c09_replay_400_0120,9,400,sla1.5,1.5,1.0,lpt,301,1,97.0,116.13329999999999,4.799373500000001,0.0025,0.0,0.00980392156862745,0.0,0.0,0.0009390910854563117
c09_replay_400_0120_sla1.5,c09_replay_400_0120,9,400,sla1.5,1.5,1.0,random,301,1,97.0,116.13329999999999,4.73295675,0.0025,0.0,0.00980392156862745,0.0,0.0,0.003932981984689832
c09_replay_400_0120_sla1.5,c09_replay_400_0120,9,400,sla1.5,1.5,1.0,rl301,301,1,97.0,116.13329999999999,4.677665,0.0025,0.0,0.00980392156862745,0.0,0.0,0.15337251708842814
c09_replay_400_0120_sla1.5,c09_replay_400_0120,9,400,sla1.5,1.5,1.0,rl302,302,1,97.0,116.13329999999999,4.789540249999999,0.0025,0.0,0.00980392156862745,0.0,0.0,0.16508735006209463
c09_replay_400_0120_sla1.5,c09_replay_400_0120,9,400,sla1.5,1.5,1.0,rl303,303,1,97.0,116.13329999999999,4.78404025,0.0025,0.0,0.00980392156862745,0.0,0.0,0.2237673409981653
c09_replay_400_0120_m0.75,c09_replay_400_0120,9,400,crew0.75,1.0,0.75,edd,301,1,202.0,116.13329999999999,5.11920725,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0010005009826272726
c09_replay_400_0120_m0.75,c09_replay_400_0120,9,400,crew0.75,1.0,0.75,wspt,301,1,203.7332,116.13329999999999,4.98545675,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0010528929997235537
c09_replay_400_0120_m0.75,c09_replay_400_0120,9,400,crew0.75,1.0,0.75,atc,301,1,202.0,116.13329999999999,4.996664999999999,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0014662129106000066
c09_replay_400_0120_m0.75,c09_replay_400_0120,9,400,crew0.75,1.0,0.75,pfifo,301,1,202.0,116.13329999999999,5.11920725,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0009498709114268422
c09_replay_400_0120_m0.75,c09_replay_400_0120,9,400,crew0.75,1.0,0.75,lpt,301,1,202.0,116.13329999999999,5.402289999999999,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0009420490823686123
c09_replay_400_0120_m0.75,c09_replay_400_0120,9,400,crew0.75,1.0,0.75,random,301,1,210.0,116.13329999999999,5.092539749999999,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0008202190510928631
c09_replay_400_0120_m0.75,c09_replay_400_0120,9,400,crew0.75,1.0,0.75,rl301,301,1,202.0,116.13329999999999,5.03899825,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.1539418629836291
c09_replay_400_0120_m0.75,c09_replay_400_0120,9,400,crew0.75,1.0,0.75,rl302,302,1,202.0,116.13329999999999,5.25691525,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.18190670991316438
c09_replay_400_0120_m0.75,c09_replay_400_0120,9,400,crew0.75,1.0,0.75,rl303,303,1,202.0,116.13329999999999,5.26662375,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.1310107180615887
c09_replay_400_0120_m1.25,c09_replay_400_0120,9,400,crew1.25,1.0,1.25,edd,301,1,202.0,116.13329999999999,4.603082000000001,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0010187329025939107
c09_replay_400_0120_m1.25,c09_replay_400_0120,9,400,crew1.25,1.0,1.25,wspt,301,1,202.0,116.13329999999999,4.556957,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0010080259526148438
c09_replay_400_0120_m1.25,c09_replay_400_0120,9,400,crew1.25,1.0,1.25,atc,301,1,202.0,116.13329999999999,4.558582,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0013954539317637682
c09_replay_400_0120_m1.25,c09_replay_400_0120,9,400,crew1.25,1.0,1.25,pfifo,301,1,202.0,116.13329999999999,4.603082000000001,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0009527079528197646
c09_replay_400_0120_m1.25,c09_replay_400_0120,9,400,crew1.25,1.0,1.25,lpt,301,1,202.0,116.13329999999999,4.659957,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.000950978952459991
c09_replay_400_0120_m1.25,c09_replay_400_0120,9,400,crew1.25,1.0,1.25,random,301,1,202.0,116.13329999999999,4.608207,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.0008584250463172793
c09_replay_400_0120_m1.25,c09_replay_400_0120,9,400,crew1.25,1.0,1.25,rl301,301,1,202.0,116.13329999999999,4.558582,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.07173056190367788
c09_replay_400_0120_m1.25,c09_replay_400_0120,9,400,crew1.25,1.0,1.25,rl302,302,1,202.0,116.13329999999999,4.651832,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.07060592097695917
c09_replay_400_0120_m1.25,c09_replay_400_0120,9,400,crew1.25,1.0,1.25,rl303,303,1,202.0,116.13329999999999,4.653707,0.0125,0.14285714285714285,0.029411764705882353,0.0,0.0,0.07049163396004587
c09_replay_400_0121,c09_replay_400_0121,9,400,baseline,1.0,1.0,edd,301,1,208.0,88.5,3.4999165,0.0175,0.05555555555555555,0.05405405405405406,0.0,0.0,0.0010186530416831374
c09_replay_400_0121,c09_replay_400_0121,9,400,baseline,1.0,1.0,wspt,301,1,208.0,88.5,3.49970825,0.0175,0.05555555555555555,0.05405405405405406,0.0,0.0,0.0010154829360544682
c09_replay_400_0121,c09_replay_400_0121,9,400,baseline,1.0,1.0,atc,301,1,208.0,88.5,3.49970825,0.0175,0.05555555555555555,0.05405405405405406,0.0,0.0,0.00138866004999727
c09_replay_400_0121,c09_replay_400_0121,9,400,baseline,1.0,1.0,pfifo,301,1,208.0,88.5,3.4999165,0.0175,0.05555555555555555,0.05405405405405406,0.0,0.0,0.0010222640121355653
c09_replay_400_0121,c09_replay_400_0121,9,400,baseline,1.0,1.0,lpt,301,1,208.0,88.5,3.5090832499999998,0.0175,0.05555555555555555,0.05405405405405406,0.0,0.0,0.0009462300222367048
c09_replay_400_0121,c09_replay_400_0121,9,400,baseline,1.0,1.0,random,301,1,208.0,88.5,3.5026665,0.0175,0.05555555555555555,0.05405405405405406,0.0,0.0,0.0008586130570620298
