check,arm,stratum,method,reference,reference_role,family,n_configs,n_clusters,mean_ref,mean_method,mean_diff,ci_lo,ci_hi,margin,wilcoxon_p,holm_p,verdict
capacity,q0.95,campus1,v2rl302,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.95,campus1,v2rl303,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.95,campus1,v2rl304,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.95,campus1,v2rl305,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.95,campus1,v2rl306,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.95,campus1,v2rl307,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.95,campus1,v2rl308,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.95,campus1,v2rl309,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.95,campus1,v2rl310,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.95,campus2,edd,wmdd,baseline_best,rule-vs-rule,17,17,1218.2288470588235,1311.322141176471,93.09329411764713,-16.41419764705878,245.19269529411778,12.182288470588235,0.8588630128278887,1.0,inconclusive
capacity,q0.95,campus2,pfifo,wmdd,baseline_best,rule-vs-rule,17,17,1218.2288470588235,1311.322141176471,93.09329411764713,-17.262014117647084,238.29436941176442,12.182288470588235,0.8588630128278887,1.0,inconclusive
capacity,q0.95,campus2,wspt,wmdd,baseline_best,rule-vs-rule,17,17,1218.2288470588235,1291.2388588235294,73.01001176470588,34.704150294117575,114.83868,12.182288470588235,0.0014737808438751421,0.008842685063250852,worse
capacity,q0.95,campus2,atc,wmdd,baseline_best,rule-vs-rule,17,17,1218.2288470588235,1252.115717647059,33.88687058823534,12.518398235294093,59.66727058823538,12.182288470588235,0.004741768038406972,0.014225304115220917,worse
capacity,q0.95,campus2,lpt,wmdd,baseline_best,rule-vs-rule,17,17,1218.2288470588235,2615.1118352941176,1396.8829882352936,692.0651714705882,2227.514229999999,12.182288470588235,0.0018714329102470324,0.009357164551235163,worse
capacity,q0.95,campus2,random,wmdd,baseline_best,rule-vs-rule,17,17,1218.2288470588235,1636.0305647058824,417.80171764705887,214.67642000000004,666.8994223529409,12.182288470588235,0.0018714329102470324,0.009357164551235163,worse
capacity,q0.95,campus2,v2rl301,wmdd,baseline_best,policy-vs-rule,17,17,1218.2288470588235,1851.2520352941176,633.0231882352942,228.36045882352937,1123.8705238235293,12.182288470588235,0.012063323418854825,0.08444326393198377,worse
capacity,q0.95,campus2,v2rl302,wmdd,baseline_best,policy-vs-rule,17,17,1218.2288470588235,1420.4514,202.22255294117647,67.8431164705883,365.42991235294124,12.182288470588235,0.012063323418854825,0.08444326393198377,worse
capacity,q0.95,campus2,v2rl303,wmdd,baseline_best,policy-vs-rule,17,17,1218.2288470588235,2171.692823529412,953.4639764705884,457.666885,1514.7133223529415,12.182288470588235,0.0028734139278525227,0.028734139278525226,worse
capacity,q0.95,campus2,v2rl304,wmdd,baseline_best,policy-vs-rule,17,17,1218.2288470588235,1447.724082352941,229.49523529411763,31.457649705882535,516.4591467647057,12.182288470588235,0.08437944259396049,0.2531383277818815,worse
capacity,q0.95,campus2,v2rl305,wmdd,baseline_best,policy-vs-rule,17,17,1218.2288470588235,1720.644105882353,502.4152588235294,186.30404588235308,912.3574379411764,12.182288470588235,0.004741768038406972,0.04267591234566275,worse
capacity,q0.95,campus2,v2rl306,wmdd,baseline_best,policy-vs-rule,17,17,1218.2288470588235,1863.508082352941,645.2792352941175,260.5632135294118,1108.659116470588,12.182288470588235,0.004741768038406972,0.04267591234566275,worse
capacity,q0.95,campus2,v2rl307,wmdd,baseline_best,policy-vs-rule,17,17,1218.2288470588235,1751.246494117647,533.0176470588236,187.48640147058825,974.2407188235293,12.182288470588235,0.012063323418854825,0.08444326393198377,worse
capacity,q0.95,campus2,v2rl308,wmdd,baseline_best,policy-vs-rule,17,17,1218.2288470588235,1494.214529411765,275.98568235294124,17.847346470588352,669.231726764706,12.182288470588235,0.13609738111439368,0.27219476222878736,worse
capacity,q0.95,campus2,v2rl309,wmdd,baseline_best,policy-vs-rule,17,17,1218.2288470588235,1453.0060823529411,234.7772352941176,54.6559402941176,525.9899582352939,12.182288470588235,0.012063323418854825,0.08444326393198377,worse
capacity,q0.95,campus2,v2rl310,wmdd,baseline_best,policy-vs-rule,17,17,1218.2288470588235,1324.8887411764708,106.65989411764711,9.548164117646998,224.2094635294118,12.182288470588235,0.15793931050013033,0.27219476222878736,inconclusive
capacity,q0.90,verdict,edd,v2rl302,baseline_best,rule-vs-policy,180,180,446.20275,446.52333,0.3205799999999981,0.03649277777777487,0.7412169444444445,4.4620275,0.03665792867221451,0.07594055990629972,equivalent
capacity,q0.90,verdict,pfifo,v2rl302,baseline_best,rule-vs-policy,180,180,446.20275,446.52333,0.3205799999999981,0.03495544444444043,0.7490376666666656,4.4620275,0.03665792867221451,0.07594055990629972,equivalent
capacity,q0.90,verdict,wspt,v2rl302,baseline_best,rule-vs-policy,180,180,446.20275,448.9091166666667,2.7063666666666624,1.4193318611111068,4.261913861111105,4.4620275,7.08874923203644e-07,4.962124462425508e-06,equivalent
capacity,q0.90,verdict,atc,v2rl302,baseline_best,rule-vs-policy,180,180,446.20275,447.4043866666667,1.2016366666666605,0.37560105555553625,2.239430666666662,4.4620275,0.001887179308509098,0.00943589654254549,equivalent
capacity,q0.90,verdict,wmdd,v2rl302,baseline_best,rule-vs-policy,180,180,446.20275,446.9786177777778,0.7758677777777762,0.2147866944444453,1.4851065555555485,4.4620275,0.0037017494066892425,0.01480699762675697,equivalent
capacity,q0.90,verdict,lpt,v2rl302,baseline_best,rule-vs-policy,180,180,446.20275,449.60809666666665,3.4053466666666665,0.20842533333332974,8.005080666666666,4.4620275,0.025313519968766574,0.07594055990629972,inconclusive
capacity,q0.90,verdict,random,v2rl302,baseline_best,rule-vs-policy,180,180,446.20275,448.9651344444445,2.7623844444444385,1.0035690555555539,5.069517166666667,4.4620275,2.5389087562357237e-05,0.00015233452537414342,inconclusive
capacity,q0.90,verdict,v2rl301,v2rl302,baseline_best,policy-vs-policy,180,180,446.20275,446.13819888888884,-0.06455111111111414,-0.25629777777778473,0.05640444444444231,4.4620275,0.7150006546880893,1.0,equivalent
capacity,q0.90,verdict,v2rl303,v2rl302,baseline_best,policy-vs-policy,180,180,446.20275,446.2115788888889,0.008828888888887023,-0.060595499999998755,0.0671822222222166,4.4620275,0.7150006546880893,1.0,equivalent
capacity,q0.90,verdict,v2rl304,v2rl302,baseline_best,policy-vs-policy,180,180,446.20275,446.2519211111111,0.049171111111109014,-0.21754444444445076,0.29229394444444395,4.4620275,0.39802471950693785,1.0,equivalent
capacity,q0.90,verdict,v2rl305,v2rl302,baseline_best,policy-vs-policy,180,180,446.20275,446.17625888888887,-0.02649111111111324,-0.26140444444445293,0.1711133333333363,4.4620275,0.892738400944348,1.0,equivalent
capacity,q0.90,verdict,v2rl306,v2rl302,baseline_best,policy-vs-policy,180,180,446.20275,446.5957855555555,0.39303555555555425,-0.23424888888889656,1.4355777777777816,4.4620275,1.0,1.0,equivalent
capacity,q0.90,verdict,v2rl307,v2rl302,baseline_best,policy-vs-policy,180,180,446.20275,446.20065,-0.0021000000000003165,-0.2172355555555625,0.1617842777777811,4.4620275,0.6120898800892568,1.0,equivalent
capacity,q0.90,verdict,v2rl308,v2rl302,baseline_best,policy-vs-policy,180,180,446.20275,446.27958555555546,0.07683555555555459,-0.20555555555556065,0.3821832222222281,4.4620275,0.6001794871405538,1.0,equivalent
capacity,q0.90,verdict,v2rl309,v2rl302,baseline_best,policy-vs-policy,180,180,446.20275,446.4568255555555,0.2540755555555552,-0.13333333333333838,0.7606523333333368,4.4620275,0.17629637444051116,1.0,equivalent
capacity,q0.90,verdict,v2rl310,v2rl302,baseline_best,policy-vs-policy,180,180,446.20275,446.18442444444446,-0.018325555555555754,-0.2515700000000079,0.16818136111111717,4.4620275,0.8657723749926214,1.0,equivalent
capacity,q0.90,campus1,edd,atc,baseline_best,rule-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.90,campus1,pfifo,atc,baseline_best,rule-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.90,campus1,wspt,atc,baseline_best,rule-vs-rule,30,30,80.41734666666666,81.58550666666666,1.16816,0.0,2.937106666666667,1.0,0.17971249487899976,1.0,inconclusive
capacity,q0.90,campus1,wmdd,atc,baseline_best,rule-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.90,campus1,lpt,atc,baseline_best,rule-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.90,campus1,random,atc,baseline_best,rule-vs-rule,30,30,80.41734666666666,80.88776,0.47041333333333457,0.0,1.4074933333333357,1.0,0.17971249487899976,1.0,inconclusive
capacity,q0.90,campus1,v2rl301,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.90,campus1,v2rl302,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.90,campus1,v2rl303,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.90,campus1,v2rl304,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.90,campus1,v2rl305,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.90,campus1,v2rl306,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.90,campus1,v2rl307,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.90,campus1,v2rl308,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.90,campus1,v2rl309,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.90,campus1,v2rl310,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.90,campus2,edd,wmdd,baseline_best,rule-vs-rule,17,17,1417.143705882353,1770.1799882352943,353.03628235294116,58.715734117647116,744.2661226470588,14.17143705882353,0.30028987962532416,0.6005797592506483,worse
capacity,q0.90,campus2,pfifo,wmdd,baseline_best,rule-vs-rule,17,17,1417.143705882353,1770.1799882352943,353.03628235294116,63.08099529411769,751.6619867647057,14.17143705882353,0.30028987962532416,0.6005797592506483,worse
capacity,q0.90,campus2,wspt,wmdd,baseline_best,rule-vs-rule,17,17,1417.143705882353,1519.5474,102.40369411764696,50.69211176470574,164.51946823529397,14.17143705882353,0.001887179308509098,0.007548717234036392,worse
capacity,q0.90,campus2,atc,wmdd,baseline_best,rule-vs-rule,17,17,1417.143705882353,1480.3090470588236,63.16534117647058,26.083494705882273,106.18869647058827,14.17143705882353,0.002610776740525937,0.00783233022157781,worse
capacity,q0.90,campus2,lpt,wmdd,baseline_best,rule-vs-rule,17,17,1417.143705882353,4148.89562352941,2731.7519176470582,1324.6407497058824,4392.230829411762,14.17143705882353,0.0008052762369668134,0.00483165742180088,worse
capacity,q0.90,campus2,random,wmdd,baseline_best,rule-vs-rule,17,17,1417.143705882353,2333.274188235295,916.1304823529413,396.314399117647,1538.670777058823,14.17143705882353,0.0012250235420688657,0.006125117710344329,worse
capacity,q0.90,campus2,v2rl301,wmdd,baseline_best,policy-vs-rule,17,17,1417.143705882353,2976.1731647058823,1559.0294588235292,684.3810011764705,2560.669355,14.17143705882353,0.010593539088689496,0.06356123453213697,worse
capacity,q0.90,campus2,v2rl302,wmdd,baseline_best,policy-vs-rule,17,17,1417.143705882353,2029.8562823529414,612.7125764705884,171.53880470588243,1171.126637647059,14.17143705882353,0.010593539088689496,0.06356123453213697,worse
capacity,q0.90,campus2,v2rl303,wmdd,baseline_best,policy-vs-rule,17,17,1417.143705882353,3341.8832941176474,1924.739588235294,916.9696820588232,3121.280335294117,14.17143705882353,0.004514052854917141,0.04514052854917141,worse
capacity,q0.90,campus2,v2rl304,wmdd,baseline_best,policy-vs-rule,17,17,1417.143705882353,1894.377917647059,477.23421176470583,157.13483352941188,856.9971944117647,14.17143705882353,0.023095732617466558,0.06928719785239967,worse
capacity,q0.90,campus2,v2rl305,wmdd,baseline_best,policy-vs-rule,17,17,1417.143705882353,2760.573058823529,1343.4293529411764,532.9347188235295,2236.7770688235296,14.17143705882353,0.010593539088689496,0.06356123453213697,worse
capacity,q0.90,campus2,v2rl306,wmdd,baseline_best,policy-vs-rule,17,17,1417.143705882353,3187.3075411764707,1770.1638352941175,735.5349247058822,2986.9832602941165,14.17143705882353,0.004514052854917141,0.04514052854917141,worse
capacity,q0.90,campus2,v2rl307,wmdd,baseline_best,policy-vs-rule,17,17,1417.143705882353,2886.4930352941174,1469.3493294117643,639.0354008823529,2398.799902352941,14.17143705882353,0.008984997655215593,0.06289498358650915,worse
capacity,q0.90,campus2,v2rl308,wmdd,baseline_best,policy-vs-rule,17,17,1417.143705882353,2005.1070000000002,587.9632941176469,169.48813382352944,1099.7773926470577,14.17143705882353,0.02675655362446764,0.06928719785239967,worse
capacity,q0.90,campus2,v2rl309,wmdd,baseline_best,policy-vs-rule,17,17,1417.143705882353,1874.7351764705882,457.5914705882352,159.6519723529412,818.6965749999999,14.17143705882353,0.005385665016640753,0.04514052854917141,worse
capacity,q0.90,campus2,v2rl310,wmdd,baseline_best,policy-vs-rule,17,17,1417.143705882353,1752.2541058823529,335.1103999999999,73.38431911764697,678.1018599999994,14.17143705882353,0.08840247992639415,0.08840247992639415,worse
capacity,q0.75,verdict,edd,v2rl302,baseline_best,rule-vs-policy,180,180,456.4452177777777,462.1728811111112,5.7276633333333296,-0.07614388888889087,14.358786944444438,4.564452177777778,0.04565545422004828,0.13696636266014484,inconclusive
capacity,q0.75,verdict,pfifo,v2rl302,baseline_best,rule-vs-policy,180,180,456.4452177777777,462.1728811111112,5.7276633333333296,-0.09525841666666729,14.544616277777774,4.564452177777778,0.04565545422004828,0.13696636266014484,inconclusive
capacity,q0.75,verdict,wspt,v2rl302,baseline_best,rule-vs-policy,180,180,456.4452177777777,462.05569222222215,5.610474444444442,2.860253666666669,8.729525444444445,4.564452177777778,1.5628064586558252e-07,9.376838751934951e-07,inconclusive
capacity,q0.75,verdict,atc,v2rl302,baseline_best,rule-vs-policy,180,180,456.4452177777777,457.55915666666664,1.113938888888887,-2.143813472222223,3.8960558055555525,4.564452177777778,0.1250878767710085,0.13696636266014484,equivalent
capacity,q0.75,verdict,wmdd,v2rl302,baseline_best,rule-vs-policy,180,180,456.4452177777777,458.1362966666667,1.6910788888888886,0.04851011111111155,3.4047606666666663,4.564452177777778,0.020662285460960016,0.08264914184384006,equivalent
capacity,q0.75,verdict,lpt,v2rl302,baseline_best,rule-vs-policy,180,180,456.4452177777777,489.48092999999994,33.035712222222216,13.201858388888885,58.249277194444424,4.564452177777778,5.601761882966655e-06,2.8008809414833274e-05,worse
capacity,q0.75,verdict,random,v2rl302,baseline_best,rule-vs-policy,180,180,456.4452177777777,473.20494444444444,16.759726666666666,6.269489611111107,34.11087911111109,4.564452177777778,9.415170221401418e-08,6.590619154980992e-07,worse
capacity,q0.75,verdict,v2rl301,v2rl302,baseline_best,policy-vs-policy,180,180,456.4452177777777,464.5627722222221,8.11755444444444,-1.5311900555555567,24.468730333333326,4.564452177777778,0.09289194088370532,0.506276655563763,inconclusive
capacity,q0.75,verdict,v2rl303,v2rl302,baseline_best,policy-vs-policy,180,180,456.4452177777777,456.91788888888897,0.472671111111111,-0.03992033333333127,1.2876782222222225,4.564452177777778,0.13941397332153205,0.5576558932861282,equivalent
capacity,q0.75,verdict,v2rl304,v2rl302,baseline_best,policy-vs-policy,180,180,456.4452177777777,456.6749055555554,0.22968777777777372,-0.8486268611111131,1.0920282222222186,4.564452177777778,0.15781136896845493,0.5576558932861282,equivalent
capacity,q0.75,verdict,v2rl305,v2rl302,baseline_best,policy-vs-policy,180,180,456.4452177777777,465.5359666666667,9.090748888888886,0.052919833333333534,24.732909611111097,4.564452177777778,0.03665792867221451,0.2566055007055016,inconclusive
capacity,q0.75,verdict,v2rl306,v2rl302,baseline_best,policy-vs-policy,180,180,456.4452177777777,466.344631111111,9.899413333333333,0.6618464444444468,25.464993333333332,4.564452177777778,0.007685794055213263,0.0614863524417061,inconclusive
capacity,q0.75,verdict,v2rl307,v2rl302,baseline_best,policy-vs-policy,180,180,456.4452177777777,465.4856488888888,9.04043111111111,0.05238277777777691,24.956028499999988,4.564452177777778,0.08437944259396049,0.506276655563763,inconclusive
capacity,q0.75,verdict,v2rl308,v2rl302,baseline_best,policy-vs-policy,180,180,456.4452177777777,458.37646222222224,1.9312444444444412,-0.7475475555555544,6.363798999999987,4.564452177777778,0.1960509634811064,0.5576558932861282,inconclusive
capacity,q0.75,verdict,v2rl309,v2rl302,baseline_best,policy-vs-policy,180,180,456.4452177777777,466.62907333333334,10.183855555555551,0.5343801111111082,27.251341249999964,4.564452177777778,0.0064899700076656245,0.05840973006899062,inconclusive
capacity,q0.75,verdict,v2rl310,v2rl302,baseline_best,policy-vs-policy,180,180,456.4452177777777,456.3031544444445,-0.1420633333333365,-1.078351277777782,0.4873269999999939,4.564452177777778,0.27172613308032645,0.5576558932861282,equivalent
capacity,q0.75,campus1,edd,atc,baseline_best,rule-vs-rule,30,30,80.47793333333333,80.47793333333333,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.75,campus1,pfifo,atc,baseline_best,rule-vs-rule,30,30,80.47793333333333,80.47793333333333,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.75,campus1,wspt,atc,baseline_best,rule-vs-rule,30,30,80.47793333333333,82.63201333333333,2.1540799999999987,-0.0005866666666667204,5.139987999999996,1.0,0.14412703481601533,0.864762208896092,inconclusive
capacity,q0.75,campus1,wmdd,atc,baseline_best,rule-vs-rule,30,30,80.47793333333333,80.47793333333333,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.75,campus1,lpt,atc,baseline_best,rule-vs-rule,30,30,80.47793333333333,81.11370666666667,0.6357733333333333,0.0,1.90732,1.0,0.31731050786291415,1.0,inconclusive
capacity,q0.75,campus1,random,atc,baseline_best,rule-vs-rule,30,30,80.47793333333333,81.39338666666666,0.9154533333333333,-0.0011733333333334409,2.4142,1.0,0.28504940740261275,1.0,inconclusive
capacity,q0.75,campus1,v2rl301,atc,baseline_best,policy-vs-rule,30,30,80.47793333333333,80.54459999999999,0.06666666666666667,0.0,0.2,1.0,0.31731050786291415,1.0,equivalent
capacity,q0.75,campus1,v2rl302,atc,baseline_best,policy-vs-rule,30,30,80.47793333333333,80.54459999999999,0.06666666666666667,0.0,0.2,1.0,0.31731050786291415,1.0,equivalent
capacity,q0.75,campus1,v2rl303,atc,baseline_best,policy-vs-rule,30,30,80.47793333333333,80.54459999999999,0.06666666666666667,0.0,0.2,1.0,0.31731050786291415,1.0,equivalent
capacity,q0.75,campus1,v2rl304,atc,baseline_best,policy-vs-rule,30,30,80.47793333333333,80.47734666666665,-0.0005866666666667204,-0.0017600000000001614,0.0,1.0,0.31731050786291415,1.0,equivalent
capacity,q0.75,campus1,v2rl305,atc,baseline_best,policy-vs-rule,30,30,80.47793333333333,80.54459999999999,0.06666666666666667,0.0,0.2,1.0,0.31731050786291415,1.0,equivalent
capacity,q0.75,campus1,v2rl306,atc,baseline_best,policy-vs-rule,30,30,80.47793333333333,80.54459999999999,0.06666666666666667,0.0,0.2,1.0,0.31731050786291415,1.0,equivalent
capacity,q0.75,campus1,v2rl307,atc,baseline_best,policy-vs-rule,30,30,80.47793333333333,80.47793333333333,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.75,campus1,v2rl308,atc,baseline_best,policy-vs-rule,30,30,80.47793333333333,80.47793333333333,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
capacity,q0.75,campus1,v2rl309,atc,baseline_best,policy-vs-rule,30,30,80.47793333333333,80.63955999999999,0.1616266666666656,0.0,0.4436533333333301,1.0,0.17971249487899976,1.0,equivalent
capacity,q0.75,campus1,v2rl310,atc,baseline_best,policy-vs-rule,30,30,80.47793333333333,80.47734666666665,-0.0005866666666667204,-0.0017600000000001614,0.0,1.0,0.31731050786291415,1.0,equivalent
capacity,q0.75,campus2,edd,wmdd,baseline_best,rule-vs-rule,17,17,2954.9877764705884,5629.988752941176,2675.0009764705883,1178.1798185294112,4284.019195588234,29.549877764705883,0.0055694580078125,0.02227783203125,worse
capacity,q0.75,campus2,pfifo,wmdd,baseline_best,rule-vs-rule,17,17,2954.9877764705884,5620.576094117649,2665.5883176470593,1206.6016655882354,4246.9870949999995,29.549877764705883,0.0055694580078125,0.02227783203125,worse
capacity,q0.75,campus2,wspt,wmdd,baseline_best,rule-vs-rule,17,17,2954.9877764705884,2966.21115882353,11.223382352940876,-476.2060255882356,323.05118558823455,29.549877764705883,0.03400102540139365,0.0680020508027873,inconclusive
capacity,q0.75,campus2,atc,wmdd,baseline_best,rule-vs-rule,17,17,2954.9877764705884,2830.0547470588235,-124.93302941176498,-590.021125882353,156.81570617647,29.549877764705883,0.1476602555616499,0.1476602555616499,inconclusive
capacity,q0.75,campus2,lpt,wmdd,baseline_best,rule-vs-rule,17,17,2954.9877764705884,15682.74981764706,12727.76204117647,7543.360393235295,18429.330602941172,29.549877764705883,1.52587890625e-05,9.1552734375e-05,worse
capacity,q0.75,campus2,random,wmdd,baseline_best,rule-vs-rule,17,17,2954.9877764705884,7278.248682352942,4323.260905882353,2555.869030882353,6193.521094411764,29.549877764705883,1.52587890625e-05,9.1552734375e-05,worse
capacity,q0.75,campus2,v2rl301,wmdd,baseline_best,policy-vs-rule,17,17,2954.9877764705884,10863.264976470587,7908.277200000001,3988.510647352942,12192.759522794118,29.549877764705883,7.62939453125e-05,0.0006866455078125,worse
capacity,q0.75,campus2,v2rl302,wmdd,baseline_best,policy-vs-rule,17,17,2954.9877764705884,7316.84028235294,4361.852505882352,1800.2468182352943,7289.533047058823,29.549877764705883,0.0005035400390625,0.00201416015625,worse
capacity,q0.75,campus2,v2rl303,wmdd,baseline_best,policy-vs-rule,17,17,2954.9877764705884,11499.530270588237,8544.542494117646,4468.947899411765,13126.586838235295,29.549877764705883,3.0517578125e-05,0.00030517578125,worse
capacity,q0.75,campus2,v2rl304,wmdd,baseline_best,policy-vs-rule,17,17,2954.9877764705884,5326.375029411765,2371.3872529411774,975.9745542647066,3955.6418100000005,29.549877764705883,0.004638671875,0.0076904296875,worse
capacity,q0.75,campus2,v2rl305,wmdd,baseline_best,policy-vs-rule,17,17,2954.9877764705884,10241.060952941178,7286.073176470588,3594.2543773529414,11315.933350588233,29.549877764705883,7.62939453125e-05,0.0006866455078125,worse
capacity,q0.75,campus2,v2rl306,wmdd,baseline_best,policy-vs-rule,17,17,2954.9877764705884,11554.096964705885,8599.109188235294,4448.555602647059,13362.958500294118,29.549877764705883,7.62939453125e-05,0.0006866455078125,worse
capacity,q0.75,campus2,v2rl307,wmdd,baseline_best,policy-vs-rule,17,17,2954.9877764705884,10134.585158823531,7179.597382352941,3752.693662058825,10937.582271323528,29.549877764705883,7.62939453125e-05,0.0006866455078125,worse
capacity,q0.75,campus2,v2rl308,wmdd,baseline_best,policy-vs-rule,17,17,2954.9877764705884,4722.222311764706,1767.2345352941172,895.4518276470588,2710.653181176469,29.549877764705883,0.001068115234375,0.003204345703125,worse
capacity,q0.75,campus2,v2rl309,wmdd,baseline_best,policy-vs-rule,17,17,2954.9877764705884,5068.351305882352,2113.3635294117644,1039.4208389705882,3327.8348960294097,29.549877764705883,0.0003814697265625,0.0019073486328125,worse
capacity,q0.75,campus2,v2rl310,wmdd,baseline_best,policy-vs-rule,17,17,2954.9877764705884,4427.082776470588,1472.095,541.5280570588236,2548.28984235294,29.549877764705883,0.00384521484375,0.0076904296875,worse
backdate,baseline,verdict,edd,v2rl302,baseline_best,rule-vs-policy,180,180,444.6810166666667,444.8689277777778,0.1879111111111126,0.025574722222222537,0.4071113333333371,4.446810166666667,0.03546586462402558,0.07093172924805116,equivalent
backdate,baseline,verdict,pfifo,v2rl302,baseline_best,rule-vs-policy,180,180,444.6810166666667,444.8689277777778,0.1879111111111126,0.025503777777777785,0.4068177222222287,4.446810166666667,0.03546586462402558,0.07093172924805116,equivalent
backdate,baseline,verdict,wspt,v2rl302,baseline_best,rule-vs-policy,180,180,444.6810166666667,446.6459477777778,1.9649311111111145,0.8878640555555551,3.2892973888888952,4.446810166666667,1.7564851371585654e-05,0.00012295395960109956,equivalent
backdate,baseline,verdict,atc,v2rl302,baseline_best,rule-vs-policy,180,180,444.6810166666667,445.5551500000001,0.8741333333333341,0.2509398888888883,1.655044888888889,4.446810166666667,0.012792160247732852,0.05116864099093141,equivalent
backdate,baseline,verdict,wmdd,v2rl302,baseline_best,rule-vs-policy,180,180,444.6810166666667,445.3319900000001,0.6509733333333377,0.16384055555555552,1.2492974444444487,4.446810166666667,0.020879263166351643,0.06263778949905494,equivalent
backdate,baseline,verdict,lpt,v2rl302,baseline_best,rule-vs-policy,180,180,444.6810166666667,445.5785988888889,0.8975822222222226,0.07514666666666726,2.4087245555555596,4.446810166666667,0.007685794055213263,0.038428970276066315,equivalent
backdate,baseline,verdict,random,v2rl302,baseline_best,rule-vs-policy,180,180,444.6810166666667,446.3160666666667,1.6350499999999972,0.5718339722222198,3.091243027777777,4.446810166666667,0.0001318338889828333,0.0007910033338969998,equivalent
backdate,baseline,verdict,v2rl301,v2rl302,baseline_best,policy-vs-policy,180,180,444.6810166666667,444.75599888888894,0.07498222222222037,0.013888888888888888,0.15765444444444313,4.446810166666667,0.043114446783075355,0.3880300210476782,equivalent
backdate,baseline,verdict,v2rl303,v2rl302,baseline_best,policy-vs-policy,180,180,444.6810166666667,444.73146333333335,0.05044666666666823,0.0,0.1297066666666726,4.446810166666667,0.10880943004054568,0.4352377201621827,equivalent
backdate,baseline,verdict,v2rl304,v2rl302,baseline_best,policy-vs-policy,180,180,444.6810166666667,444.7625444444445,0.08152777777777974,-0.002406666666666663,0.19565083333333722,4.446810166666667,0.14412703481601533,0.4352377201621827,equivalent
