id,base_instance_id,campus,size,p_model,n_wos,window_bh,n_technicians,u_realized,wo_set_equals_sum,r4_labor_cap_hours,method,seed,feasible,wwt,makespan,mean_flow,breach_share,wall_seconds
c10_final_400_0003_pmax,c10_final_400_0003,10,400,max,400,1.3256,111,2.873083,1,43.881,v2rl307,307,1,0.0,35.0,2.5328555,0.0,0.09255928103812039
c10_final_400_0003_pmax,c10_final_400_0003,10,400,max,400,1.3256,111,2.873083,1,43.881,v2rl308,308,1,0.0,35.0,3.139951,0.0,0.09055787092074752
c10_final_400_0003_pmax,c10_final_400_0003,10,400,max,400,1.3256,111,2.873083,1,43.881,v2rl309,309,1,0.0,35.0,3.190351,0.0,0.09131411905400455
c10_final_400_0003_pmax,c10_final_400_0003,10,400,max,400,1.3256,111,2.873083,1,43.881,v2rl310,310,1,0.0,35.0,2.55340625,0.0,0.09062450903002173
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,edd,301,1,0.0,31.572499999999998,2.54082875,0.0,0.0019123479723930359
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,pfifo,301,1,0.0,31.572499999999998,2.54082875,0.0,0.0019982539815828204
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,wspt,301,1,0.0,32.0728,2.089235,0.0,0.0020758489845320582
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,atc,301,1,0.0,26.0725,2.45463975,0.0,0.004228950012475252
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,wmdd,301,1,0.0,31.572499999999998,2.54082875,0.0,0.0029282140312716365
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,lpt,301,1,0.0,26.0725,3.1191835,0.0,0.0018484919564798474
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,random,301,1,0.0,29.3228,2.55021225,0.0,0.0009364630095660686
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,v2rl301,301,1,0.0,26.0725,3.107507,0.0,0.08404899493325502
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,v2rl302,302,1,0.0,26.0725,3.104782,0.0,0.08303449593950063
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,v2rl303,303,1,0.0,26.0725,3.08371,0.0,0.08553748996928334
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,v2rl304,304,1,0.0,26.0725,2.4245935,0.0,0.08604096702765673
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,v2rl305,305,1,0.0,26.0725,3.1075070000000005,0.0,0.08593816205393523
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,v2rl306,306,1,0.0,26.0725,3.107507,0.0,0.08597645198460668
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,v2rl307,307,1,0.0,26.0725,2.41772,0.0,0.08572110894601792
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,v2rl308,308,1,0.0,26.0725,2.9461865,0.0,0.08521791093517095
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,v2rl309,309,1,0.0,26.0725,3.107507,0.0,0.08368178107775748
c10_final_400_0003_pone,c10_final_400_0003,10,400,single,400,8.0,91,0.522514,0,40.0,v2rl310,310,1,0.0,26.0725,2.41335325,0.0,0.08460950700100511
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,edd,301,1,84.39840000000001,100.0829,3.0682955000000005,0.01,0.0011283979984000325
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,pfifo,301,1,84.39840000000001,100.0829,3.0682955000000005,0.01,0.0010767739731818438
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,wspt,301,1,83.7296,100.0829,2.845208,0.01,0.0010894070146605372
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,atc,301,1,85.39840000000001,100.0829,2.8609465,0.01,0.0015702330274507403
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,wmdd,301,1,84.39840000000001,100.0829,3.0682955000000005,0.01,0.0012391000054776669
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,lpt,301,1,84.39840000000001,100.0829,3.26088975,0.01,0.001052018953487277
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,random,301,1,97.67600000000002,100.0829,2.98600775,0.0125,0.0009247650159522891
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,v2rl301,301,1,84.30160000000001,100.0829,3.25175675,0.01,0.07340859295800328
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,v2rl302,302,1,84.30160000000001,100.0829,3.2517567500000006,0.01,0.07280801108572632
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,v2rl303,303,1,84.30160000000001,100.0829,3.25169625,0.01,0.07298407901544124
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,v2rl304,304,1,89.30160000000001,100.0829,2.8933034999999996,0.01,0.07242054108064622
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,v2rl305,305,1,85.30160000000001,100.0829,3.24957925,0.01,0.07102925004437566
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,v2rl306,306,1,84.30160000000001,100.0829,3.25175675,0.01,0.0709120430983603
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,v2rl307,307,1,89.39840000000001,100.0829,2.87998625,0.01,0.07234821701422334
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,v2rl308,308,1,84.30160000000001,100.0829,3.2272607499999997,0.01,0.07287717901635915
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,v2rl309,309,1,84.30160000000001,100.0829,3.25175675,0.01,0.07255155395250767
c10_final_400_0004_psum,c10_final_400_0004,10,400,sum,400,12.9522,154,0.518505,1,90.8648,v2rl310,310,1,87.39840000000001,100.0829,2.87561125,0.01,0.06998517597094178
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,edd,301,1,28.0,53.0991,2.633134,0.005,0.0012265481054782867
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,pfifo,301,1,28.0,53.0991,2.633134,0.005,0.0011797549668699503
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,wspt,301,1,28.0,53.0991,2.46663975,0.005,0.0012663989327847958
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,atc,301,1,28.0,53.0991,2.4858320000000003,0.005,0.0019893780117854476
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,wmdd,301,1,28.0,53.0991,2.633134,0.005,0.0015167470555752516
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,lpt,301,1,28.0,53.0991,2.77923075,0.005,0.0011774390004575253
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,random,301,1,28.0,53.0991,2.5554217500000003,0.005,0.0009308300213888288
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,v2rl301,301,1,28.0,53.0991,2.77598475,0.005,0.07490716502070427
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,v2rl302,302,1,28.0,53.0991,2.77598475,0.005,0.07444176799617708
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,v2rl303,303,1,28.0,53.0991,2.77598475,0.005,0.07447901100385934
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,v2rl304,304,1,28.0,53.0991,2.5003992499999996,0.005,0.07308902603108436
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,v2rl305,305,1,28.0,53.0991,2.77598475,0.005,0.07239067298360169
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,v2rl306,306,1,28.0,53.0991,2.77598475,0.005,0.07260796299669892
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,v2rl307,307,1,28.0,53.0991,2.4933319999999997,0.005,0.07503463805187494
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,v2rl308,308,1,28.0,53.0991,2.71412175,0.005,0.07445643004029989
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,v2rl309,309,1,28.0,53.0991,2.77598475,0.005,0.07256284996401519
c10_final_400_0004_pmax,c10_final_400_0004,10,400,max,400,12.9522,111,0.585321,1,43.881,v2rl310,310,1,28.0,53.0991,2.486457,0.005,0.07206655200570822
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,edd,301,1,28.0,48.1567,3.0788585,0.005,0.0013575860066339374
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,pfifo,301,1,28.0,48.1567,3.0788585,0.005,0.0013463699724525213
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,wspt,301,1,53.61760000000001,48.1567,2.7618187499999998,0.0075,0.001473729033023119
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,atc,301,1,28.0,48.1567,2.9579222499999998,0.005,0.0025545990793034434
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,wmdd,301,1,28.0,48.1567,3.0788585,0.005,0.0018602509517222643
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,lpt,301,1,28.0,48.1567,3.231706,0.005,0.001364586059935391
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,random,301,1,37.620000000000005,48.1567,2.885941,0.0075,0.0009853409137576818
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,v2rl301,301,1,28.0,48.1567,3.2211352499999997,0.005,0.07629108196124434
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,v2rl302,302,1,28.0,48.1567,3.2211352499999997,0.005,0.07606141199357808
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,v2rl303,303,1,28.0,48.1567,3.2211352499999997,0.005,0.07606638898141682
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,v2rl304,304,1,28.0,48.1567,2.96770525,0.005,0.07474616600666195
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,v2rl305,305,1,28.0,48.1567,3.2211352499999997,0.005,0.07405988406389952
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,v2rl306,306,1,28.0,48.1567,3.2211352499999997,0.005,0.075153594953008
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,v2rl307,307,1,28.0,48.1567,2.96646025,0.005,0.07681826793123037
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,v2rl308,308,1,28.0,48.1567,3.2111345,0.005,0.0757324080914259
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,v2rl309,309,1,28.0,48.1567,3.2211352499999997,0.005,0.07386940799187869
c10_final_400_0004_pone,c10_final_400_0004,10,400,single,400,12.9961,91,0.618529,0,40.0,v2rl310,310,1,28.0,48.1567,2.958184,0.005,0.07399189902935177
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,edd,301,1,80.0,45.0781,2.4794117499999997,0.0025,0.0018291029846295714
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,pfifo,301,1,80.0,45.0781,2.4794117499999997,0.0025,0.001911727013066411
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,wspt,301,1,80.0,45.0781,2.0908037499999996,0.0025,0.0022585790138691664
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,atc,301,1,80.0,45.0781,2.1718812499999998,0.0025,0.004908557049930096
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,wmdd,301,1,80.0,45.0781,2.4794117499999997,0.0025,0.003081908915191889
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,lpt,301,1,80.0,45.0781,2.80444525,0.0025,0.0019360339501872659
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,random,301,1,80.0,45.0781,2.37791375,0.0025,0.0010095270117744803
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,v2rl301,301,1,80.0,45.0781,2.80444525,0.0025,0.08882845798507333
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,v2rl302,302,1,80.0,45.0781,2.710794999999999,0.0025,0.08878588699735701
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,v2rl303,303,1,80.0,45.0781,2.4737974999999994,0.0025,0.08768164191860706
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,v2rl304,304,1,80.0,45.0781,2.1019397499999997,0.0025,0.08654432592447847
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,v2rl305,305,1,80.0,45.0781,2.80444525,0.0025,0.08670773997437209
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,v2rl306,306,1,80.0,45.0781,2.80444525,0.0025,0.0891694650053978
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,v2rl307,307,1,80.0,45.0781,2.0969427499999993,0.0025,0.08800305204931647
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,v2rl308,308,1,80.0,45.0781,2.5998699999999997,0.0025,0.08656025992240757
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,v2rl309,309,1,80.0,45.0781,2.80444525,0.0025,0.0866278080502525
c10_final_400_0005_psum,c10_final_400_0005,10,400,sum,400,5.9825,154,0.590684,1,90.8648,v2rl310,310,1,80.0,45.0781,2.26087525,0.0025,0.08861396904103458
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,edd,301,1,0.0,29.7597,2.3482412499999996,0.0,0.0018337169894948602
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,pfifo,301,1,0.0,29.7597,2.3482412499999996,0.0,0.001929595018737018
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,wspt,301,1,0.0,29.7597,1.9789009999999994,0.0,0.002274678088724613
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,atc,301,1,0.0,29.7597,2.04997125,0.0,0.004916662001051009
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,wmdd,301,1,0.0,29.7597,2.3482412499999996,0.0,0.0031396900303661823
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,lpt,301,1,0.0,29.7597,2.6850164999999997,0.0,0.0019512389553710818
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,random,301,1,0.0,29.7597,2.2832437499999996,0.0,0.0009849299676716328
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,v2rl301,301,1,0.0,29.7597,2.6850164999999997,0.0,0.08867815905250609
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,v2rl302,302,1,0.0,29.7597,2.5913662499999996,0.0,0.08840910100843757
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,v2rl303,303,1,0.0,29.7597,2.3212527499999998,0.0,0.08762541005853564
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,v2rl304,304,1,0.0,29.7597,1.9944002499999993,0.0,0.08633928291965276
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,v2rl305,305,1,0.0,29.7597,2.6850164999999997,0.0,0.08668430498801172
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,v2rl306,306,1,0.0,29.7597,2.6850164999999997,0.0,0.08890974696259946
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,v2rl307,307,1,0.0,29.7597,1.9944002499999995,0.0,0.08774439000990242
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,v2rl308,308,1,0.0,29.7597,2.4804412499999997,0.0,0.08625529799610376
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,v2rl309,309,1,0.0,29.7597,2.6850164999999997,0.0,0.08700191997922957
c10_final_400_0005_pmax,c10_final_400_0005,10,400,max,400,5.9825,111,0.715601,1,43.881,v2rl310,310,1,0.0,29.7597,2.1295827499999995,0.0,0.08813667006324977
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,edd,301,1,0.0,29.7597,2.2993584999999994,0.0,0.0018384240102022886
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,pfifo,301,1,0.0,29.7597,2.2993584999999994,0.0,0.001943073933944106
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,wspt,301,1,0.0,29.7597,1.8966202499999993,0.0,0.0022942349314689636
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,atc,301,1,0.0,29.7597,1.9726132499999993,0.0,0.004971763934008777
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,wmdd,301,1,0.0,29.7597,2.2993584999999994,0.0,0.0031203479738906026
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,lpt,301,1,0.0,29.7597,2.712754,0.0,0.0019616460194811225
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,random,301,1,0.0,29.7597,2.2611477499999997,0.0,0.0009687099372968078
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,v2rl301,301,1,0.0,29.7597,2.712754,0.0,0.08928077993914485
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,v2rl302,302,1,0.0,29.7597,2.6099372499999993,0.0,0.08919997792690992
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,v2rl303,303,1,0.0,29.7597,2.5746009999999995,0.0,0.086940007051453
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,v2rl304,304,1,0.0,29.7597,1.8972282499999995,0.0,0.0873006290057674
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,v2rl305,305,1,0.0,29.7597,2.712754,0.0,0.09033832000568509
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,v2rl306,306,1,0.0,29.7597,2.712754,0.0,0.08920409297570586
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,v2rl307,307,1,0.0,29.7597,1.8972282499999995,0.0,0.08720283198636025
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,v2rl308,308,1,0.0,29.7597,2.400612249999999,0.0,0.08758939208928496
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,v2rl309,309,1,0.0,29.7597,2.712754,0.0,0.08923163800500333
c10_final_400_0005_pone,c10_final_400_0005,10,400,single,400,6.3083,91,0.73033,0,40.0,v2rl310,310,1,0.0,29.7597,2.0112459999999994,0.0,0.09031810297165066
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,edd,301,1,199.55999999999997,104.83200000000001,3.3503575,0.0075,0.0013566429261118174
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,pfifo,301,1,199.55999999999997,104.83200000000001,3.3503575,0.0075,0.0013404979836195707
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,wspt,301,1,202.68559999999997,104.83200000000001,3.1362374999999996,0.0075,0.001446031965315342
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,atc,301,1,199.55999999999997,104.83200000000001,3.1364097500000003,0.0075,0.002454722998663783
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,wmdd,301,1,199.55999999999997,104.83200000000001,3.3503575,0.0075,0.0017930949106812477
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,lpt,301,1,199.36319999999998,104.83200000000001,3.7093757500000004,0.0075,0.0013245390728116035
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,random,301,1,200.68679999999998,104.83200000000001,3.40478325,0.0075,0.0009887689957395196
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,v2rl301,301,1,199.36319999999998,104.83200000000001,3.7093745,0.0075,0.07718588504940271
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,v2rl302,302,1,199.36319999999998,104.83200000000001,3.6854695000000004,0.0075,0.07712739193812013
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,v2rl303,303,1,199.36319999999998,104.83200000000001,3.7086710000000007,0.0075,0.07509872794616967
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,v2rl304,304,1,199.36319999999998,104.83200000000001,3.1409335,0.0075,0.07442928198724985
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,v2rl305,305,1,199.36319999999998,104.83200000000001,3.7086710000000007,0.0075,0.07742642296943814
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,v2rl306,306,1,199.36319999999998,104.83200000000001,3.7086710000000007,0.0075,0.07690316799562424
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,v2rl307,307,1,199.36319999999998,104.83200000000001,3.1407605000000003,0.0075,0.07582907099276781
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,v2rl308,308,1,199.36319999999998,104.83200000000001,3.6349445000000005,0.0075,0.07515895599499345
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,v2rl309,309,1,199.36319999999998,104.83200000000001,3.7086710000000007,0.0075,0.0754186799749732
c10_final_400_0006_psum,c10_final_400_0006,10,400,sum,400,15.1039,154,0.446287,1,90.8648,v2rl310,310,1,199.36319999999998,104.83200000000001,3.1409327499999993,0.0075,0.07661279896274209
c10_final_400_0006_pmax,c10_final_400_0006,10,400,max,400,15.1039,111,0.494969,1,43.881,edd,301,1,176.08399999999997,56.2125,2.8873559999999996,0.0075,0.0013056390453130007
c10_final_400_0006_pmax,c10_final_400_0006,10,400,max,400,15.1039,111,0.494969,1,43.881,pfifo,301,1,176.08399999999997,56.2125,2.8873559999999996,0.0075,0.0013000019825994968
c10_final_400_0006_pmax,c10_final_400_0006,10,400,max,400,15.1039,111,0.494969,1,43.881,wspt,301,1,180.08399999999997,56.2125,2.667371,0.0075,0.0014116190141066909
c10_final_400_0006_pmax,c10_final_400_0006,10,400,max,400,15.1039,111,0.494969,1,43.881,atc,301,1,176.08399999999997,56.2125,2.66745075,0.0075,0.0024137009168043733
c10_final_400_0006_pmax,c10_final_400_0006,10,400,max,400,15.1039,111,0.494969,1,43.881,wmdd,301,1,176.08399999999997,56.2125,2.8873559999999996,0.0075,0.0017521539703011513
c10_final_400_0006_pmax,c10_final_400_0006,10,400,max,400,15.1039,111,0.494969,1,43.881,lpt,301,1,175.88719999999998,56.2125,3.2633205,0.0075,0.001313167973421514
c10_final_400_0006_pmax,c10_final_400_0006,10,400,max,400,15.1039,111,0.494969,1,43.881,random,301,1,180.21159999999998,56.2125,2.9780332499999997,0.0075,0.0009616110473871231
c10_final_400_0006_pmax,c10_final_400_0006,10,400,max,400,15.1039,111,0.494969,1,43.881,v2rl301,301,1,175.88719999999998,56.2125,3.2619942500000003,0.0075,0.0773312549572438
c10_final_400_0006_pmax,c10_final_400_0006,10,400,max,400,15.1039,111,0.494969,1,43.881,v2rl302,302,1,175.88719999999998,56.2125,3.23879275,0.0075,0.07651434896979481
c10_final_400_0006_pmax,c10_final_400_0006,10,400,max,400,15.1039,111,0.494969,1,43.881,v2rl303,303,1,175.88719999999998,56.2125,3.2619942500000003,0.0075,0.0748319790000096
c10_final_400_0006_pmax,c10_final_400_0006,10,400,max,400,15.1039,111,0.494969,1,43.881,v2rl304,304,1,175.88719999999998,56.2125,2.67392775,0.0075,0.07433473505079746
c10_final_400_0006_pmax,c10_final_400_0006,10,400,max,400,15.1039,111,0.494969,1,43.881,v2rl305,305,1,175.88719999999998,56.2125,3.2619942500000003,0.0075,0.0777221480384469
c10_final_400_0006_pmax,c10_final_400_0006,10,400,max,400,15.1039,111,0.494969,1,43.881,v2rl306,306,1,175.88719999999998,56.2125,3.2619942500000003,0.0075,0.07690856407862157
