update,mean_train_return,dev_wwt_mean,entropy,value_loss,seconds
516,-2.826658,410.930213,0.650064,1.348731,1.302
517,-3.711118,410.930213,0.778707,1.437762,0.995
518,-2.948307,410.930213,0.425918,0.772534,1.314
519,-1.693363,410.930213,0.605112,2.024793,1.006
520,-4.714582,410.742713,0.578308,1.717921,2.402
521,-3.358360,410.742713,0.212157,2.009916,0.946
522,-3.715670,410.742713,0.534796,1.928587,1.293
523,-2.848053,410.742713,0.634300,1.754711,0.989
524,-4.077530,410.742713,0.769537,1.498889,1.293
525,-4.001576,410.742713,0.727824,1.743082,1.001
526,-2.952418,410.742713,0.335818,1.357360,1.257
527,-3.175946,410.742713,0.655846,1.802716,1.003
528,-2.841919,410.742713,0.345788,1.475358,1.392
529,-3.009742,410.742713,0.695834,0.929152,1.161
530,-3.926286,410.742713,0.419096,1.462454,1.390
531,-2.908457,410.742713,0.560275,0.883651,1.108
532,-1.848123,410.742713,0.671369,0.636795,1.430
533,-0.602137,410.742713,0.661815,0.197060,0.992
534,-1.738394,410.742713,0.441809,0.627583,1.278
535,-2.806478,410.742713,0.580696,0.641077,1.003
536,-1.795937,410.742713,0.727091,1.662848,1.320
537,-2.697652,410.742713,0.756980,1.058565,1.021
538,-2.193617,410.742713,0.572540,1.502950,1.309
539,-3.862508,410.742713,0.876990,1.078139,1.060
540,-1.691982,410.742713,0.424916,0.836328,2.345
541,-1.644096,410.742713,0.820921,1.525320,1.029
542,-4.686251,410.742713,0.571441,1.597035,1.331
543,-1.957166,410.742713,0.432639,0.976263,1.006
544,-3.762214,410.742713,0.531185,1.205806,1.375
545,-4.052518,410.742713,0.615394,1.873623,1.105
546,-2.042158,410.742713,0.753266,1.045390,1.513
547,-1.827111,410.742713,0.764149,0.712003,1.178
548,-4.045787,410.742713,0.459007,1.460509,1.425
549,-2.536116,410.742713,0.613089,1.126901,1.192
550,-2.585273,410.742713,0.624570,1.504841,1.500
551,-4.764890,410.742713,0.612383,2.041108,1.304
552,-2.487782,410.742713,0.773324,0.738704,1.580
553,-2.345182,410.742713,0.878237,1.359968,1.272
554,-2.996276,410.742713,0.669830,1.749906,1.489
555,-3.853844,410.742713,0.764400,1.603660,1.197
556,-3.276276,410.742713,0.517741,0.908892,1.490
557,-1.175659,410.742713,0.747844,0.891510,1.224
558,-3.739095,410.742713,0.607780,1.135493,1.543
559,-3.824926,410.742713,0.370476,2.762905,1.195
560,-5.006557,410.680213,0.349845,2.430847,3.064
561,-2.158227,410.680213,0.650252,1.628003,1.194
562,-4.345232,410.680213,0.571420,1.509542,1.591
563,-3.181238,410.680213,0.601217,1.382855,1.237
564,-2.147262,410.680213,0.355785,1.519916,1.517
565,-3.069423,410.680213,0.673336,1.430189,1.184
566,-3.042467,410.680213,0.487841,1.509803,1.567
567,-3.475853,410.680213,0.761875,1.202243,1.262
568,-1.950508,410.680213,0.624021,0.902569,1.521
569,-2.014295,410.680213,0.840195,1.376360,1.257
570,-4.530239,410.680213,0.689919,1.497238,1.599
571,-3.506183,410.680213,0.617777,1.366565,1.200
572,-2.020976,410.680213,0.715224,0.893753,1.431
573,-0.742011,410.680213,0.758429,0.963214,1.214
574,-3.052895,410.680213,0.547730,1.532062,1.541
575,-3.488684,410.680213,0.370005,1.226290,1.196
576,-2.516857,410.680213,0.637742,1.189877,1.469
577,-1.445913,410.680213,0.841751,1.085622,1.296
578,-4.058136,410.680213,0.676335,1.619805,1.582
579,-3.337968,410.680213,0.914744,1.269309,1.258
580,-3.240630,410.742713,0.734525,1.047828,3.141
581,-5.442293,410.742713,0.321519,2.708900,1.211
582,-5.361027,410.742713,0.369346,2.050655,1.494
583,-4.008015,410.742713,0.509694,1.934930,1.255
584,-3.730594,410.742713,0.648524,2.210154,1.528
585,-5.425030,410.742713,0.789150,2.508700,1.244
586,-3.150302,410.742713,0.532807,2.973308,1.509
587,-4.640068,410.742713,0.532186,2.899052,1.156
588,-1.163224,410.742713,0.866025,0.578964,1.616
589,-1.709010,410.742713,0.866966,0.841289,1.232
590,-1.831179,410.742713,0.675028,1.560017,1.610
591,-5.196083,410.742713,0.620646,1.687306,1.276
592,-6.907736,410.742713,0.590170,2.661757,1.463
593,-3.817247,410.742713,0.453092,2.379527,1.105
594,-3.528668,410.742713,0.788875,1.571518,1.503
595,-1.604041,410.742713,0.566501,1.019162,1.207
596,-3.486556,410.742713,0.513425,1.484220,1.443
597,-3.086182,410.742713,0.723941,1.381724,1.223
598,-1.498843,410.742713,0.583572,0.567824,1.489
599,-2.751184,410.680213,0.398383,1.094463,2.781
