id,cluster,source,arm,campus,track,regime,size,crew_multiplier,crew_q,n_technicians,window_bh,n_trades,n_trades_active,n_trades_no_crew,n_fallback_trades,total_p_bh,u_realized,u_recomputed,u_bin,overload_share,ov_band,overload_share_even,overload_excess,max_u_trade,cv_u_weighted,share_trades_over,wwt_edd,wwt_wmdd,wwt_atc,wwt_min_common,argmin_method,d_wmdd,d_atc,rel_d_wmdd,rel_d_atc
c05_final_150_0023_m0.6,c05_final_150_0023,evalb,m0.6,5,replay,final-empirical,150,0.6,0.95,69,9.2361,11,8,0,0,452.29999999999995,0.7097229852175826,0.7097229852175826,0.5-0.8,0.15476453681185057,<0.25,0.15476453681185057,0.0,2.52631882865423,0.5940791562065288,0.125,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c05_final_150_0024_m0.6,c05_final_150_0024,evalb,m0.6,5,replay,final-empirical,150,0.6,0.95,69,12.9672,11,8,0,0,633.0,0.7074706215280292,0.7074706215280292,0.5-0.8,0.18372827804107425,<0.25,0.18372827804107425,0.0,2.6027207107162686,0.5723258372895351,0.375,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c05_final_150_0025_m0.6,c05_final_150_0025,evalb,m0.6,5,replay,final-empirical,150,0.6,0.95,69,16.3625,11,9,0,0,654.5999999999999,0.5797987179061347,0.5797987179061347,0.5-0.8,0.21677360219981667,<0.25,0.21677360219981667,0.0,1.6786350903997962,0.4972971099731895,0.3333333333333333,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c05_final_150_0026_m0.6,c05_final_150_0026,evalb,m0.6,5,replay,final-empirical,150,0.6,0.95,69,17.0006,11,7,0,0,465.1,0.3964906950428178,0.3964906950428178,<0.5,0.07095248333691678,<0.25,0.07095248333691678,0.0,1.941107960895498,0.6441343839820222,0.14285714285714285,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c05_final_150_0027_m0.6,c05_final_150_0027,evalb,m0.6,5,replay,final-empirical,150,0.6,0.95,69,7.4294,11,7,0,0,616.9000000000001,1.2034053503842743,1.2034053503842745,>=1.2,0.9610958015885881,>=0.75,0.9610958015885879,2.220446049250313e-16,4.630252779497671,0.5224918768176244,0.5714285714285714,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c05_final_150_0028_m0.6,c05_final_150_0028,evalb,m0.6,5,replay,final-empirical,150,0.6,0.95,69,5.2219,11,8,0,0,476.2,1.3216356642912197,1.3216356642912195,>=1.2,0.6860562788744226,0.5-0.75,0.6860562788744226,0.0,7.265554683161302,0.7761243247804,0.375,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c05_final_150_0029_m0.6,c05_final_150_0029,evalb,m0.6,5,replay,final-empirical,150,0.6,0.95,69,26.9886,11,6,0,0,744.8648000000001,0.399988959374903,0.39998895937490303,<0.5,0.0,<0.25,0.0,0.0,0.823324263976984,0.3091713892615157,0.0,21.729600000000005,21.729600000000005,21.729600000000005,21.729600000000005,edd,0.0,0.0,0.0,0.0
c09_final_150_0000_m0.6,c09_final_150_0000,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,22.0333,13,11,0,0,569.25,0.4305982308596533,0.4305982308596533,<0.5,0.0,<0.25,0.0,0.0,0.8821874163198431,0.353882730362253,0.0,430.0,438.0,437.0,430.0,edd,-8.0,-7.0,-0.018604651162790697,-0.01627906976744186
c09_final_150_0001_m0.6,c09_final_150_0001,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,16.0,13,10,0,0,628.25,0.6544270833333333,0.6544270833333333,0.5-0.8,0.21727019498607242,<0.25,0.21727019498607242,0.0,2.140625,0.4742000093191544,0.2,43.7336,43.7336,43.7336,43.7336,edd,0.0,0.0,0.0,0.0
c09_final_150_0002_m0.6,c09_final_150_0002,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,21.5,13,12,0,0,779.6148000000001,0.6043525581395349,0.6043525581395349,0.5-0.8,0.21884499883788763,<0.25,0.21884499883788763,0.0,1.430232558139535,0.39495882309552155,0.16666666666666666,329.0,329.0,329.0,329.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0003_m0.6,c09_final_150_0003,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,24.0,13,12,0,0,570.5,0.3961805555555555,0.39618055555555554,<0.5,0.0,<0.25,0.0,0.0,0.8958333333333334,0.2729051524930779,0.0,160.0,160.0,160.0,160.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0004_m0.6,c09_final_150_0004,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,8.0,13,11,0,0,475.5,0.990625,0.990625,0.8-1.0,0.5052576235541535,0.5-0.75,0.5052576235541535,0.0,5.60625,0.7941840565347705,0.18181818181818182,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c09_final_150_0005_m0.6,c09_final_150_0005,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,19.35,13,11,0,0,862.9796000000001,0.7433071490094747,0.7433071490094747,0.5-0.8,0.4145284546703074,0.25-0.5,0.4145284546703074,0.0,3.161881136950904,0.7680064522227795,0.18181818181818182,355.4592,355.4592,355.4592,355.4592,edd,0.0,0.0,0.0,0.0
c09_final_150_0006_m0.6,c09_final_150_0006,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,24.0,13,12,0,0,475.0,0.3298611111111111,0.3298611111111111,<0.5,0.0,<0.25,0.0,0.0,0.7440476190476191,0.4012327428724882,0.0,76.0,76.0,76.0,76.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0007_m0.6,c09_final_150_0007,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,24.0,13,11,0,0,533.25,0.3703125,0.3703125,<0.5,0.0,<0.25,0.0,0.0,0.75,0.2660151158103276,0.0,64.0,64.0,64.0,64.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0008_m0.6,c09_final_150_0008,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,21.5667,13,11,0,0,624.75,0.482804508802923,0.482804508802923,<0.5,0.09243697478991597,<0.25,0.09243697478991597,0.0,1.3388696462602065,0.4364264284780305,0.09090909090909091,134.0,134.0,134.0,134.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0009_m0.6,c09_final_150_0009,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,16.0,13,13,0,0,521.25,0.54296875,0.54296875,0.5-0.8,0.18944844124700239,<0.25,0.18944844124700239,0.0,1.3385416666666667,0.33832763477419836,0.15384615384615385,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c09_final_150_0010_m0.6,c09_final_150_0010,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,22.3667,13,11,0,0,496.0,0.3695970646839572,0.3695970646839572,<0.5,0.3780241935483871,0.25-0.5,0.0,0.3780241935483871,1.0478747423625299,0.49550583989098673,0.09090909090909091,144.0,153.0664,157.0664,132.9336,v2rl301,-9.066399999999987,-13.066399999999987,-0.06296111111111102,-0.0907388888888888
c09_final_150_0011_m0.6,c09_final_150_0011,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,1.0,13,9,0,0,593.0,9.883333333333333,9.883333333333333,>=1.2,0.9966273187183811,>=0.75,1.0,-0.003372681281618939,54.5,0.8048374082787324,0.8888888888888888,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c09_final_150_0012_m0.6,c09_final_150_0012,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,23.2167,13,11,0,0,500.25,0.3591164980380502,0.35911649803805024,<0.5,0.12343828085957022,<0.25,0.1664167916041979,-0.042978510744627677,1.3298616943837842,0.6177105002054105,0.09090909090909091,28.0,28.0,28.0,28.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0013_m0.6,c09_final_150_0013,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,16.0,13,11,0,0,570.8648000000001,0.5946508333333334,0.5946508333333334,0.5-0.8,0.5489299743126568,0.5-0.75,0.556812751460591,-0.007882777147934172,1.125,0.3489499950024763,0.18181818181818182,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c09_final_150_0014_m0.6,c09_final_150_0014,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,16.0,13,11,0,0,592.5,0.6171875,0.6171875,0.5-0.8,0.3080168776371308,0.25-0.5,0.3080168776371308,0.0,5.453125,1.146178318964422,0.18181818181818182,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c09_final_150_0015_m0.6,c09_final_150_0015,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,16.0,13,11,0,0,626.75,0.6528645833333333,0.6528645833333333,0.5-0.8,0.3366573593936976,0.25-0.5,0.3366573593936976,0.0,1.53125,0.4033042306973601,0.2727272727272727,144.0,144.0,144.0,144.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0016_m0.6,c09_final_150_0016,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,23.2667,13,12,0,0,940.5,0.6737096365191454,0.6737096365191454,0.5-0.8,0.05901116427432217,<0.25,0.05901116427432217,0.0,1.192691701014755,0.22072279845424111,0.08333333333333333,75.0,75.0,75.0,75.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0017_m0.6,c09_final_150_0017,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,15.85,13,11,0,0,756.3648000000001,0.7953362776025237,0.7953362776025237,0.5-0.8,0.4929695300468768,0.25-0.5,0.4929695300468768,0.0,3.331697160883281,0.6687112851066027,0.2727272727272727,86.0,86.0,86.0,86.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0018_m0.6,c09_final_150_0018,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,1.0,13,8,0,0,521.75,8.695833333333333,8.695833333333333,>=1.2,0.9913751796837565,>=0.75,0.9913751796837565,0.0,46.6,0.7785081750388086,0.75,10.0,10.0,10.0,10.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0019_m0.6,c09_final_150_0019,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,20.9333,13,10,0,0,581.8648000000001,0.4632688905555582,0.46326889055555825,<0.5,0.28162006019267705,0.25-0.5,0.31685161226456726,-0.035231552071890215,2.699048883835802,0.7435274749212474,0.2,94.0,94.0,94.0,94.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0020_m0.6,c09_final_150_0020,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,8.0,13,10,0,0,531.25,1.1067708333333333,1.1067708333333333,1.0-1.2,0.9496470588235294,>=0.75,0.9496470588235294,0.0,3.2125,0.44054327615969313,0.4,40.0,40.0,40.0,40.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0021_m0.6,c09_final_150_0021,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,16.0,13,12,0,0,482.25,0.50234375,0.50234375,0.5-0.8,0.07776049766718507,<0.25,0.07776049766718507,0.0,1.171875,0.3513810002474916,0.08333333333333333,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c09_final_150_0022_m0.6,c09_final_150_0022,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,23.2,13,10,0,0,533.5,0.3832614942528735,0.38326149425287354,<0.5,0.0,<0.25,0.16729147141518275,-0.16729147141518275,0.9617456896551725,0.40951203428721833,0.0,28.0,28.0,28.0,28.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0023_m0.6,c09_final_150_0023,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,32.0,13,12,0,0,696.8648000000001,0.3629504166666667,0.3629504166666667,<0.5,0.0,<0.25,0.0,0.0,0.6640625,0.28605522515958304,0.0,426.0,426.0,426.0,426.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0024_m0.6,c09_final_150_0024,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,22.2667,13,11,0,0,623.5,0.466690918127368,0.46669091812736807,<0.5,0.37249398556535684,0.25-0.5,0.37249398556535684,0.0,1.1692668552463674,0.4590517621474612,0.18181818181818182,24.0,24.0,24.0,24.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0025_m0.6,c09_final_150_0025,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,16.0,13,13,0,0,727.3648000000001,0.7576716666666667,0.7576716666666667,0.5-0.8,0.644951199178184,0.5-0.75,0.644951199178184,0.0,3.6640625,0.7664014959166611,0.23076923076923078,888.9184,888.9184,888.9184,888.9184,edd,0.0,0.0,0.0,0.0
c09_final_150_0026_m0.6,c09_final_150_0026,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,16.0,13,11,0,0,552.0,0.575,0.575,0.5-0.8,0.0,<0.25,0.0,0.0,0.9476102941176471,0.23597759617044853,0.0,217.0,219.0,219.0,217.0,edd,-2.0,-2.0,-0.009216589861751152,-0.009216589861751152
c09_final_150_0027_m0.6,c09_final_150_0027,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,24.0,13,10,0,0,566.3648000000001,0.3933088888888889,0.39330888888888893,<0.5,0.25666284345354795,0.25-0.5,0.25666284345354795,0.0,1.2113733333333334,0.5502945320434545,0.1,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c09_final_150_0028_m0.6,c09_final_150_0028,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,14.7167,13,13,0,0,633.5,0.7174389185981459,0.7174389185981459,0.5-0.8,0.7146803472770323,0.5-0.75,0.7292817679558011,-0.014601420678768795,1.359000319365075,0.350475023797045,0.15384615384615385,202.0,202.0,202.0,202.0,edd,0.0,0.0,0.0,0.0
c09_final_150_0029_m0.6,c09_final_150_0029,evalb,m0.6,9,replay,final-empirical,150,0.6,0.95,60,24.0,13,13,0,0,568.25,0.3946180555555555,0.39461805555555557,<0.5,0.0,<0.25,0.0,0.0,0.6813725490196079,0.3641435954361635,0.0,86.0,86.0,86.0,86.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0000_m0.6,c10_final_150_0000,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,1.0,13,9,0,0,341.00000000000017,3.747252747252749,3.747252747252749,>=1.2,1.0,>=0.75,0.9934017595307918,0.006598240469208205,10.318181818181818,0.5881040846107195,1.0,446.0,446.0,446.0,446.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0001_m0.6,c10_final_150_0001,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,8.0,13,10,0,0,400.93,0.550728021978022,0.550728021978022,0.5-0.8,0.45830943057391565,0.25-0.5,0.45830943057391565,0.0,1.796875,0.557457224764636,0.3,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0002_m0.6,c10_final_150_0002,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,1.7794,13,8,0,0,438.3648,2.707202205460045,2.707202205460045,>=1.2,0.9874533721685683,>=0.75,0.9874533721685683,0.0,5.011052414671612,0.33433543536789484,0.5,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0003_m0.6,c10_final_150_0003,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,1.0,13,7,0,0,350.89480000000003,3.8559868131868136,3.8559868131868136,>=1.2,0.995725214508736,>=0.75,0.995725214508736,0.0,9.072066666666666,0.24963450923880331,0.8571428571428571,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0004_m0.6,c10_final_150_0004,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,2.0239,13,10,0,0,349.0,1.8949379095631385,1.8949379095631382,>=1.2,0.8904011461318052,>=0.75,0.8904011461318052,0.0,7.9467035591350035,0.5213052885751566,0.5,34.216800000000006,34.216800000000006,34.216800000000006,34.216800000000006,edd,0.0,0.0,0.0,0.0
c10_final_150_0005_m0.6,c10_final_150_0005,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,1.0,13,7,0,0,125.75,1.3818681318681318,1.3818681318681318,>=1.2,0.9920477137176938,>=0.75,0.9920477137176938,0.0,3.5,0.24916216079028863,0.8571428571428571,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0006_m0.6,c10_final_150_0006,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,5.9725,13,10,0,0,432.0,0.7948518622440764,0.7948518622440764,0.5-0.8,0.8177083333333334,>=0.75,0.8177083333333334,0.0,1.9832964579720544,0.3478082154629396,0.3,80.0,80.0,80.0,80.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0007_m0.6,c10_final_150_0007,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,2.7842,13,9,0,0,375.95,1.4838440777669282,1.4838440777669282,>=1.2,0.9521212927250964,>=0.75,0.9521212927250964,0.0,3.407835370338064,0.3332143265288944,0.6666666666666666,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0008_m0.6,c10_final_150_0008,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,2.1494,13,9,0,0,277.25,1.41746687294282,1.41746687294282,>=1.2,0.9377817853922452,>=0.75,0.9377817853922452,0.0,4.264756055953599,0.3737215343546639,0.6666666666666666,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0009_m0.6,c10_final_150_0009,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,1.0,13,5,0,0,36.919999999999966,0.4057142857142853,0.40571428571428536,<0.5,0.3981581798483207,0.25-0.5,0.3981581798483207,0.0,1.225,0.5465272443753824,0.2,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0010_m0.6,c10_final_150_0010,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,1.0,13,4,0,0,117.41999999999996,1.2903296703296698,1.2903296703296698,>=1.2,0.9850962357349685,>=0.75,0.9850962357349685,0.0,3.4166666666666665,0.2685569598833406,0.75,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0011_m0.6,c10_final_150_0011,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,1.0,13,7,0,0,216.47999999999988,2.378901098901097,2.3789010989010975,>=1.2,0.9538063562453807,>=0.75,0.9676644493717664,-0.013858093126385751,7.130952380952381,0.41344522572988807,0.42857142857142855,84.0,84.0,84.0,84.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0012_m0.6,c10_final_150_0012,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,6.59,13,8,0,0,405.8648,0.6767910086878222,0.6767910086878222,0.5-0.8,0.1459845741734686,<0.25,0.1459845741734686,0.0,2.750379362670713,0.6415059036747218,0.25,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0013_m0.6,c10_final_150_0013,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,4.9642,13,11,0,0,1267.5332000000003,2.8058773344620014,2.8058773344620014,>=1.2,0.9394493177772385,>=0.75,0.9394493177772385,0.0,14.792393537730149,0.6272597031687235,0.5454545454545454,1055.9184,1055.9184,1055.9184,1055.9184,edd,0.0,0.0,0.0,0.0
c10_final_150_0014_m0.6,c10_final_150_0014,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,1.0,13,4,0,0,128.04000000000002,1.407032967032967,1.4070329670329673,>=1.2,0.92970946579194,>=0.75,0.92970946579194,0.0,6.25,0.3965879362742987,0.75,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0015_m0.6,c10_final_150_0015,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,1.0,13,6,0,0,142.80999999999992,1.5693406593406585,1.5693406593406585,>=1.2,0.9194734262306561,>=0.75,0.9194734262306561,0.0,3.3214285714285716,0.31995240262013924,0.6666666666666666,6.0,6.0,6.0,6.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0016_m0.6,c10_final_150_0016,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,5.4497,13,9,0,0,334.54000000000025,0.6745809377146886,0.6745809377146886,0.5-0.8,0.7317211693668918,0.5-0.75,0.7317211693668918,0.0,1.7279238612523014,0.3052378801554056,0.3333333333333333,52.0,52.0,52.0,52.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0017_m0.6,c10_final_150_0017,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,16.0,13,11,0,0,545.5047999999999,0.37465989010989,0.37465989010989004,<0.5,0.37443263560650614,0.25-0.5,0.37443263560650614,0.0,1.0638270833333334,0.5131439869715947,0.09090909090909091,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0018_m0.6,c10_final_150_0018,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,2.0367,13,8,0,0,202.29999999999993,1.0915092664982189,1.0915092664982187,1.0-1.2,0.740484429065744,0.5-0.75,0.740484429065744,0.0,13.01124367849953,0.8958259707872636,0.5,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0019_m0.6,c10_final_150_0019,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,1.0,13,5,0,0,134.66000000000003,1.47978021978022,1.4797802197802201,>=1.2,0.9962869448982623,>=0.75,0.9962869448982623,0.0,4.761904761904762,0.3555108627378038,0.8,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0020_m0.6,c10_final_150_0020,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,1.0,13,8,0,0,268.6148,2.951810989010989,2.951810989010989,>=1.2,0.9906929923444278,>=0.75,0.9906929923444278,0.0,8.95784761904762,0.4181508157833079,0.75,307.4592,307.4592,307.4592,307.4592,edd,0.0,0.0,0.0,0.0
c10_final_150_0021_m0.6,c10_final_150_0021,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,6.2275,13,10,0,0,459.5,0.8108310797993656,0.8108310797993656,0.8-1.0,0.7905331882480957,>=0.75,0.7905331882480957,0.0,1.498728756858022,0.3043300626225022,0.4,151.0,151.0,151.0,151.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0022_m0.6,c10_final_150_0022,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,6.2939,13,8,0,0,289.2047999999993,0.5049452208129646,0.5049452208129646,0.5-0.8,0.0,<0.25,0.0,0.0,0.9048443731231829,0.29032490723688104,0.0,8.0,8.0,8.0,8.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0023_m0.6,c10_final_150_0023,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,1.3283,13,10,0,0,225.25,1.86349072142944,1.8634907214294398,>=1.2,0.9556048834628191,>=0.75,0.9489456159822419,0.006659267480577213,5.045833736641536,0.44812578481641063,0.8,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0024_m0.6,c10_final_150_0024,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,1.0,13,6,0,0,139.5,1.532967032967033,1.532967032967033,>=1.2,0.953405017921147,>=0.75,0.953405017921147,0.0,4.154761904761905,0.27400015854921117,0.6666666666666666,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0025_m0.6,c10_final_150_0025,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,8.0,13,12,0,0,1437.063999999999,1.9739890109890093,1.9739890109890095,>=1.2,0.8701416220850288,>=0.75,0.8640528188027811,0.006088803282247701,22.7162,1.274844091865129,0.4166666666666667,6.238,6.238,6.238,6.238,edd,0.0,0.0,0.0,0.0
c10_final_150_0026_m0.6,c10_final_150_0026,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,8.0,13,10,0,0,986.1848,1.3546494505494506,1.3546494505494506,>=1.2,0.9414409956430073,>=0.75,0.9414409956430073,0.0,8.96875,0.9290439072293337,0.6,104.0,104.0,104.0,104.0,edd,0.0,0.0,0.0,0.0
c10_final_150_0027_m0.6,c10_final_150_0027,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,1.0,13,6,0,0,159.5,1.7527472527472527,1.7527472527472527,>=1.2,0.7382445141065831,0.5-0.75,0.8056426332288401,-0.06739811912225702,5.464285714285714,0.471311626070455,0.3333333333333333,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0028_m0.6,c10_final_150_0028,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,1.0,13,9,0,0,376.65,4.1390109890109885,4.1390109890109885,>=1.2,0.970131421744325,>=0.75,0.970131421744325,0.0,16.716666666666672,0.37789759699322756,0.6666666666666666,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_150_0029_m0.6,c10_final_150_0029,evalb,m0.6,10,replay,final-empirical,150,0.6,0.95,91,3.235,13,9,0,0,593.5944,2.0163880632505053,2.0163880632505053,>=1.2,0.9747302198268717,>=0.75,0.9747302198268717,0.0,3.3187059638650536,0.3333988354120084,0.6666666666666666,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_400_0000_m0.6,c10_final_400_0000,evalb,m0.6,10,replay,final-empirical,400,0.6,0.95,91,1.0,13,10,0,0,448.3799999999993,4.92725274725274,4.92725274725274,>=1.2,0.9955394977474463,>=0.75,0.9905214327133235,0.005018065034122832,10.727272727272727,0.435368739281172,0.9,446.0,446.0,446.0,446.0,edd,0.0,0.0,0.0,0.0
c10_final_400_0001_m0.6,c10_final_400_0001,evalb,m0.6,10,replay,final-empirical,400,0.6,0.95,91,13.4756,13,10,0,0,965.3648000000001,0.787230579388257,0.787230579388257,0.5-0.8,0.6502723115655346,0.5-0.75,0.6502723115655346,0.0,1.960333244283495,0.4150721231112746,0.4,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_400_0002_m0.6,c10_final_400_0002,evalb,m0.6,10,replay,final-empirical,400,0.6,0.95,91,1.7894,13,10,0,0,649.4347999999989,3.988290015561719,3.988290015561719,>=1.2,0.9876815963665637,>=0.75,0.9876815963665637,0.0,22.912708170336423,0.8380692323319556,0.6,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_400_0003_m0.6,c10_final_400_0003,evalb,m0.6,10,replay,final-empirical,400,0.6,0.95,91,1.3256,13,8,0,0,671.6148000000002,5.567578770053123,5.567578770053123,>=1.2,0.9977665769128375,>=0.75,0.9977665769128375,0.0,10.875578354455843,0.3309126871052802,0.875,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c10_final_400_0004_m0.6,c10_final_400_0004,evalb,m0.6,10,replay,final-empirical,400,0.6,0.95,91,12.9522,13,13,0,0,1034.2296000000001,0.8774694985840583,0.8774694985840583,0.8-1.0,0.7308481598283398,0.5-0.75,0.7308481598283398,0.0,2.6507723269663326,0.5130086869815745,0.38461538461538464,85.72140000000002,85.72140000000002,85.72140000000002,85.22140000000002,v2rl302,0.0,0.0,0.0,0.0
c10_final_400_0005_m0.6,c10_final_400_0005,evalb,m0.6,10,replay,final-empirical,400,0.6,0.95,91,5.9825,13,11,0,0,544.199999999999,0.9996188516873832,0.9996188516873831,0.8-1.0,0.8552921719955897,>=0.75,0.8552921719955897,0.0,2.6167591984558136,0.3789077414883552,0.36363636363636365,80.0,80.0,80.0,80.0,edd,0.0,0.0,0.0,0.0
c10_final_400_0006_m0.6,c10_final_400_0006,evalb,m0.6,10,replay,final-empirical,400,0.6,0.95,91,15.1039,13,12,0,0,1038.0647999999999,0.7552556289769856,0.7552556289769856,0.5-0.8,0.6258761495428802,0.5-0.75,0.6258761495428802,0.0,1.447907336452679,0.3914648139466655,0.16666666666666666,202.41,202.41,202.41,199.3632,lpt,0.0,0.0,0.0,0.0
c10_final_400_0007_m0.6,c10_final_400_0007,evalb,m0.6,10,replay,final-empirical,400,0.6,0.95,91,14.5336,13,11,0,0,684.0,0.5171797432489896,0.5171797432489896,0.5-0.8,0.08881578947368421,<0.25,0.08881578947368421,0.0,1.3933230582925085,0.3339203368105642,0.09090909090909091,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
