scope_type,scope,method,family,n_rows,coverage,mean,best_method,mean_best,pct_from_best,ratio_to_best,n_configs,n_clusters,mean_diff,ci_lo,ci_hi,margin,wilcoxon_p,holm_p,verdict,in_equivalence_set
gen_utarget,u_target=1.0,v2rl308,policy-vs-policy,60,1.0,3113.169896666667,rl301,3104.700156666667,0.2728037998069677,1.0027280379980696,60,60,8.469739999999751,3.2593888333327574,14.248180166666394,31.04700156666667,0.002075066558187572,0.016600532465500577,equivalent,1
gen_utarget,u_target=1.0,v2rl307,policy-vs-policy,60,1.0,3113.953936666667,rl301,3104.700156666667,0.2980571241357744,1.0029805712413578,60,60,9.253779999999887,3.0784092499997984,16.820094416666773,31.04700156666667,0.01092423368457405,0.0436969347382962,equivalent,1
gen_utarget,u_target=1.0,v2rl302,policy-vs-policy,60,1.0,3115.30158,rl301,3104.700156666667,0.341463677597605,1.003414636775976,60,60,10.60142333333283,3.35558008333177,19.130981333333306,31.04700156666667,0.0028868018767603484,0.020207613137322437,equivalent,1
gen_utarget,u_target=1.0,v2rl306,policy-vs-policy,60,1.0,3115.71928,rl301,3104.700156666667,0.3549174727766031,1.003549174727766,60,60,11.01912333333288,4.890811083332717,18.1401421666663,31.04700156666667,0.000928172354749679,0.00928172354749679,equivalent,1
gen_utarget,u_target=1.0,v2rl304,policy-vs-policy,60,1.0,3117.9107866666673,rl301,3104.700156666667,0.42550421404247646,1.0042550421404248,60,60,13.210629999999876,6.282456333333536,21.005283750000135,31.04700156666667,0.0009794870808700292,0.00928172354749679,equivalent,1
gen_utarget,u_target=1.0,v2rl301,policy-vs-policy,60,1.0,3118.047176666667,rl301,3104.700156666667,0.42989723085947235,1.0042989723085947,60,60,13.347019999999679,5.441927249999929,23.03960441666579,31.04700156666667,0.004792009505746745,0.025472644389948746,equivalent,1
gen_utarget,u_target=1.0,edd,rule-vs-policy,60,1.0,3120.22592,rl301,3104.700156666667,0.5000728749922738,1.0050007287499227,60,60,15.525763333332922,7.456152333332999,24.946342083333217,31.04700156666667,0.0014190429084318188,0.0028380858168636377,equivalent,1
gen_utarget,u_target=1.0,pfifo,rule-vs-policy,60,1.0,3120.22592,rl301,3104.700156666667,0.5000728749922738,1.0050007287499227,60,60,15.525763333332922,7.32167500000005,24.7577624999994,31.04700156666667,0.0014190429084318188,0.0028380858168636377,equivalent,1
gen_utarget,u_target=1.0,v2at310,policy-vs-policy,60,1.0,3126.6588100000004,rl301,3104.700156666667,0.7072713056100347,1.0070727130561004,60,60,21.958653333333096,10.750504916666205,34.609421916666236,31.04700156666667,0.004245440731658124,0.025472644389948746,inconclusive,0
gen_utarget,u_target=1.0,v2at307,policy-vs-policy,60,1.0,3134.9746466666666,rl301,3104.700156666667,0.9751179976266455,1.0097511799762664,60,60,30.274489999999407,15.671416916666276,47.30666958333263,31.04700156666667,0.0002392407714770509,0.00263164848624756,inconclusive,0
