scope_type,scope,method,reference,is_scope_best_ref,family,n_configs,n_clusters,mean_ref,mean_method,mean_diff,ci_lo,ci_hi,margin,wilcoxon_p,holm_p,verdict
emp_m_ubin,m=0.8|u_bin=>=1.2,v2pool,wmdd,0,policy-vs-rule,30,30,191.53482666666665,191.54596266666664,0.011136000000004512,-0.016458666666662174,0.04660266666668024,1.9153482666666666,0.5929800980174267,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=0.5-0.8,v2attnpool,atc,0,policy-vs-rule,52,52,860.7494846153845,860.4195007692307,-0.32998384615384807,-0.8783945961538511,0.07298076923074988,8.607494846153845,1.0,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=0.5-0.8,v2attnpool,edd,0,policy-vs-rule,52,52,859.9591,860.4195007692307,0.4604007692307634,-0.10929230769231263,1.4598760961538226,8.599591,0.3457785861511603,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=0.5-0.8,v2attnpool,rl303,1,policy-vs-policy,52,52,859.6020461538462,860.4195007692307,0.8174546153846101,0.05858153846153753,2.201260519230765,8.596020461538462,0.009521891184098838,0.019043782368197676,equivalent
emp_m_ubin,m=1.0|u_bin=0.5-0.8,v2attnpool,wmdd,0,policy-vs-rule,52,52,860.5744846153847,860.4195007692307,-0.15498384615386074,-0.589805999999995,0.11740923076922141,8.605744846153847,0.43205838114189277,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=0.5-0.8,v2pool,atc,0,policy-vs-rule,52,52,860.7494846153845,859.6837892307692,-1.0656953846153785,-2.935089961538461,0.04311538461536628,8.607494846153845,1.0,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=0.5-0.8,v2pool,edd,0,policy-vs-rule,52,52,859.9591,859.6837892307692,-0.27531076923076697,-0.7065857692307773,0.05722153846154888,8.599591,1.0,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=0.5-0.8,v2pool,rl303,1,policy-vs-policy,52,52,859.6020461538462,859.6837892307692,0.08174307692307974,0.02138615384615784,0.16187369230770535,8.596020461538462,0.013292719001104273,0.019043782368197676,equivalent
emp_m_ubin,m=1.0|u_bin=0.5-0.8,v2pool,wmdd,0,policy-vs-rule,52,52,860.5744846153847,859.6837892307692,-0.8906953846153911,-2.3640466538461906,0.05722153846154761,8.605744846153847,1.0,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=0.8-1.0,v2attnpool,atc,0,policy-vs-rule,13,13,282.8548923076923,280.7154307692308,-2.1394615384615263,-5.346999999999978,0.04184615384615388,2.828548923076923,0.625,1.0,inconclusive
emp_m_ubin,m=1.0|u_bin=0.8-1.0,v2attnpool,edd,0,policy-vs-rule,13,13,279.74566153846155,280.7154307692308,0.9697692307692485,-0.17819999999996414,3.0720000000000143,2.7974566153846157,0.625,1.0,inconclusive
emp_m_ubin,m=1.0|u_bin=0.8-1.0,v2attnpool,v2at302,1,policy-vs-policy,13,13,278.72824615384616,280.7154307692308,1.9871846153846515,0.015384615384618883,4.894600000000096,2.7872824615384615,0.125,0.25,inconclusive
emp_m_ubin,m=1.0|u_bin=0.8-1.0,v2attnpool,wmdd,0,policy-vs-rule,13,13,280.70104615384616,280.7154307692308,0.014384615384627498,-3.0546923076922883,3.0566153846153954,2.8070104615384617,0.875,1.0,inconclusive
emp_m_ubin,m=1.0|u_bin=0.8-1.0,v2pool,atc,0,policy-vs-rule,13,13,282.8548923076923,279.20379384615387,-3.6510984615384725,-8.799449230769264,0.0,2.828548923076923,0.5,1.0,inconclusive
emp_m_ubin,m=1.0|u_bin=0.8-1.0,v2pool,edd,0,policy-vs-rule,13,13,279.74566153846155,279.20379384615387,-0.5418676923076978,-1.6256030769230934,0.0,2.7974566153846157,1.0,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=0.8-1.0,v2pool,v2at302,1,policy-vs-policy,13,13,278.72824615384616,279.20379384615387,0.4755476923077052,0.0,1.4266430769231158,2.7872824615384615,1.0,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=0.8-1.0,v2pool,wmdd,0,policy-vs-rule,13,13,280.70104615384616,279.20379384615387,-1.4972523076923188,-4.491756923076957,0.0,2.8070104615384617,1.0,1.0,inconclusive
emp_m_ubin,m=1.0|u_bin=1.0-1.2,v2attnpool,atc,1,policy-vs-rule,6,6,5.666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=1.0-1.2,v2attnpool,edd,0,policy-vs-rule,6,6,5.666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=1.0-1.2,v2attnpool,wmdd,0,policy-vs-rule,6,6,5.666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=1.0-1.2,v2pool,atc,1,policy-vs-rule,6,6,5.666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=1.0-1.2,v2pool,edd,0,policy-vs-rule,6,6,5.666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=1.0-1.2,v2pool,wmdd,0,policy-vs-rule,6,6,5.666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=<0.5,v2attnpool,atc,0,policy-vs-rule,85,85,307.8553811764706,307.7296014117647,-0.1257797647058734,-0.3949002352940983,0.01922305882353378,3.078553811764706,0.9162824413291019,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=<0.5,v2attnpool,edd,0,policy-vs-rule,85,85,307.36126352941176,307.7296014117647,0.3683378823529501,0.00039952941176746954,0.9836363411764923,3.0736126352941175,0.027281171477617997,0.163687028865708,equivalent
emp_m_ubin,m=1.0|u_bin=<0.5,v2attnpool,v2at302,1,policy-vs-policy,85,85,307.3265694117647,307.7296014117647,0.4030320000000078,0.002714823529414482,1.0803632941176589,3.073265694117647,0.027281171477617997,0.054562342955235994,equivalent
emp_m_ubin,m=1.0|u_bin=<0.5,v2attnpool,wmdd,0,policy-vs-rule,85,85,307.8192776470588,307.7296014117647,-0.08967623529410858,-0.3719534117646935,0.07789505882353717,3.0781927764705883,0.344118496135312,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=<0.5,v2pool,atc,0,policy-vs-rule,85,85,307.8553811764706,307.39309552941177,-0.46228564705881703,-1.1633651764705786,2.6749844169792007e-15,3.078553811764706,0.2228009911811345,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=<0.5,v2pool,edd,0,policy-vs-rule,85,85,307.36126352941176,307.39309552941177,0.031832000000006515,-0.00463058823529135,0.08832423529412849,3.0736126352941175,0.2228009911811345,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=<0.5,v2pool,v2at302,1,policy-vs-policy,85,85,307.3265694117647,307.39309552941177,0.06652611764706415,1.3374922084896003e-15,0.18546070588236302,3.073265694117647,0.06559969214707187,0.06559969214707187,equivalent
emp_m_ubin,m=1.0|u_bin=<0.5,v2pool,wmdd,0,policy-vs-rule,85,85,307.8192776470588,307.39309552941177,-0.4261821176470522,-1.0712254117646922,2.6749844169792007e-15,3.0781927764705883,0.2228009911811345,1.0,equivalent
emp_m_ubin,m=1.0|u_bin=>=1.2,v2attnpool,atc,1,policy-vs-rule,24,24,231.75553333333335,231.92056000000002,0.1650266666666664,0.005193333333333309,0.3598333333333324,2.3175553333333334,0.06788915486182899,0.4073349291709739,equivalent
emp_m_ubin,m=1.0|u_bin=>=1.2,v2attnpool,edd,0,policy-vs-rule,24,24,231.75553333333335,231.92056000000002,0.1650266666666664,0.005193333333333309,0.35520366666666553,2.3175553333333334,0.06788915486182899,0.4073349291709739,equivalent
emp_m_ubin,m=1.0|u_bin=>=1.2,v2attnpool,wmdd,0,policy-vs-rule,24,24,231.75553333333335,231.92056000000002,0.1650266666666664,0.005193333333333309,0.35969333333333253,2.3175553333333334,0.06788915486182899,0.4073349291709739,equivalent
emp_m_ubin,m=1.0|u_bin=>=1.2,v2pool,atc,1,policy-vs-rule,24,24,231.75553333333335,231.78541333333337,0.02987999999999992,0.0,0.07580666666666647,2.3175553333333334,0.17971249487899976,0.5391374846369993,equivalent
emp_m_ubin,m=1.0|u_bin=>=1.2,v2pool,edd,0,policy-vs-rule,24,24,231.75553333333335,231.78541333333337,0.02987999999999992,0.0,0.07580666666666647,2.3175553333333334,0.17971249487899976,0.5391374846369993,equivalent
emp_m_ubin,m=1.0|u_bin=>=1.2,v2pool,wmdd,0,policy-vs-rule,24,24,231.75553333333335,231.78541333333337,0.02987999999999992,0.0,0.07580666666666647,2.3175553333333334,0.17971249487899976,0.5391374846369993,equivalent
emp_pooled,ALL,v2attnpool,atc,0,policy-vs-rule,587,227,454.39123918228285,459.183711584327,4.792472402044292,0.4049774268411502,11.251532685195977,4.543912391822828,0.12945752198535365,0.2725624248051986,inconclusive
emp_pooled,ALL,v2attnpool,edd,0,policy-vs-rule,587,227,453.97671345826234,459.183711584327,5.206998126064735,2.136052271295363,9.25591742492902,4.539767134582624,8.739929072288312e-13,5.243957443372987e-12,inconclusive
emp_pooled,ALL,v2attnpool,wmdd,0,policy-vs-rule,587,227,452.7353189097105,459.183711584327,6.448392674616695,1.4337554554597716,13.43223411696913,4.527353189097105,0.0001444117924650074,0.000722058962325037,inconclusive
emp_pooled,ALL,v2pool,atc,0,policy-vs-rule,587,227,454.39123918228285,463.58451798977853,9.193278807495746,0.8326759732689502,20.878083860683464,4.543912391822828,0.02420208141631817,0.09680832566527268,inconclusive
emp_pooled,ALL,v2pool,edd,0,policy-vs-rule,587,227,453.97671345826234,463.58451798977853,9.607804531516187,2.711836150575996,19.163493128462918,4.539767134582624,0.4845358375617812,0.4845358375617812,inconclusive
emp_pooled,ALL,v2pool,wmdd,0,policy-vs-rule,587,227,452.7353189097105,463.58451798977853,10.849199080068146,2.0111814170317603,23.31297492563976,4.527353189097105,0.09085414160173287,0.2725624248051986,inconclusive
emp_ubin,u_bin=0.5-0.8,v2attnpool,atc,0,policy-vs-rule,152,103,689.9868828947368,689.6147489473684,-0.37213394736842187,-1.0846285827817432,0.18884034847001752,6.899868828947368,0.9252793707231389,0.9252793707231389,equivalent
emp_ubin,u_bin=0.5-0.8,v2attnpool,edd,0,policy-vs-rule,152,103,687.4565263157896,689.6147489473684,2.1582226315789454,0.39352399717067943,4.8370317548666195,6.874565263157896,0.0001990909855883277,0.001194545913529966,equivalent
emp_ubin,u_bin=0.5-0.8,v2attnpool,v2rl303,1,policy-vs-policy,152,103,686.4705381578948,689.6147489473684,3.1442107894736835,0.6271280364238442,6.92181663173749,6.864705381578948,3.711552415821584e-07,7.423104831643168e-07,inconclusive
emp_ubin,u_bin=0.5-0.8,v2attnpool,wmdd,0,policy-vs-rule,152,103,689.2394947368421,689.6147489473684,0.37525421052631075,-0.44820511621462183,1.4795436201676293,6.8923949473684205,0.03198748843153323,0.1279499537261329,equivalent
emp_ubin,u_bin=0.5-0.8,v2pool,atc,0,policy-vs-rule,152,103,689.9868828947368,686.9558326315789,-3.031050263157891,-6.244894397301274,-0.5887081537162115,6.899868828947368,0.005469344169613165,0.027346720848065824,equivalent
emp_ubin,u_bin=0.5-0.8,v2pool,edd,0,policy-vs-rule,152,103,687.4565263157896,686.9558326315789,-0.5006936842105245,-1.2309857749469342,0.14483490729798787,6.874565263157896,0.11907362445115961,0.23814724890231923,equivalent
emp_ubin,u_bin=0.5-0.8,v2pool,v2rl303,1,policy-vs-policy,152,103,686.4705381578948,686.9558326315789,0.485294473684214,0.020377316701453645,1.2548345804878138,6.864705381578948,0.008911482255498574,0.008911482255498574,equivalent
emp_ubin,u_bin=0.5-0.8,v2pool,wmdd,0,policy-vs-rule,152,103,689.2394947368421,686.9558326315789,-2.2836621052631587,-4.6991767043032056,-0.3972501393103484,6.8923949473684205,0.03872129228608237,0.1279499537261329,equivalent
emp_ubin,u_bin=0.8-1.0,v2attnpool,atc,0,policy-vs-rule,64,64,628.28586875,627.5892040625,-0.6966646874999918,-2.3479235078124754,0.7712315312500226,6.2828586875,0.7577599676939444,0.7577599676939444,equivalent
emp_ubin,u_bin=0.8-1.0,v2attnpool,edd,0,policy-vs-rule,64,64,625.2417375,627.5892040625,2.3474665625000015,-0.8271576718749941,5.980956664062477,6.252417375,0.009850910466175594,0.05910546279705356,equivalent
emp_ubin,u_bin=0.8-1.0,v2attnpool,v2rl305,1,policy-vs-policy,64,64,622.246240625,627.5892040625,5.342963437500007,1.292990250000015,11.424875960937511,6.222462406250001,9.14928944129577e-05,0.0001829857888259154,inconclusive
emp_ubin,u_bin=0.8-1.0,v2attnpool,wmdd,0,policy-vs-rule,64,64,628.198315625,627.5892040625,-0.6091115625000127,-4.0496409218750165,1.9244019687499971,6.28198315625,0.14853614643738033,0.29707229287476067,equivalent
emp_ubin,u_bin=0.8-1.0,v2pool,atc,0,policy-vs-rule,64,64,628.28586875,624.1714662500001,-4.114402499999983,-9.563531867187484,0.46736239062501567,6.2828586875,0.022231238286019243,0.11115619143009622,inconclusive
emp_ubin,u_bin=0.8-1.0,v2pool,edd,0,policy-vs-rule,64,64,625.2417375,624.1714662500001,-1.0702712499999893,-2.3710446953124866,0.05550814062500935,6.252417375,0.09619703646278294,0.2885911093883488,equivalent
emp_ubin,u_bin=0.8-1.0,v2pool,v2rl305,1,policy-vs-policy,64,64,622.246240625,624.1714662500001,1.9252256250000166,0.055232406250009025,4.5431405390625175,6.222462406250001,0.013150364234284668,0.013150364234284668,equivalent
emp_ubin,u_bin=0.8-1.0,v2pool,wmdd,0,policy-vs-rule,64,64,628.198315625,624.1714662500001,-4.026849375000004,-7.69744977343752,-1.0613912187499952,6.28198315625,0.030908013652429556,0.12363205460971823,inconclusive
emp_ubin,u_bin=1.0-1.2,v2attnpool,atc,0,policy-vs-rule,37,37,615.2800540540541,615.6673832432433,0.3873291891891401,-3.2487997297297566,4.767639189189068,6.15280054054054,0.875329249147922,1.0,equivalent
emp_ubin,u_bin=1.0-1.2,v2attnpool,edd,0,policy-vs-rule,37,37,608.1954216216217,615.6673832432433,7.471961621621576,0.5941221891891693,19.03678044594583,6.081954216216217,0.11666446478102344,0.46665785912409374,inconclusive
emp_ubin,u_bin=1.0-1.2,v2attnpool,v2rl304,1,policy-vs-policy,37,37,605.007491891892,615.6673832432433,10.659891351351316,1.6284741216216123,26.86077190540531,6.05007491891892,0.002217721464237049,0.004435442928474098,inconclusive
emp_ubin,u_bin=1.0-1.2,v2attnpool,wmdd,0,policy-vs-rule,37,37,612.6987675675676,615.6673832432433,2.9686156756756645,-1.5760947702702768,9.782895999999988,6.126987675675677,0.9374729223624751,1.0,inconclusive
emp_ubin,u_bin=1.0-1.2,v2pool,atc,0,policy-vs-rule,37,37,615.2800540540541,611.0705054054055,-4.209548648648668,-10.358519081081091,1.4302366486486502,6.15280054054054,0.07446183141740546,0.44677098850443275,inconclusive
emp_ubin,u_bin=1.0-1.2,v2pool,edd,0,policy-vs-rule,37,37,608.1954216216217,611.0705054054055,2.8750837837837686,-0.9972332432432487,8.421829148648621,6.081954216216217,0.9593536340401635,1.0,inconclusive
emp_ubin,u_bin=1.0-1.2,v2pool,v2rl304,1,policy-vs-policy,37,37,605.007491891892,611.0705054054055,6.063013513513508,0.2905308108108191,15.066344864864837,6.05007491891892,0.02506184434388362,0.02506184434388362,inconclusive
emp_ubin,u_bin=1.0-1.2,v2pool,wmdd,0,policy-vs-rule,37,37,612.6987675675676,611.0705054054055,-1.6282621621621425,-5.787748135135157,3.4307471081081182,6.126987675675677,0.09260069782067576,0.4630034891033788,equivalent
emp_ubin,u_bin=<0.5,v2attnpool,atc,0,policy-vs-rule,180,85,249.57915222222226,249.4760942222222,-0.10305799999999295,-0.4371537094435597,0.14427493989071902,2.495791522222223,1.0,1.0,equivalent
emp_ubin,u_bin=<0.5,v2attnpool,edd,0,policy-vs-rule,180,85,249.0512566666667,249.4760942222222,0.42483755555556335,0.0967449218123514,0.8727087299196943,2.4905125666666668,0.0006516660806139112,0.003909996483683467,equivalent
emp_ubin,u_bin=<0.5,v2attnpool,rl302,1,policy-vs-policy,180,85,248.96509444444447,249.4760942222222,0.5109997777777847,0.10812856670875877,1.0307608682471927,2.489650944444445,0.0006516660806139112,0.0013033321612278225,equivalent
emp_ubin,u_bin=<0.5,v2attnpool,wmdd,0,policy-vs-rule,180,85,249.56140111111114,249.4760942222222,-0.08530688888888373,-0.45238878183558967,0.1783363487387899,2.4956140111111114,0.5699052889537048,1.0,equivalent
emp_ubin,u_bin=<0.5,v2pool,atc,0,policy-vs-rule,180,85,249.57915222222226,249.05353,-0.5256222222222178,-1.207934046153839,-0.014505247672250185,2.495791522222223,0.03653598360552364,0.18267991802761818,equivalent
emp_ubin,u_bin=<0.5,v2pool,edd,0,policy-vs-rule,180,85,249.0512566666667,249.05353,0.0022733333333385354,-0.10302521946454025,0.08453817655917217,2.4905125666666668,0.21312246884125097,0.6393674065237529,equivalent
emp_ubin,u_bin=<0.5,v2pool,rl302,1,policy-vs-policy,180,85,248.96509444444447,249.05353,0.08843555555555993,0.02055204419889689,0.17431571034483878,2.489650944444445,0.011616044899262472,0.011616044899262472,equivalent
emp_ubin,u_bin=<0.5,v2pool,wmdd,0,policy-vs-rule,180,85,249.56140111111114,249.05353,-0.5078711111111086,-1.2082963357393426,-0.02145022834360213,2.4956140111111114,0.03653598360552364,0.18267991802761818,equivalent
emp_ubin,u_bin=>=1.2,v2attnpool,atc,0,policy-vs-rule,107,53,282.7220429906542,280.9253891588785,-1.7966538317756984,-4.341077528129592,0.06735620493712044,2.827220429906542,0.10950803070119186,0.43803212280476744,inconclusive
emp_ubin,u_bin=>=1.2,v2attnpool,edd,0,policy-vs-rule,107,53,279.794523364486,280.9253891588785,1.1308657943925318,-0.17171296638655503,2.7695922286132957,2.79794523364486,0.00028397354847820976,0.0017038412908692586,equivalent
emp_ubin,u_bin=>=1.2,v2attnpool,rl301,1,policy-vs-policy,107,53,278.4336373831776,280.9253891588785,2.4917517757009295,0.43992979213184363,5.464756455492414,2.784336373831776,8.01793542849045e-05,0.000160358708569809,inconclusive
emp_ubin,u_bin=>=1.2,v2attnpool,wmdd,0,policy-vs-rule,107,53,281.0581252336449,280.9253891588785,-0.1327360747663457,-1.048938950814438,0.597125706256724,2.810581252336449,0.03695629473133208,0.1847814736566604,equivalent
emp_ubin,u_bin=>=1.2,v2pool,atc,0,policy-vs-rule,107,53,282.7220429906542,279.06933570093463,-3.6527072897196233,-8.118977127221845,-0.43738738308080755,2.827220429906542,0.6091628911933872,1.0,inconclusive
emp_ubin,u_bin=>=1.2,v2pool,edd,0,policy-vs-rule,107,53,279.794523364486,279.06933570093463,-0.7251876635513933,-2.185601597193332,0.2699467459893,2.79794523364486,0.42643498438261274,1.0,equivalent
emp_ubin,u_bin=>=1.2,v2pool,rl301,1,policy-vs-policy,107,53,278.4336373831776,279.06933570093463,0.6356983177570045,0.02594328431372588,1.5883934622338844,2.784336373831776,0.007586051542774685,0.007586051542774685,equivalent
emp_ubin,u_bin=>=1.2,v2pool,wmdd,0,policy-vs-rule,107,53,281.0581252336449,279.06933570093463,-1.9887895327102707,-4.486572355491972,-0.3185425501179274,2.810581252336449,0.6091628911933872,1.0,inconclusive
gen_all,ALL,v2attnpool,atc,0,policy-vs-rule,300,300,3357.982747666667,3931.6616058,573.6788581333333,494.0390878274998,660.6160909891665,33.57982747666667,2.424544735482844e-48,9.698178941931376e-48,worse
gen_all,ALL,v2attnpool,edd,0,policy-vs-rule,300,300,3334.1229350000003,3931.6616058,597.5386708000001,512.0866386091668,688.8410166450003,33.341229350000006,1.449576374452419e-48,8.697458246714514e-48,worse
gen_all,ALL,v2attnpool,v2rl310,1,policy-vs-policy,300,300,3327.4247600000003,3931.6616058,604.2368458,517.3796357891667,692.9350424283331,33.2742476,2.1603679938251713e-48,4.3207359876503426e-48,worse
gen_all,ALL,v2attnpool,wmdd,0,policy-vs-rule,300,300,3354.937094666667,3931.6616058,576.7245111333334,497.3800663450002,663.9487454308337,33.54937094666667,1.5439147895754996e-48,8.697458246714514e-48,worse
gen_all,ALL,v2pool,atc,0,policy-vs-rule,300,300,3357.982747666667,3477.7854378333336,119.80269016666661,84.38883347499996,158.72837794249978,33.57982747666667,7.945999611786357e-17,7.945999611786357e-17,worse
gen_all,ALL,v2pool,edd,0,policy-vs-rule,300,300,3334.1229350000003,3477.7854378333336,143.66250283333346,103.95818979500008,188.35099800333344,33.341229350000006,6.079458174025584e-29,1.8238374522076753e-28,worse
gen_all,ALL,v2pool,v2rl310,1,policy-vs-policy,300,300,3327.4247600000003,3477.7854378333336,150.3606778333333,112.46978376,192.34717640000022,33.2742476,5.460800636318034e-41,5.460800636318034e-41,worse
gen_all,ALL,v2pool,wmdd,0,policy-vs-rule,300,300,3354.937094666667,3477.7854378333336,122.8483431666669,87.05110975583342,163.44102073583366,33.54937094666667,1.9672645050270295e-18,3.934529010054059e-18,worse
gen_utarget,u_target=0.7,v2attnpool,atc,0,policy-vs-rule,60,60,2258.745656666667,2268.171578333333,9.425921666666632,4.814350016666673,15.64447325000004,22.58745656666667,1.4457896035538093e-07,5.783158414215237e-07,equivalent
gen_utarget,u_target=0.7,v2attnpool,edd,0,policy-vs-rule,60,60,2258.26579,2268.171578333333,9.905788333333385,5.36504012500012,15.998777708333268,22.5826579,8.056282097638929e-09,4.833769258583357e-08,equivalent
gen_utarget,u_target=0.7,v2attnpool,rl301,1,policy-vs-policy,60,60,2257.4997200000003,2268.171578333333,10.671858333333297,6.125915674999993,16.58450671666664,22.574997200000002,6.262036192682993e-09,1.2524072385365986e-08,equivalent
gen_utarget,u_target=0.7,v2attnpool,wmdd,0,policy-vs-rule,60,60,2259.15484,2268.171578333333,9.016738333333478,4.734951408333538,15.025018233333473,22.5915484,1.1717686243252537e-08,5.858843121626268e-08,equivalent
gen_utarget,u_target=0.7,v2pool,atc,0,policy-vs-rule,60,60,2258.745656666667,2258.038578333333,-0.7070783333334081,-1.9977730250000962,0.41948224999999806,22.58745656666667,0.646509942416081,0.7079320727321587,equivalent
gen_utarget,u_target=0.7,v2pool,edd,0,policy-vs-rule,60,60,2258.26579,2258.038578333333,-0.22721166666665446,-0.982841216666557,0.5232412583334568,22.5826579,0.3539660363660794,0.7079320727321587,equivalent
gen_utarget,u_target=0.7,v2pool,rl301,1,policy-vs-policy,60,60,2257.4997200000003,2258.038578333333,0.5388583333332585,-0.07995581666664557,1.1955870583331003,22.574997200000002,0.2263885523962469,0.2263885523962469,equivalent
gen_utarget,u_target=0.7,v2pool,wmdd,0,policy-vs-rule,60,60,2259.15484,2258.038578333333,-1.1162616666665608,-2.205185849999827,-0.14225963333317837,22.5915484,0.027843774894231732,0.0835313246826952,equivalent
gen_utarget,u_target=0.9,v2attnpool,atc,0,policy-vs-rule,60,60,3011.7549599999998,3218.8678233333335,207.1128633333333,170.393366425,244.94916663333342,30.117549599999997,2.3900953516978203e-11,1.434057211018692e-10,worse
gen_utarget,u_target=0.9,v2attnpool,edd,0,policy-vs-rule,60,60,3000.471016666667,3218.8678233333335,218.3968066666667,180.70581829999992,256.3589579999999,30.00471016666667,2.3900953516978203e-11,1.434057211018692e-10,worse
gen_utarget,u_target=0.9,v2attnpool,v2at302,1,policy-vs-policy,60,60,2990.305363333334,3218.8678233333335,228.56245999999967,188.7146645249999,270.6314504833326,29.90305363333334,2.3900953516978203e-11,4.7801907033956405e-11,worse
gen_utarget,u_target=0.9,v2attnpool,wmdd,0,policy-vs-rule,60,60,3008.92093,3218.8678233333335,209.94689333333343,173.8724444666669,246.86583639166696,30.089209300000004,2.3900953516978203e-11,1.434057211018692e-10,worse
gen_utarget,u_target=0.9,v2pool,atc,0,policy-vs-rule,60,60,3011.7549599999998,3006.3504020000005,-5.4045579999999855,-15.826135783333177,4.303593283332889,30.117549599999997,0.6800224151142729,0.9758203347405201,equivalent
gen_utarget,u_target=0.9,v2pool,edd,0,policy-vs-rule,60,60,3000.471016666667,3006.3504020000005,5.879385333333376,-0.30042407500004825,11.802231108333435,30.00471016666667,0.015590881445035504,0.046772644335106514,equivalent
gen_utarget,u_target=0.9,v2pool,v2at302,1,policy-vs-policy,60,60,2990.305363333334,3006.3504020000005,16.045038666666365,11.740670083333441,20.804871424999522,29.90305363333334,5.145276051717656e-10,5.145276051717656e-10,equivalent
gen_utarget,u_target=0.9,v2pool,wmdd,0,policy-vs-rule,60,60,3008.92093,3006.3504020000005,-2.5705279999998547,-11.527413124999802,6.051666258333238,30.089209300000004,0.48791016737026005,0.9758203347405201,equivalent
gen_utarget,u_target=1.0,v2attnpool,atc,0,policy-vs-rule,60,60,3141.090583333333,3529.8978383333333,388.80725500000005,324.828346783333,456.0872924499999,31.41090583333333,1.6295557943119345e-11,9.777334765871607e-11,worse
gen_utarget,u_target=1.0,v2attnpool,edd,0,policy-vs-rule,60,60,3120.22592,3529.8978383333333,409.6719183333332,343.92273237499995,480.27259464166633,31.2022592,1.6295557943119345e-11,9.777334765871607e-11,worse
gen_utarget,u_target=1.0,v2attnpool,rl301,1,policy-vs-policy,60,60,3104.7001566666668,3529.8978383333333,425.19768166666614,352.62821430833293,499.66723272499945,31.04700156666667,1.6295557943119345e-11,3.259111588623869e-11,worse
gen_utarget,u_target=1.0,v2attnpool,wmdd,0,policy-vs-rule,60,60,3139.4984933333326,3529.8978383333333,390.39934500000015,327.50357093333344,458.79937935833317,31.394984933333326,1.6295557943119345e-11,9.777334765871607e-11,worse
gen_utarget,u_target=1.0,v2pool,atc,0,policy-vs-rule,60,60,3141.090583333333,3143.022665666667,1.9320823333334733,-13.752098191666558,16.73516024166666,31.41090583333333,0.3343731497453104,0.3460152076613121,equivalent
gen_utarget,u_target=1.0,v2pool,edd,0,policy-vs-rule,60,60,3120.22592,3143.022665666667,22.796745666666705,14.667665350000268,32.25645610833335,31.2022592,6.98492037969754e-07,2.095476113909262e-06,inconclusive
gen_utarget,u_target=1.0,v2pool,rl301,1,policy-vs-policy,60,60,3104.7001566666668,3143.022665666667,38.32250899999963,28.8713420666662,49.1442528166663,31.04700156666667,1.4012615737083232e-10,1.4012615737083232e-10,inconclusive
gen_utarget,u_target=1.0,v2pool,wmdd,0,policy-vs-rule,60,60,3139.4984933333326,3143.022665666667,3.5241723333336563,-11.739365233332032,18.714776750000077,31.394984933333326,0.17300760383065605,0.3460152076613121,equivalent
gen_utarget,u_target=1.1,v2attnpool,atc,0,policy-vs-rule,60,60,3736.40786,4430.876619333333,694.4687593333333,590.5515689083331,800.8628325541671,37.3640786,1.6295557943119345e-11,9.777334765871607e-11,worse
gen_utarget,u_target=1.1,v2attnpool,edd,0,policy-vs-rule,60,60,3699.834936666666,4430.876619333333,731.041682666667,614.5756062625006,856.4748202833335,36.998349366666666,1.6295557943119345e-11,9.777334765871607e-11,worse
gen_utarget,u_target=1.1,v2attnpool,rl301,1,policy-vs-policy,60,60,3688.4963466666663,4430.876619333333,742.3802726666672,622.8237378833343,872.6606041125003,36.88496346666666,1.6295557943119345e-11,3.259111588623869e-11,worse
gen_utarget,u_target=1.1,v2attnpool,wmdd,0,policy-vs-rule,60,60,3737.1529633333334,4430.876619333333,693.723656,592.5241709416666,801.8660583166663,37.37152963333334,1.6295557943119345e-11,9.777334765871607e-11,worse
gen_utarget,u_target=1.1,v2pool,atc,0,policy-vs-rule,60,60,3736.40786,3806.6633296666673,70.2554696666666,37.51314885000008,105.97868851666631,37.3640786,2.6439482668270063e-06,5.287896533654013e-06,worse
