scope_type,scope,family,reference,set_rankable,n_configs,n_clusters,mean_edd,mean_family,mean_diff,ci_lo,ci_hi,margin,wilcoxon_p,holm_p,verdict,mean_own,best_family,mean_best,pct_from_best,n_configs_vs_best,n_clusters_vs_best,diff_vs_best,ci_lo_vs_best,ci_hi_vs_best,margin_vs_best,wilcoxon_p_vs_best,verdict_vs_best,in_best_set,seed_n,seed_min_mean,seed_median_mean,seed_max_mean,seed_sd,seed_spread_pct,seed_best,seed_worst
emp_m_ubin,m=1.0|u_bin=1.0-1.2,lpt,edd,1,6,6,5.666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent,5.666666666666667,atc,5.666666666666667,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=1.0-1.2,random,edd,1,6,6,5.666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent,5.666666666666667,atc,5.666666666666667,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=1.0-1.2,mlp_pool,edd,1,6,6,5.666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent,5.666666666666667,atc,5.666666666666667,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,equivalent,1.0,10.0,5.666666666666667,5.666666666666667,5.666666666666667,9.362222582871203e-16,0.0,v2rl301,v2rl310
emp_m_ubin,m=1.0|u_bin=1.0-1.2,attn_pool,edd,1,6,6,5.666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent,5.666666666666667,atc,5.666666666666667,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,equivalent,1.0,10.0,5.666666666666667,5.666666666666667,5.666666666666667,9.362222582871203e-16,0.0,v2at301,v2at310
emp_m_ubin,m=1.0|u_bin=1.0-1.2,v1_pool,edd,1,6,6,5.666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,equivalent,5.666666666666667,atc,5.666666666666667,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,equivalent,1.0,3.0,5.666666666666667,5.666666666666667,5.666666666666667,0.0,0.0,rl301,rl303
emp_m_ubin,m=1.0|u_bin=1.0-1.2,rollcp2,edd,0,1,1,34.0,34.0,0.0,0.0,0.0,1.0,1.0,1.0,equivalent,,,,,,,,,,,,,,,,,,,,,
emp_m_ubin,m=1.0|u_bin=1.0-1.2,edd,edd,1,6,6,5.666666666666667,5.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,reference,5.666666666666667,atc,5.666666666666667,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=>=1.2,pfifo,edd,1,24,24,231.75553333333335,231.75553333333335,0.0,0.0,0.0,2.3175553333333334,1.0,1.0,equivalent,231.75553333333335,atc,231.75553333333335,0.0,24.0,24.0,0.0,0.0,0.0,2.3175553333333334,1.0,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=>=1.2,wspt,edd,1,24,24,231.75553333333335,233.3738666666667,1.6183333333333323,0.5366666666666665,2.8483749999999977,2.3175553333333334,0.027281171477617997,0.24553054329856197,inconclusive,233.3738666666667,atc,231.75553333333335,0.6982932877834226,24.0,24.0,1.6183333333333323,0.5549999999999996,2.8416666666666663,2.3175553333333334,0.027281171477617997,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=>=1.2,atc,edd,1,24,24,231.75553333333335,231.75553333333335,0.0,0.0,0.0,2.3175553333333334,1.0,1.0,equivalent,231.75553333333335,atc,231.75553333333335,0.0,24.0,24.0,0.0,0.0,0.0,2.3175553333333334,1.0,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=>=1.2,wmdd,edd,1,24,24,231.75553333333335,231.75553333333335,0.0,0.0,0.0,2.3175553333333334,1.0,1.0,equivalent,231.75553333333335,atc,231.75553333333335,0.0,24.0,24.0,0.0,0.0,0.0,2.3175553333333334,1.0,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=>=1.2,lpt,edd,1,24,24,231.75553333333335,231.77358333333336,0.018049999999999972,0.0,0.054149999999999913,2.3175553333333334,0.31731050786291415,1.0,equivalent,231.77358333333333,atc,231.75553333333335,0.007788379306580295,24.0,24.0,0.018049999999999972,0.0,0.054149999999999913,2.3175553333333334,0.31731050786291415,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=>=1.2,random,edd,1,24,24,231.75553333333335,232.14775,0.3922166666666662,0.0,0.9260999999999994,2.3175553333333334,0.10880943004054568,0.7616660102838197,equivalent,232.14775,atc,231.75553333333335,0.1692372393553734,24.0,24.0,0.3922166666666662,0.0,0.9335554166666624,2.3175553333333334,0.10880943004054568,equivalent,1.0,,,,,,,,
emp_m_ubin,m=1.0|u_bin=>=1.2,mlp_pool,edd,1,24,24,231.75553333333335,231.78541333333337,0.02987999999999992,0.0,0.07580666666666647,2.3175553333333334,0.17971249487899976,1.0,equivalent,231.78541333333337,atc,231.75553333333335,0.012892896048804827,24.0,24.0,0.02987999999999992,0.0,0.07580666666666647,2.3175553333333334,0.17971249487899976,equivalent,1.0,10.0,231.75553333333335,231.77358333333333,231.91191666666668,0.04551723103384009,0.0674777128658377,v2rl304,v2rl309
emp_m_ubin,m=1.0|u_bin=>=1.2,attn_pool,edd,1,24,24,231.75553333333335,231.92056000000002,0.1650266666666664,0.005193333333333309,0.35520366666666553,2.3175553333333334,0.06788915486182899,0.5431132388946319,equivalent,231.92056000000002,atc,231.75553333333335,0.07120721749038857,24.0,24.0,0.1650266666666664,0.005193333333333309,0.35519333333333236,2.3175553333333334,0.06788915486182899,equivalent,1.0,10.0,231.75553333333335,231.75553333333335,233.0622,0.41117488816112785,0.5638125001258487,v2at303,v2at301
emp_m_ubin,m=1.0|u_bin=>=1.2,v1_pool,edd,1,24,24,231.75553333333335,231.78357222222223,0.028038888888888874,0.0,0.08411666666666662,2.3175553333333334,0.31731050786291415,1.0,equivalent,231.78357222222223,atc,231.75553333333335,0.012098476565199523,24.0,24.0,0.028038888888888874,0.0,0.08411666666666662,2.3175553333333334,0.31731050786291415,equivalent,1.0,3.0,231.75826666666669,231.77358333333333,231.81886666666665,0.03151068748734112,0.026147934600806444,rl303,rl301
emp_m_ubin,m=1.0|u_bin=>=1.2,rollcp2,edd,0,6,6,148.66666666666666,148.66666666666666,0.0,0.0,0.0,1.4866666666666666,1.0,1.0,equivalent,,,,,,,,,,,,,,,,,,,,,
emp_m_ubin,m=1.0|u_bin=>=1.2,edd,edd,1,24,24,231.75553333333335,231.75553333333335,0.0,0.0,0.0,2.3175553333333334,1.0,1.0,reference,231.75553333333335,atc,231.75553333333335,0.0,24.0,24.0,0.0,0.0,0.0,2.3175553333333334,1.0,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=<0.5,pfifo,edd,1,61,61,223.97280655737706,223.97280655737706,0.0,0.0,0.0,2.239728065573771,1.0,1.0,equivalent,223.97280655737703,lpt,223.9640524590164,0.003908706894934471,61.0,61.0,0.008754098360657468,0.0,0.026262295081972403,2.2396405245901643,0.31731050786291415,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=<0.5,wspt,edd,1,61,61,223.97280655737706,225.31741639344264,1.344609836065576,0.26229508196721313,2.8866360655737795,2.239728065573771,0.017960477526078766,0.1616442977347089,inconclusive,225.3174163934426,lpt,223.9640524590164,0.6042773023469388,61.0,61.0,1.3533639344262334,0.2786885245901639,2.8469770491803397,2.2396405245901643,0.017960477526078766,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=<0.5,atc,edd,1,61,61,223.97280655737706,224.5130491803279,0.5402426229508221,0.0,1.539849180327876,2.239728065573771,0.17971249487899976,1.0,equivalent,224.51304918032787,lpt,223.9640524590164,0.24512716004366117,61.0,61.0,0.5489967213114796,0.0,1.5661114754098484,2.2396405245901643,0.17971249487899976,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=<0.5,wmdd,edd,1,61,61,223.97280655737706,224.5601573770492,0.5873508196721393,0.0,1.6811737704918277,2.239728065573771,0.17971249487899976,1.0,equivalent,224.5601573770492,lpt,223.9640524590164,0.26616098051801856,61.0,61.0,0.5961049180327967,0.0,1.7074360655738001,2.2396405245901643,0.17971249487899976,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=<0.5,lpt,edd,1,61,61,223.97280655737706,223.96405245901641,-0.008754098360657468,-0.026262295081972403,0.0,2.239728065573771,0.31731050786291415,1.0,equivalent,223.9640524590164,lpt,223.9640524590164,0.0,61.0,61.0,0.0,0.0,0.0,2.239640524590164,1.0,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=<0.5,random,edd,1,61,61,223.97280655737706,224.5961049180328,0.62329836065574,0.06557377049180328,1.4108786885245967,2.239728065573771,0.06559969214707187,0.4591978450295031,equivalent,224.59610491803278,lpt,223.9640524590164,0.28221156568510175,61.0,61.0,0.6320524590163974,0.06557377049180328,1.4371409836065692,2.2396405245901643,0.06559969214707187,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=<0.5,mlp_pool,edd,1,61,61,223.97280655737706,223.98018295081968,0.007376393442629079,0.0,0.022129180327887236,2.239728065573771,0.31731050786291415,1.0,equivalent,223.98018295081968,lpt,223.9640524590164,0.0072022682328661426,61.0,61.0,0.016130491803286545,0.0,0.04839147540985964,2.2396405245901643,0.31731050786291415,equivalent,1.0,10.0,223.94036721311474,223.97760000000002,224.03838032786882,0.02686501890498691,0.04376750649015548,v2rl302,v2rl309
emp_m_ubin,m=0.8|u_bin=<0.5,attn_pool,edd,1,61,61,223.97280655737706,224.35600983606557,0.3832032786885346,0.019672131147545457,0.9915731147541176,2.239728065573771,0.043114446783075355,0.34491557426460284,equivalent,224.35600983606557,lpt,223.9640524590164,0.17500905736687628,61.0,61.0,0.39195737704919204,0.019672131147545457,1.0211140983606808,2.2396405245901643,0.043114446783075355,equivalent,1.0,10.0,223.94036721311474,224.43873442622953,224.72507540983608,0.2893846962197065,0.35040944448152533,v2at305,v2at303
emp_m_ubin,m=0.8|u_bin=<0.5,v1_pool,edd,1,61,61,223.97280655737706,223.96845245901642,-0.0043540983606511815,-0.013062295081953544,0.0,2.239728065573771,0.31731050786291415,1.0,equivalent,223.9684524590164,lpt,223.9640524590164,0.0019646009936389775,61.0,61.0,0.004400000000006286,0.0,0.013200000000018858,2.2396405245901643,0.31731050786291415,equivalent,1.0,3.0,223.94036721311474,223.9640524590164,224.00093770491802,0.03052402528046776,0.02704759867864226,rl302,rl303
emp_m_ubin,m=0.8|u_bin=<0.5,rollcp2,edd,0,18,18,234.25368888888886,234.27164444444446,0.017955555555556342,0.005066666666665911,0.03611222222222248,2.3425368888888887,0.011616044899262472,0.011616044899262472,equivalent,,,,,,,,,,,,,,,,,,,,,
emp_m_ubin,m=0.8|u_bin=<0.5,edd,edd,1,61,61,223.97280655737706,223.97280655737706,0.0,0.0,0.0,2.239728065573771,1.0,1.0,reference,223.97280655737703,lpt,223.9640524590164,0.003908706894934471,61.0,61.0,0.008754098360657468,0.0,0.026262295081972403,2.2396405245901643,0.31731050786291415,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=0.5-0.8,pfifo,edd,1,52,52,757.4608538461539,757.4608538461539,0.0,0.0,0.0,7.574608538461539,1.0,1.0,equivalent,757.4608538461538,v1_pool,756.9617166666667,0.06593955394271167,52.0,52.0,0.49913717948720004,-0.2698084615384501,1.3444886858974596,7.569617166666668,0.13609738111439368,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=0.5-0.8,wspt,edd,1,52,52,757.4608538461539,762.7711423076923,5.310288461538443,1.6744473076923028,10.025275192307623,7.574608538461539,0.002217721464237049,0.019959493178133444,inconclusive,762.7711423076923,v1_pool,756.9617166666667,0.7674662420984595,52.0,52.0,5.809425641025642,1.9816213461538545,10.705266153846138,7.569617166666668,0.00043777719457466354,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=0.5-0.8,atc,edd,1,52,52,757.4608538461539,760.5938346153847,3.132980769230757,0.434553846153844,6.4770908653845956,7.574608538461539,0.027707849358079864,0.16624709614847918,equivalent,760.5938346153846,v1_pool,756.9617166666667,0.4798284865332672,52.0,52.0,3.632117948717957,0.7042621794871957,7.392510256410249,7.569617166666668,0.002217721464237049,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=0.5-0.8,wmdd,edd,1,52,52,757.4608538461539,759.3210038461538,1.8601499999999935,0.22692307692307606,3.8926192307692156,7.574608538461539,0.06788915486182899,0.27155661944731596,equivalent,759.3210038461538,v1_pool,756.9617166666667,0.3116785337409603,52.0,52.0,2.3592871794871937,0.4394394871795113,4.8361328846153935,7.569617166666668,0.022909099354356588,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=0.5-0.8,lpt,edd,1,52,52,757.4608538461539,783.0240038461537,25.56314999999999,1.6448909615384573,66.02738538461533,7.574608538461539,0.0280561241492436,0.16624709614847918,inconclusive,783.0240038461538,v1_pool,756.9617166666667,3.4430125864560552,52.0,52.0,26.06228717948719,1.9812539743589959,65.26193115384615,7.569617166666668,0.007132413699395206,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=0.5-0.8,random,edd,1,52,52,757.4608538461539,766.3573807692308,8.896526923076921,1.7009580769230757,19.715445865384602,7.574608538461539,0.002976637011170516,0.02381309608936413,inconclusive,766.3573807692308,v1_pool,756.9617166666667,1.241233723673441,52.0,52.0,9.395664102564123,1.9763952564102658,20.134917820512864,7.569617166666668,0.0009350911193154891,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=0.5-0.8,mlp_pool,edd,1,52,52,757.4608538461539,757.3512330769232,-0.10962076923076908,-1.1823999999999821,1.2879067692307589,7.574608538461539,0.30763534293707706,0.6152706858741541,equivalent,757.3512330769231,v1_pool,756.9617166666667,0.05145787451070603,52.0,52.0,0.38951641025643097,-0.7514881923077018,1.955292307692304,7.569617166666668,0.3461355883010687,equivalent,1.0,10.0,756.919573076923,757.1102884615384,758.9027269230769,0.6391459494036289,0.2620032453503951,v2rl305,v2rl309
emp_m_ubin,m=0.8|u_bin=0.5-0.8,attn_pool,edd,1,52,52,757.4608538461539,760.0454830769231,2.584629230769227,0.36903637499997455,5.556225028846153,7.574608538461539,0.019970875425605675,0.13979612797923974,equivalent,760.0454830769231,v1_pool,756.9617166666667,0.4073873674663508,52.0,52.0,3.0837664102564273,0.627993019230782,6.223980301282073,7.569617166666668,0.0005385174873341328,equivalent,1.0,10.0,756.919573076923,760.099976923077,765.9050346153846,2.5201253218065953,1.187109153742072,v2at302,v2at301
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v1_pool,edd,1,52,52,757.4608538461539,756.9617166666668,-0.49913717948720004,-1.3381199358974445,0.2561666346153689,7.574608538461539,0.13609738111439368,0.40829214334318104,equivalent,756.9617166666667,v1_pool,756.9617166666667,0.0,52.0,52.0,0.0,0.0,0.0,7.569617166666667,1.0,equivalent,1.0,3.0,756.7845500000001,756.9125884615385,757.1880115384615,0.20616859280394623,0.053312602439015144,rl301,rl303
emp_m_ubin,m=0.8|u_bin=0.5-0.8,rollcp2,edd,0,18,18,936.8235111111111,935.4217555555556,-1.4017555555555627,-3.5613211111111402,0.12618722222223813,9.368235111111112,0.6378701798979456,0.6378701798979456,equivalent,,,,,,,,,,,,,,,,,,,,,
emp_m_ubin,m=0.8|u_bin=0.5-0.8,edd,edd,1,52,52,757.4608538461539,757.4608538461539,0.0,0.0,0.0,7.574608538461539,1.0,1.0,reference,757.4608538461538,v1_pool,756.9617166666667,0.06593955394271167,52.0,52.0,0.49913717948720004,-0.25687426282048326,1.3174000320513304,7.569617166666668,0.13609738111439368,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=0.8-1.0,pfifo,edd,1,24,24,746.9473333333334,746.9473333333334,0.0,0.0,0.0,7.469473333333334,1.0,1.0,equivalent,746.9473333333334,v1_pool,746.614,0.044646006280805235,24.0,24.0,0.3333333333333333,-1.8947806286936004e-14,1.0000000000000095,7.46614,0.4142161782425252,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=0.8-1.0,wspt,edd,1,24,24,746.9473333333334,751.8841666666667,4.9368333333332926,0.7695266666666801,10.607026666666565,7.469473333333334,0.027707849358079864,0.24937064422271876,inconclusive,751.8841666666667,v1_pool,746.614,0.7058756823025931,24.0,24.0,5.270166666666626,0.749999999999981,11.642766666666517,7.46614,0.027991815485665747,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=0.8-1.0,atc,edd,1,24,24,746.9473333333334,747.8034333333334,0.85609999999996,0.0,2.53756666666654,7.469473333333334,0.17971249487899976,1.0,equivalent,747.8034333333334,v1_pool,746.614,0.1593103442117802,24.0,24.0,1.1894333333332934,-9.473903143468002e-15,3.53756666666654,7.46614,0.1974660733580187,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=0.8-1.0,wmdd,edd,1,24,24,746.9473333333334,747.3114,0.3640666666666732,0.0,1.0614666666666797,7.469473333333334,0.17971249487899976,1.0,equivalent,747.3114,v1_pool,746.614,0.09340837434069224,24.0,24.0,0.6974000000000066,-9.473903143468002e-15,2.061466666666689,7.46614,0.1974660733580187,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=0.8-1.0,lpt,edd,1,24,24,746.9473333333334,748.7342833333333,1.7869500000000091,-0.8891499999999724,6.25,7.469473333333334,0.6547208460185769,1.0,equivalent,748.7342833333333,v1_pool,746.614,0.2839865490512239,24.0,24.0,2.1202833333333424,-9.473903143468002e-15,6.323900000000019,7.46614,0.1974660733580187,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=0.8-1.0,random,edd,1,24,24,746.9473333333334,751.489,4.541666666666667,0.2916666666666667,10.833333333333334,7.469473333333334,0.06788915486182899,0.4752240840328029,inconclusive,751.489,v1_pool,746.614,0.6529478418567024,24.0,24.0,4.875,0.2916666666666761,11.541666666666657,7.46614,0.07961580146011343,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=0.8-1.0,mlp_pool,edd,1,24,24,746.9473333333334,746.6765,-0.2708333333333375,-0.8250000000000449,0.012500000000012909,7.469473333333334,0.892738400944348,1.0,equivalent,746.6765,v1_pool,746.614,0.00837112617765003,24.0,24.0,0.06249999999999586,-1.4210854715202004e-14,0.18333333333331703,7.46614,0.29317745956451147,equivalent,1.0,10.0,746.614,746.614,747.1973333333334,0.18347006685588613,0.07813051099141433,v2rl301,v2rl309
emp_m_ubin,m=0.8|u_bin=0.8-1.0,attn_pool,edd,1,24,24,746.9473333333334,747.7894766666667,0.8421433333333385,0.05286666666665596,2.187363333333355,7.469473333333334,0.046399461870904594,0.37119569496723676,equivalent,747.7894766666667,v1_pool,746.614,0.15744101592880233,24.0,24.0,1.1754766666666718,0.04869999999999427,3.1540300000000165,7.46614,0.04206273335676607,equivalent,1.0,10.0,746.5306666666667,747.6710333333333,749.4701,0.9904950184093823,0.39374582513242995,v2at305,v2at307
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v1_pool,edd,1,24,24,746.9473333333334,746.614,-0.3333333333333333,-1.0000000000000189,1.8947806286936004e-14,7.469473333333334,0.4142161782425252,1.0,equivalent,746.614,v1_pool,746.614,0.0,24.0,24.0,0.0,0.0,0.0,7.46614,1.0,equivalent,1.0,3.0,746.614,746.614,746.614,0.0,0.0,rl301,rl303
emp_m_ubin,m=0.8|u_bin=0.8-1.0,rollcp2,edd,0,2,2,977.334,977.4822,0.14820000000008804,0.0,0.2964000000001761,9.77334,1.0,1.0,equivalent,,,,,,,,,,,,,,,,,,,,,
emp_m_ubin,m=0.8|u_bin=0.8-1.0,edd,edd,1,24,24,746.9473333333334,746.9473333333334,0.0,0.0,0.0,7.469473333333334,1.0,1.0,reference,746.9473333333334,v1_pool,746.614,0.044646006280805235,24.0,24.0,0.3333333333333333,-1.8947806286936004e-14,1.0000000000000095,7.46614,0.4142161782425252,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=1.0-1.2,pfifo,edd,1,13,13,282.4146923076923,282.4146923076923,0.0,0.0,0.0,2.824146923076923,1.0,1.0,equivalent,282.4146923076923,mlp_pool,281.26962769230767,0.4071056746437121,13.0,13.0,1.1450646153846178,0.0,3.3232707692307732,2.8126962769230768,0.5,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=1.0-1.2,wspt,edd,1,13,13,282.4146923076923,292.6983076923077,10.283615384615391,0.2646153846153844,22.248107692307713,2.824146923076923,0.125,1.0,inconclusive,292.6983076923077,mlp_pool,281.26962769230767,4.063247103417203,13.0,13.0,11.42868000000001,0.2646153846153844,24.283470538461554,2.8126962769230768,0.125,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=1.0-1.2,atc,edd,1,13,13,282.4146923076923,286.9571384615384,4.542446153846142,-0.22384615384616013,12.040084999999975,2.824146923076923,0.5,1.0,inconclusive,286.9571384615384,mlp_pool,281.26962769230767,2.0220849353320705,13.0,13.0,5.68751076923076,0.0,14.76923076923077,2.8126962769230768,0.5,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=1.0-1.2,wmdd,edd,1,13,13,282.4146923076923,284.1554,1.7407076923076987,0.0,4.501292307692333,2.824146923076923,0.5,1.0,inconclusive,284.1554,mlp_pool,281.26962769230767,1.0259807755884631,13.0,13.0,2.8857723076923163,0.0,7.930009230769254,2.8126962769230768,0.5,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=1.0-1.2,lpt,edd,1,13,13,282.4146923076923,297.32812307692313,14.913430769230803,0.0,44.63338461538471,2.824146923076923,0.5,1.0,inconclusive,297.32812307692313,mlp_pool,281.26962769230767,5.709288811724283,13.0,13.0,16.05849538461542,0.0,47.95665538461549,2.8126962769230768,0.5,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=1.0-1.2,random,edd,1,13,13,282.4146923076923,289.156,6.741307692307681,-0.20230769230769852,16.432615384615367,2.824146923076923,0.375,1.0,inconclusive,289.156,mlp_pool,281.26962769230767,2.8038478140695537,13.0,13.0,7.886372307692299,0.0,20.382412307692274,2.8126962769230768,0.25,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=1.0-1.2,mlp_pool,edd,1,13,13,282.4146923076923,281.26962769230767,-1.1450646153846178,-3.3232707692307732,0.0,2.824146923076923,0.5,1.0,inconclusive,281.26962769230767,mlp_pool,281.26962769230767,0.0,13.0,13.0,0.0,0.0,0.0,2.8126962769230768,1.0,equivalent,1.0,10.0,279.9884307692308,280.49559999999997,286.5644923076923,2.025160489549236,2.348690451385682,v2rl301,v2rl306
emp_m_ubin,m=0.8|u_bin=1.0-1.2,attn_pool,edd,1,13,13,282.4146923076923,282.84831692307694,0.43362461538461206,-2.0076184615384487,3.3390338461538316,2.824146923076923,1.0,1.0,inconclusive,282.84831692307694,mlp_pool,281.26962769230767,0.5612725567711362,13.0,13.0,1.5786892307692297,0.02646153846153842,4.082175384615382,2.8126962769230768,0.125,inconclusive,0.0,10.0,279.9884307692308,282.8168769230769,285.8367692307693,2.3018565604961876,2.0887786132701924,v2at302,v2at306
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v1_pool,edd,1,13,13,282.4146923076923,281.4741230769231,-0.9405692307692299,-2.5978615384615122,0.0,2.824146923076923,0.5,1.0,equivalent,281.4741230769231,mlp_pool,281.26962769230767,0.07270439623830732,13.0,13.0,0.2044953846153878,-2.62354240896037e-14,0.6134861538461897,2.8126962769230768,1.0,equivalent,1.0,3.0,279.9884307692308,281.00584615384616,283.4280923076923,1.7669975473405812,1.2285013095046482,rl301,rl303
emp_m_ubin,m=0.8|u_bin=1.0-1.2,rollcp2,edd,0,3,3,118.0,118.02159999999999,0.021599999999997028,0.0,0.06479999999999109,1.18,1.0,1.0,equivalent,,,,,,,,,,,,,,,,,,,,,
emp_m_ubin,m=0.8|u_bin=1.0-1.2,edd,edd,1,13,13,282.4146923076923,282.4146923076923,0.0,0.0,0.0,2.824146923076923,1.0,1.0,reference,282.4146923076923,mlp_pool,281.26962769230767,0.4071056746437121,13.0,13.0,1.1450646153846178,0.0,3.3232707692307732,2.8126962769230768,0.5,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=>=1.2,pfifo,edd,1,30,30,191.53482666666665,191.53482666666665,0.0,0.0,0.0,1.9153482666666666,1.0,1.0,equivalent,191.53482666666665,lpt,191.52064000000001,0.007407382654230744,30.0,30.0,0.014186666666666764,0.0,0.04256000000000029,1.9152064,0.31731050786291415,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=>=1.2,wspt,edd,1,30,30,191.53482666666665,193.54949333333334,2.0146666666666673,0.6506666666666668,3.6800999999999986,1.9153482666666666,0.027707849358079864,0.24937064422271876,inconclusive,193.54949333333334,lpt,191.52064000000001,1.0593392614672394,30.0,30.0,2.0288533333333336,0.6008320000000009,3.7600093333333335,1.9152064,0.017960477526078766,inconclusive,0.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=>=1.2,atc,edd,1,30,30,191.53482666666665,191.53482666666665,0.0,0.0,0.0,1.9153482666666666,1.0,1.0,equivalent,191.53482666666665,lpt,191.52064000000001,0.007407382654230744,30.0,30.0,0.014186666666666764,0.0,0.04256000000000029,1.9152064,0.31731050786291415,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=>=1.2,wmdd,edd,1,30,30,191.53482666666665,191.53482666666665,0.0,0.0,0.0,1.9153482666666666,1.0,1.0,equivalent,191.53482666666665,lpt,191.52064000000001,0.007407382654230744,30.0,30.0,0.014186666666666764,0.0,0.04256000000000029,1.9152064,0.31731050786291415,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=>=1.2,lpt,edd,1,30,30,191.53482666666665,191.52064,-0.014186666666666764,-0.04256000000000029,0.0,1.9153482666666666,0.31731050786291415,1.0,equivalent,191.52064000000001,lpt,191.52064000000001,0.0,30.0,30.0,0.0,0.0,0.0,1.9152064000000002,1.0,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=>=1.2,random,edd,1,30,30,191.53482666666665,191.99194666666662,0.45712000000000047,0.016746666666667426,1.0161653333333334,1.9153482666666666,0.07961580146011343,0.5573106102207941,equivalent,191.99194666666665,lpt,191.52064000000001,0.24608661847967664,30.0,30.0,0.4713066666666672,0.03333333333333333,1.0465813333333338,1.9152064,0.07961580146011343,equivalent,1.0,,,,,,,,
emp_m_ubin,m=0.8|u_bin=>=1.2,mlp_pool,edd,1,30,30,191.53482666666665,191.54596266666664,0.011136000000004512,-0.016458666666662174,0.04653333333333783,1.9153482666666666,0.5929800980174267,1.0,equivalent,191.54596266666667,lpt,191.52064000000001,0.013221899564795471,30.0,30.0,0.025322666666671274,0.0,0.06171200000000465,1.9152064,0.10880943004054568,equivalent,1.0,10.0,191.52064000000001,191.52064000000001,191.66464,0.04860050288820925,0.07518771867094376,v2rl301,v2rl309
