scope_type,scope,method,reference,family,n_configs,n_clusters,mean_ref,mean_method,mean_diff,ci_lo,ci_hi,margin,wilcoxon_p,holm_p,verdict,regime,crew_multiplier,u_bin
scope,regime=final-empirical|crew_multiplier=1.0,v2rl304,edd,policy-vs-rule,227,227,461.5920872246697,471.7228537444934,10.130766519823785,-0.33910751101321757,26.875562885462553,4.615920872246697,0.4688001920119016,1.0,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl305,edd,policy-vs-rule,227,227,461.5920872246697,492.1600792951543,30.567992070484575,8.815521960352411,60.179728744493374,4.615920872246697,0.004672957316230428,0.14018871948691286,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl306,edd,policy-vs-rule,227,227,461.5920872246697,502.93699735682816,41.344910132158574,13.028770572687222,77.72413055066075,4.615920872246697,0.007838221652520782,0.22730842792310266,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl307,edd,policy-vs-rule,227,227,461.5920872246697,494.459468722467,32.86738149779735,8.686780242290748,65.17119189427311,4.615920872246697,0.020633435105949553,0.5364693127546883,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl308,edd,policy-vs-rule,227,227,461.5920872246697,475.1610449339208,13.5689577092511,0.4342792290748892,36.93413471365639,4.615920872246697,0.2890589075464959,1.0,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl309,edd,policy-vs-rule,227,227,461.5920872246697,472.2694854625551,10.677398237885456,-2.8111222466960424,29.509076343612318,4.615920872246697,0.007838221652520782,0.22730842792310266,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl310,edd,policy-vs-rule,227,227,461.5920872246697,462.4837118942732,0.8916246696035242,-2.9003935682819333,4.602535462555062,4.615920872246697,0.7088811060457012,1.0,equivalent,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,edd,atc,rule-vs-rule,227,227,457.70226696035246,461.5920872246697,3.889820264317182,-3.49780784140969,14.541550770925113,4.577022669603525,0.06735455698601128,0.471481898902079,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,lpt,atc,rule-vs-rule,227,227,457.70226696035246,559.7954599118943,102.09319295154181,37.436549383259894,183.62860557268706,4.577022669603525,0.004939931735104196,0.03951945388083357,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,pfifo,atc,rule-vs-rule,227,227,457.70226696035246,461.5920872246697,3.889820264317182,-3.428257444933921,13.944723171806162,4.577022669603525,0.06735455698601128,0.471481898902079,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,random,atc,rule-vs-rule,227,227,457.70226696035246,487.1499753303964,29.44770837004405,11.687921982378853,50.924017819383245,4.577022669603525,2.505640798264295e-05,0.0003507897117570013,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,wmdd,atc,rule-vs-rule,227,227,457.70226696035246,454.9875286343612,-2.7147383259911897,-5.1337374449339235,-0.878302995594713,4.577022669603525,0.001176563999937216,0.012942203999309376,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,wspt,atc,rule-vs-rule,227,227,457.70226696035246,461.6134149779736,3.9111480176211444,1.9231538986784127,6.286822775330392,4.577022669603525,4.157972000523404e-07,7.068552400889787e-06,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,rollcp2,atc,optimizer-vs-rule,64,64,517.41858125,513.9609875000001,-3.457593749999992,-13.673932421875005,4.019374296875013,5.1741858125,0.036004141992286916,0.036004141992286916,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl301,atc,policy-vs-rule,227,227,457.70226696035246,501.93781850220273,44.23555154185023,10.532600792951532,87.9692124449339,4.577022669603525,0.24142655338204444,1.0,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl302,atc,policy-vs-rule,227,227,457.70226696035246,469.6157585903084,11.913491629955947,2.1052848678414104,24.710292599118947,4.577022669603525,0.33041490332462453,1.0,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl303,atc,policy-vs-rule,227,227,457.70226696035246,525.9161312775332,68.21386431718061,24.165474140969156,122.15661405286338,4.577022669603525,0.04804479976978151,1.0,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl304,atc,policy-vs-rule,227,227,457.70226696035246,471.7228537444934,14.020586784140969,-0.19951801762114788,37.35825911894273,4.577022669603525,0.8328664161727948,1.0,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl305,atc,policy-vs-rule,227,227,457.70226696035246,492.1600792951543,34.45781233480176,8.600382400881053,70.81265689427306,4.577022669603525,0.08752712680268941,1.0,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl306,atc,policy-vs-rule,227,227,457.70226696035246,502.93699735682816,45.23473039647576,12.804744427312773,85.93343174008808,4.577022669603525,0.13613677630087,1.0,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl307,atc,policy-vs-rule,227,227,457.70226696035246,494.459468722467,36.75720176211453,8.441092026431717,74.77886832599118,4.577022669603525,0.3719614039338499,1.0,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl308,atc,policy-vs-rule,227,227,457.70226696035246,475.1610449339208,17.45877797356828,-1.3893283920704917,49.159545528634354,4.577022669603525,0.8192020334011836,1.0,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl309,atc,policy-vs-rule,227,227,457.70226696035246,472.2694854625551,14.567218502202635,1.3752879295154177,36.47538541850217,4.577022669603525,0.2172414463719159,1.0,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl310,atc,policy-vs-rule,227,227,457.70226696035246,462.4837118942732,4.781444933920707,-1.7643249779735675,13.314344008810577,4.577022669603525,0.8077578019309388,1.0,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,atc,wmdd,rule-vs-rule,227,227,454.9875286343612,457.70226696035246,2.7147383259911897,0.8634382378854557,5.098986519823789,4.549875286343612,0.001176563999937216,0.012942203999309376,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,edd,wmdd,rule-vs-rule,227,227,454.9875286343612,461.5920872246697,6.604558590308373,-1.6305940308370077,18.32310365638767,4.549875286343612,0.40804420568711997,1.0,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,lpt,wmdd,rule-vs-rule,227,227,454.9875286343612,559.7954599118943,104.80793127753302,38.36900911894272,187.64698279735677,4.549875286343612,0.0041623806255435035,0.037461425629891534,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,pfifo,wmdd,rule-vs-rule,227,227,454.9875286343612,461.5920872246697,6.604558590308373,-1.5261863436123282,18.612078656387663,4.549875286343612,0.40804420568711997,1.0,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,random,wmdd,rule-vs-rule,227,227,454.9875286343612,487.1499753303964,32.16244669603524,12.834059339207045,57.01133281938326,4.549875286343612,5.269830701389687e-05,0.0006850779911806593,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,wspt,wmdd,rule-vs-rule,227,227,454.9875286343612,461.6134149779736,6.625886343612334,3.1132140528634307,10.968201343612334,4.549875286343612,1.2358039144140826e-07,2.2244470459453486e-06,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,rollcp2,wmdd,optimizer-vs-rule,64,64,514.2042437499999,513.9609875000001,-0.24325624999999285,-4.818193046875011,5.002333828125006,5.1420424375,0.008639480104638733,0.0259184403139162,equivalent,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl301,wmdd,policy-vs-rule,227,227,454.9875286343612,501.93781850220273,46.95028986784142,11.923303127753307,91.6688057929515,4.549875286343612,0.18081236677854295,1.0,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl302,wmdd,policy-vs-rule,227,227,454.9875286343612,469.6157585903084,14.628229955947136,3.221995947136562,29.418433325991195,4.549875286343612,0.16977498788033196,1.0,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl303,wmdd,policy-vs-rule,227,227,454.9875286343612,525.9161312775332,70.92860264317181,26.572051740088103,128.3140650440528,4.549875286343612,0.02730632132788956,0.6826580331972391,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl304,wmdd,policy-vs-rule,227,227,454.9875286343612,471.7228537444934,16.735325110132155,1.3163134801762102,40.3210300881057,4.549875286343612,0.5502919421280152,1.0,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl305,wmdd,policy-vs-rule,227,227,454.9875286343612,492.1600792951543,37.17255066079295,10.304597312775332,74.77080997797354,4.549875286343612,0.06355166456894228,1.0,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl306,wmdd,policy-vs-rule,227,227,454.9875286343612,502.93699735682816,47.94946872246696,13.82775310572687,91.1285473348017,4.549875286343612,0.06803474489437815,1.0,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl307,wmdd,policy-vs-rule,227,227,454.9875286343612,494.459468722467,39.471940088105725,9.56845647577092,78.73445907488987,4.549875286343612,0.1789561131984324,1.0,worse,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl308,wmdd,policy-vs-rule,227,227,454.9875286343612,475.1610449339208,20.17351629955947,0.27448074889869156,52.464235132158564,4.549875286343612,0.8076239898901056,1.0,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl309,wmdd,policy-vs-rule,227,227,454.9875286343612,472.2694854625551,17.281956828193827,2.821592488986786,40.76634449339205,4.549875286343612,0.09296312671248624,1.0,inconclusive,final-empirical,1.0,
scope,regime=final-empirical|crew_multiplier=1.0,v2rl310,wmdd,policy-vs-rule,227,227,454.9875286343612,462.4837118942732,7.496183259911897,-0.30375704845814583,17.718839559471366,4.549875286343612,0.7676577617530682,1.0,inconclusive,final-empirical,1.0,
scope,regime=final-gen|crew_multiplier=1.0,atc,edd,rule-vs-rule,300,300,3334.1229350000003,3357.982747666667,23.859812666666866,6.5603393000002095,39.264859625000305,33.341229350000006,6.253037774041004e-14,3.23440621571683e-13,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,lpt,edd,rule-vs-rule,300,300,3334.1229350000003,43030.63908933333,39696.51615433333,33988.64242955,45896.01138590835,33.341229350000006,5.646719428560811e-49,1.0058473568359915e-47,worse,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,pfifo,edd,rule-vs-rule,300,300,3334.1229350000003,3333.9263703333336,-0.1965646666667082,-0.61380733333335,0.02500933333327945,33.341229350000006,0.6858304344516057,0.6858304344516057,equivalent,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,random,edd,rule-vs-rule,300,300,3334.1229350000003,13236.397561333331,9902.27462633333,8185.108226249997,11732.660214141664,33.341229350000006,1.526148886523596e-45,1.8313786638283152e-44,worse,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,wmdd,edd,rule-vs-rule,300,300,3334.1229350000003,3354.937094666667,20.814159666666555,3.746375116666475,35.692978958333235,33.341229350000006,2.8502828543799555e-14,2.2802262835039644e-13,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,wspt,edd,rule-vs-rule,300,300,3334.1229350000003,4064.612578999999,730.4896440000001,611.7387745083333,858.2187717166669,33.341229350000006,1.3508547588343867e-46,1.8911966623681413e-45,worse,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl301,edd,policy-vs-rule,300,300,3334.1229350000003,3405.9251986666677,71.80226366666695,28.188692866666894,123.01982639166702,33.341229350000006,0.09331592174785154,0.5598955304871093,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl302,edd,policy-vs-rule,300,300,3334.1229350000003,3375.0660693333334,40.94313433333347,9.780862033333394,79.38129234166698,33.341229350000006,0.8173253040851498,1.0,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl303,edd,policy-vs-rule,300,300,3334.1229350000003,3978.4179933333335,644.2950583333333,471.67654068333314,829.0077855166668,33.341229350000006,2.4962052263000125e-31,7.238995156270036e-30,worse,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl304,edd,policy-vs-rule,300,300,3334.1229350000003,3327.798242,-6.324692999999807,-13.15705289999971,-0.754402016666537,33.341229350000006,0.10228328318542183,0.5598955304871093,equivalent,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl305,edd,policy-vs-rule,300,300,3334.1229350000003,3348.4978573333337,14.374922333333274,-3.0671664666666922,36.691739374999905,33.341229350000006,0.014238679963158257,0.14434260325344594,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl306,edd,policy-vs-rule,300,300,3334.1229350000003,3389.0762866666664,54.95335166666681,21.400701441667213,96.96123045833362,33.341229350000006,0.4648616655373432,1.0,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl307,edd,policy-vs-rule,300,300,3334.1229350000003,3377.8326159999997,43.70968100000019,17.68134872500031,73.81675089166679,33.341229350000006,0.9019816142563772,1.0,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl308,edd,policy-vs-rule,300,300,3334.1229350000003,3328.363465333334,-5.759469666666413,-16.764971216666332,5.835367833333496,33.341229350000006,0.013122054841222358,0.14434260325344594,equivalent,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl309,edd,policy-vs-rule,300,300,3334.1229350000003,3919.4518896666673,585.3289546666671,437.00684089166697,750.3934077500005,33.341229350000006,4.738149223477413e-33,1.4214447670432238e-31,worse,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl310,edd,policy-vs-rule,300,300,3334.1229350000003,3327.4247600000003,-6.698174999999851,-19.568514824999927,6.3300298500000425,33.341229350000006,0.0006136850593176752,0.009205275889765129,equivalent,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,edd,atc,rule-vs-rule,300,300,3357.982747666667,3334.1229350000003,-23.859812666666866,-39.181610450000356,-6.468074916666986,33.57982747666667,6.253037774041004e-14,3.23440621571683e-13,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,lpt,atc,rule-vs-rule,300,300,3357.982747666667,43030.63908933333,39672.65634166667,33957.477504300005,45713.6631438,33.57982747666667,5.588040871311064e-49,1.0058473568359915e-47,worse,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,pfifo,atc,rule-vs-rule,300,300,3357.982747666667,3333.9263703333336,-24.05637733333358,-39.69260930833356,-6.7413140000003295,33.57982747666667,5.3906770261947166e-14,3.23440621571683e-13,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,random,atc,rule-vs-rule,300,300,3357.982747666667,13236.397561333331,9878.414813666663,8197.729564266667,11619.501878624997,33.57982747666667,1.526148886523596e-45,1.8313786638283152e-44,worse,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,wmdd,atc,rule-vs-rule,300,300,3357.982747666667,3354.937094666667,-3.0456530000003066,-7.915332033333831,1.3651166999996809,33.57982747666667,0.023525224830435263,0.07057567449130579,equivalent,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,wspt,atc,rule-vs-rule,300,300,3357.982747666667,4064.612578999999,706.6298313333333,595.4254139583334,824.6392502916666,33.57982747666667,1.178672098144472e-46,1.768008147216708e-45,worse,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl301,atc,policy-vs-rule,300,300,3357.982747666667,3405.9251986666677,47.94245100000006,7.415776716666797,95.89987743333343,33.57982747666667,0.013196450132973297,0.14434260325344594,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl302,atc,policy-vs-rule,300,300,3357.982747666667,3375.0660693333334,17.08332166666661,-10.049705174999996,50.508759874999946,33.57982747666667,0.0008232441199297406,0.011525417679016369,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl303,atc,policy-vs-rule,300,300,3357.982747666667,3978.4179933333335,620.4352456666664,457.4480059416665,799.9738489916666,33.57982747666667,2.0491382210922442e-22,5.1228455527306105e-21,worse,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl304,atc,policy-vs-rule,300,300,3357.982747666667,3327.798242,-30.184505666666677,-44.461412466666545,-16.45061673333297,33.57982747666667,1.2585120254415584e-08,2.894577658515584e-07,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl305,atc,policy-vs-rule,300,300,3357.982747666667,3348.4978573333337,-9.484890333333594,-31.723836641667077,15.09634544999982,33.57982747666667,5.450383820988486e-08,1.1990844406174669e-06,equivalent,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl306,atc,policy-vs-rule,300,300,3357.982747666667,3389.0762866666664,31.093538999999954,-5.834375633333306,77.52921423333336,33.57982747666667,0.0076499235771852235,0.09179908292622269,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl307,atc,policy-vs-rule,300,300,3357.982747666667,3377.8326159999997,19.849868333333326,-10.283794091666683,58.013260824999925,33.57982747666667,0.00014730965088126502,0.0023569544141002403,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl308,atc,policy-vs-rule,300,300,3357.982747666667,3328.363465333334,-29.619282333333278,-45.46282820833335,-14.419656500000087,33.57982747666667,2.6508398409169644e-07,5.301679681833929e-06,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl309,atc,policy-vs-rule,300,300,3357.982747666667,3919.4518896666673,561.4691420000001,418.19481238333327,720.5026028000004,33.57982747666667,1.1083277382076048e-27,2.992484893160533e-26,worse,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl310,atc,policy-vs-rule,300,300,3357.982747666667,3327.4247600000003,-30.557987666666715,-45.54787425833319,-16.041698733333448,33.57982747666667,1.8712216348809548e-10,4.490931923714291e-09,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,atc,wmdd,rule-vs-rule,300,300,3354.937094666667,3357.982747666667,3.0456530000003066,-1.3989853749996148,8.01596569166727,33.54937094666667,0.023525224830435263,0.07057567449130579,equivalent,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,edd,wmdd,rule-vs-rule,300,300,3354.937094666667,3334.1229350000003,-20.814159666666555,-35.07521480000003,-3.5271390250000634,33.54937094666667,2.8502828543799555e-14,2.2802262835039644e-13,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,lpt,wmdd,rule-vs-rule,300,300,3354.937094666667,43030.63908933333,39675.70199466667,33955.15139485,45705.75662563334,33.54937094666667,5.646719428560811e-49,1.0058473568359915e-47,worse,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,pfifo,wmdd,rule-vs-rule,300,300,3354.937094666667,3333.9263703333336,-21.010724333333265,-35.456718416666725,-4.019213633333096,33.54937094666667,1.73587956871021e-14,1.562291611839189e-13,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,random,wmdd,rule-vs-rule,300,300,3354.937094666667,13236.397561333331,9881.460466666666,8185.6505101333305,11615.19987188333,33.54937094666667,1.526148886523596e-45,1.8313786638283152e-44,worse,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,wspt,wmdd,rule-vs-rule,300,300,3354.937094666667,4064.612578999999,709.6754843333337,596.6544291833336,826.4088239750005,33.54937094666667,1.506539813576811e-46,1.958501757649854e-45,worse,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl301,wmdd,policy-vs-rule,300,300,3354.937094666667,3405.9251986666677,50.98810400000037,10.14997250000059,100.36526491666714,33.54937094666667,0.16606917754683814,0.6642767101873526,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl302,wmdd,policy-vs-rule,300,300,3354.937094666667,3375.0660693333334,20.128974666666917,-7.778069933333044,54.215495949999976,33.54937094666667,0.0352966749628563,0.2823733997028504,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl303,wmdd,policy-vs-rule,300,300,3354.937094666667,3978.4179933333335,623.4808986666668,463.7880379833335,801.70972975,33.54937094666667,6.338435890665078e-24,1.6479933315729202e-22,worse,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl304,wmdd,policy-vs-rule,300,300,3354.937094666667,3327.798242,-27.13885266666637,-40.5093223999996,-13.740647999999718,33.54937094666667,6.815208641953503e-07,1.2948896419711656e-05,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl305,wmdd,policy-vs-rule,300,300,3354.937094666667,3348.4978573333337,-6.439237333333284,-27.655434049999542,19.057148233333127,33.54937094666667,1.0158163263072486e-05,0.00018284693873530476,equivalent,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl306,wmdd,policy-vs-rule,300,300,3354.937094666667,3389.0762866666664,34.13919200000026,-3.965144933332928,81.34180143333384,33.54937094666667,0.06705455306001967,0.4693818714201377,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl307,wmdd,policy-vs-rule,300,300,3354.937094666667,3377.8326159999997,22.895521333333622,-7.550682549999754,61.925479433333344,33.54937094666667,0.003306474149050262,0.042984163937653405,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl308,wmdd,policy-vs-rule,300,300,3354.937094666667,3328.363465333334,-26.573629333332967,-42.2918972999995,-11.142741349999957,33.54937094666667,4.443309829803274e-05,0.0007553626710665566,inconclusive,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl309,wmdd,policy-vs-rule,300,300,3354.937094666667,3919.4518896666673,564.5147950000005,422.8268193583337,723.0426444750004,33.54937094666667,5.104097395152249e-28,1.4291472706426296e-26,worse,final-gen,1.0,
scope,regime=final-gen|crew_multiplier=1.0,v2rl310,wmdd,policy-vs-rule,300,300,3354.937094666667,3327.4247600000003,-27.512334666666405,-41.94855461666611,-13.1981666333329,33.54937094666667,7.101474159148261e-08,1.4913095734211347e-06,inconclusive,final-gen,1.0,
u_bin,u_bin=0.5-0.8,atc,edd,rule-vs-rule,223,174,1085.0854233183857,1086.9392627802688,1.8538394618834304,0.4382714396313558,3.716228459920654,10.850854233183856,0.006329649925242501,0.03797789955145501,equivalent,,,0.5-0.8
u_bin,u_bin=0.5-0.8,lpt,edd,rule-vs-rule,223,174,1085.0854233183857,1183.6906385650225,98.60521524663682,60.62182191798633,144.21574950708927,10.850854233183856,5.260329377138636e-12,7.890494065707954e-11,worse,,,0.5-0.8
u_bin,u_bin=0.5-0.8,pfifo,edd,rule-vs-rule,223,174,1085.0854233183857,1085.0854233183857,0.0,0.0,0.0,10.850854233183856,1.0,1.0,equivalent,,,0.5-0.8
u_bin,u_bin=0.5-0.8,random,edd,rule-vs-rule,223,174,1085.0854233183857,1101.8016376681612,16.71621434977575,9.29069216318784,25.717385222886705,10.850854233183856,6.507363560853754e-13,1.1713254409536758e-11,inconclusive,,,0.5-0.8
u_bin,u_bin=0.5-0.8,wmdd,edd,rule-vs-rule,223,174,1085.0854233183857,1086.5399264573991,1.4545031390134295,0.45686915056004984,2.7631376893939366,10.850854233183856,1.821529714896801e-05,0.00016393767434071208,equivalent,,,0.5-0.8
u_bin,u_bin=0.5-0.8,wspt,edd,rule-vs-rule,223,174,1085.0854233183857,1091.7592475336323,6.673824215246677,3.835278935156128,10.341815582959732,10.850854233183856,3.950783885369512e-12,6.321254216591219e-11,equivalent,,,0.5-0.8
u_bin,u_bin=0.5-0.8,rollcp2,edd,optimizer-vs-rule,49,31,789.7707836734694,789.3171877551019,-0.453595918367338,-1.1054254400510009,0.04514339545455226,7.8977078367346945,0.013179630792288639,0.03953889237686592,equivalent,,,0.5-0.8
u_bin,u_bin=0.5-0.8,v2rl301,edd,policy-vs-rule,223,174,1085.0854233183857,1084.4455058295966,-0.6399174887892379,-1.2946779383484057,-0.04803989820284518,10.850854233183856,0.01817043479334322,0.0908521739667161,equivalent,,,0.5-0.8
u_bin,u_bin=0.5-0.8,v2rl302,edd,policy-vs-rule,223,174,1085.0854233183857,1084.5284475336325,-0.5569757847533423,-1.1488813845534886,-0.04569049601301857,10.850854233183856,0.004948499443022097,0.06376542953222758,equivalent,,,0.5-0.8
u_bin,u_bin=0.5-0.8,v2rl303,edd,policy-vs-rule,223,174,1085.0854233183857,1084.7997632286995,-0.28566008968609996,-1.3278411166429709,0.8178371628019138,10.850854233183856,0.07543422678244124,0.22630268034732373,equivalent,,,0.5-0.8
u_bin,u_bin=0.5-0.8,v2rl304,edd,policy-vs-rule,223,174,1085.0854233183857,1084.9928358744396,-0.09258744394616472,-0.6070423780272831,0.4561880357143287,10.850854233183856,0.1976740826135377,0.3953481652270754,equivalent,,,0.5-0.8
u_bin,u_bin=0.5-0.8,v2rl305,edd,policy-vs-rule,223,174,1085.0854233183857,1084.466405381166,-0.619017937219717,-1.2764626484018287,-0.04305641760009167,10.850854233183856,0.0069725125288402036,0.06376542953222758,equivalent,,,0.5-0.8
u_bin,u_bin=0.5-0.8,v2rl306,edd,policy-vs-rule,223,174,1085.0854233183857,1084.4686977578476,-0.6167255605381162,-1.2544253562098344,-0.04126136046510893,10.850854233183856,0.0043535624251484955,0.06376542953222758,equivalent,,,0.5-0.8
u_bin,u_bin=0.5-0.8,v2rl307,edd,policy-vs-rule,223,174,1085.0854233183857,1084.5366188340809,-0.5488044843049338,-1.1415350414144725,-0.020448196347032738,10.850854233183856,0.002654171953988768,0.045120923217809056,equivalent,,,0.5-0.8
u_bin,u_bin=0.5-0.8,v2rl308,edd,policy-vs-rule,223,174,1085.0854233183857,1084.5641695067263,-0.5212538116591955,-1.1562408434827374,0.0443128116001571,10.850854233183856,0.026727683297004118,0.10691073318801647,equivalent,,,0.5-0.8
u_bin,u_bin=0.5-0.8,v2rl309,edd,policy-vs-rule,223,174,1085.0854233183857,1085.5681255605382,0.48270224215246726,-0.30358564579848446,1.4649695645933363,10.850854233183856,0.7589310968581077,0.7589310968581077,equivalent,,,0.5-0.8
u_bin,u_bin=0.5-0.8,v2rl310,edd,policy-vs-rule,223,174,1085.0854233183857,1084.459531838565,-0.625891479820603,-1.3172676226177011,-0.030068761364033605,10.850854233183856,0.008678933180406963,0.06376542953222758,equivalent,,,0.5-0.8
u_bin,u_bin=0.5-0.8,edd,atc,rule-vs-rule,223,174,1086.9392627802688,1085.0854233183857,-1.8538394618834304,-3.7957155799127187,-0.42181150422538155,10.869392627802688,0.006329649925242501,0.03797789955145501,equivalent,,,0.5-0.8
u_bin,u_bin=0.5-0.8,lpt,atc,rule-vs-rule,223,174,1086.9392627802688,1183.6906385650225,96.75137578475338,59.15199858921167,141.3559724144358,10.869392627802688,2.0185971938488156e-11,2.4223166326185786e-10,worse,,,0.5-0.8
