update,mean_train_return,dev_wwt_mean,entropy,value_loss,seconds
516,-2.827690,424.665150,0.645413,1.221334,1.228
517,-3.725028,424.665150,0.771716,1.488825,0.902
518,-2.978307,424.665150,0.425247,0.999995,1.268
519,-1.708178,424.665150,0.604877,1.639718,0.903
520,-4.334153,419.248475,0.575396,1.377069,2.373
521,-2.985109,419.248475,0.208357,2.025992,0.879
522,-3.715361,419.248475,0.533020,1.773793,1.211
523,-2.933411,419.248475,0.627788,1.923610,0.898
524,-4.087617,419.248475,0.765701,1.790974,1.210
525,-4.002290,419.248475,0.726059,1.943207,0.913
526,-2.954746,419.248475,0.333247,1.379816,1.218
527,-3.175946,419.248475,0.652656,1.918944,0.913
528,-2.853367,419.248475,0.345828,1.620072,1.166
529,-3.009742,419.248475,0.694104,1.033148,0.927
530,-3.932786,419.248475,0.416415,1.519393,1.164
531,-2.908457,419.248475,0.557579,0.912735,0.878
532,-1.855365,419.248475,0.667294,0.648969,1.241
533,-0.604718,419.248475,0.659882,0.246731,0.872
534,-1.756716,419.248475,0.438554,0.606101,1.202
535,-2.806478,419.248475,0.577256,0.842526,0.923
536,-1.795937,419.248475,0.724305,1.751045,1.205
537,-2.706514,419.248475,0.752343,1.076238,0.959
538,-2.277084,419.248475,0.568452,1.570016,1.199
539,-3.866236,419.248475,0.872758,1.113893,0.931
540,-1.706564,421.123263,0.420491,0.985089,2.334
541,-1.645551,421.123263,0.814763,1.484547,0.904
542,-4.689214,421.123263,0.566453,1.634359,1.182
543,-1.957166,421.123263,0.427997,0.979683,0.893
544,-3.783524,421.123263,0.527780,1.409463,1.212
545,-4.037991,421.123263,0.607645,2.261878,0.918
546,-2.042158,421.123263,0.748473,1.098497,1.222
547,-1.827111,421.123263,0.758869,0.698256,0.922
548,-4.059621,421.123263,0.451205,1.477967,1.196
549,-2.542292,421.123263,0.608442,1.557810,0.894
550,-2.585633,421.123263,0.616681,1.575761,1.202
551,-4.767748,421.123263,0.605685,1.993646,0.888
552,-2.487782,421.123263,0.767551,0.746964,1.193
553,-2.254655,421.123263,0.868545,1.050124,0.904
554,-2.996276,421.123263,0.662280,1.636194,1.222
555,-3.856511,421.123263,0.755516,2.031616,0.912
556,-3.069310,421.123263,0.507739,0.885852,1.185
557,-1.176238,421.123263,0.739674,0.925461,0.904
558,-3.739258,421.123263,0.604460,1.206853,0.821
559,-3.831485,421.123263,0.365471,2.893953,0.940
560,-5.129062,421.185763,0.342380,2.067221,2.283
561,-2.158227,421.185763,0.642247,1.862067,0.891
562,-4.401848,421.185763,0.563944,1.635860,1.411
563,-3.181238,421.185763,0.597099,1.459299,0.885
564,-2.148439,421.185763,0.354049,1.627278,1.175
565,-3.069423,421.185763,0.667293,1.457697,0.869
566,-3.042467,421.185763,0.482295,1.474399,1.180
567,-3.479417,421.185763,0.757401,1.108583,0.892
568,-1.951992,421.185763,0.616806,1.006257,1.200
569,-2.014295,421.185763,0.835484,1.470309,0.923
570,-4.554786,421.185763,0.686192,1.494916,1.289
571,-3.506952,421.185763,0.608651,1.347373,0.963
572,-2.020976,421.185763,0.711147,0.865459,1.300
573,-0.742011,421.185763,0.755345,0.939597,0.914
574,-3.148083,421.185763,0.541432,1.283001,1.237
575,-3.489043,421.185763,0.366479,1.693079,0.915
576,-2.519539,421.185763,0.632463,1.697115,1.338
577,-1.452342,421.185763,0.837191,1.090881,0.919
578,-4.058136,421.185763,0.672409,1.718036,1.235
579,-3.338556,421.185763,0.904372,1.253372,0.909
580,-3.289431,421.371875,0.723593,1.517094,2.318
581,-5.546053,421.371875,0.307610,2.943587,0.916
582,-5.394767,421.371875,0.359427,2.230434,1.147
583,-4.008015,421.371875,0.502504,2.067555,0.909
584,-3.504020,421.371875,0.635399,2.169545,1.177
585,-5.429030,421.371875,0.783950,2.685848,0.922
586,-3.150991,421.371875,0.522239,2.890966,1.274
587,-4.773961,421.371875,0.519696,2.702054,0.959
588,-1.176074,421.371875,0.861349,0.654048,1.175
589,-1.726710,421.371875,0.861640,0.997501,0.898
590,-1.875676,421.371875,0.663774,1.617764,1.200
591,-5.211056,421.371875,0.613464,2.209983,0.899
592,-6.907736,421.371875,0.584001,2.838103,1.162
593,-3.820818,421.371875,0.447967,2.509779,0.952
594,-3.539779,421.371875,0.780916,1.468817,1.223
595,-1.649107,421.371875,0.559713,1.016028,0.910
596,-3.558603,421.371875,0.499349,1.578867,1.196
597,-3.086182,421.371875,0.719035,1.474440,0.937
598,-1.498843,421.371875,0.575012,0.614997,1.238
599,-2.751184,420.873263,0.388288,1.133647,2.437
