id,campus,track,split,size,regime,crew_multiplier,arrival_multiplier,pm_share_override,method,seed,feasible,wwt,makespan,mean_flow,breach_share,breach_p1,breach_p2,breach_p3,breach_p4,wall_seconds,decisions,mean_ms_per_decision,mean_replan_s,u_target,u_realized,eval_set,pm_share,visibility_L,constant_by_construction,base_id
c05_vis_080_110_0013_Lfull,5,storm2,test,3697,vis-gen,1.0,4.31754,0.8,visfullrl504,504,1,0.0,132.12690000000003,16.016566269948605,0.0,,,0.0,0.0,2.2004770080093294,3697,0.5952061152310872,,1.1,1.1081736099137922,visibility,0.8,full,0,c05_vis_080_110_0013
c05_vis_080_110_0013_Lfull,5,storm2,test,3697,vis-gen,1.0,4.31754,0.8,visfullrl505,505,1,0.0,141.8699,10.357762807681903,0.0,,,0.0,0.0,1.5738679310306907,3697,0.425714885320717,,1.1,1.1081736099137922,visibility,0.8,full,0,c05_vis_080_110_0013
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,edd,301,1,0.0,151.55579999999998,14.15430886726142,0.0,,,0.0,0.0,0.036846108036115766,3699,0.009961099766454654,,1.1,1.1881753879310313,visibility,0.5,0,1,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,atc,301,1,0.0,156.67540000000002,12.780324060556904,0.0,,,0.0,0.0,0.08629592997021973,3699,0.023329529594544398,,1.1,1.1881753879310313,visibility,0.5,0,1,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,wmdd,301,1,0.0,151.55579999999998,14.15430886726142,0.0,,,0.0,0.0,0.0688582380535081,3699,0.01861536578899922,,1.1,1.1881753879310313,visibility,0.5,0,1,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,atc_la,301,1,0.0,156.67540000000002,12.780324060556904,0.0,,,0.0,0.0,0.09471048309933394,3699,0.02560434795872775,,1.1,1.1881753879310313,visibility,0.5,0,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,vis0rl501,501,1,0.0,151.52509999999998,16.762622871046222,0.0,,,0.0,0.0,2.1329269510461017,3699,0.5766225874685325,,1.1,1.1881753879310313,visibility,0.5,0,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,vis0rl502,502,1,0.0,151.30139999999997,13.380651527439845,0.0,,,0.0,0.0,1.653343933983706,3699,0.4469705147293068,,1.1,1.1881753879310313,visibility,0.5,0,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,vis0rl503,503,1,0.0,151.37019999999995,17.58631538253582,0.0,,,0.0,0.0,2.173891711048782,3699,0.5876971373476025,,1.1,1.1881753879310313,visibility,0.5,0,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,vis0rl504,504,1,0.0,151.26269999999997,16.85830948905109,0.0,,,0.0,0.0,2.11797956796363,3699,0.5725816620609976,,1.1,1.1881753879310313,visibility,0.5,0,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,vis0rl505,505,1,85.3118,157.8108,10.212940848878072,0.0008110300081103001,,,0.0016172506738544475,0.0,1.3662505929823965,3699,0.36935674316907174,,1.1,1.1881753879310313,visibility,0.5,0,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,v2rl301,301,1,0.0,151.3352,18.06284560692079,0.0,,,0.0,0.0,2.2089185289805755,3699,0.5971664041580361,,1.1,1.1881753879310313,visibility,0.5,0,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,v2rl302,302,1,0.0,151.62849999999997,17.66797115436604,0.0,,,0.0,0.0,2.184544375981204,3699,0.5905770143231155,,1.1,1.1881753879310313,visibility,0.5,0,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,v2rl303,303,1,0.0,151.49349999999995,15.0694071640984,0.0,,,0.0,0.0,1.8175073330057785,3699,0.4913509956760688,,1.1,1.1881753879310313,visibility,0.5,0,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,v2rl304,304,1,0.0,152.55619999999996,13.848391754528247,0.0,,,0.0,0.0,1.7963406880153343,3699,0.4856287342566462,,1.1,1.1881753879310313,visibility,0.5,0,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,v2rl305,305,1,0.0,151.31419999999994,16.073796891051632,0.0,,,0.0,0.0,1.9404908979777247,3699,0.5245987829082792,,1.1,1.1881753879310313,visibility,0.5,0,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,v2rl306,306,1,0.0,151.26739999999992,18.688889726953228,0.0,,,0.0,0.0,2.1897742630681023,3699,0.5919908794452832,,1.1,1.1881753879310313,visibility,0.5,0,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,v2rl307,307,1,0.0,151.62249999999997,17.037412084347118,0.0,,,0.0,0.0,2.0644409940578043,3699,0.5581078653846456,,1.1,1.1881753879310313,visibility,0.5,0,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,v2rl308,308,1,0.0,151.99759999999995,16.993835820492023,0.0,,,0.0,0.0,2.079715539002791,3699,0.5622372368215169,,1.1,1.1881753879310313,visibility,0.5,0,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,v2rl309,309,1,139.22299999999996,165.93559999999997,12.79165793457691,0.0010813733441470668,,,0.00215633423180593,0.0,1.592671939986758,3699,0.43056824546816924,,1.1,1.1881753879310313,visibility,0.5,0,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L0,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,v2rl310,310,1,0.0,152.50809999999996,16.100599405244658,0.0,,,0.0,0.0,2.007289606030099,3699,0.5426573684861041,,1.1,1.1881753879310313,visibility,0.5,0,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L8,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,edd,301,1,0.0,151.55579999999998,14.15430886726142,0.0,,,0.0,0.0,0.036846108036115766,3699,0.009961099766454654,,1.1,1.1881753879310313,visibility,0.5,8,1,c05_vis_050_110_0007
c05_vis_050_110_0007_L8,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,atc,301,1,0.0,156.67540000000002,12.780324060556904,0.0,,,0.0,0.0,0.08629592997021973,3699,0.023329529594544398,,1.1,1.1881753879310313,visibility,0.5,8,1,c05_vis_050_110_0007
c05_vis_050_110_0007_L8,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,wmdd,301,1,0.0,151.55579999999998,14.15430886726142,0.0,,,0.0,0.0,0.0688582380535081,3699,0.01861536578899922,,1.1,1.1881753879310313,visibility,0.5,8,1,c05_vis_050_110_0007
c05_vis_050_110_0007_L8,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,atc_la,301,1,0.0,156.649,13.10495793457691,0.0,,,0.0,0.0,0.11134785797912627,3699,0.030102151386625108,,1.1,1.1881753879310313,visibility,0.5,8,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L8,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,vis8rl501,501,1,0.0,151.26219999999992,18.60202981886996,0.0,,,0.0,0.0,2.2673970479518175,3699,0.612975682063211,,1.1,1.1881753879310313,visibility,0.5,8,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L8,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,vis8rl502,502,1,0.0,151.46859999999998,14.558325682616921,0.0,,,0.0,0.0,1.9206235558958724,3699,0.5192277793716876,,1.1,1.1881753879310313,visibility,0.5,8,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L8,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,vis8rl503,503,1,0.0,152.09739999999994,15.136302838605026,0.0,,,0.0,0.0,1.9335803159046918,3699,0.5227305530966996,,1.1,1.1881753879310313,visibility,0.5,8,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L8,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,vis8rl504,504,1,0.0,152.51349999999996,16.92166490943498,0.0,,,0.0,0.0,2.1563106859102845,3699,0.5829442243607149,,1.1,1.1881753879310313,visibility,0.5,8,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L8,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,vis8rl505,505,1,89.00559999999999,158.09270000000004,10.147523790213567,0.0008110300081103001,,,0.0016172506738544475,0.0,1.361996722058393,3699,0.3682067375124069,,1.1,1.1881753879310313,visibility,0.5,8,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L40,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,edd,301,1,0.0,151.55579999999998,14.15430886726142,0.0,,,0.0,0.0,0.036846108036115766,3699,0.009961099766454654,,1.1,1.1881753879310313,visibility,0.5,40,1,c05_vis_050_110_0007
c05_vis_050_110_0007_L40,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,atc,301,1,0.0,156.67540000000002,12.780324060556904,0.0,,,0.0,0.0,0.08629592997021973,3699,0.023329529594544398,,1.1,1.1881753879310313,visibility,0.5,40,1,c05_vis_050_110_0007
c05_vis_050_110_0007_L40,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,wmdd,301,1,0.0,151.55579999999998,14.15430886726142,0.0,,,0.0,0.0,0.0688582380535081,3699,0.01861536578899922,,1.1,1.1881753879310313,visibility,0.5,40,1,c05_vis_050_110_0007
c05_vis_050_110_0007_L40,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,atc_la,301,1,0.0,156.3231,13.579828656393616,0.0,,,0.0,0.0,0.14560262893792242,3699,0.039362700442801414,,1.1,1.1881753879310313,visibility,0.5,40,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L40,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,vis40rl501,501,1,0.0,151.26989999999998,17.011159259259255,0.0,,,0.0,0.0,2.205001909052953,3699,0.5961075720608146,,1.1,1.1881753879310313,visibility,0.5,40,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L40,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,vis40rl502,502,1,0.0,151.45939999999996,14.844333252230328,0.0,,,0.0,0.0,2.0188574050553143,3699,0.5457846458651836,,1.1,1.1881753879310313,visibility,0.5,40,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L40,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,vis40rl503,503,1,0.0,152.05599999999995,15.927176588267097,0.0,,,0.0,0.0,2.0232554469257593,3699,0.5469736271764691,,1.1,1.1881753879310313,visibility,0.5,40,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L40,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,vis40rl504,504,1,0.0,153.26759999999996,16.989587753446877,0.0,,,0.0,0.0,2.213357249973342,3699,0.5983663827989569,,1.1,1.1881753879310313,visibility,0.5,40,0,c05_vis_050_110_0007
c05_vis_050_110_0007_L40,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,vis40rl505,505,1,93.065,158.05400000000003,10.158622681805888,0.0010813733441470668,,,0.00215633423180593,0.0,1.4238561370875686,3699,0.3849300181366771,,1.1,1.1881753879310313,visibility,0.5,40,0,c05_vis_050_110_0007
c05_vis_050_110_0007_Lfull,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,edd,301,1,0.0,151.55579999999998,14.15430886726142,0.0,,,0.0,0.0,0.036846108036115766,3699,0.009961099766454654,,1.1,1.1881753879310313,visibility,0.5,full,1,c05_vis_050_110_0007
c05_vis_050_110_0007_Lfull,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,atc,301,1,0.0,156.67540000000002,12.780324060556904,0.0,,,0.0,0.0,0.08629592997021973,3699,0.023329529594544398,,1.1,1.1881753879310313,visibility,0.5,full,1,c05_vis_050_110_0007
c05_vis_050_110_0007_Lfull,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,wmdd,301,1,0.0,151.55579999999998,14.15430886726142,0.0,,,0.0,0.0,0.0688582380535081,3699,0.01861536578899922,,1.1,1.1881753879310313,visibility,0.5,full,1,c05_vis_050_110_0007
c05_vis_050_110_0007_Lfull,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,atc_la,301,1,0.0,156.3231,13.579828656393616,0.0,,,0.0,0.0,0.20434749103151262,3699,0.055243982436202384,,1.1,1.1881753879310313,visibility,0.5,full,0,c05_vis_050_110_0007
c05_vis_050_110_0007_Lfull,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,visfullrl501,501,1,0.0,151.8824,17.313823141389562,0.0,,,0.0,0.0,2.2530476900283247,3699,0.6090964287721884,,1.1,1.1881753879310313,visibility,0.5,full,0,c05_vis_050_110_0007
c05_vis_050_110_0007_Lfull,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,visfullrl502,502,1,0.0,152.70029999999994,13.592901892403349,0.0,,,0.0,0.0,1.8306282530538738,3699,0.49489814897374257,,1.1,1.1881753879310313,visibility,0.5,full,0,c05_vis_050_110_0007
c05_vis_050_110_0007_Lfull,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,visfullrl503,503,1,0.0,152.36739999999998,17.379619248445525,0.0,,,0.0,0.0,2.1888659140095115,3699,0.5917453133304978,,1.1,1.1881753879310313,visibility,0.5,full,0,c05_vis_050_110_0007
c05_vis_050_110_0007_Lfull,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,visfullrl504,504,1,0.0,153.26759999999996,16.989587753446877,0.0,,,0.0,0.0,2.215898026013747,3699,0.5990532646698423,,1.1,1.1881753879310313,visibility,0.5,full,0,c05_vis_050_110_0007
c05_vis_050_110_0007_Lfull,5,storm2,test,3699,vis-gen,1.0,4.31754,0.5,visfullrl505,505,1,93.065,158.05400000000003,10.158622681805888,0.0010813733441470668,,,0.00215633423180593,0.0,1.4283467310015112,3699,0.38614402027615874,,1.1,1.1881753879310313,visibility,0.5,full,0,c05_vis_050_110_0007
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,edd,301,1,0.0,153.6671,13.26392482441923,0.0,,,0.0,0.0,0.03656464605592191,3702,0.009876997854111808,,1.1,1.1438751508620715,visibility,0.2,0,1,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,atc,301,1,0.0,153.78670000000002,12.370520718530523,0.0,,,0.0,0.0,0.0909453029744327,3702,0.024566532408004514,,1.1,1.1438751508620715,visibility,0.2,0,1,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,wmdd,301,1,0.0,153.6671,13.26392482441923,0.0,,,0.0,0.0,0.06381478090770543,3702,0.017237920288413134,,1.1,1.1438751508620715,visibility,0.2,0,1,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,atc_la,301,1,0.0,153.78670000000002,12.370520718530523,0.0,,,0.0,0.0,0.09695038700010628,3702,0.026188651269612714,,1.1,1.1438751508620715,visibility,0.2,0,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,vis0rl501,501,1,36.55120000000002,151.89270000000005,13.786869827120475,0.007293354943273906,,,0.00910010111223458,0.0,1.9332267639692873,3702,0.522211443535734,,1.1,1.1438751508620715,visibility,0.2,0,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,vis0rl502,502,1,0.0,152.42460000000005,11.600417774176123,0.0,,,0.0,0.0,1.5793140789028257,3702,0.42661104238325925,,1.1,1.1438751508620715,visibility,0.2,0,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,vis0rl503,503,1,454.4071999999994,151.1565,16.380314343598055,0.012155591572123177,,,0.015166835187057633,0.0,2.208800868014805,3702,0.5966506936830915,,1.1,1.1438751508620715,visibility,0.2,0,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,vis0rl504,504,1,137.54939999999968,153.65999999999997,16.593296596434357,0.006212857914640735,,,0.007751937984496124,0.0,2.187427493976429,3702,0.5908772268980089,,1.1,1.1438751508620715,visibility,0.2,0,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,vis0rl505,505,1,49.90859999999995,152.90100000000007,9.428786466774714,0.0005402485143165856,,,0.0006740815638692282,0.0,1.3213943879818544,3702,0.35694067746673536,,1.1,1.1438751508620715,visibility,0.2,0,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,v2rl301,301,1,0.0,153.27880000000005,17.311359751485682,0.0,,,0.0,0.0,2.292249946971424,3702,0.619192314146792,,1.1,1.1438751508620715,visibility,0.2,0,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,v2rl302,302,1,0.0,152.81229999999994,16.13221058887088,0.0,,,0.0,0.0,2.172067834995687,3702,0.5867282104256313,,1.1,1.1438751508620715,visibility,0.2,0,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,v2rl303,303,1,0.0,151.11359999999996,13.690314829821716,0.0,,,0.0,0.0,1.7477985499426723,3702,0.47212278496560567,,1.1,1.1438751508620715,visibility,0.2,0,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,v2rl304,304,1,0.0,151.55710000000002,12.674246974608318,0.0,,,0.0,0.0,1.7109598879469559,3702,0.4621717687593074,,1.1,1.1438751508620715,visibility,0.2,0,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,v2rl305,305,1,0.0,153.1587,14.78500264721772,0.0,,,0.0,0.0,1.9360151289729401,3702,0.5229646485610319,,1.1,1.1438751508620715,visibility,0.2,0,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,v2rl306,306,1,0.0,152.07,17.105000621285786,0.0,,,0.0,0.0,2.2050495239673182,3702,0.595637364658919,,1.1,1.1438751508620715,visibility,0.2,0,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,v2rl307,307,1,0.0,152.01110000000006,15.865602620205292,0.0,,,0.0,0.0,2.09743028099183,3702,0.5665667965942274,,1.1,1.1438751508620715,visibility,0.2,0,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,v2rl308,308,1,0.0,152.08790000000005,14.780905321447865,0.0,,,0.0,0.0,1.9786848109215498,3702,0.5344907647005808,,1.1,1.1438751508620715,visibility,0.2,0,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,v2rl309,309,1,54.768000000000086,156.27709999999996,11.683694489465154,0.001350621285791464,,,0.0016852039096730705,0.0,1.584346323972568,3702,0.4279703738445618,,1.1,1.1438751508620715,visibility,0.2,0,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L0,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,v2rl310,310,1,0.0,153.80140000000003,14.405974500270123,0.0,,,0.0,0.0,1.9138137609697878,3702,0.5169675205212825,,1.1,1.1438751508620715,visibility,0.2,0,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L8,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,edd,301,1,0.0,153.6671,13.26392482441923,0.0,,,0.0,0.0,0.03656464605592191,3702,0.009876997854111808,,1.1,1.1438751508620715,visibility,0.2,8,1,c05_vis_020_110_0013
c05_vis_020_110_0013_L8,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,atc,301,1,0.0,153.78670000000002,12.370520718530523,0.0,,,0.0,0.0,0.0909453029744327,3702,0.024566532408004514,,1.1,1.1438751508620715,visibility,0.2,8,1,c05_vis_020_110_0013
c05_vis_020_110_0013_L8,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,wmdd,301,1,0.0,153.6671,13.26392482441923,0.0,,,0.0,0.0,0.06381478090770543,3702,0.017237920288413134,,1.1,1.1438751508620715,visibility,0.2,8,1,c05_vis_020_110_0013
c05_vis_020_110_0013_L8,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,atc_la,301,1,0.0,153.73410000000004,12.433691788222584,0.0,,,0.0,0.0,0.10301714204251766,3702,0.02782742896880542,,1.1,1.1438751508620715,visibility,0.2,8,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L8,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,vis8rl501,501,1,0.0,151.23659999999998,17.511918368449486,0.0,,,0.0,0.0,2.3140078469878063,3702,0.6250696507260417,,1.1,1.1438751508620715,visibility,0.2,8,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L8,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,vis8rl502,502,1,0.0,152.53440000000003,13.609256401944894,0.0,,,0.0,0.0,1.873351174988784,3702,0.5060375945404603,,1.1,1.1438751508620715,visibility,0.2,8,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L8,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,vis8rl503,503,1,0.0,153.04780000000002,14.431170907617503,0.0,,,0.0,0.0,1.9487205250188708,3702,0.5263966842298409,,1.1,1.1438751508620715,visibility,0.2,8,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L8,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,vis8rl504,504,1,82.27740000000011,153.6984999999999,16.74071882766072,0.004862236628849271,,,0.006066734074823054,0.0,2.1997543550096452,3702,0.5942070110776999,,1.1,1.1438751508620715,visibility,0.2,8,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L8,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,vis8rl505,505,1,51.201199999999915,152.96820000000002,9.28214357104268,0.0008103727714748784,,,0.0010111223458038423,0.0,1.3084444520063698,3702,0.35344258563111014,,1.1,1.1438751508620715,visibility,0.2,8,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L40,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,edd,301,1,0.0,153.6671,13.26392482441923,0.0,,,0.0,0.0,0.03656464605592191,3702,0.009876997854111808,,1.1,1.1438751508620715,visibility,0.2,40,1,c05_vis_020_110_0013
c05_vis_020_110_0013_L40,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,atc,301,1,0.0,153.78670000000002,12.370520718530523,0.0,,,0.0,0.0,0.0909453029744327,3702,0.024566532408004514,,1.1,1.1438751508620715,visibility,0.2,40,1,c05_vis_020_110_0013
c05_vis_020_110_0013_L40,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,wmdd,301,1,0.0,153.6671,13.26392482441923,0.0,,,0.0,0.0,0.06381478090770543,3702,0.017237920288413134,,1.1,1.1438751508620715,visibility,0.2,40,1,c05_vis_020_110_0013
c05_vis_020_110_0013_L40,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,atc_la,301,1,0.0,153.77000000000007,12.632086817936248,0.0,,,0.0,0.0,0.11858795001171529,3702,0.03203348190483935,,1.1,1.1438751508620715,visibility,0.2,40,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L40,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,vis40rl501,501,1,0.0,152.3759000000001,15.319179983792543,0.0,,,0.0,0.0,2.186945504974574,3702,0.5907470299769243,,1.1,1.1438751508620715,visibility,0.2,40,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L40,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,vis40rl502,502,1,0.0,153.67830000000006,13.518839113992437,0.0,,,0.0,0.0,1.9234382660361007,3702,0.5195673328028365,,1.1,1.1438751508620715,visibility,0.2,40,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L40,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,vis40rl503,503,1,0.0,153.40939999999995,14.49788092922744,0.0,,,0.0,0.0,1.9881472219713032,3702,0.5370467914563217,,1.1,1.1438751508620715,visibility,0.2,40,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L40,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,vis40rl504,504,1,121.29979999999995,153.69820000000004,16.771733009184224,0.004862236628849271,,,0.006066734074823054,0.0,2.2153879429679364,3702,0.5984300224116522,,1.1,1.1438751508620715,visibility,0.2,40,0,c05_vis_020_110_0013
c05_vis_020_110_0013_L40,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,vis40rl505,505,1,50.76679999999996,152.92790000000002,9.309264910858994,0.0008103727714748784,,,0.0010111223458038423,0.0,1.34126409702003,3702,0.36230796786062397,,1.1,1.1438751508620715,visibility,0.2,40,0,c05_vis_020_110_0013
c05_vis_020_110_0013_Lfull,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,edd,301,1,0.0,153.6671,13.26392482441923,0.0,,,0.0,0.0,0.03656464605592191,3702,0.009876997854111808,,1.1,1.1438751508620715,visibility,0.2,full,1,c05_vis_020_110_0013
c05_vis_020_110_0013_Lfull,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,atc,301,1,0.0,153.78670000000002,12.370520718530523,0.0,,,0.0,0.0,0.0909453029744327,3702,0.024566532408004514,,1.1,1.1438751508620715,visibility,0.2,full,1,c05_vis_020_110_0013
c05_vis_020_110_0013_Lfull,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,wmdd,301,1,0.0,153.6671,13.26392482441923,0.0,,,0.0,0.0,0.06381478090770543,3702,0.017237920288413134,,1.1,1.1438751508620715,visibility,0.2,full,1,c05_vis_020_110_0013
c05_vis_020_110_0013_Lfull,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,atc_la,301,1,0.0,153.77000000000007,12.632086817936248,0.0,,,0.0,0.0,0.1227419920032844,3702,0.033155589412016316,,1.1,1.1438751508620715,visibility,0.2,full,0,c05_vis_020_110_0013
c05_vis_020_110_0013_Lfull,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,visfullrl501,501,1,0.0,151.98379999999997,15.643072798487303,0.0,,,0.0,0.0,2.1550594629952684,3702,0.5821338365735463,,1.1,1.1438751508620715,visibility,0.2,full,0,c05_vis_020_110_0013
c05_vis_020_110_0013_Lfull,5,storm2,test,3702,vis-gen,1.0,4.31754,0.2,visfullrl502,502,1,0.0,153.39990000000003,12.605499405726635,0.0,,,0.0,0.0,1.759977056994103,3702,0.4754124951361704,,1.1,1.1438751508620715,visibility,0.2,full,0,c05_vis_020_110_0013
