scope_type,regime,campus,size,crew_multiplier,arrival_multiplier,seed,pdr,n_pairs,mean_rl,mean_pdr,delta,wilcoxon_p,wins,ties,losses,beats
cell,storm2,12,2356,1.0,1.8884935872097053,303,atc,1,8901.978599999999,8865.902000000002,36.07659999999669,1.0,0,0,1,0
cell,storm2,12,2356,1.0,1.8884935872097053,pooled,atc,3,8805.308600000002,8865.902000000002,-60.59340000000035,0.5,2,0,1,0
cell,storm2,12,2356,1.0,1.8884935872097053,301,pfifo,1,8769.843400000002,8817.1754,-47.331999999998516,1.0,1,0,0,0
cell,storm2,12,2356,1.0,1.8884935872097053,302,pfifo,1,8744.103800000004,8817.1754,-73.07159999999567,1.0,1,0,0,0
cell,storm2,12,2356,1.0,1.8884935872097053,303,pfifo,1,8901.978599999999,8817.1754,84.80319999999847,1.0,0,0,1,0
cell,storm2,12,2356,1.0,1.8884935872097053,pooled,pfifo,3,8805.308600000002,8817.1754,-11.866799999998571,1.0,2,0,1,0
cell,storm2,12,2356,1.0,1.8884935872097053,301,lpt,1,8769.843400000002,28153.22619999999,-19383.38279999999,1.0,1,0,0,0
cell,storm2,12,2356,1.0,1.8884935872097053,302,lpt,1,8744.103800000004,28153.22619999999,-19409.122399999986,1.0,1,0,0,0
cell,storm2,12,2356,1.0,1.8884935872097053,303,lpt,1,8901.978599999999,28153.22619999999,-19251.24759999999,1.0,1,0,0,0
cell,storm2,12,2356,1.0,1.8884935872097053,pooled,lpt,3,8805.308600000002,28153.22619999999,-19347.917599999986,0.25,3,0,0,0
cell,storm2,12,2386,1.0,1.8884935872097053,301,edd,1,8643.2444,8684.745799999999,-41.501399999999194,1.0,1,0,0,0
cell,storm2,12,2386,1.0,1.8884935872097053,302,edd,1,8643.214399999999,8684.745799999999,-41.53139999999985,1.0,1,0,0,0
cell,storm2,12,2386,1.0,1.8884935872097053,303,edd,1,8736.173400000001,8684.745799999999,51.42760000000271,1.0,0,0,1,0
cell,storm2,12,2386,1.0,1.8884935872097053,pooled,edd,3,8674.210733333333,8684.745799999999,-10.535066666665443,1.0,2,0,1,0
cell,storm2,12,2386,1.0,1.8884935872097053,301,wspt,1,8643.2444,8983.9992,-340.7548000000006,1.0,1,0,0,0
cell,storm2,12,2386,1.0,1.8884935872097053,302,wspt,1,8643.214399999999,8983.9992,-340.78480000000127,1.0,1,0,0,0
cell,storm2,12,2386,1.0,1.8884935872097053,303,wspt,1,8736.173400000001,8983.9992,-247.8257999999987,1.0,1,0,0,0
cell,storm2,12,2386,1.0,1.8884935872097053,pooled,wspt,3,8674.210733333333,8983.9992,-309.78846666666686,0.25,3,0,0,0
cell,storm2,12,2386,1.0,1.8884935872097053,301,atc,1,8643.2444,8692.289200000001,-49.04480000000149,1.0,1,0,0,0
cell,storm2,12,2386,1.0,1.8884935872097053,302,atc,1,8643.214399999999,8692.289200000001,-49.07480000000214,1.0,1,0,0,0
cell,storm2,12,2386,1.0,1.8884935872097053,303,atc,1,8736.173400000001,8692.289200000001,43.88420000000042,1.0,0,0,1,0
cell,storm2,12,2386,1.0,1.8884935872097053,pooled,atc,3,8674.210733333333,8692.289200000001,-18.078466666667737,0.5,2,0,1,0
cell,storm2,12,2386,1.0,1.8884935872097053,301,pfifo,1,8643.2444,8684.745799999999,-41.501399999999194,1.0,1,0,0,0
cell,storm2,12,2386,1.0,1.8884935872097053,302,pfifo,1,8643.214399999999,8684.745799999999,-41.53139999999985,1.0,1,0,0,0
cell,storm2,12,2386,1.0,1.8884935872097053,303,pfifo,1,8736.173400000001,8684.745799999999,51.42760000000271,1.0,0,0,1,0
cell,storm2,12,2386,1.0,1.8884935872097053,pooled,pfifo,3,8674.210733333333,8684.745799999999,-10.535066666665443,1.0,2,0,1,0
cell,storm2,12,2386,1.0,1.8884935872097053,301,lpt,1,8643.2444,13414.393399999995,-4771.148999999996,1.0,1,0,0,0
cell,storm2,12,2386,1.0,1.8884935872097053,302,lpt,1,8643.214399999999,13414.393399999995,-4771.178999999996,1.0,1,0,0,0
cell,storm2,12,2386,1.0,1.8884935872097053,303,lpt,1,8736.173400000001,13414.393399999995,-4678.219999999994,1.0,1,0,0,0
cell,storm2,12,2386,1.0,1.8884935872097053,pooled,lpt,3,8674.210733333333,13414.393399999995,-4740.182666666662,0.25,3,0,0,0
cell,storm2,12,2393,1.0,1.8884935872097053,301,edd,1,10743.277,10816.6642,-73.38719999999921,1.0,1,0,0,0
cell,storm2,12,2393,1.0,1.8884935872097053,302,edd,1,10782.310400000002,10816.6642,-34.353799999997136,1.0,1,0,0,0
cell,storm2,12,2393,1.0,1.8884935872097053,303,edd,1,10858.4726,10816.6642,41.80839999999989,1.0,0,0,1,0
cell,storm2,12,2393,1.0,1.8884935872097053,pooled,edd,3,10794.686666666668,10816.6642,-21.97753333333215,0.75,2,0,1,0
cell,storm2,12,2393,1.0,1.8884935872097053,301,wspt,1,10743.277,11345.5292,-602.2522000000008,1.0,1,0,0,0
cell,storm2,12,2393,1.0,1.8884935872097053,302,wspt,1,10782.310400000002,11345.5292,-563.2187999999987,1.0,1,0,0,0
cell,storm2,12,2393,1.0,1.8884935872097053,303,wspt,1,10858.4726,11345.5292,-487.0566000000017,1.0,1,0,0,0
cell,storm2,12,2393,1.0,1.8884935872097053,pooled,wspt,3,10794.686666666668,11345.529199999999,-550.8425333333338,0.25,3,0,0,0
cell,storm2,12,2393,1.0,1.8884935872097053,301,atc,1,10743.277,10881.014399999998,-137.73739999999816,1.0,1,0,0,0
cell,storm2,12,2393,1.0,1.8884935872097053,302,atc,1,10782.310400000002,10881.014399999998,-98.70399999999609,1.0,1,0,0,0
cell,storm2,12,2393,1.0,1.8884935872097053,303,atc,1,10858.4726,10881.014399999998,-22.541799999999057,1.0,1,0,0,0
cell,storm2,12,2393,1.0,1.8884935872097053,pooled,atc,3,10794.686666666668,10881.014399999998,-86.3277333333311,0.25,3,0,0,0
cell,storm2,12,2393,1.0,1.8884935872097053,301,pfifo,1,10743.277,10816.6642,-73.38719999999921,1.0,1,0,0,0
cell,storm2,12,2393,1.0,1.8884935872097053,302,pfifo,1,10782.310400000002,10816.6642,-34.353799999997136,1.0,1,0,0,0
cell,storm2,12,2393,1.0,1.8884935872097053,303,pfifo,1,10858.4726,10816.6642,41.80839999999989,1.0,0,0,1,0
cell,storm2,12,2393,1.0,1.8884935872097053,pooled,pfifo,3,10794.686666666668,10816.6642,-21.97753333333215,0.75,2,0,1,0
cell,storm2,12,2393,1.0,1.8884935872097053,301,lpt,1,10743.277,23211.20459999999,-12467.92759999999,1.0,1,0,0,0
cell,storm2,12,2393,1.0,1.8884935872097053,302,lpt,1,10782.310400000002,23211.20459999999,-12428.894199999988,1.0,1,0,0,0
cell,storm2,12,2393,1.0,1.8884935872097053,303,lpt,1,10858.4726,23211.20459999999,-12352.73199999999,1.0,1,0,0,0
cell,storm2,12,2393,1.0,1.8884935872097053,pooled,lpt,3,10794.686666666668,23211.204599999986,-12416.517933333322,0.25,3,0,0,0
cell,storm2,12,2397,1.0,1.8884935872097053,301,edd,1,7850.779199999999,7940.3494,-89.57020000000102,1.0,1,0,0,0
cell,storm2,12,2397,1.0,1.8884935872097053,302,edd,1,7932.440800000002,7940.3494,-7.908599999997932,1.0,1,0,0,0
cell,storm2,12,2397,1.0,1.8884935872097053,303,edd,1,7986.346199999999,7940.3494,45.996799999998984,1.0,0,0,1,0
cell,storm2,12,2397,1.0,1.8884935872097053,pooled,edd,3,7923.188733333333,7940.3494,-17.160666666666657,0.75,2,0,1,0
cell,storm2,12,2397,1.0,1.8884935872097053,301,wspt,1,7850.779199999999,8171.2512,-320.47200000000066,1.0,1,0,0,0
cell,storm2,12,2397,1.0,1.8884935872097053,302,wspt,1,7932.440800000002,8171.2512,-238.81039999999757,1.0,1,0,0,0
cell,storm2,12,2397,1.0,1.8884935872097053,303,wspt,1,7986.346199999999,8171.2512,-184.90500000000065,1.0,1,0,0,0
cell,storm2,12,2397,1.0,1.8884935872097053,pooled,wspt,3,7923.188733333333,8171.2512,-248.0624666666663,0.25,3,0,0,0
cell,storm2,12,2397,1.0,1.8884935872097053,301,atc,1,7850.779199999999,7889.830000000001,-39.0508000000018,1.0,1,0,0,0
cell,storm2,12,2397,1.0,1.8884935872097053,302,atc,1,7932.440800000002,7889.830000000001,42.61080000000129,1.0,0,0,1,0
cell,storm2,12,2397,1.0,1.8884935872097053,303,atc,1,7986.346199999999,7889.830000000001,96.51619999999821,1.0,0,0,1,0
cell,storm2,12,2397,1.0,1.8884935872097053,pooled,atc,3,7923.188733333333,7889.830000000001,33.358733333332566,0.5,1,0,2,0
cell,storm2,12,2397,1.0,1.8884935872097053,301,pfifo,1,7850.779199999999,7940.3494,-89.57020000000102,1.0,1,0,0,0
cell,storm2,12,2397,1.0,1.8884935872097053,302,pfifo,1,7932.440800000002,7940.3494,-7.908599999997932,1.0,1,0,0,0
cell,storm2,12,2397,1.0,1.8884935872097053,303,pfifo,1,7986.346199999999,7940.3494,45.996799999998984,1.0,0,0,1,0
cell,storm2,12,2397,1.0,1.8884935872097053,pooled,pfifo,3,7923.188733333333,7940.3494,-17.160666666666657,0.75,2,0,1,0
cell,storm2,12,2397,1.0,1.8884935872097053,301,lpt,1,7850.779199999999,18955.979400000004,-11105.200200000005,1.0,1,0,0,0
cell,storm2,12,2397,1.0,1.8884935872097053,302,lpt,1,7932.440800000002,18955.979400000004,-11023.538600000002,1.0,1,0,0,0
cell,storm2,12,2397,1.0,1.8884935872097053,303,lpt,1,7986.346199999999,18955.979400000004,-10969.633200000004,1.0,1,0,0,0
cell,storm2,12,2397,1.0,1.8884935872097053,pooled,lpt,3,7923.188733333333,18955.979400000004,-11032.79066666667,0.25,3,0,0,0
cell,storm2,12,2409,1.0,1.8884935872097053,301,edd,1,8237.3592,8279.058600000002,-41.69940000000133,1.0,1,0,0,0
cell,storm2,12,2409,1.0,1.8884935872097053,302,edd,1,8242.7492,8279.058600000002,-36.309400000001915,1.0,1,0,0,0
cell,storm2,12,2409,1.0,1.8884935872097053,303,edd,1,8403.9994,8279.058600000002,124.94079999999849,1.0,0,0,1,0
cell,storm2,12,2409,1.0,1.8884935872097053,pooled,edd,3,8294.7026,8279.058600000002,15.643999999998414,1.0,2,0,1,0
cell,storm2,12,2409,1.0,1.8884935872097053,301,wspt,1,8237.3592,8636.048000000004,-398.68880000000354,1.0,1,0,0,0
cell,storm2,12,2409,1.0,1.8884935872097053,302,wspt,1,8242.7492,8636.048000000004,-393.2988000000041,1.0,1,0,0,0
cell,storm2,12,2409,1.0,1.8884935872097053,303,wspt,1,8403.9994,8636.048000000004,-232.04860000000372,1.0,1,0,0,0
cell,storm2,12,2409,1.0,1.8884935872097053,pooled,wspt,3,8294.7026,8636.048000000004,-341.3454000000038,0.25,3,0,0,0
cell,storm2,12,2409,1.0,1.8884935872097053,301,atc,1,8237.3592,8322.706600000001,-85.34740000000056,1.0,1,0,0,0
cell,storm2,12,2409,1.0,1.8884935872097053,302,atc,1,8242.7492,8322.706600000001,-79.95740000000114,1.0,1,0,0,0
cell,storm2,12,2409,1.0,1.8884935872097053,303,atc,1,8403.9994,8322.706600000001,81.29279999999926,1.0,0,0,1,0
cell,storm2,12,2409,1.0,1.8884935872097053,pooled,atc,3,8294.7026,8322.706600000001,-28.004000000000815,0.75,2,0,1,0
cell,storm2,12,2409,1.0,1.8884935872097053,301,pfifo,1,8237.3592,8279.058600000002,-41.69940000000133,1.0,1,0,0,0
cell,storm2,12,2409,1.0,1.8884935872097053,302,pfifo,1,8242.7492,8279.058600000002,-36.309400000001915,1.0,1,0,0,0
cell,storm2,12,2409,1.0,1.8884935872097053,303,pfifo,1,8403.9994,8279.058600000002,124.94079999999849,1.0,0,0,1,0
cell,storm2,12,2409,1.0,1.8884935872097053,pooled,pfifo,3,8294.7026,8279.058600000002,15.643999999998414,1.0,2,0,1,0
cell,storm2,12,2409,1.0,1.8884935872097053,301,lpt,1,8237.3592,27696.8278,-19459.4686,1.0,1,0,0,0
cell,storm2,12,2409,1.0,1.8884935872097053,302,lpt,1,8242.7492,27696.8278,-19454.0786,1.0,1,0,0,0
cell,storm2,12,2409,1.0,1.8884935872097053,303,lpt,1,8403.9994,27696.8278,-19292.8284,1.0,1,0,0,0
cell,storm2,12,2409,1.0,1.8884935872097053,pooled,lpt,3,8294.7026,27696.8278,-19402.1252,0.25,3,0,0,0
cell,storm2,12,2413,1.0,1.8884935872097053,301,edd,1,11654.7712,11663.262400000003,-8.491200000004028,1.0,1,0,0,0
cell,storm2,12,2413,1.0,1.8884935872097053,302,edd,1,11650.804799999996,11663.262400000003,-12.457600000007005,1.0,1,0,0,0
cell,storm2,12,2413,1.0,1.8884935872097053,303,edd,1,11750.715999999997,11663.262400000003,87.45359999999346,1.0,0,0,1,0
cell,storm2,12,2413,1.0,1.8884935872097053,pooled,edd,3,11685.430666666662,11663.262400000001,22.16826666666081,1.0,2,0,1,0
cell,storm2,12,2413,1.0,1.8884935872097053,301,wspt,1,11654.7712,11834.442399999996,-179.67119999999704,1.0,1,0,0,0
cell,storm2,12,2413,1.0,1.8884935872097053,302,wspt,1,11650.804799999996,11834.442399999996,-183.63760000000002,1.0,1,0,0,0
cell,storm2,12,2413,1.0,1.8884935872097053,303,wspt,1,11750.715999999997,11834.442399999996,-83.72639999999956,1.0,1,0,0,0
cell,storm2,12,2413,1.0,1.8884935872097053,pooled,wspt,3,11685.430666666662,11834.442399999994,-149.01173333333222,0.25,3,0,0,0
cell,storm2,12,2413,1.0,1.8884935872097053,301,atc,1,11654.7712,11695.748400000006,-40.97720000000663,1.0,1,0,0,0
cell,storm2,12,2413,1.0,1.8884935872097053,302,atc,1,11650.804799999996,11695.748400000006,-44.94360000000961,1.0,1,0,0,0
cell,storm2,12,2413,1.0,1.8884935872097053,303,atc,1,11750.715999999997,11695.748400000006,54.96759999999085,1.0,0,0,1,0
cell,storm2,12,2413,1.0,1.8884935872097053,pooled,atc,3,11685.430666666662,11695.748400000006,-10.317733333341797,1.0,2,0,1,0
cell,storm2,12,2413,1.0,1.8884935872097053,301,pfifo,1,11654.7712,11663.262400000003,-8.491200000004028,1.0,1,0,0,0
cell,storm2,12,2413,1.0,1.8884935872097053,302,pfifo,1,11650.804799999996,11663.262400000003,-12.457600000007005,1.0,1,0,0,0
cell,storm2,12,2413,1.0,1.8884935872097053,303,pfifo,1,11750.715999999997,11663.262400000003,87.45359999999346,1.0,0,0,1,0
cell,storm2,12,2413,1.0,1.8884935872097053,pooled,pfifo,3,11685.430666666662,11663.262400000001,22.16826666666081,1.0,2,0,1,0
cell,storm2,12,2413,1.0,1.8884935872097053,301,lpt,1,11654.7712,22525.191999999995,-10870.420799999996,1.0,1,0,0,0
cell,storm2,12,2413,1.0,1.8884935872097053,302,lpt,1,11650.804799999996,22525.191999999995,-10874.3872,1.0,1,0,0,0
cell,storm2,12,2413,1.0,1.8884935872097053,303,lpt,1,11750.715999999997,22525.191999999995,-10774.475999999999,1.0,1,0,0,0
cell,storm2,12,2413,1.0,1.8884935872097053,pooled,lpt,3,11685.430666666662,22525.191999999995,-10839.761333333332,0.25,3,0,0,0
cell,storm2,12,2450,1.0,1.8884935872097053,301,edd,1,11223.0076,11235.799600000006,-12.792000000004919,1.0,1,0,0,0
cell,storm2,12,2450,1.0,1.8884935872097053,302,edd,1,11317.8424,11235.799600000006,82.0427999999938,1.0,0,0,1,0
cell,storm2,12,2450,1.0,1.8884935872097053,303,edd,1,11442.8676,11235.799600000006,207.06799999999384,1.0,0,0,1,0
cell,storm2,12,2450,1.0,1.8884935872097053,pooled,edd,3,11327.905866666666,11235.799600000006,92.10626666666091,0.5,1,0,2,0
cell,storm2,12,2450,1.0,1.8884935872097053,301,wspt,1,11223.0076,11726.718399999998,-503.7107999999971,1.0,1,0,0,0
cell,storm2,12,2450,1.0,1.8884935872097053,302,wspt,1,11317.8424,11726.718399999998,-408.8759999999984,1.0,1,0,0,0
cell,storm2,12,2450,1.0,1.8884935872097053,303,wspt,1,11442.8676,11726.718399999998,-283.85079999999834,1.0,1,0,0,0
cell,storm2,12,2450,1.0,1.8884935872097053,pooled,wspt,3,11327.905866666666,11726.718399999998,-398.81253333333126,0.25,3,0,0,0
cell,storm2,12,2450,1.0,1.8884935872097053,301,atc,1,11223.0076,11360.967199999996,-137.95959999999468,1.0,1,0,0,0
cell,storm2,12,2450,1.0,1.8884935872097053,302,atc,1,11317.8424,11360.967199999996,-43.12479999999596,1.0,1,0,0,0
cell,storm2,12,2450,1.0,1.8884935872097053,303,atc,1,11442.8676,11360.967199999996,81.90040000000408,1.0,0,0,1,0
cell,storm2,12,2450,1.0,1.8884935872097053,pooled,atc,3,11327.905866666666,11360.967199999994,-33.061333333328854,0.75,2,0,1,0
cell,storm2,12,2450,1.0,1.8884935872097053,301,pfifo,1,11223.0076,11235.799600000006,-12.792000000004919,1.0,1,0,0,0
cell,storm2,12,2450,1.0,1.8884935872097053,302,pfifo,1,11317.8424,11235.799600000006,82.0427999999938,1.0,0,0,1,0
cell,storm2,12,2450,1.0,1.8884935872097053,303,pfifo,1,11442.8676,11235.799600000006,207.06799999999384,1.0,0,0,1,0
cell,storm2,12,2450,1.0,1.8884935872097053,pooled,pfifo,3,11327.905866666666,11235.799600000006,92.10626666666091,0.5,1,0,2,0
cell,storm2,12,2450,1.0,1.8884935872097053,301,lpt,1,11223.0076,24178.780800000004,-12955.773200000003,1.0,1,0,0,0
cell,storm2,12,2450,1.0,1.8884935872097053,302,lpt,1,11317.8424,24178.780800000004,-12860.938400000005,1.0,1,0,0,0
cell,storm2,12,2450,1.0,1.8884935872097053,303,lpt,1,11442.8676,24178.780800000004,-12735.913200000005,1.0,1,0,0,0
cell,storm2,12,2450,1.0,1.8884935872097053,pooled,lpt,3,11327.905866666666,24178.780800000004,-12850.874933333338,0.25,3,0,0,0
cell,storm2,12,2453,1.0,1.8884935872097053,301,edd,1,9204.769400000005,9226.863000000005,-22.09360000000015,1.0,1,0,0,0
cell,storm2,12,2453,1.0,1.8884935872097053,302,edd,1,9231.5348,9226.863000000005,4.671799999994619,1.0,0,0,1,0
cell,storm2,12,2453,1.0,1.8884935872097053,303,edd,1,9266.781400000003,9226.863000000005,39.918399999998655,1.0,0,0,1,0
cell,storm2,12,2453,1.0,1.8884935872097053,pooled,edd,3,9234.36186666667,9226.863000000005,7.498866666664374,0.75,1,0,2,0
cell,storm2,12,2453,1.0,1.8884935872097053,301,wspt,1,9204.769400000005,9405.9698,-201.20039999999608,1.0,1,0,0,0
cell,storm2,12,2453,1.0,1.8884935872097053,302,wspt,1,9231.5348,9405.9698,-174.4350000000013,1.0,1,0,0,0
cell,storm2,12,2453,1.0,1.8884935872097053,303,wspt,1,9266.781400000003,9405.9698,-139.18839999999727,1.0,1,0,0,0
cell,storm2,12,2453,1.0,1.8884935872097053,pooled,wspt,3,9234.36186666667,9405.9698,-171.60793333333154,0.25,3,0,0,0
cell,storm2,12,2453,1.0,1.8884935872097053,301,atc,1,9204.769400000005,9296.5498,-91.780399999996,1.0,1,0,0,0
cell,storm2,12,2453,1.0,1.8884935872097053,302,atc,1,9231.5348,9296.5498,-65.01500000000124,1.0,1,0,0,0
cell,storm2,12,2453,1.0,1.8884935872097053,303,atc,1,9266.781400000003,9296.5498,-29.7683999999972,1.0,1,0,0,0
cell,storm2,12,2453,1.0,1.8884935872097053,pooled,atc,3,9234.36186666667,9296.5498,-62.18793333333148,0.25,3,0,0,0
cell,storm2,12,2453,1.0,1.8884935872097053,301,pfifo,1,9204.769400000005,9226.863000000005,-22.09360000000015,1.0,1,0,0,0
cell,storm2,12,2453,1.0,1.8884935872097053,302,pfifo,1,9231.5348,9226.863000000005,4.671799999994619,1.0,0,0,1,0
cell,storm2,12,2453,1.0,1.8884935872097053,303,pfifo,1,9266.781400000003,9226.863000000005,39.918399999998655,1.0,0,0,1,0
cell,storm2,12,2453,1.0,1.8884935872097053,pooled,pfifo,3,9234.36186666667,9226.863000000005,7.498866666664374,0.75,1,0,2,0
cell,storm2,12,2453,1.0,1.8884935872097053,301,lpt,1,9204.769400000005,17374.0396,-8169.270199999995,1.0,1,0,0,0
cell,storm2,12,2453,1.0,1.8884935872097053,302,lpt,1,9231.5348,17374.0396,-8142.504800000001,1.0,1,0,0,0
cell,storm2,12,2453,1.0,1.8884935872097053,303,lpt,1,9266.781400000003,17374.0396,-8107.258199999997,1.0,1,0,0,0
cell,storm2,12,2453,1.0,1.8884935872097053,pooled,lpt,3,9234.36186666667,17374.0396,-8139.67773333333,0.25,3,0,0,0
cell,storm2,12,2458,1.0,1.8884935872097053,301,edd,2,8961.044799999998,8987.643799999996,-26.59899999999834,0.5,2,0,0,0
cell,storm2,12,2458,1.0,1.8884935872097053,302,edd,2,8963.018599999996,8987.643799999996,-24.625200000001314,0.5,2,0,0,0
cell,storm2,12,2458,1.0,1.8884935872097053,303,edd,2,9034.043399999999,8987.643799999996,46.399600000003375,0.5,0,0,2,0
cell,storm2,12,2458,1.0,1.8884935872097053,pooled,edd,6,8986.035599999997,8987.643799999996,-1.6081999999987602,1.0,4,0,2,0
cell,storm2,12,2458,1.0,1.8884935872097053,301,wspt,2,8961.044799999998,9257.6136,-296.56880000000274,0.5,2,0,0,0
cell,storm2,12,2458,1.0,1.8884935872097053,302,wspt,2,8963.018599999996,9257.6136,-294.5950000000057,0.5,2,0,0,0
cell,storm2,12,2458,1.0,1.8884935872097053,303,wspt,2,9034.043399999999,9257.6136,-223.57020000000102,0.5,2,0,0,0
cell,storm2,12,2458,1.0,1.8884935872097053,pooled,wspt,6,8986.035599999997,9257.6136,-271.57800000000316,0.03125,6,0,0,1
cell,storm2,12,2458,1.0,1.8884935872097053,301,atc,2,8961.044799999998,9033.6266,-72.58180000000084,0.5,2,0,0,0
cell,storm2,12,2458,1.0,1.8884935872097053,302,atc,2,8963.018599999996,9033.6266,-70.60800000000381,0.5,2,0,0,0
cell,storm2,12,2458,1.0,1.8884935872097053,303,atc,2,9034.043399999999,9033.6266,0.416800000000876,1.0,0,1,1,0
cell,storm2,12,2458,1.0,1.8884935872097053,pooled,atc,6,8986.035599999997,9033.6266,-47.59100000000126,0.09375,4,1,1,0
cell,storm2,12,2458,1.0,1.8884935872097053,301,pfifo,2,8961.044799999998,8987.643799999996,-26.59899999999834,0.5,2,0,0,0
cell,storm2,12,2458,1.0,1.8884935872097053,302,pfifo,2,8963.018599999996,8987.643799999996,-24.625200000001314,0.5,2,0,0,0
cell,storm2,12,2458,1.0,1.8884935872097053,303,pfifo,2,9034.043399999999,8987.643799999996,46.399600000003375,0.5,0,0,2,0
cell,storm2,12,2458,1.0,1.8884935872097053,pooled,pfifo,6,8986.035599999997,8987.643799999996,-1.6081999999987602,1.0,4,0,2,0
cell,storm2,12,2458,1.0,1.8884935872097053,301,lpt,2,8961.044799999998,18779.20560000001,-9818.160800000009,0.5,2,0,0,0
cell,storm2,12,2458,1.0,1.8884935872097053,302,lpt,2,8963.018599999996,18779.20560000001,-9816.187000000013,0.5,2,0,0,0
cell,storm2,12,2458,1.0,1.8884935872097053,303,lpt,2,9034.043399999999,18779.20560000001,-9745.162200000006,0.5,2,0,0,0
cell,storm2,12,2458,1.0,1.8884935872097053,pooled,lpt,6,8986.035599999997,18779.20560000001,-9793.17000000001,0.03125,6,0,0,1
cell,storm2,12,2466,1.0,1.8884935872097053,301,edd,1,9224.571799999998,9264.938199999997,-40.366399999998976,1.0,1,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,302,edd,1,9263.483799999998,9264.938199999997,-1.4543999999987136,1.0,1,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,303,edd,1,9253.173,9264.938199999997,-11.765199999996184,1.0,1,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,pooled,edd,3,9247.076199999998,9264.938199999997,-17.86199999999796,0.25,3,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,301,wspt,1,9224.571799999998,9280.561800000009,-55.990000000010696,1.0,1,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,302,wspt,1,9263.483799999998,9280.561800000009,-17.078000000010434,1.0,1,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,303,wspt,1,9253.173,9280.561800000009,-27.388800000007905,1.0,1,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,pooled,wspt,3,9247.076199999998,9280.561800000009,-33.485600000009676,0.25,3,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,301,atc,1,9224.571799999998,9255.5254,-30.953600000002552,1.0,1,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,302,atc,1,9263.483799999998,9255.5254,7.9583999999977095,1.0,0,0,1,0
cell,storm2,12,2466,1.0,1.8884935872097053,303,atc,1,9253.173,9255.5254,-2.3523999999997613,1.0,1,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,pooled,atc,3,9247.076199999998,9255.5254,-8.449200000001534,0.75,2,0,1,0
cell,storm2,12,2466,1.0,1.8884935872097053,301,pfifo,1,9224.571799999998,9264.938199999997,-40.366399999998976,1.0,1,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,302,pfifo,1,9263.483799999998,9264.938199999997,-1.4543999999987136,1.0,1,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,303,pfifo,1,9253.173,9264.938199999997,-11.765199999996184,1.0,1,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,pooled,pfifo,3,9247.076199999998,9264.938199999997,-17.86199999999796,0.25,3,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,301,lpt,1,9224.571799999998,14216.9536,-4992.381800000003,1.0,1,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,302,lpt,1,9263.483799999998,14216.9536,-4953.469800000003,1.0,1,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,303,lpt,1,9253.173,14216.9536,-4963.7806,1.0,1,0,0,0
cell,storm2,12,2466,1.0,1.8884935872097053,pooled,lpt,3,9247.076199999998,14216.9536,-4969.877400000002,0.25,3,0,0,0
cell,storm2,12,2473,1.0,1.8884935872097053,301,edd,1,8875.8886,8865.033,10.855600000000777,1.0,0,0,1,0
cell,storm2,12,2473,1.0,1.8884935872097053,302,edd,1,8916.187399999997,8865.033,51.15439999999762,1.0,0,0,1,0
cell,storm2,12,2473,1.0,1.8884935872097053,303,edd,1,8922.7434,8865.033,57.710399999999936,1.0,0,0,1,0
cell,storm2,12,2473,1.0,1.8884935872097053,pooled,edd,3,8904.939799999998,8865.033,39.90679999999944,0.25,0,0,3,0
cell,storm2,12,2473,1.0,1.8884935872097053,301,wspt,1,8875.8886,9104.2034,-228.3148000000001,1.0,1,0,0,0
cell,storm2,12,2473,1.0,1.8884935872097053,302,wspt,1,8916.187399999997,9104.2034,-188.01600000000326,1.0,1,0,0,0
cell,storm2,12,2473,1.0,1.8884935872097053,303,wspt,1,8922.7434,9104.2034,-181.46000000000095,1.0,1,0,0,0
cell,storm2,12,2473,1.0,1.8884935872097053,pooled,wspt,3,8904.939799999998,9104.2034,-199.26360000000145,0.25,3,0,0,0
cell,storm2,12,2473,1.0,1.8884935872097053,301,atc,1,8875.8886,8895.7694,-19.880799999999,1.0,1,0,0,0
cell,storm2,12,2473,1.0,1.8884935872097053,302,atc,1,8916.187399999997,8895.7694,20.417999999997846,1.0,0,0,1,0
cell,storm2,12,2473,1.0,1.8884935872097053,303,atc,1,8922.7434,8895.7694,26.97400000000016,1.0,0,0,1,0
cell,storm2,12,2473,1.0,1.8884935872097053,pooled,atc,3,8904.939799999998,8895.7694,9.170399999999669,0.5,1,0,2,0
cell,storm2,12,2473,1.0,1.8884935872097053,301,pfifo,1,8875.8886,8865.033,10.855600000000777,1.0,0,0,1,0
