id,base_instance_id,campus,size,scenario,sla_mult_p1,sla_mult_p2,sla_mult_p3,sla_mult_p4,pm_priority,n_wos,window_bh,u_realized,method,seed,feasible,wwt,makespan,mean_flow,breach_share,wall_seconds
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,wmdd,301,1,78.0,31.0486,2.735842,0.013333333333333334,0.0003914949484169483
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,lpt,301,1,78.0,31.0486,2.755767333333333,0.013333333333333334,0.00032966898288577795
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,random,301,1,78.0,31.0486,2.7541006666666665,0.013333333333333334,0.0003267289139330387
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,v2rl301,301,1,78.0,31.0486,2.7540986666666667,0.013333333333333334,0.0264754849486053
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,v2rl302,302,1,78.0,31.0486,2.754541333333333,0.013333333333333334,0.025885318988002837
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,v2rl303,303,1,78.0,31.0486,2.754541333333333,0.013333333333333334,0.02569846506230533
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,v2rl304,304,1,78.0,31.0486,2.7344340000000003,0.013333333333333334,0.025729718036018312
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,v2rl305,305,1,78.0,31.0486,2.746028,0.013333333333333334,0.025710807065479457
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,v2rl306,306,1,78.0,31.0486,2.7540986666666667,0.013333333333333334,0.025745326071046293
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,v2rl307,307,1,78.0,31.0486,2.73584,0.013333333333333334,0.02580305200535804
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,v2rl308,308,1,78.0,31.0486,2.746028,0.013333333333333334,0.026153840008191764
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,v2rl309,309,1,78.0,31.0486,2.754541333333333,0.013333333333333334,0.025809222017414868
c01_final_150_0002_emg,c01_final_150_0002,1,150,emg,0.5,0.5,1.0,1.0,,150,16.0,0.268451,v2rl310,310,1,78.0,31.0486,2.746028,0.013333333333333334,0.025909582967869937
c01_final_150_0002_rtn,c01_final_150_0002,1,150,rtn,1.0,1.0,0.5,0.5,,150,16.0,0.268451,edd,301,1,8.0,31.0486,2.735842,0.006666666666666667,0.000465087010525167
c01_final_150_0002_rtn,c01_final_150_0002,1,150,rtn,1.0,1.0,0.5,0.5,,150,16.0,0.268451,pfifo,301,1,8.0,31.0486,2.735842,0.006666666666666667,0.00037148897536098957
c01_final_150_0002_rtn,c01_final_150_0002,1,150,rtn,1.0,1.0,0.5,0.5,,150,16.0,0.268451,wspt,301,1,8.0,31.0486,2.7344340000000003,0.006666666666666667,0.0003532420378178358
c01_final_150_0002_rtn,c01_final_150_0002,1,150,rtn,1.0,1.0,0.5,0.5,,150,16.0,0.268451,atc,301,1,8.0,31.0486,2.7344340000000003,0.006666666666666667,0.0005119569832459092
c01_final_150_0002_rtn,c01_final_150_0002,1,150,rtn,1.0,1.0,0.5,0.5,,150,16.0,0.268451,wmdd,301,1,8.0,31.0486,2.735842,0.006666666666666667,0.000377788906916976
c01_final_150_0002_rtn,c01_final_150_0002,1,150,rtn,1.0,1.0,0.5,0.5,,150,16.0,0.268451,lpt,301,1,8.0,31.0486,2.755767333333333,0.006666666666666667,0.0003364600706845522
c01_final_150_0002_rtn,c01_final_150_0002,1,150,rtn,1.0,1.0,0.5,0.5,,150,16.0,0.268451,random,301,1,8.0,31.0486,2.7541006666666665,0.006666666666666667,0.00034358107950538397
c01_final_150_0002_rtn,c01_final_150_0002,1,150,rtn,1.0,1.0,0.5,0.5,,150,16.0,0.268451,v2rl301,301,1,8.0,31.0486,2.754541333333333,0.006666666666666667,0.026691255043260753
c01_final_150_0002_rtn,c01_final_150_0002,1,150,rtn,1.0,1.0,0.5,0.5,,150,16.0,0.268451,v2rl302,302,1,8.0,31.0486,2.754541333333333,0.006666666666666667,0.02581248595379293
c01_final_150_0002_rtn,c01_final_150_0002,1,150,rtn,1.0,1.0,0.5,0.5,,150,16.0,0.268451,v2rl303,303,1,8.0,31.0486,2.754541333333333,0.006666666666666667,0.025759910931810737
