id,campus,track,split,size,regime,crew_multiplier,arrival_multiplier,pm_share_override,method,seed,feasible,wwt,makespan,mean_flow,breach_share,breach_p1,breach_p2,breach_p3,breach_p4,wall_seconds,decisions,mean_ms_per_decision,mean_replan_s,u_target,u_realized,eval_set
c10_final_150_0027_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl308,308,1,0.0,10.0,2.165,0.0,,,,0.0,0.03350983397103846,150,0.2233988931402564,,,1.2967479674796747,final
c10_final_150_0027_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl309,309,1,0.0,10.0,2.165,0.0,,,,0.0,0.03311321197543293,150,0.2207547465028862,,,1.2967479674796747,final
c10_final_150_0027_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl310,310,1,0.0,10.0,1.6216666666666666,0.0,,,,0.0,0.03343181195668876,150,0.22287874637792507,,,1.2967479674796747,final
c10_final_150_0027_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at301,301,1,0.0,12.0,1.5383333333333333,0.0,,,,0.0,0.09340899100061506,150,0.6227266066707671,,,1.2967479674796747,final
c10_final_150_0027_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at302,302,1,0.0,10.0,1.5483333333333333,0.0,,,,0.0,0.094001468969509,150,0.6266764597967267,,,1.2967479674796747,final
c10_final_150_0027_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at303,303,1,0.0,12.0,1.5383333333333333,0.0,,,,0.0,0.09413678594864905,150,0.6275785729909936,,,1.2967479674796747,final
c10_final_150_0027_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at304,304,1,0.0,12.0,1.5383333333333333,0.0,,,,0.0,0.09181963407900184,150,0.6121308938600123,,,1.2967479674796747,final
c10_final_150_0027_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at305,305,1,0.0,10.0,2.165,0.0,,,,0.0,0.09358240896835923,150,0.6238827264557282,,,1.2967479674796747,final
c10_final_150_0027_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at306,306,1,0.0,12.0,1.5383333333333333,0.0,,,,0.0,0.09393444610759616,150,0.6262296407173077,,,1.2967479674796747,final
c10_final_150_0027_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at307,307,1,0.0,12.0,1.5383333333333333,0.0,,,,0.0,0.09736533695831895,150,0.649102246388793,,,1.2967479674796747,final
c10_final_150_0027_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at308,308,1,0.0,11.75,1.5383333333333333,0.0,,,,0.0,0.09754550398793072,150,0.6503033599195381,,,1.2967479674796747,final
c10_final_150_0027_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at309,309,1,0.0,12.0,1.5383333333333333,0.0,,,,0.0,0.09793690301012248,150,0.6529126867341498,,,1.2967479674796747,final
c10_final_150_0027_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at310,310,1,0.0,11.75,1.5383333333333333,0.0,,,,0.0,0.09349008300341666,150,0.6232672200227777,,,1.2967479674796747,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,edd,301,1,0.0,18.5047,5.647452,0.0,,0.0,0.0,0.0,0.0005309139378368855,150,0.003539426252245903,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,pfifo,301,1,0.0,18.5047,5.647452,0.0,,0.0,0.0,0.0,0.0005083669675514102,150,0.0033891131170094013,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,wspt,301,1,0.0,18.9083,4.163458666666667,0.0,,0.0,0.0,0.0,0.0005478929961100221,150,0.003652619974066814,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,atc,301,1,0.0,18.9083,4.163458666666667,0.0,,0.0,0.0,0.0,0.000883809057995677,150,0.005892060386637847,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,wmdd,301,1,0.0,18.5047,5.647452,0.0,,0.0,0.0,0.0,0.0007817520527169108,150,0.0052116803514460725,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,lpt,301,1,0.0,17.5106,5.898389333333333,0.0,,0.0,0.0,0.0,0.0004932089941576123,150,0.003288059961050749,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,random,301,1,0.0,18.5047,4.885450666666666,0.0,,0.0,0.0,0.0,0.00035440793726593256,150,0.002362719581772884,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,rl301,301,1,0.0,18.9083,4.163458666666667,0.0,,0.0,0.0,0.0,0.12413756991736591,150,0.8275837994491061,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,rl302,302,1,0.0,17.5106,5.518395333333333,0.0,,0.0,0.0,0.0,0.05130191904027015,150,0.342012793601801,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,rl303,303,1,0.0,18.505,5.853388,0.0,,0.0,0.0,0.0,0.028664128039963543,150,0.1910941869330903,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl301,301,1,0.0,17.5106,5.898389333333333,0.0,,0.0,0.0,0.0,0.02894491294864565,150,0.19296608632430434,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl302,302,1,0.0,17.5106,5.898389333333334,0.0,,0.0,0.0,0.0,0.028369428007863462,150,0.1891295200524231,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl303,303,1,0.0,17.5106,5.881722666666667,0.0,,0.0,0.0,0.0,0.02858825703151524,150,0.1905883802101016,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl304,304,1,0.0,17.5106,4.367120666666667,0.0,,0.0,0.0,0.0,0.028767690993845463,150,0.19178460662563643,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl305,305,1,0.0,17.5106,5.898389333333333,0.0,,0.0,0.0,0.0,0.03147723991423845,150,0.20984826609492302,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl306,306,1,0.0,17.5106,5.898389333333333,0.0,,0.0,0.0,0.0,0.029393606004305184,150,0.19595737336203456,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl307,307,1,0.0,17.5106,4.350457333333334,0.0,,0.0,0.0,0.0,0.028982057934626937,150,0.19321371956417957,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl308,308,1,0.0,17.5106,5.754724666666666,0.0,,0.0,0.0,0.0,0.029135513002984226,150,0.19423675335322818,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl309,309,1,0.0,17.5106,5.898389333333333,0.0,,0.0,0.0,0.0,0.029099572100676596,150,0.19399714733784398,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl310,310,1,0.0,17.5106,4.357116,0.0,,0.0,0.0,0.0,0.029290664941072464,150,0.19527109960714975,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at301,301,1,0.0,18.9083,4.163458666666667,0.0,,0.0,0.0,0.0,0.0853736640419811,150,0.569157760279874,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at302,302,1,0.0,17.5106,4.4320406666666665,0.0,,0.0,0.0,0.0,0.08455861208494753,150,0.5637240805663168,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at303,303,1,0.0,18.9083,4.163458666666667,0.0,,0.0,0.0,0.0,0.08448368893004954,150,0.5632245928669969,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at304,304,1,0.0,18.5097,4.163458666666667,0.0,,0.0,0.0,0.0,0.24282181705348194,150,1.6188121136898797,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at305,305,1,0.0,17.5106,5.898389333333333,0.0,,0.0,0.0,0.0,0.08562644699122757,150,0.5708429799415171,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at306,306,1,0.0,17.5106,4.163458666666667,0.0,,0.0,0.0,0.0,0.1117109409533441,150,0.7447396063556274,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at307,307,1,0.0,17.5106,4.3314493333333335,0.0,,0.0,0.0,0.0,0.10258856799919158,150,0.6839237866612772,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at308,308,1,0.0,17.5106,4.3564799999999995,0.0,,0.0,0.0,0.0,0.09683628706261516,150,0.6455752470841011,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at309,309,1,0.0,18.9083,4.163458666666667,0.0,,0.0,0.0,0.0,0.11036446306388825,150,0.7357630870925883,,,3.0621951219512193,final
c10_final_150_0028_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at310,310,1,0.0,17.5106,4.381124,0.0,,0.0,0.0,0.0,0.0867072019027546,150,0.5780480126850307,,,3.0621951219512193,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,edd,301,1,0.0,92.4481,4.062302666666667,0.0,,0.0,0.0,0.0,0.00048456096556037664,150,0.0032304064370691776,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,pfifo,301,1,0.0,92.4481,4.062302666666667,0.0,,0.0,0.0,0.0,0.0004616730147972703,150,0.0030778200986484685,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,wspt,301,1,0.0,92.4481,4.048969333333333,0.0,,0.0,0.0,0.0,0.0004742459859699011,150,0.0031616399064660072,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,atc,301,1,0.0,92.4481,4.048969333333333,0.0,,0.0,0.0,0.0,0.0007499560015276074,150,0.0049997066768507166,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,wmdd,301,1,0.0,92.4481,4.062302666666667,0.0,,0.0,0.0,0.0,0.0005735289305448532,150,0.0038235262036323547,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,lpt,301,1,0.0,92.4481,4.1056360000000005,0.0,,0.0,0.0,0.0,0.00044664100278168917,150,0.0029776066852112613,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,random,301,1,0.0,92.4481,4.062302666666667,0.0,,0.0,0.0,0.0,0.0003416419494897127,150,0.002277612996598085,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,rl301,301,1,0.0,92.4481,4.085636,0.0,,0.0,0.0,0.0,0.027867943979799747,150,0.185786293198665,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,rl302,302,1,0.0,92.4481,4.105636,0.0,,0.0,0.0,0.0,0.027395921992138028,150,0.18263947994758686,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,rl303,303,1,0.0,92.4481,4.105636,0.0,,0.0,0.0,0.0,0.027698200079612434,150,0.18465466719741622,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl301,301,1,0.0,92.4481,4.105636,0.0,,0.0,0.0,0.0,0.02793836605269462,150,0.18625577368463078,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl302,302,1,0.0,92.4481,4.1056360000000005,0.0,,0.0,0.0,0.0,0.027434554998762906,150,0.18289703332508603,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl303,303,1,0.0,92.4481,4.1056360000000005,0.0,,0.0,0.0,0.0,0.02742123801726848,150,0.18280825344845653,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl304,304,1,0.0,92.4481,4.048969333333333,0.0,,0.0,0.0,0.0,0.027191953966394067,150,0.1812796931092938,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl305,305,1,0.0,92.4481,4.105636,0.0,,0.0,0.0,0.0,0.02708825096487999,150,0.1805883397658666,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl306,306,1,0.0,92.4481,4.105636,0.0,,0.0,0.0,0.0,0.027630352997221053,150,0.18420235331480703,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl307,307,1,0.0,92.4481,4.048969333333334,0.0,,0.0,0.0,0.0,0.027612778008915484,150,0.18408518672610322,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl308,308,1,0.0,92.4481,4.105636,0.0,,0.0,0.0,0.0,0.02751686400733888,150,0.18344576004892588,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl309,309,1,0.0,92.4481,4.105636,0.0,,0.0,0.0,0.0,0.027111919946037233,150,0.18074613297358155,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2rl310,310,1,0.0,92.4481,4.048969333333334,0.0,,0.0,0.0,0.0,0.027037826948799193,150,0.18025217965866128,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at301,301,1,0.0,92.4481,4.048969333333333,0.0,,0.0,0.0,0.0,0.08417952305171639,150,0.5611968203447759,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at302,302,1,0.0,92.4481,4.068969333333333,0.0,,0.0,0.0,0.0,0.08454572095070034,150,0.5636381396713356,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at303,303,1,0.0,92.4481,4.048969333333333,0.0,,0.0,0.0,0.0,0.0830964189954102,150,0.553976126636068,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at304,304,1,0.0,92.4481,4.048969333333334,0.0,,0.0,0.0,0.0,0.08499501796904951,150,0.5666334531269968,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at305,305,1,0.0,92.4481,4.105636,0.0,,0.0,0.0,0.0,0.08339884807355702,150,0.5559923204903802,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at306,306,1,0.0,92.4481,4.048969333333334,0.0,,0.0,0.0,0.0,0.08508429594803602,150,0.5672286396535734,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at307,307,1,0.0,92.4481,4.048969333333334,0.0,,0.0,0.0,0.0,0.10958970105275512,150,0.7305980070183674,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at308,308,1,0.0,92.4481,4.048969333333333,0.0,,0.0,0.0,0.0,0.13463214901275933,150,0.8975476600850621,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at309,309,1,0.0,92.4481,4.048969333333333,0.0,,0.0,0.0,0.0,0.09405522397719324,150,0.6270348265146216,,,1.4917992988276096,final
c10_final_150_0029_m0.8,10,replay,test,150,final-empirical,0.8,1.0,,v2at310,310,1,0.0,92.4481,4.048969333333334,0.0,,0.0,0.0,0.0,0.18021508597303182,150,1.2014339064868789,,,1.4917992988276096,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,edd,301,1,446.0,50.0,2.7238286666666665,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0004224529257044196,150,0.0028163528380294642,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,pfifo,301,1,446.0,50.0,2.7238286666666665,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0004277159459888935,150,0.0028514396399259567,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,wspt,301,1,450.88,50.77,2.560762,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0003942761104553938,150,0.0026285074030359588,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,atc,301,1,446.0,50.0,2.619762,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0006857460830360651,150,0.004571640553573768,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,wmdd,301,1,446.0,50.0,2.7238286666666665,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0005388499703258276,150,0.0035923331355055175,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,lpt,301,1,446.0,50.0,2.826962,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.00040814594831317663,150,0.002720972988754511,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,random,301,1,446.0,50.0,2.6856286666666667,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0003007269697263837,150,0.002004846464842558,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,rl301,301,1,446.0,50.0,2.614028666666667,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.03927072894293815,150,0.26180485961958766,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,rl302,302,1,446.0,50.0,2.826962,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.043700592941604555,150,0.2913372862773637,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,rl303,303,1,446.0,50.0,2.826962,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.39947318902704865,150,2.663154593513658,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2rl301,301,1,446.0,50.0,2.826962,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.02681785193271935,150,0.17878567955146232,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2rl302,302,1,446.0,50.0,2.826962,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0450086509808898,150,0.30005767320593196,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2rl303,303,1,446.0,50.0,2.826962,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.04270852392073721,150,0.2847234928049147,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2rl304,304,1,446.0,50.0,2.6140286666666666,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.03635445109102875,150,0.242363007273525,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2rl305,305,1,446.0,50.0,2.826962,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.022057309048250318,150,0.14704872698833546,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2rl306,306,1,446.0,50.0,2.826962,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.022006326005794108,150,0.14670884003862739,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2rl307,307,1,446.0,50.0,2.6140286666666666,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.021488939062692225,150,0.1432595937512815,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2rl308,308,1,446.0,50.0,2.7607619999999997,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.021294446079991758,150,0.14196297386661172,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2rl309,309,1,446.0,50.0,2.826962,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.02124946506228298,150,0.14166310041521987,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2rl310,310,1,446.0,50.0,2.6140286666666666,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.02136986400000751,150,0.14246576000005007,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2at301,301,1,446.0,51.0,2.6026953333333336,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0743061900138855,150,0.49537460009257,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2at302,302,1,446.0,50.0,2.6162953333333334,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.14622258697636425,150,0.9748172465090951,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2at303,303,1,446.0,50.77,2.564362,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.09678223100490868,150,0.6452148733660579,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2at304,304,1,446.0,50.61,2.608362,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0713838009396568,150,0.4758920062643786,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2at305,305,1,446.0,50.0,2.826962,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.07151430996600538,150,0.4767620664400359,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2at306,306,1,446.0,50.0,2.614028666666667,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.07114494300913066,150,0.47429962006087106,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2at307,307,1,446.0,50.0,2.6150953333333335,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0696526300162077,150,0.464350866774718,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2at308,308,1,446.0,50.0,2.6162953333333334,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.06992644700221717,150,0.4661763133481145,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2at309,309,1,446.0,50.77,2.5975619999999995,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.0963586870348081,150,0.6423912468987206,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,v2at310,310,1,446.0,50.0,2.823628666666667,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,0.07050199899822474,150,0.4700133266548316,,,2.2142857142857153,final
c10_final_150_0000,10,replay,test,150,final-empirical,1.0,1.0,,rollcp2,0,1,446.0,50.7964,3.028184,0.013333333333333334,0.2222222222222222,0.0,0.0,0.0,4.370122571010143,3,1456.7075236700475,1.4546489350032061,,2.2142857142857153,final
c10_final_150_0001,10,replay,test,150,final-empirical,1.0,1.0,,edd,301,1,0.0,42.4711,2.6850799999999997,0.0,0.0,0.0,0.0,0.0,0.00046455999836325645,150,0.003097066655755043,,,0.3254301948051948,final
c10_final_150_0001,10,replay,test,150,final-empirical,1.0,1.0,,pfifo,301,1,0.0,42.4711,2.6850799999999997,0.0,0.0,0.0,0.0,0.0,0.00043936201836913824,150,0.0029290801224609217,,,0.3254301948051948,final
c10_final_150_0001,10,replay,test,150,final-empirical,1.0,1.0,,wspt,301,1,0.0,42.4711,2.6850799999999997,0.0,0.0,0.0,0.0,0.0,0.00042462802957743406,150,0.0028308535305162272,,,0.3254301948051948,final
c10_final_150_0001,10,replay,test,150,final-empirical,1.0,1.0,,atc,301,1,0.0,42.4711,2.6850799999999997,0.0,0.0,0.0,0.0,0.0,0.000543407048098743,150,0.0036227136539916196,,,0.3254301948051948,final
c10_final_150_0001,10,replay,test,150,final-empirical,1.0,1.0,,wmdd,301,1,0.0,42.4711,2.6850799999999997,0.0,0.0,0.0,0.0,0.0,0.0004467730177566409,150,0.002978486785044273,,,0.3254301948051948,final
c10_final_150_0001,10,replay,test,150,final-empirical,1.0,1.0,,lpt,301,1,0.0,42.4711,2.6850799999999997,0.0,0.0,0.0,0.0,0.0,0.0004240970592945814,150,0.0028273137286305428,,,0.3254301948051948,final
c10_final_150_0001,10,replay,test,150,final-empirical,1.0,1.0,,random,301,1,0.0,42.4711,2.6850799999999997,0.0,0.0,0.0,0.0,0.0,0.00038367894012480974,150,0.002557859600832065,,,0.3254301948051948,final
c10_final_150_0001,10,replay,test,150,final-empirical,1.0,1.0,,rl301,301,1,0.0,42.4711,2.6850799999999997,0.0,0.0,0.0,0.0,0.0,0.026608891086652875,150,0.1773926072443525,,,0.3254301948051948,final
c10_final_150_0001,10,replay,test,150,final-empirical,1.0,1.0,,rl302,302,1,0.0,42.4711,2.6850799999999997,0.0,0.0,0.0,0.0,0.0,0.026187599985860288,150,0.17458399990573525,,,0.3254301948051948,final
c10_final_150_0001,10,replay,test,150,final-empirical,1.0,1.0,,rl303,303,1,0.0,42.4711,2.6850799999999997,0.0,0.0,0.0,0.0,0.0,0.02653535909485072,150,0.17690239396567145,,,0.3254301948051948,final
c10_final_150_0001,10,replay,test,150,final-empirical,1.0,1.0,,v2rl301,301,1,0.0,42.4711,2.6850799999999997,0.0,0.0,0.0,0.0,0.0,0.026325457030907273,150,0.17550304687271515,,,0.3254301948051948,final
c10_final_150_0001,10,replay,test,150,final-empirical,1.0,1.0,,v2rl302,302,1,0.0,42.4711,2.6850799999999997,0.0,0.0,0.0,0.0,0.0,0.025768251973204315,150,0.17178834648802876,,,0.3254301948051948,final
c10_final_150_0001,10,replay,test,150,final-empirical,1.0,1.0,,v2rl303,303,1,0.0,42.4711,2.6850799999999997,0.0,0.0,0.0,0.0,0.0,0.025837655062787235,150,0.1722510337519149,,,0.3254301948051948,final
c10_final_150_0001,10,replay,test,150,final-empirical,1.0,1.0,,v2rl304,304,1,0.0,42.4711,2.6850799999999997,0.0,0.0,0.0,0.0,0.0,0.02550796407740563,150,0.17005309384937087,,,0.3254301948051948,final
c10_final_150_0001,10,replay,test,150,final-empirical,1.0,1.0,,v2rl305,305,1,0.0,42.4711,2.6850799999999997,0.0,0.0,0.0,0.0,0.0,0.02505121799185872,150,0.16700811994572481,,,0.3254301948051948,final
