update,mean_train_return,dev_wwt_mean,entropy,value_loss,seconds
516,-2.445401,411.558663,0.524530,0.903148,1.511
517,-3.326882,411.558663,0.378981,2.589081,1.138
518,-3.264609,411.558663,0.612657,0.905737,1.299
519,-2.136984,411.558663,0.824736,2.555451,1.137
520,-3.271881,410.523963,0.475038,1.435971,2.394
521,-4.071041,410.523963,0.489685,1.252110,1.073
522,-3.684230,410.523963,0.749198,1.706605,1.379
523,-2.290110,410.523963,0.630646,1.085613,1.111
524,-3.793445,410.523963,0.498317,4.173494,1.373
525,-4.462928,410.523963,0.781491,1.849966,1.123
526,-3.133749,410.523963,0.818709,1.285381,1.410
527,-1.700005,410.523963,0.679841,1.897325,1.147
528,-3.630573,410.523963,0.466478,0.690434,1.356
529,-1.839120,410.523963,0.588563,1.058381,1.054
530,-3.109904,410.523963,0.462704,0.886030,1.330
531,-0.897119,410.523963,0.619599,0.799038,1.081
532,-4.588872,410.523963,0.630733,2.712727,1.355
533,-3.881131,410.523963,0.770984,1.593824,1.121
534,-2.751884,410.523963,0.403892,1.449038,1.310
535,-1.457208,410.523963,0.264976,1.464017,1.065
536,-7.218326,410.523963,0.682675,1.745627,1.312
537,-1.460513,410.523963,0.825431,1.849327,1.172
538,-3.725778,410.523963,0.336639,1.044376,1.297
539,-1.258096,410.523963,0.642325,0.802211,1.184
540,-4.090670,410.523963,0.424819,1.401151,2.370
541,-3.294531,410.523963,0.524533,1.914154,1.031
542,-3.938870,410.523963,0.839101,2.295069,1.352
543,-3.210958,410.523963,0.798614,0.946601,1.091
544,-1.441973,410.523963,0.607100,0.475494,1.328
545,-1.116567,410.523963,0.418591,0.973419,1.091
546,-3.078171,410.523963,0.616232,1.369772,1.342
547,-3.606169,410.523963,0.595882,1.625513,1.063
548,-3.196478,410.523963,0.554460,0.739590,1.306
549,-2.333244,410.523963,0.515351,1.003320,1.071
550,-4.718296,410.523963,0.453894,1.692311,1.287
551,-3.366764,410.523963,0.772079,1.293407,1.102
552,-3.089376,410.523963,0.448772,0.685635,1.295
553,-1.945138,410.523963,0.564746,0.671325,1.073
554,-2.677212,410.523963,0.604179,1.158702,1.309
555,-4.296955,410.523963,0.413976,2.520229,1.014
556,-2.558622,410.523963,0.584016,1.050528,1.304
557,-1.905639,410.523963,0.499027,0.603750,1.044
558,-2.058916,410.523963,0.595625,1.028070,1.331
559,-3.149698,410.523963,0.416981,0.869539,1.084
560,-1.632564,415.769450,0.512228,0.559634,2.427
561,-3.413113,415.769450,0.753171,1.281957,1.193
562,-3.896325,415.769450,0.412279,0.926298,1.325
563,-2.271865,415.769450,0.823008,0.946073,1.121
564,-2.705190,415.769450,0.929497,0.933842,1.429
565,-2.321095,415.769450,0.457547,1.388404,1.064
566,-4.470755,415.769450,0.482018,1.810321,1.353
567,-2.668717,415.769450,0.705534,1.291388,1.071
568,-2.829170,415.769450,0.774116,1.448777,1.313
569,-3.649998,415.769450,0.781465,1.230787,1.178
570,-2.734456,415.769450,0.724509,1.408280,1.328
571,-2.836047,415.769450,0.319329,1.367400,1.060
572,-3.359017,415.769450,0.888939,1.149117,1.386
573,-3.155582,415.769450,0.571684,1.286376,1.093
574,-2.650680,415.769450,0.893090,1.122539,1.349
575,-3.861486,415.769450,0.725123,1.364240,1.128
576,-1.861654,415.769450,1.113193,0.536514,1.481
577,-2.371734,415.769450,0.505936,0.910306,1.256
578,-2.429446,415.769450,0.562586,1.053042,1.562
579,-2.562059,415.769450,0.462088,0.817997,1.269
580,-4.773980,410.492713,0.801580,2.074426,3.043
581,-3.002040,410.492713,0.898552,1.242603,1.322
582,-3.147681,410.492713,0.758489,1.663937,1.519
583,-2.648977,410.492713,0.633364,1.115786,1.208
584,-3.416244,410.492713,0.661916,1.371961,1.466
585,-4.728534,410.492713,0.356822,5.489050,1.221
586,-4.591627,410.492713,0.717684,1.910859,1.577
587,-3.572952,410.492713,0.361918,2.477446,1.384
588,-4.764413,410.492713,0.727652,1.591472,1.507
589,-1.131302,410.492713,0.540119,1.185883,1.275
590,-2.979295,410.492713,0.515648,1.577678,1.483
591,-3.062573,410.492713,0.427249,1.528686,1.082
592,-2.129833,410.492713,0.590181,1.248114,1.278
593,-2.711152,410.492713,0.647857,1.053776,1.065
594,-2.283653,410.492713,0.608357,0.711510,1.335
595,-3.534369,410.492713,0.425580,2.063456,1.128
596,-1.357189,410.492713,0.519314,0.901418,1.353
597,-2.489558,410.492713,0.740315,0.744868,1.091
598,-2.284254,410.492713,0.874209,0.413491,1.008
599,-1.882921,420.128138,0.839010,0.615776,2.148
