id,campus,size,method,wvec,w1,w2,w3,w4,twt
c09_replay_400_0129,9,400,wspt,baseline,8.0,4.0,2.0,1.0,134.0
c09_replay_400_0129,9,400,atc,baseline,8.0,4.0,2.0,1.0,134.0
c09_replay_400_0129,9,400,pfifo,baseline,8.0,4.0,2.0,1.0,134.0
c09_replay_400_0129,9,400,mor,baseline,8.0,4.0,2.0,1.0,134.0
c09_replay_400_0129,9,400,random,baseline,8.0,4.0,2.0,1.0,134.0
c09_replay_400_0129,9,400,edd,flat,4.0,3.0,2.0,1.0,67.0
c09_replay_400_0129,9,400,wspt,flat,4.0,3.0,2.0,1.0,67.0
c09_replay_400_0129,9,400,atc,flat,4.0,3.0,2.0,1.0,67.0
c09_replay_400_0129,9,400,pfifo,flat,4.0,3.0,2.0,1.0,67.0
c09_replay_400_0129,9,400,mor,flat,4.0,3.0,2.0,1.0,67.0
c09_replay_400_0129,9,400,random,flat,4.0,3.0,2.0,1.0,67.0
c09_replay_400_0129,9,400,edd,steep,27.0,9.0,3.0,1.0,452.25
c09_replay_400_0129,9,400,wspt,steep,27.0,9.0,3.0,1.0,452.25
c09_replay_400_0129,9,400,atc,steep,27.0,9.0,3.0,1.0,452.25
c09_replay_400_0129,9,400,pfifo,steep,27.0,9.0,3.0,1.0,452.25
c09_replay_400_0129,9,400,mor,steep,27.0,9.0,3.0,1.0,452.25
c09_replay_400_0129,9,400,random,steep,27.0,9.0,3.0,1.0,452.25
c10_replay_150_0100,10,150,edd,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0100,10,150,wspt,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0100,10,150,atc,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0100,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0100,10,150,mor,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0100,10,150,random,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0100,10,150,edd,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0100,10,150,wspt,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0100,10,150,atc,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0100,10,150,pfifo,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0100,10,150,mor,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0100,10,150,random,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0100,10,150,edd,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0100,10,150,wspt,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0100,10,150,atc,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0100,10,150,pfifo,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0100,10,150,mor,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0100,10,150,random,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0101,10,150,edd,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0101,10,150,wspt,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0101,10,150,atc,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0101,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0101,10,150,mor,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0101,10,150,random,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0101,10,150,edd,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0101,10,150,wspt,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0101,10,150,atc,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0101,10,150,pfifo,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0101,10,150,mor,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0101,10,150,random,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0101,10,150,edd,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0101,10,150,wspt,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0101,10,150,atc,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0101,10,150,pfifo,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0101,10,150,mor,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0101,10,150,random,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0102,10,150,edd,baseline,8.0,4.0,2.0,1.0,662.9184
c10_replay_150_0102,10,150,wspt,baseline,8.0,4.0,2.0,1.0,662.9184
c10_replay_150_0102,10,150,atc,baseline,8.0,4.0,2.0,1.0,662.9184
c10_replay_150_0102,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,662.9184
c10_replay_150_0102,10,150,mor,baseline,8.0,4.0,2.0,1.0,662.9184
c10_replay_150_0102,10,150,random,baseline,8.0,4.0,2.0,1.0,662.9184
c10_replay_150_0102,10,150,edd,flat,4.0,3.0,2.0,1.0,331.4592
c10_replay_150_0102,10,150,wspt,flat,4.0,3.0,2.0,1.0,331.4592
c10_replay_150_0102,10,150,atc,flat,4.0,3.0,2.0,1.0,331.4592
c10_replay_150_0102,10,150,pfifo,flat,4.0,3.0,2.0,1.0,331.4592
c10_replay_150_0102,10,150,mor,flat,4.0,3.0,2.0,1.0,331.4592
c10_replay_150_0102,10,150,random,flat,4.0,3.0,2.0,1.0,331.4592
c10_replay_150_0102,10,150,edd,steep,27.0,9.0,3.0,1.0,2237.3496
c10_replay_150_0102,10,150,wspt,steep,27.0,9.0,3.0,1.0,2237.3496
c10_replay_150_0102,10,150,atc,steep,27.0,9.0,3.0,1.0,2237.3496
c10_replay_150_0102,10,150,pfifo,steep,27.0,9.0,3.0,1.0,2237.3496
c10_replay_150_0102,10,150,mor,steep,27.0,9.0,3.0,1.0,2237.3496
c10_replay_150_0102,10,150,random,steep,27.0,9.0,3.0,1.0,2237.3496
c10_replay_150_0103,10,150,edd,baseline,8.0,4.0,2.0,1.0,18.0
c10_replay_150_0103,10,150,wspt,baseline,8.0,4.0,2.0,1.0,18.0
c10_replay_150_0103,10,150,atc,baseline,8.0,4.0,2.0,1.0,18.0
c10_replay_150_0103,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,18.0
c10_replay_150_0103,10,150,mor,baseline,8.0,4.0,2.0,1.0,18.0
c10_replay_150_0103,10,150,random,baseline,8.0,4.0,2.0,1.0,18.0
c10_replay_150_0103,10,150,edd,flat,4.0,3.0,2.0,1.0,9.0
c10_replay_150_0103,10,150,wspt,flat,4.0,3.0,2.0,1.0,9.0
c10_replay_150_0103,10,150,atc,flat,4.0,3.0,2.0,1.0,9.0
c10_replay_150_0103,10,150,pfifo,flat,4.0,3.0,2.0,1.0,9.0
c10_replay_150_0103,10,150,mor,flat,4.0,3.0,2.0,1.0,9.0
c10_replay_150_0103,10,150,random,flat,4.0,3.0,2.0,1.0,9.0
c10_replay_150_0103,10,150,edd,steep,27.0,9.0,3.0,1.0,60.75
c10_replay_150_0103,10,150,wspt,steep,27.0,9.0,3.0,1.0,60.75
c10_replay_150_0103,10,150,atc,steep,27.0,9.0,3.0,1.0,60.75
c10_replay_150_0103,10,150,pfifo,steep,27.0,9.0,3.0,1.0,60.75
c10_replay_150_0103,10,150,mor,steep,27.0,9.0,3.0,1.0,60.75
c10_replay_150_0103,10,150,random,steep,27.0,9.0,3.0,1.0,60.75
c10_replay_150_0104,10,150,edd,baseline,8.0,4.0,2.0,1.0,21.729600000000005
c10_replay_150_0104,10,150,wspt,baseline,8.0,4.0,2.0,1.0,21.729600000000005
c10_replay_150_0104,10,150,atc,baseline,8.0,4.0,2.0,1.0,21.729600000000005
c10_replay_150_0104,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,21.729600000000005
c10_replay_150_0104,10,150,mor,baseline,8.0,4.0,2.0,1.0,21.729600000000005
c10_replay_150_0104,10,150,random,baseline,8.0,4.0,2.0,1.0,21.729600000000005
c10_replay_150_0104,10,150,edd,flat,4.0,3.0,2.0,1.0,21.729600000000005
c10_replay_150_0104,10,150,wspt,flat,4.0,3.0,2.0,1.0,21.729600000000005
c10_replay_150_0104,10,150,atc,flat,4.0,3.0,2.0,1.0,21.729600000000005
c10_replay_150_0104,10,150,pfifo,flat,4.0,3.0,2.0,1.0,21.729600000000005
c10_replay_150_0104,10,150,mor,flat,4.0,3.0,2.0,1.0,21.729600000000005
c10_replay_150_0104,10,150,random,flat,4.0,3.0,2.0,1.0,21.729600000000005
c10_replay_150_0104,10,150,edd,steep,27.0,9.0,3.0,1.0,32.59440000000001
c10_replay_150_0104,10,150,wspt,steep,27.0,9.0,3.0,1.0,32.59440000000001
c10_replay_150_0104,10,150,atc,steep,27.0,9.0,3.0,1.0,32.59440000000001
c10_replay_150_0104,10,150,pfifo,steep,27.0,9.0,3.0,1.0,32.59440000000001
c10_replay_150_0104,10,150,mor,steep,27.0,9.0,3.0,1.0,32.59440000000001
c10_replay_150_0104,10,150,random,steep,27.0,9.0,3.0,1.0,32.59440000000001
c10_replay_150_0105,10,150,edd,baseline,8.0,4.0,2.0,1.0,292.0
c10_replay_150_0105,10,150,wspt,baseline,8.0,4.0,2.0,1.0,292.0
c10_replay_150_0105,10,150,atc,baseline,8.0,4.0,2.0,1.0,292.0
c10_replay_150_0105,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,292.0
c10_replay_150_0105,10,150,mor,baseline,8.0,4.0,2.0,1.0,292.0
c10_replay_150_0105,10,150,random,baseline,8.0,4.0,2.0,1.0,292.0
c10_replay_150_0105,10,150,edd,flat,4.0,3.0,2.0,1.0,146.0
c10_replay_150_0105,10,150,wspt,flat,4.0,3.0,2.0,1.0,146.0
c10_replay_150_0105,10,150,atc,flat,4.0,3.0,2.0,1.0,146.0
c10_replay_150_0105,10,150,pfifo,flat,4.0,3.0,2.0,1.0,146.0
c10_replay_150_0105,10,150,mor,flat,4.0,3.0,2.0,1.0,146.0
c10_replay_150_0105,10,150,random,flat,4.0,3.0,2.0,1.0,146.0
c10_replay_150_0105,10,150,edd,steep,27.0,9.0,3.0,1.0,985.4999999999999
c10_replay_150_0105,10,150,wspt,steep,27.0,9.0,3.0,1.0,985.4999999999999
c10_replay_150_0105,10,150,atc,steep,27.0,9.0,3.0,1.0,985.4999999999999
c10_replay_150_0105,10,150,pfifo,steep,27.0,9.0,3.0,1.0,985.4999999999999
c10_replay_150_0105,10,150,mor,steep,27.0,9.0,3.0,1.0,985.4999999999999
c10_replay_150_0105,10,150,random,steep,27.0,9.0,3.0,1.0,985.4999999999999
c10_replay_150_0106,10,150,edd,baseline,8.0,4.0,2.0,1.0,144.0
c10_replay_150_0106,10,150,wspt,baseline,8.0,4.0,2.0,1.0,144.0
c10_replay_150_0106,10,150,atc,baseline,8.0,4.0,2.0,1.0,144.0
c10_replay_150_0106,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,144.0
c10_replay_150_0106,10,150,mor,baseline,8.0,4.0,2.0,1.0,144.0
c10_replay_150_0106,10,150,random,baseline,8.0,4.0,2.0,1.0,144.0
c10_replay_150_0106,10,150,edd,flat,4.0,3.0,2.0,1.0,72.0
c10_replay_150_0106,10,150,wspt,flat,4.0,3.0,2.0,1.0,72.0
c10_replay_150_0106,10,150,atc,flat,4.0,3.0,2.0,1.0,72.0
c10_replay_150_0106,10,150,pfifo,flat,4.0,3.0,2.0,1.0,72.0
c10_replay_150_0106,10,150,mor,flat,4.0,3.0,2.0,1.0,72.0
c10_replay_150_0106,10,150,random,flat,4.0,3.0,2.0,1.0,72.0
c10_replay_150_0106,10,150,edd,steep,27.0,9.0,3.0,1.0,485.99999999999994
c10_replay_150_0106,10,150,wspt,steep,27.0,9.0,3.0,1.0,485.99999999999994
c10_replay_150_0106,10,150,atc,steep,27.0,9.0,3.0,1.0,485.99999999999994
c10_replay_150_0106,10,150,pfifo,steep,27.0,9.0,3.0,1.0,485.99999999999994
c10_replay_150_0106,10,150,mor,steep,27.0,9.0,3.0,1.0,485.99999999999994
c10_replay_150_0106,10,150,random,steep,27.0,9.0,3.0,1.0,485.99999999999994
c10_replay_150_0107,10,150,edd,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0107,10,150,wspt,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0107,10,150,atc,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0107,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0107,10,150,mor,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0107,10,150,random,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0107,10,150,edd,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0107,10,150,wspt,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0107,10,150,atc,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0107,10,150,pfifo,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0107,10,150,mor,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0107,10,150,random,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0107,10,150,edd,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0107,10,150,wspt,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0107,10,150,atc,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0107,10,150,pfifo,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0107,10,150,mor,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0107,10,150,random,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0108,10,150,edd,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0108,10,150,wspt,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0108,10,150,atc,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0108,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0108,10,150,mor,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0108,10,150,random,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0108,10,150,edd,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0108,10,150,wspt,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0108,10,150,atc,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0108,10,150,pfifo,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0108,10,150,mor,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0108,10,150,random,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0108,10,150,edd,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0108,10,150,wspt,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0108,10,150,atc,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0108,10,150,pfifo,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0108,10,150,mor,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0108,10,150,random,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0109,10,150,edd,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0109,10,150,wspt,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0109,10,150,atc,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0109,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0109,10,150,mor,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0109,10,150,random,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0109,10,150,edd,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0109,10,150,wspt,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0109,10,150,atc,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0109,10,150,pfifo,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0109,10,150,mor,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0109,10,150,random,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0109,10,150,edd,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0109,10,150,wspt,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0109,10,150,atc,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0109,10,150,pfifo,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0109,10,150,mor,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0109,10,150,random,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0110,10,150,edd,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0110,10,150,wspt,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0110,10,150,atc,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0110,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0110,10,150,mor,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0110,10,150,random,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0110,10,150,edd,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0110,10,150,wspt,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0110,10,150,atc,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0110,10,150,pfifo,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0110,10,150,mor,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0110,10,150,random,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0110,10,150,edd,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0110,10,150,wspt,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0110,10,150,atc,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0110,10,150,pfifo,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0110,10,150,mor,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0110,10,150,random,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0111,10,150,edd,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0111,10,150,wspt,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0111,10,150,atc,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0111,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0111,10,150,mor,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0111,10,150,random,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0111,10,150,edd,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0111,10,150,wspt,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0111,10,150,atc,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0111,10,150,pfifo,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0111,10,150,mor,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0111,10,150,random,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0111,10,150,edd,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0111,10,150,wspt,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0111,10,150,atc,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0111,10,150,pfifo,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0111,10,150,mor,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0111,10,150,random,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0112,10,150,edd,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0112,10,150,wspt,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0112,10,150,atc,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0112,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0112,10,150,mor,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0112,10,150,random,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0112,10,150,edd,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0112,10,150,wspt,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0112,10,150,atc,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0112,10,150,pfifo,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0112,10,150,mor,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0112,10,150,random,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0112,10,150,edd,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0112,10,150,wspt,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0112,10,150,atc,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0112,10,150,pfifo,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0112,10,150,mor,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0112,10,150,random,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0113,10,150,edd,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0113,10,150,wspt,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0113,10,150,atc,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0113,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0113,10,150,mor,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0113,10,150,random,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0113,10,150,edd,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0113,10,150,wspt,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0113,10,150,atc,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0113,10,150,pfifo,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0113,10,150,mor,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0113,10,150,random,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0113,10,150,edd,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0113,10,150,wspt,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0113,10,150,atc,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0113,10,150,pfifo,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0113,10,150,mor,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0113,10,150,random,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0114,10,150,edd,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0114,10,150,wspt,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0114,10,150,atc,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0114,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0114,10,150,mor,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0114,10,150,random,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0114,10,150,edd,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0114,10,150,wspt,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0114,10,150,atc,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0114,10,150,pfifo,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0114,10,150,mor,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0114,10,150,random,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0114,10,150,edd,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0114,10,150,wspt,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0114,10,150,atc,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0114,10,150,pfifo,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0114,10,150,mor,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0114,10,150,random,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0115,10,150,edd,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0115,10,150,wspt,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0115,10,150,atc,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0115,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0115,10,150,mor,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0115,10,150,random,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0115,10,150,edd,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0115,10,150,wspt,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0115,10,150,atc,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0115,10,150,pfifo,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0115,10,150,mor,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0115,10,150,random,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0115,10,150,edd,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0115,10,150,wspt,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0115,10,150,atc,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0115,10,150,pfifo,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0115,10,150,mor,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0115,10,150,random,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0116,10,150,edd,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0116,10,150,wspt,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0116,10,150,atc,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0116,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0116,10,150,mor,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0116,10,150,random,baseline,8.0,4.0,2.0,1.0,0.0
c10_replay_150_0116,10,150,edd,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0116,10,150,wspt,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0116,10,150,atc,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0116,10,150,pfifo,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0116,10,150,mor,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0116,10,150,random,flat,4.0,3.0,2.0,1.0,0.0
c10_replay_150_0116,10,150,edd,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0116,10,150,wspt,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0116,10,150,atc,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0116,10,150,pfifo,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0116,10,150,mor,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0116,10,150,random,steep,27.0,9.0,3.0,1.0,0.0
c10_replay_150_0117,10,150,edd,baseline,8.0,4.0,2.0,1.0,202.0
c10_replay_150_0117,10,150,wspt,baseline,8.0,4.0,2.0,1.0,209.0
c10_replay_150_0117,10,150,atc,baseline,8.0,4.0,2.0,1.0,202.0
c10_replay_150_0117,10,150,pfifo,baseline,8.0,4.0,2.0,1.0,202.0
c10_replay_150_0117,10,150,mor,baseline,8.0,4.0,2.0,1.0,202.0
c10_replay_150_0117,10,150,random,baseline,8.0,4.0,2.0,1.0,208.0
c10_replay_150_0117,10,150,edd,flat,4.0,3.0,2.0,1.0,151.5
c10_replay_150_0117,10,150,wspt,flat,4.0,3.0,2.0,1.0,158.25
