id,regime,campus,size,method,seed,cap,twt,feasible
c10_replay_400_0139_m0.8,replay-tight,10,400,rl303,303,64,0.0,1
c10_replay_400_0139_m0.8,replay-tight,10,400,rl303,303,256,0.0,1
c10_replay_400_0142_m0.8,replay-tight,10,400,edd,301,,662.9184,1
c10_replay_400_0142_m0.8,replay-tight,10,400,wspt,301,,662.9184,1
c10_replay_400_0142_m0.8,replay-tight,10,400,atc,301,,662.9184,1
c10_replay_400_0142_m0.8,replay-tight,10,400,pfifo,301,,662.9184,1
c10_replay_400_0142_m0.8,replay-tight,10,400,mor,301,,667.692,1
c10_replay_400_0142_m0.8,replay-tight,10,400,random,301,,662.9184,1
c10_replay_400_0142_m0.8,replay-tight,10,400,rl301,301,64,662.9184,1
c10_replay_400_0142_m0.8,replay-tight,10,400,rl301,301,256,662.9184,1
c10_replay_400_0142_m0.8,replay-tight,10,400,rl302,302,64,662.9184,1
c10_replay_400_0142_m0.8,replay-tight,10,400,rl302,302,256,662.9184,1
c10_replay_400_0142_m0.8,replay-tight,10,400,rl303,303,64,662.9184,1
c10_replay_400_0142_m0.8,replay-tight,10,400,rl303,303,256,662.9184,1
c10_replay_400_0143_m0.8,replay-tight,10,400,edd,301,,1740.3776,1
c10_replay_400_0143_m0.8,replay-tight,10,400,wspt,301,,1750.3952,1
c10_replay_400_0143_m0.8,replay-tight,10,400,atc,301,,1740.3776,1
c10_replay_400_0143_m0.8,replay-tight,10,400,pfifo,301,,1740.3776,1
c10_replay_400_0143_m0.8,replay-tight,10,400,mor,301,,1740.3776,1
c10_replay_400_0143_m0.8,replay-tight,10,400,random,301,,1740.3776,1
c10_replay_400_0143_m0.8,replay-tight,10,400,rl301,301,64,1740.3776,1
c10_replay_400_0143_m0.8,replay-tight,10,400,rl301,301,256,1740.3776,1
c10_replay_400_0143_m0.8,replay-tight,10,400,rl302,302,64,1740.3776,1
c10_replay_400_0143_m0.8,replay-tight,10,400,rl302,302,256,1740.3776,1
c10_replay_400_0143_m0.8,replay-tight,10,400,rl303,303,64,1740.3776,1
c10_replay_400_0143_m0.8,replay-tight,10,400,rl303,303,256,1740.3776,1
c10_replay_400_0144_m0.6,replay-tight,10,400,edd,301,,0.0,1
c10_replay_400_0144_m0.6,replay-tight,10,400,wspt,301,,0.0,1
c10_replay_400_0144_m0.6,replay-tight,10,400,atc,301,,0.0,1
c10_replay_400_0144_m0.6,replay-tight,10,400,pfifo,301,,0.0,1
c10_replay_400_0144_m0.6,replay-tight,10,400,mor,301,,0.0,1
c10_replay_400_0144_m0.6,replay-tight,10,400,random,301,,0.0,1
c10_replay_400_0144_m0.6,replay-tight,10,400,rl301,301,64,0.0,1
c10_replay_400_0144_m0.6,replay-tight,10,400,rl301,301,256,0.0,1
c10_replay_400_0144_m0.6,replay-tight,10,400,rl302,302,64,0.0,1
c10_replay_400_0144_m0.6,replay-tight,10,400,rl302,302,256,0.0,1
c10_replay_400_0144_m0.6,replay-tight,10,400,rl303,303,64,0.0,1
c10_replay_400_0144_m0.6,replay-tight,10,400,rl303,303,256,0.0,1
c10_replay_400_0142_m0.6,replay-tight,10,400,edd,301,,662.9184,1
c10_replay_400_0142_m0.6,replay-tight,10,400,wspt,301,,662.9184,1
c10_replay_400_0142_m0.6,replay-tight,10,400,atc,301,,662.9184,1
c10_replay_400_0142_m0.6,replay-tight,10,400,pfifo,301,,662.9184,1
c10_replay_400_0142_m0.6,replay-tight,10,400,mor,301,,697.692,1
c10_replay_400_0142_m0.6,replay-tight,10,400,random,301,,662.9184,1
c10_replay_400_0142_m0.6,replay-tight,10,400,rl301,301,64,662.9184,1
c10_replay_400_0142_m0.6,replay-tight,10,400,rl301,301,256,662.9184,1
c10_replay_400_0142_m0.6,replay-tight,10,400,rl302,302,64,662.9184,1
c10_replay_400_0142_m0.6,replay-tight,10,400,rl302,302,256,662.9184,1
c10_replay_400_0142_m0.6,replay-tight,10,400,rl303,303,64,662.9184,1
c10_replay_400_0142_m0.6,replay-tight,10,400,rl303,303,256,662.9184,1
c10_replay_400_0141_m0.6,replay-tight,10,400,edd,301,,0.0,1
c10_replay_400_0141_m0.6,replay-tight,10,400,wspt,301,,0.0,1
c10_replay_400_0141_m0.6,replay-tight,10,400,atc,301,,0.0,1
c10_replay_400_0141_m0.6,replay-tight,10,400,pfifo,301,,0.0,1
c10_replay_400_0141_m0.6,replay-tight,10,400,mor,301,,0.0,1
c10_replay_400_0141_m0.6,replay-tight,10,400,random,301,,0.0,1
c10_replay_400_0141_m0.6,replay-tight,10,400,rl301,301,64,0.0,1
c10_replay_400_0141_m0.6,replay-tight,10,400,rl301,301,256,0.0,1
c10_replay_400_0141_m0.6,replay-tight,10,400,rl302,302,64,0.0,1
c10_replay_400_0141_m0.6,replay-tight,10,400,rl302,302,256,0.0,1
c10_replay_400_0141_m0.6,replay-tight,10,400,rl303,303,64,0.0,1
c10_replay_400_0141_m0.6,replay-tight,10,400,rl303,303,256,0.0,1
c10_replay_400_0144_m0.8,replay-tight,10,400,edd,301,,0.0,1
c10_replay_400_0144_m0.8,replay-tight,10,400,wspt,301,,0.0,1
c10_replay_400_0144_m0.8,replay-tight,10,400,atc,301,,0.0,1
c10_replay_400_0144_m0.8,replay-tight,10,400,pfifo,301,,0.0,1
c10_replay_400_0144_m0.8,replay-tight,10,400,mor,301,,0.0,1
c10_replay_400_0144_m0.8,replay-tight,10,400,random,301,,0.0,1
c10_replay_400_0144_m0.8,replay-tight,10,400,rl301,301,64,0.0,1
c10_replay_400_0144_m0.8,replay-tight,10,400,rl301,301,256,0.0,1
c10_replay_400_0144_m0.8,replay-tight,10,400,rl302,302,64,0.0,1
c10_replay_400_0144_m0.8,replay-tight,10,400,rl302,302,256,0.0,1
c10_replay_400_0144_m0.8,replay-tight,10,400,rl303,303,64,0.0,1
c10_replay_400_0144_m0.8,replay-tight,10,400,rl303,303,256,0.0,1
c10_replay_400_0146_m0.6,replay-tight,10,400,edd,301,,90.0,1
c10_replay_400_0146_m0.6,replay-tight,10,400,wspt,301,,90.0,1
c10_replay_400_0146_m0.6,replay-tight,10,400,atc,301,,90.0,1
c10_replay_400_0146_m0.6,replay-tight,10,400,pfifo,301,,90.0,1
c10_replay_400_0146_m0.6,replay-tight,10,400,mor,301,,90.0,1
c10_replay_400_0146_m0.6,replay-tight,10,400,random,301,,90.0,1
c10_replay_400_0146_m0.6,replay-tight,10,400,rl301,301,64,90.0,1
c10_replay_400_0146_m0.6,replay-tight,10,400,rl301,301,256,90.0,1
c10_replay_400_0146_m0.6,replay-tight,10,400,rl302,302,64,90.0,1
c10_replay_400_0146_m0.6,replay-tight,10,400,rl302,302,256,90.0,1
c10_replay_400_0146_m0.6,replay-tight,10,400,rl303,303,64,90.0,1
c10_replay_400_0146_m0.6,replay-tight,10,400,rl303,303,256,90.0,1
c10_replay_400_0143_m0.6,replay-tight,10,400,edd,301,,1740.3776,1
c10_replay_400_0143_m0.6,replay-tight,10,400,wspt,301,,1750.3952,1
c10_replay_400_0143_m0.6,replay-tight,10,400,atc,301,,1742.3952,1
c10_replay_400_0143_m0.6,replay-tight,10,400,pfifo,301,,1740.3776,1
c10_replay_400_0143_m0.6,replay-tight,10,400,mor,301,,1767.5439999999999,1
c10_replay_400_0143_m0.6,replay-tight,10,400,random,301,,1740.3776,1
c10_replay_400_0143_m0.6,replay-tight,10,400,rl301,301,64,1742.3952,1
c10_replay_400_0143_m0.6,replay-tight,10,400,rl301,301,256,1742.3952,1
c10_replay_400_0143_m0.6,replay-tight,10,400,rl302,302,64,1740.3776,1
c10_replay_400_0143_m0.6,replay-tight,10,400,rl302,302,256,1740.3776,1
c10_replay_400_0143_m0.6,replay-tight,10,400,rl303,303,64,1740.3776,1
c10_replay_400_0143_m0.6,replay-tight,10,400,rl303,303,256,1740.3776,1
c10_replay_400_0145_m0.6,replay-tight,10,400,edd,301,,264.0,1
c10_replay_400_0145_m0.6,replay-tight,10,400,wspt,301,,264.0,1
c10_replay_400_0145_m0.6,replay-tight,10,400,atc,301,,264.0,1
c10_replay_400_0145_m0.6,replay-tight,10,400,pfifo,301,,264.0,1
c10_replay_400_0145_m0.6,replay-tight,10,400,mor,301,,264.0,1
c10_replay_400_0145_m0.6,replay-tight,10,400,random,301,,264.0,1
c10_replay_400_0145_m0.6,replay-tight,10,400,rl301,301,64,264.0,1
c10_replay_400_0145_m0.6,replay-tight,10,400,rl301,301,256,264.0,1
c10_replay_400_0145_m0.6,replay-tight,10,400,rl302,302,64,264.0,1
c10_replay_400_0145_m0.6,replay-tight,10,400,rl302,302,256,264.0,1
c10_replay_400_0145_m0.6,replay-tight,10,400,rl303,303,64,264.0,1
c10_replay_400_0145_m0.6,replay-tight,10,400,rl303,303,256,264.0,1
c10_replay_400_0145_m0.8,replay-tight,10,400,edd,301,,264.0,1
c10_replay_400_0145_m0.8,replay-tight,10,400,wspt,301,,264.0,1
c10_replay_400_0145_m0.8,replay-tight,10,400,atc,301,,264.0,1
c10_replay_400_0145_m0.8,replay-tight,10,400,pfifo,301,,264.0,1
c10_replay_400_0145_m0.8,replay-tight,10,400,mor,301,,264.0,1
c10_replay_400_0145_m0.8,replay-tight,10,400,random,301,,264.0,1
c10_replay_400_0145_m0.8,replay-tight,10,400,rl301,301,64,264.0,1
c10_replay_400_0145_m0.8,replay-tight,10,400,rl301,301,256,264.0,1
c10_replay_400_0145_m0.8,replay-tight,10,400,rl302,302,64,264.0,1
c10_replay_400_0145_m0.8,replay-tight,10,400,rl302,302,256,264.0,1
c10_replay_400_0145_m0.8,replay-tight,10,400,rl303,303,64,264.0,1
c10_replay_400_0145_m0.8,replay-tight,10,400,rl303,303,256,264.0,1
c10_replay_400_0146_m0.8,replay-tight,10,400,edd,301,,90.0,1
c10_replay_400_0146_m0.8,replay-tight,10,400,wspt,301,,90.0,1
c10_replay_400_0146_m0.8,replay-tight,10,400,atc,301,,90.0,1
c10_replay_400_0146_m0.8,replay-tight,10,400,pfifo,301,,90.0,1
c10_replay_400_0146_m0.8,replay-tight,10,400,mor,301,,90.0,1
c10_replay_400_0146_m0.8,replay-tight,10,400,random,301,,90.0,1
c10_replay_400_0146_m0.8,replay-tight,10,400,rl301,301,64,90.0,1
c10_replay_400_0146_m0.8,replay-tight,10,400,rl301,301,256,90.0,1
c10_replay_400_0146_m0.8,replay-tight,10,400,rl302,302,64,90.0,1
c10_replay_400_0146_m0.8,replay-tight,10,400,rl302,302,256,90.0,1
c10_replay_400_0146_m0.8,replay-tight,10,400,rl303,303,64,90.0,1
c10_replay_400_0146_m0.8,replay-tight,10,400,rl303,303,256,90.0,1
c10_replay_400_0147_m0.8,replay-tight,10,400,edd,301,,157.00000000000003,1
c10_replay_400_0147_m0.8,replay-tight,10,400,wspt,301,,157.00000000000003,1
c10_replay_400_0147_m0.8,replay-tight,10,400,atc,301,,157.00000000000003,1
c10_replay_400_0147_m0.8,replay-tight,10,400,pfifo,301,,157.00000000000003,1
c10_replay_400_0147_m0.8,replay-tight,10,400,mor,301,,157.00000000000003,1
c10_replay_400_0147_m0.8,replay-tight,10,400,random,301,,157.00000000000003,1
c10_replay_400_0147_m0.8,replay-tight,10,400,rl301,301,64,157.00000000000003,1
c10_replay_400_0147_m0.8,replay-tight,10,400,rl301,301,256,157.00000000000003,1
c10_replay_400_0147_m0.8,replay-tight,10,400,rl302,302,64,157.00000000000003,1
c10_replay_400_0147_m0.8,replay-tight,10,400,rl302,302,256,157.00000000000003,1
c10_replay_400_0147_m0.8,replay-tight,10,400,rl303,303,64,157.00000000000003,1
c10_replay_400_0147_m0.8,replay-tight,10,400,rl303,303,256,157.00000000000003,1
c10_replay_400_0148_m0.6,replay-tight,10,400,edd,301,,267.4592,1
c10_replay_400_0148_m0.6,replay-tight,10,400,wspt,301,,267.4592,1
c10_replay_400_0148_m0.6,replay-tight,10,400,atc,301,,267.4592,1
c10_replay_400_0148_m0.6,replay-tight,10,400,pfifo,301,,267.4592,1
c10_replay_400_0148_m0.6,replay-tight,10,400,mor,301,,267.4592,1
c10_replay_400_0148_m0.6,replay-tight,10,400,random,301,,267.4592,1
c10_replay_400_0148_m0.6,replay-tight,10,400,rl301,301,64,267.4592,1
c10_replay_400_0148_m0.6,replay-tight,10,400,rl301,301,256,267.4592,1
c10_replay_400_0148_m0.6,replay-tight,10,400,rl302,302,64,267.4592,1
c10_replay_400_0148_m0.6,replay-tight,10,400,rl302,302,256,267.4592,1
c10_replay_400_0148_m0.6,replay-tight,10,400,rl303,303,64,267.4592,1
c10_replay_400_0148_m0.6,replay-tight,10,400,rl303,303,256,267.4592,1
c10_replay_400_0147_m0.6,replay-tight,10,400,edd,301,,157.44480000000001,1
c10_replay_400_0147_m0.6,replay-tight,10,400,wspt,301,,157.44480000000001,1
c10_replay_400_0147_m0.6,replay-tight,10,400,atc,301,,157.44480000000001,1
c10_replay_400_0147_m0.6,replay-tight,10,400,pfifo,301,,157.44480000000001,1
c10_replay_400_0147_m0.6,replay-tight,10,400,mor,301,,157.44480000000001,1
c10_replay_400_0147_m0.6,replay-tight,10,400,random,301,,157.44480000000001,1
c10_replay_400_0147_m0.6,replay-tight,10,400,rl301,301,64,157.44480000000001,1
c10_replay_400_0147_m0.6,replay-tight,10,400,rl301,301,256,157.44480000000001,1
c10_replay_400_0147_m0.6,replay-tight,10,400,rl302,302,64,157.44480000000001,1
c10_replay_400_0147_m0.6,replay-tight,10,400,rl302,302,256,157.44480000000001,1
c10_replay_400_0147_m0.6,replay-tight,10,400,rl303,303,64,157.44480000000001,1
c10_replay_400_0147_m0.6,replay-tight,10,400,rl303,303,256,157.44480000000001,1
c10_replay_400_0148_m0.8,replay-tight,10,400,edd,301,,267.4592,1
c10_replay_400_0148_m0.8,replay-tight,10,400,wspt,301,,267.4592,1
c10_replay_400_0148_m0.8,replay-tight,10,400,atc,301,,267.4592,1
c10_replay_400_0148_m0.8,replay-tight,10,400,pfifo,301,,267.4592,1
c10_replay_400_0148_m0.8,replay-tight,10,400,mor,301,,267.4592,1
c10_replay_400_0148_m0.8,replay-tight,10,400,random,301,,267.4592,1
c10_replay_400_0148_m0.8,replay-tight,10,400,rl301,301,64,267.4592,1
c10_replay_400_0148_m0.8,replay-tight,10,400,rl301,301,256,267.4592,1
c10_replay_400_0148_m0.8,replay-tight,10,400,rl302,302,64,267.4592,1
c10_replay_400_0148_m0.8,replay-tight,10,400,rl302,302,256,267.4592,1
c10_replay_400_0148_m0.8,replay-tight,10,400,rl303,303,64,267.4592,1
c10_replay_400_0148_m0.8,replay-tight,10,400,rl303,303,256,267.4592,1
c10_replay_400_0151_m0.8,replay-tight,10,400,edd,301,,419.0,1
c10_replay_400_0151_m0.8,replay-tight,10,400,wspt,301,,431.03999999999996,1
c10_replay_400_0151_m0.8,replay-tight,10,400,atc,301,,419.0,1
c10_replay_400_0151_m0.8,replay-tight,10,400,pfifo,301,,419.0,1
c10_replay_400_0151_m0.8,replay-tight,10,400,mor,301,,419.0,1
c10_replay_400_0151_m0.8,replay-tight,10,400,random,301,,425.0,1
c10_replay_400_0151_m0.8,replay-tight,10,400,rl301,301,64,419.0,1
c10_replay_400_0151_m0.8,replay-tight,10,400,rl301,301,256,419.0,1
c10_replay_400_0151_m0.8,replay-tight,10,400,rl302,302,64,419.0,1
c10_replay_400_0151_m0.8,replay-tight,10,400,rl302,302,256,419.0,1
c10_replay_400_0151_m0.8,replay-tight,10,400,rl303,303,64,419.0,1
c10_replay_400_0151_m0.8,replay-tight,10,400,rl303,303,256,419.0,1
c10_replay_400_0149_m0.8,replay-tight,10,400,edd,301,,0.0,1
c10_replay_400_0149_m0.8,replay-tight,10,400,wspt,301,,0.0,1
c10_replay_400_0149_m0.8,replay-tight,10,400,atc,301,,0.0,1
c10_replay_400_0149_m0.8,replay-tight,10,400,pfifo,301,,0.0,1
c10_replay_400_0149_m0.8,replay-tight,10,400,mor,301,,0.0,1
c10_replay_400_0149_m0.8,replay-tight,10,400,random,301,,0.0,1
c10_replay_400_0149_m0.8,replay-tight,10,400,rl301,301,64,0.0,1
c10_replay_400_0149_m0.8,replay-tight,10,400,rl301,301,256,0.0,1
c10_replay_400_0149_m0.8,replay-tight,10,400,rl302,302,64,0.0,1
c10_replay_400_0149_m0.8,replay-tight,10,400,rl302,302,256,0.0,1
c10_replay_400_0149_m0.8,replay-tight,10,400,rl303,303,64,0.0,1
c10_replay_400_0149_m0.8,replay-tight,10,400,rl303,303,256,0.0,1
c10_replay_400_0149_m0.6,replay-tight,10,400,edd,301,,0.0,1
c10_replay_400_0149_m0.6,replay-tight,10,400,wspt,301,,0.0,1
c10_replay_400_0149_m0.6,replay-tight,10,400,atc,301,,0.0,1
c10_replay_400_0149_m0.6,replay-tight,10,400,pfifo,301,,0.0,1
c10_replay_400_0149_m0.6,replay-tight,10,400,mor,301,,0.0,1
c10_replay_400_0149_m0.6,replay-tight,10,400,random,301,,0.0,1
c10_replay_400_0149_m0.6,replay-tight,10,400,rl301,301,64,0.0,1
c10_replay_400_0149_m0.6,replay-tight,10,400,rl301,301,256,0.0,1
c10_replay_400_0149_m0.6,replay-tight,10,400,rl302,302,64,0.0,1
c10_replay_400_0149_m0.6,replay-tight,10,400,rl302,302,256,0.0,1
c10_replay_400_0149_m0.6,replay-tight,10,400,rl303,303,64,0.0,1
c10_replay_400_0149_m0.6,replay-tight,10,400,rl303,303,256,0.0,1
c10_replay_400_0152_m0.8,replay-tight,10,400,edd,301,,0.0,1
c10_replay_400_0152_m0.8,replay-tight,10,400,wspt,301,,0.0,1
c10_replay_400_0152_m0.8,replay-tight,10,400,atc,301,,0.0,1
c10_replay_400_0152_m0.8,replay-tight,10,400,pfifo,301,,0.0,1
c10_replay_400_0152_m0.8,replay-tight,10,400,mor,301,,0.0,1
c10_replay_400_0152_m0.8,replay-tight,10,400,random,301,,0.0,1
c10_replay_400_0152_m0.8,replay-tight,10,400,rl301,301,64,0.0,1
c10_replay_400_0152_m0.8,replay-tight,10,400,rl301,301,256,0.0,1
c10_replay_400_0152_m0.8,replay-tight,10,400,rl302,302,64,0.0,1
c10_replay_400_0152_m0.8,replay-tight,10,400,rl302,302,256,0.0,1
c10_replay_400_0152_m0.8,replay-tight,10,400,rl303,303,64,0.0,1
c10_replay_400_0152_m0.8,replay-tight,10,400,rl303,303,256,0.0,1
c10_replay_400_0150_m0.6,replay-tight,10,400,edd,301,,0.0,1
c10_replay_400_0150_m0.6,replay-tight,10,400,wspt,301,,0.0,1
c10_replay_400_0150_m0.6,replay-tight,10,400,atc,301,,0.0,1
c10_replay_400_0150_m0.6,replay-tight,10,400,pfifo,301,,0.0,1
c10_replay_400_0150_m0.6,replay-tight,10,400,mor,301,,0.0,1
c10_replay_400_0150_m0.6,replay-tight,10,400,random,301,,0.0,1
c10_replay_400_0150_m0.6,replay-tight,10,400,rl301,301,64,0.0,1
c10_replay_400_0150_m0.6,replay-tight,10,400,rl301,301,256,0.0,1
c10_replay_400_0150_m0.6,replay-tight,10,400,rl302,302,64,0.0,1
c10_replay_400_0150_m0.6,replay-tight,10,400,rl302,302,256,0.0,1
c10_replay_400_0150_m0.6,replay-tight,10,400,rl303,303,64,0.0,1
c10_replay_400_0150_m0.6,replay-tight,10,400,rl303,303,256,0.0,1
c10_replay_400_0153_m0.6,replay-tight,10,400,edd,301,,401.76579999999996,1
c10_replay_400_0153_m0.6,replay-tight,10,400,wspt,301,,427.65459999999996,1
c10_replay_400_0153_m0.6,replay-tight,10,400,atc,301,,427.65459999999996,1
c10_replay_400_0153_m0.6,replay-tight,10,400,pfifo,301,,401.76579999999996,1
c10_replay_400_0153_m0.6,replay-tight,10,400,mor,301,,420.25719999999995,1
c10_replay_400_0153_m0.6,replay-tight,10,400,random,301,,402.01579999999996,1
c10_replay_400_0153_m0.6,replay-tight,10,400,rl301,301,64,401.76579999999996,1
c10_replay_400_0153_m0.6,replay-tight,10,400,rl301,301,256,401.76579999999996,1
c10_replay_400_0153_m0.6,replay-tight,10,400,rl302,302,64,401.76579999999996,1
c10_replay_400_0153_m0.6,replay-tight,10,400,rl302,302,256,401.76579999999996,1
c10_replay_400_0153_m0.6,replay-tight,10,400,rl303,303,64,401.76579999999996,1
c10_replay_400_0153_m0.6,replay-tight,10,400,rl303,303,256,401.76579999999996,1
c10_replay_400_0152_m0.6,replay-tight,10,400,edd,301,,0.0,1
c10_replay_400_0152_m0.6,replay-tight,10,400,wspt,301,,0.0,1
c10_replay_400_0152_m0.6,replay-tight,10,400,atc,301,,0.0,1
c10_replay_400_0152_m0.6,replay-tight,10,400,pfifo,301,,0.0,1
c10_replay_400_0152_m0.6,replay-tight,10,400,mor,301,,0.0,1
c10_replay_400_0152_m0.6,replay-tight,10,400,random,301,,0.0,1
c10_replay_400_0152_m0.6,replay-tight,10,400,rl301,301,64,0.0,1
c10_replay_400_0152_m0.6,replay-tight,10,400,rl301,301,256,0.0,1
c10_replay_400_0152_m0.6,replay-tight,10,400,rl302,302,64,0.0,1
c10_replay_400_0152_m0.6,replay-tight,10,400,rl302,302,256,0.0,1
c10_replay_400_0152_m0.6,replay-tight,10,400,rl303,303,64,0.0,1
c10_replay_400_0152_m0.6,replay-tight,10,400,rl303,303,256,0.0,1
c10_replay_400_0150_m0.8,replay-tight,10,400,edd,301,,0.0,1
c10_replay_400_0150_m0.8,replay-tight,10,400,wspt,301,,0.0,1
c10_replay_400_0150_m0.8,replay-tight,10,400,atc,301,,0.0,1
c10_replay_400_0150_m0.8,replay-tight,10,400,pfifo,301,,0.0,1
c10_replay_400_0150_m0.8,replay-tight,10,400,mor,301,,0.0,1
c10_replay_400_0150_m0.8,replay-tight,10,400,random,301,,0.0,1
c10_replay_400_0150_m0.8,replay-tight,10,400,rl301,301,64,0.0,1
c10_replay_400_0150_m0.8,replay-tight,10,400,rl301,301,256,0.0,1
c10_replay_400_0150_m0.8,replay-tight,10,400,rl302,302,64,0.0,1
c10_replay_400_0150_m0.8,replay-tight,10,400,rl302,302,256,0.0,1
c10_replay_400_0150_m0.8,replay-tight,10,400,rl303,303,64,0.0,1
c10_replay_400_0150_m0.8,replay-tight,10,400,rl303,303,256,0.0,1
c10_replay_400_0151_m0.6,replay-tight,10,400,edd,301,,419.0,1
c10_replay_400_0151_m0.6,replay-tight,10,400,wspt,301,,434.12,1
c10_replay_400_0151_m0.6,replay-tight,10,400,atc,301,,419.0,1
c10_replay_400_0151_m0.6,replay-tight,10,400,pfifo,301,,419.0,1
c10_replay_400_0151_m0.6,replay-tight,10,400,mor,301,,419.0,1
c10_replay_400_0151_m0.6,replay-tight,10,400,random,301,,457.03999999999996,1
c10_replay_400_0151_m0.6,replay-tight,10,400,rl301,301,64,419.0,1
c10_replay_400_0151_m0.6,replay-tight,10,400,rl301,301,256,419.0,1
c10_replay_400_0151_m0.6,replay-tight,10,400,rl302,302,64,419.0,1
c10_replay_400_0151_m0.6,replay-tight,10,400,rl302,302,256,419.0,1
c10_replay_400_0151_m0.6,replay-tight,10,400,rl303,303,64,419.0,1
c10_replay_400_0151_m0.6,replay-tight,10,400,rl303,303,256,419.0,1
c10_replay_400_0154_m0.8,replay-tight,10,400,edd,301,,4.0,1
c10_replay_400_0154_m0.8,replay-tight,10,400,wspt,301,,4.0,1
c10_replay_400_0154_m0.8,replay-tight,10,400,atc,301,,4.0,1
c10_replay_400_0154_m0.8,replay-tight,10,400,pfifo,301,,4.0,1
c10_replay_400_0154_m0.8,replay-tight,10,400,mor,301,,4.0,1
c10_replay_400_0154_m0.8,replay-tight,10,400,random,301,,4.0,1
c10_replay_400_0154_m0.8,replay-tight,10,400,rl301,301,64,4.0,1
c10_replay_400_0154_m0.8,replay-tight,10,400,rl301,301,256,4.0,1
c10_replay_400_0154_m0.8,replay-tight,10,400,rl302,302,64,4.0,1
c10_replay_400_0154_m0.8,replay-tight,10,400,rl302,302,256,4.0,1
c10_replay_400_0154_m0.8,replay-tight,10,400,rl303,303,64,4.0,1
c10_replay_400_0154_m0.8,replay-tight,10,400,rl303,303,256,4.0,1
c10_replay_400_0153_m0.8,replay-tight,10,400,edd,301,,354.0,1
c10_replay_400_0153_m0.8,replay-tight,10,400,wspt,301,,354.0,1
c10_replay_400_0153_m0.8,replay-tight,10,400,atc,301,,354.0,1
c10_replay_400_0153_m0.8,replay-tight,10,400,pfifo,301,,354.0,1
c10_replay_400_0153_m0.8,replay-tight,10,400,mor,301,,354.0,1
c10_replay_400_0153_m0.8,replay-tight,10,400,random,301,,354.0,1
c10_replay_400_0153_m0.8,replay-tight,10,400,rl301,301,64,354.0,1
c10_replay_400_0153_m0.8,replay-tight,10,400,rl301,301,256,354.0,1
c10_replay_400_0153_m0.8,replay-tight,10,400,rl302,302,64,354.0,1
c10_replay_400_0153_m0.8,replay-tight,10,400,rl302,302,256,354.0,1
c10_replay_400_0153_m0.8,replay-tight,10,400,rl303,303,64,354.0,1
c10_replay_400_0153_m0.8,replay-tight,10,400,rl303,303,256,354.0,1
c10_replay_400_0155_m0.8,replay-tight,10,400,edd,301,,0.0,1
c10_replay_400_0155_m0.8,replay-tight,10,400,wspt,301,,0.0,1
c10_replay_400_0155_m0.8,replay-tight,10,400,atc,301,,0.0,1
c10_replay_400_0155_m0.8,replay-tight,10,400,pfifo,301,,0.0,1
c10_replay_400_0155_m0.8,replay-tight,10,400,mor,301,,0.0,1
c10_replay_400_0155_m0.8,replay-tight,10,400,random,301,,0.0,1
c10_replay_400_0155_m0.8,replay-tight,10,400,rl301,301,64,0.0,1
c10_replay_400_0155_m0.8,replay-tight,10,400,rl301,301,256,0.0,1
c10_replay_400_0155_m0.8,replay-tight,10,400,rl302,302,64,0.0,1
c10_replay_400_0155_m0.8,replay-tight,10,400,rl302,302,256,0.0,1
c10_replay_400_0155_m0.8,replay-tight,10,400,rl303,303,64,0.0,1
c10_replay_400_0155_m0.8,replay-tight,10,400,rl303,303,256,0.0,1
c10_replay_400_0154_m0.6,replay-tight,10,400,edd,301,,4.0,1
c10_replay_400_0154_m0.6,replay-tight,10,400,wspt,301,,4.0,1
c10_replay_400_0154_m0.6,replay-tight,10,400,atc,301,,4.0,1
c10_replay_400_0154_m0.6,replay-tight,10,400,pfifo,301,,4.0,1
c10_replay_400_0154_m0.6,replay-tight,10,400,mor,301,,12.0,1
c10_replay_400_0154_m0.6,replay-tight,10,400,random,301,,4.0,1
c10_replay_400_0154_m0.6,replay-tight,10,400,rl301,301,64,4.0,1
c10_replay_400_0154_m0.6,replay-tight,10,400,rl301,301,256,4.0,1
c10_replay_400_0154_m0.6,replay-tight,10,400,rl302,302,64,4.0,1
c10_replay_400_0154_m0.6,replay-tight,10,400,rl302,302,256,4.0,1
c10_replay_400_0154_m0.6,replay-tight,10,400,rl303,303,64,4.0,1
c10_replay_400_0154_m0.6,replay-tight,10,400,rl303,303,256,4.0,1
c10_replay_400_0155_m0.6,replay-tight,10,400,edd,301,,0.0,1
c10_replay_400_0155_m0.6,replay-tight,10,400,wspt,301,,0.0,1
c10_replay_400_0155_m0.6,replay-tight,10,400,atc,301,,0.0,1
c10_replay_400_0155_m0.6,replay-tight,10,400,pfifo,301,,0.0,1
c10_replay_400_0155_m0.6,replay-tight,10,400,mor,301,,0.0,1
c10_replay_400_0155_m0.6,replay-tight,10,400,random,301,,0.0,1
c10_replay_400_0155_m0.6,replay-tight,10,400,rl301,301,64,0.0,1
c10_replay_400_0155_m0.6,replay-tight,10,400,rl301,301,256,0.0,1
c10_replay_400_0155_m0.6,replay-tight,10,400,rl302,302,64,0.0,1
c10_replay_400_0155_m0.6,replay-tight,10,400,rl302,302,256,0.0,1
c10_replay_400_0155_m0.6,replay-tight,10,400,rl303,303,64,0.0,1
c10_replay_400_0155_m0.6,replay-tight,10,400,rl303,303,256,0.0,1
