id,campus,size,method,overhead,twt,n_wo,n_missing_building,missing_share,feasible0
c10_replay_150_0101,10,150,mor,0.25,0.0,150,0,0.0,1
c10_replay_150_0101,10,150,mor,0.5,0.0,150,0,0.0,1
c10_replay_150_0101,10,150,random,0.0,0.0,150,0,0.0,1
c10_replay_150_0101,10,150,random,0.25,0.0,150,0,0.0,1
c10_replay_150_0101,10,150,random,0.5,0.0,150,0,0.0,1
c10_replay_150_0102,10,150,edd,0.0,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,edd,0.25,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,edd,0.5,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,wspt,0.0,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,wspt,0.25,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,wspt,0.5,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,atc,0.0,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,atc,0.25,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,atc,0.5,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,pfifo,0.0,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,pfifo,0.25,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,pfifo,0.5,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,mor,0.0,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,mor,0.25,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,mor,0.5,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,random,0.0,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,random,0.25,662.9184,150,0,0.0,1
c10_replay_150_0102,10,150,random,0.5,662.9184,150,0,0.0,1
c10_replay_150_0103,10,150,edd,0.0,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,edd,0.25,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,edd,0.5,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,wspt,0.0,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,wspt,0.25,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,wspt,0.5,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,atc,0.0,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,atc,0.25,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,atc,0.5,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,pfifo,0.0,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,pfifo,0.25,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,pfifo,0.5,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,mor,0.0,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,mor,0.25,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,mor,0.5,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,random,0.0,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,random,0.25,18.0,150,1,0.006667,1
c10_replay_150_0103,10,150,random,0.5,18.0,150,1,0.006667,1
c10_replay_150_0104,10,150,edd,0.0,21.729600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,edd,0.25,22.229600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,edd,0.5,22.729600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,wspt,0.0,21.729600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,wspt,0.25,22.229600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,wspt,0.5,22.729600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,atc,0.0,21.729600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,atc,0.25,22.229600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,atc,0.5,22.729600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,pfifo,0.0,21.729600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,pfifo,0.25,22.229600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,pfifo,0.5,22.729600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,mor,0.0,21.729600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,mor,0.25,22.229600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,mor,0.5,22.729600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,random,0.0,21.729600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,random,0.25,22.229600000000005,150,0,0.0,1
c10_replay_150_0104,10,150,random,0.5,22.729600000000005,150,0,0.0,1
c10_replay_150_0105,10,150,edd,0.0,292.0,150,0,0.0,1
c10_replay_150_0105,10,150,edd,0.25,294.0,150,0,0.0,1
c10_replay_150_0105,10,150,edd,0.5,296.0,150,0,0.0,1
c10_replay_150_0105,10,150,wspt,0.0,292.0,150,0,0.0,1
c10_replay_150_0105,10,150,wspt,0.25,294.0,150,0,0.0,1
c10_replay_150_0105,10,150,wspt,0.5,296.0,150,0,0.0,1
c10_replay_150_0105,10,150,atc,0.0,292.0,150,0,0.0,1
c10_replay_150_0105,10,150,atc,0.25,294.0,150,0,0.0,1
c10_replay_150_0105,10,150,atc,0.5,296.0,150,0,0.0,1
c10_replay_150_0105,10,150,pfifo,0.0,292.0,150,0,0.0,1
c10_replay_150_0105,10,150,pfifo,0.25,294.0,150,0,0.0,1
c10_replay_150_0105,10,150,pfifo,0.5,296.0,150,0,0.0,1
c10_replay_150_0105,10,150,mor,0.0,292.0,150,0,0.0,1
c10_replay_150_0105,10,150,mor,0.25,294.0,150,0,0.0,1
c10_replay_150_0105,10,150,mor,0.5,296.0,150,0,0.0,1
c10_replay_150_0105,10,150,random,0.0,292.0,150,0,0.0,1
c10_replay_150_0105,10,150,random,0.25,294.0,150,0,0.0,1
c10_replay_150_0105,10,150,random,0.5,296.0,150,0,0.0,1
c10_replay_150_0106,10,150,edd,0.0,144.0,150,0,0.0,1
c10_replay_150_0106,10,150,edd,0.25,146.0,150,0,0.0,1
c10_replay_150_0106,10,150,edd,0.5,148.0,150,0,0.0,1
c10_replay_150_0106,10,150,wspt,0.0,144.0,150,0,0.0,1
c10_replay_150_0106,10,150,wspt,0.25,146.0,150,0,0.0,1
c10_replay_150_0106,10,150,wspt,0.5,148.0,150,0,0.0,1
c10_replay_150_0106,10,150,atc,0.0,144.0,150,0,0.0,1
c10_replay_150_0106,10,150,atc,0.25,146.0,150,0,0.0,1
c10_replay_150_0106,10,150,atc,0.5,148.0,150,0,0.0,1
c10_replay_150_0106,10,150,pfifo,0.0,144.0,150,0,0.0,1
c10_replay_150_0106,10,150,pfifo,0.25,146.0,150,0,0.0,1
c10_replay_150_0106,10,150,pfifo,0.5,148.0,150,0,0.0,1
c10_replay_150_0106,10,150,mor,0.0,144.0,150,0,0.0,1
c10_replay_150_0106,10,150,mor,0.25,146.0,150,0,0.0,1
c10_replay_150_0106,10,150,mor,0.5,148.0,150,0,0.0,1
c10_replay_150_0106,10,150,random,0.0,144.0,150,0,0.0,1
c10_replay_150_0106,10,150,random,0.25,146.0,150,0,0.0,1
c10_replay_150_0106,10,150,random,0.5,148.0,150,0,0.0,1
c10_replay_150_0107,10,150,edd,0.0,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,edd,0.25,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,edd,0.5,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,wspt,0.0,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,wspt,0.25,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,wspt,0.5,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,atc,0.0,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,atc,0.25,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,atc,0.5,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,pfifo,0.0,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,pfifo,0.25,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,pfifo,0.5,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,mor,0.0,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,mor,0.25,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,mor,0.5,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,random,0.0,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,random,0.25,0.0,150,0,0.0,1
c10_replay_150_0107,10,150,random,0.5,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,edd,0.0,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,edd,0.25,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,edd,0.5,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,wspt,0.0,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,wspt,0.25,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,wspt,0.5,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,atc,0.0,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,atc,0.25,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,atc,0.5,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,pfifo,0.0,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,pfifo,0.25,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,pfifo,0.5,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,mor,0.0,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,mor,0.25,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,mor,0.5,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,random,0.0,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,random,0.25,0.0,150,0,0.0,1
c10_replay_150_0108,10,150,random,0.5,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,edd,0.0,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,edd,0.25,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,edd,0.5,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,wspt,0.0,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,wspt,0.25,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,wspt,0.5,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,atc,0.0,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,atc,0.25,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,atc,0.5,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,pfifo,0.0,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,pfifo,0.25,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,pfifo,0.5,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,mor,0.0,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,mor,0.25,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,mor,0.5,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,random,0.0,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,random,0.25,0.0,150,0,0.0,1
c10_replay_150_0109,10,150,random,0.5,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,edd,0.0,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,edd,0.25,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,edd,0.5,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,wspt,0.0,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,wspt,0.25,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,wspt,0.5,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,atc,0.0,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,atc,0.25,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,atc,0.5,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,pfifo,0.0,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,pfifo,0.25,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,pfifo,0.5,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,mor,0.0,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,mor,0.25,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,mor,0.5,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,random,0.0,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,random,0.25,0.0,150,0,0.0,1
c10_replay_150_0110,10,150,random,0.5,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,edd,0.0,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,edd,0.25,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,edd,0.5,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,wspt,0.0,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,wspt,0.25,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,wspt,0.5,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,atc,0.0,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,atc,0.25,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,atc,0.5,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,pfifo,0.0,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,pfifo,0.25,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,pfifo,0.5,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,mor,0.0,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,mor,0.25,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,mor,0.5,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,random,0.0,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,random,0.25,0.0,150,0,0.0,1
c10_replay_150_0111,10,150,random,0.5,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,edd,0.0,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,edd,0.25,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,edd,0.5,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,wspt,0.0,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,wspt,0.25,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,wspt,0.5,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,atc,0.0,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,atc,0.25,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,atc,0.5,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,pfifo,0.0,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,pfifo,0.25,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,pfifo,0.5,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,mor,0.0,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,mor,0.25,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,mor,0.5,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,random,0.0,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,random,0.25,0.0,150,0,0.0,1
c10_replay_150_0112,10,150,random,0.5,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,edd,0.0,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,edd,0.25,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,edd,0.5,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,wspt,0.0,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,wspt,0.25,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,wspt,0.5,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,atc,0.0,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,atc,0.25,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,atc,0.5,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,pfifo,0.0,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,pfifo,0.25,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,pfifo,0.5,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,mor,0.0,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,mor,0.25,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,mor,0.5,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,random,0.0,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,random,0.25,0.0,150,0,0.0,1
c10_replay_150_0113,10,150,random,0.5,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,edd,0.0,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,edd,0.25,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,edd,0.5,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,wspt,0.0,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,wspt,0.25,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,wspt,0.5,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,atc,0.0,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,atc,0.25,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,atc,0.5,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,pfifo,0.0,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,pfifo,0.25,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,pfifo,0.5,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,mor,0.0,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,mor,0.25,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,mor,0.5,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,random,0.0,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,random,0.25,0.0,150,0,0.0,1
c10_replay_150_0114,10,150,random,0.5,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,edd,0.0,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,edd,0.25,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,edd,0.5,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,wspt,0.0,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,wspt,0.25,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,wspt,0.5,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,atc,0.0,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,atc,0.25,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,atc,0.5,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,pfifo,0.0,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,pfifo,0.25,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,pfifo,0.5,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,mor,0.0,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,mor,0.25,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,mor,0.5,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,random,0.0,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,random,0.25,0.0,150,0,0.0,1
c10_replay_150_0115,10,150,random,0.5,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,edd,0.0,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,edd,0.25,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,edd,0.5,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,wspt,0.0,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,wspt,0.25,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,wspt,0.5,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,atc,0.0,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,atc,0.25,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,atc,0.5,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,pfifo,0.0,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,pfifo,0.25,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,pfifo,0.5,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,mor,0.0,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,mor,0.25,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,mor,0.5,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,random,0.0,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,random,0.25,0.0,150,0,0.0,1
c10_replay_150_0116,10,150,random,0.5,0.0,150,0,0.0,1
c10_replay_150_0117,10,150,edd,0.0,202.0,150,0,0.0,1
c10_replay_150_0117,10,150,edd,0.25,202.0,150,0,0.0,1
c10_replay_150_0117,10,150,edd,0.5,202.0,150,0,0.0,1
c10_replay_150_0117,10,150,wspt,0.0,209.0,150,0,0.0,1
c10_replay_150_0117,10,150,wspt,0.25,212.0,150,0,0.0,1
c10_replay_150_0117,10,150,wspt,0.5,215.0,150,0,0.0,1
c10_replay_150_0117,10,150,atc,0.0,202.0,150,0,0.0,1
c10_replay_150_0117,10,150,atc,0.25,202.0,150,0,0.0,1
c10_replay_150_0117,10,150,atc,0.5,202.0,150,0,0.0,1
c10_replay_150_0117,10,150,pfifo,0.0,202.0,150,0,0.0,1
c10_replay_150_0117,10,150,pfifo,0.25,202.0,150,0,0.0,1
c10_replay_150_0117,10,150,pfifo,0.5,202.0,150,0,0.0,1
c10_replay_150_0117,10,150,mor,0.0,202.0,150,0,0.0,1
c10_replay_150_0117,10,150,mor,0.25,202.0,150,0,0.0,1
c10_replay_150_0117,10,150,mor,0.5,202.0,150,0,0.0,1
c10_replay_150_0117,10,150,random,0.0,208.0,150,0,0.0,1
c10_replay_150_0117,10,150,random,0.25,209.0,150,0,0.0,1
c10_replay_150_0117,10,150,random,0.5,211.0,150,0,0.0,1
c10_replay_150_0118,10,150,edd,0.0,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,edd,0.25,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,edd,0.5,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,wspt,0.0,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,wspt,0.25,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,wspt,0.5,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,atc,0.0,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,atc,0.25,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,atc,0.5,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,pfifo,0.0,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,pfifo,0.25,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,pfifo,0.5,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,mor,0.0,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,mor,0.25,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,mor,0.5,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,random,0.0,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,random,0.25,0.0,150,0,0.0,1
c10_replay_150_0118,10,150,random,0.5,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,edd,0.0,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,edd,0.25,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,edd,0.5,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,wspt,0.0,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,wspt,0.25,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,wspt,0.5,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,atc,0.0,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,atc,0.25,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,atc,0.5,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,pfifo,0.0,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,pfifo,0.25,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,pfifo,0.5,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,mor,0.0,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,mor,0.25,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,mor,0.5,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,random,0.0,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,random,0.25,0.0,150,0,0.0,1
c10_replay_150_0119,10,150,random,0.5,0.0,150,0,0.0,1
c10_replay_150_0120,10,150,edd,0.0,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,edd,0.25,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,edd,0.5,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,wspt,0.0,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,wspt,0.25,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,wspt,0.5,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,atc,0.0,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,atc,0.25,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,atc,0.5,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,pfifo,0.0,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,pfifo,0.25,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,pfifo,0.5,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,mor,0.0,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,mor,0.25,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,mor,0.5,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,random,0.0,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,random,0.25,14.0,150,0,0.0,1
c10_replay_150_0120,10,150,random,0.5,14.0,150,0,0.0,1
c10_replay_150_0121,10,150,edd,0.0,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,edd,0.25,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,edd,0.5,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,wspt,0.0,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,wspt,0.25,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,wspt,0.5,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,atc,0.0,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,atc,0.25,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,atc,0.5,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,pfifo,0.0,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,pfifo,0.25,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,pfifo,0.5,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,mor,0.0,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,mor,0.25,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,mor,0.5,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,random,0.0,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,random,0.25,0.0,150,0,0.0,1
c10_replay_150_0121,10,150,random,0.5,0.0,150,0,0.0,1
c10_replay_150_0122,10,150,edd,0.0,23.999999999999986,150,0,0.0,1
c10_replay_150_0122,10,150,edd,0.25,25.000000000000014,150,0,0.0,1
c10_replay_150_0122,10,150,edd,0.5,26.000000000000014,150,0,0.0,1
c10_replay_150_0122,10,150,wspt,0.0,23.999999999999986,150,0,0.0,1
c10_replay_150_0122,10,150,wspt,0.25,25.000000000000014,150,0,0.0,1
c10_replay_150_0122,10,150,wspt,0.5,26.000000000000014,150,0,0.0,1
c10_replay_150_0122,10,150,atc,0.0,23.999999999999986,150,0,0.0,1
c10_replay_150_0122,10,150,atc,0.25,25.000000000000014,150,0,0.0,1
c10_replay_150_0122,10,150,atc,0.5,26.000000000000014,150,0,0.0,1
c10_replay_150_0122,10,150,pfifo,0.0,23.999999999999986,150,0,0.0,1
c10_replay_150_0122,10,150,pfifo,0.25,25.000000000000014,150,0,0.0,1
c10_replay_150_0122,10,150,pfifo,0.5,26.000000000000014,150,0,0.0,1
c10_replay_150_0122,10,150,mor,0.0,23.999999999999986,150,0,0.0,1
c10_replay_150_0122,10,150,mor,0.25,25.000000000000014,150,0,0.0,1
